n_harmonics,base_freq,magnitudes,instruments
7,1.4814338987829219,"[-0.33080149  0.94885988  0.74129667 -0.4513835   0.72198323 -1.45579255
 -1.34337099]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.994223947565262,-0.7480466437760255
-2.9842807415284076,-0.6668039163028315
-2.9813097913984503,-0.6521601495626275
-2.9795309391643476,-0.6402576288329288
-2.9754444628578005,-0.5976169883672336
-2.974501244066408,-0.5933583879200428
-2.963849390480564,-0.48875882657066455
-2.9632290529491776,-0.4841405806624442
-2.959923336152791,-0.45357377944417293
-2.955206569538934,-0.39729971847905593
-2.9515918892954187,-0.35177762152061376
-2.949808124468549,-0.3331165896977645
-2.9250975553418916,-0.034579081182423775
-2.9245499880060386,-0.01946468650982656
-2.922212297366014,0.006655422745708665
-2.922012322706129,0.006546231680663715
-2.921189767778899,0.020811525272735172
-2.9158100037476533,0.10070005418897669
-2.904104799841294,0.25342759160596023
-2.8994899127573355,0.3249414116313867
-2.8835485820763327,0.5581604952740794
-2.879449657109655,0.6150660891447556
-2.869581224292779,0.7627795918897204
-2.861359562168508,0.8794719045138288
-2.845299372826223,1.108173811623227
-2.8366289001854,1.22890702384375
-2.828939492969339,1.3314303569002237
-2.823417805873138,1.399156237474336
-2.8216434050548966,1.428730433434367
-2.808548370116897,1.5918574590904735
-2.803957028944665,1.6508531461880023
-2.7977163833849796,1.7167796051344302
-2.797423261212443,1.718903990884956
-2.7939539133276075,1.7607129113985132
-2.7793902441212044,1.8880523168879646
-2.771559862506023,1.948824305460116
-2.766519657689887,1.9897486280662064
-2.764355900222312,1.9994163075474976
-2.764239474664307,2.015893670016221
-2.7491508105869977,2.091962186938754
-2.746291053222789,2.1069795261889004
-2.7381981203313845,2.124755828953707
-2.7319136409920297,2.148243045912727
-2.7197679849590743,2.156886628663468
-2.7164140790898275,2.150561164526353
-2.713659301940214,2.1495813576800726
-2.708784793403316,2.1334684501758563
-2.707584905791326,2.1311924927849097
-2.7004953972391075,2.1194617543160534
-2.6806394362355954,2.0144459065310243
-2.6801782836606898,2.0017575092492716
-2.6769256388174005,1.9961308510581526
-2.6560854116088146,1.7876301889692991
-2.652920061780738,1.755278344650623
-2.6518941997645706,1.7432192094432475
-2.6512861999741313,1.735782854067286
-2.6341706462457224,1.5113022843684791
-2.621687833091924,1.3188033982668226
-2.615475249687217,1.2177834686942726
-2.6086361547824963,1.1049298392298454
-2.604551578313597,1.0302940962687706
-2.602895187320347,1.0011080778771535
-2.598465194866286,0.9211352388399644
-2.591045128037352,0.7838340006481108
-2.5868606558551717,0.6981458742654815
-2.5812831577408186,0.5884341803117439
-2.577273139177513,0.5007530514073842
-2.573479228562352,0.43023568765652587
-2.5685030388193577,0.3304677689092746
-2.562891474479992,0.20906301201819247
-2.5609969797473386,0.17140592651580353
-2.5590265791143287,0.13561706296122497
-2.5503504187399733,-0.0573015788986622
-2.5478822741809797,-0.10919448237015589
-2.5417487843555087,-0.23375168799321452
-2.5411317604907584,-0.24352572541962011
-2.539214860959791,-0.29419691677244875
-2.5322290263902447,-0.44676471434955034
-2.5235421877200928,-0.6306902954860124
-2.5163357636661865,-0.7812870017995066
-2.5107109787717263,-0.8974716182517888
-2.509025096530271,-0.9419462911636124
-2.4787232355132436,-1.53122783559769
-2.4767290592207,-1.5685231009638243
-2.45265430510166,-1.9771118604068252
-2.448044600313864,-2.041075674425447
-2.4452991092868253,-2.0872376505454406
-2.432196760460072,-2.2545053312356806
-2.427506525879889,-2.3017114459342816
-2.388817142101682,-2.607695397728373
-2.382613813329767,-2.6292091322417406
-2.3692260715430113,-2.649752154382382
-2.362024542836153,-2.6596411965002997
-2.352121445107957,-2.628470424631749
-2.3485272457016846,-2.6254202080728732
-2.34680361727753,-2.6148368980969807
-2.3379573600310417,-2.581449656728904
-2.327147748750779,-2.499752793056667
-2.3239701365922985,-2.4788629981673767
-2.322536190235449,-2.464812813594409
-2.3153525278901013,-2.4054171404366067
-2.3124285187560867,-2.3717863465468976
-2.305188309852828,-2.298213072220186
-2.3011384886566173,-2.2440245851597225
-2.2918063317837643,-2.1279141430147295
-2.2916222459361757,-2.122358182454571
-2.287852800165873,-2.083907827884909
-2.2704287441472495,-1.8233918176492172
-2.251621377944989,-1.4958074318547137
-2.2486861445095787,-1.4379171954747343
-2.247511422466351,-1.409809442134865
-2.244924336717215,-1.3706609258595177
-2.2429253679216647,-1.339378191529936
-2.239812498153414,-1.28049323919083
-2.2278266837163008,-1.0483183349551592
-2.227119897738977,-1.0350755420584195
-2.224234390344607,-0.9743724514850626
-2.199870901403141,-0.5060767621931693
-2.194271155406634,-0.38164425718205824
-2.191144203675152,-0.32602446340260954
-2.1863341586014995,-0.22649427935816327
-2.1816790359521097,-0.1293219101002678
-2.181587036055971,-0.1305115768358815
-2.180351206418447,-0.1175056754604588
-2.160831494925901,0.26712185082345846
-2.1571042381670127,0.3347617436145188
-2.1531693972150125,0.4107667554302973
-2.14773869650469,0.5047480273957609
-2.1444502405127523,0.5575466809623725
-2.1428005770124035,0.5834900840563234
-2.1293830976814734,0.7992973905137648
-2.1282955159295067,0.8132202302952635
-2.1268894535411187,0.8395178768908124
-2.118329919862602,0.9558030828836196
-2.1088122800150506,1.0858878899957178
-2.094569950180552,1.2505879615229791
-2.0868900689440517,1.3217783991873622
-2.0827192440888735,1.370116938283917
-2.0793360524496762,1.3909745421781752
-2.078508735701752,1.3938895242035896
-2.070429587006548,1.4604145299881135
-2.0701207321413735,1.4542888300066146
-2.061413450551909,1.5175804389252265
-2.060359313490723,1.512140103779276
-2.0570203935486204,1.5372311786335116
-2.035905260941936,1.5786324227335107
-2.032449316964003,1.5869644260705615
-2.0281828510831668,1.5846242384580804
-2.025883341630499,1.5789883310707575
-2.0252670205723486,1.5764889932486605
-2.023367563595949,1.5714711417555673
-1.9928481825539683,1.446855830072252
-1.9928305071650418,1.4476588390103868
-1.975178768849775,1.3033992982611775
-1.9672364303471555,1.2366201613609433
-1.9576554765249108,1.1272200526943248
-1.9567548326850168,1.1261249808799665
-1.953669893205833,1.0770097112511314
-1.9434801971793219,0.9660786812083425
-1.939656097863472,0.912877037903247
-1.9384507903148742,0.9042103858729499
-1.9228737483909375,0.6849695767764784
-1.9209160207076061,0.6564590033081985
-1.913383605087686,0.5499285855109656
-1.9055354038121612,0.4287415641374529
-1.8925619632854827,0.23759485178322215
-1.890603346407504,0.19579086132642365
-1.8885259314849498,0.16930286056944577
-1.8583201912454854,-0.2898838786875285
-1.8544640396173886,-0.355933687967256
-1.8525152975793204,-0.38288036275249393
-1.8523614553013596,-0.3882147975272938
-1.8450222807402514,-0.4966611956989967
-1.835141161158837,-0.6183608625671889
-1.8349143281222617,-0.6316964901359339
-1.834084148034351,-0.6476986311695417
-1.8322769792089886,-0.6540635454681221
-1.8283214057103787,-0.7150594192467301
-1.8057826570494206,-0.9784237257512696
-1.7962340632226492,-1.0716198401242876
-1.7956367770128752,-1.07997483398731
-1.786952089250911,-1.1581844247496322
