n_harmonics,base_freq,magnitudes,instruments
9,1.238625058001566,"[ 0.10113806 -0.74452062 -0.16419428 -0.19386453 -0.59122609  0.68005183
  1.07683991  0.91300805 -0.66650149]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.988680422042134,-1.2502540239469417
-2.9784315011135662,-1.2479598537947032
-2.9741403983478265,-1.2341579039966266
-2.972244742795826,-1.2061441283450465
-2.9703288500367258,-1.2343072499206957
-2.9664710690448914,-1.2337670102722504
-2.9654897260660036,-1.2435494443252348
-2.9644448482227634,-1.2300410654079854
-2.9638962036929657,-1.2439141326962866
-2.9635575196923685,-1.2454845573377404
-2.949214757753124,-1.2361785605372209
-2.9463546320657654,-1.261853455497968
-2.9435094456094353,-1.2471619035759636
-2.9414098455797513,-1.2047731892708367
-2.939261722230433,-1.2250356134950815
-2.9373645117270546,-1.214656403885341
-2.935498422816083,-1.1942655675780154
-2.9339410697906247,-1.2060881996870827
-2.9306825180228646,-1.2280731793246285
-2.928391315858771,-1.2104787466727376
-2.9237642041286644,-1.2149802438248745
-2.9128062124786593,-1.1806794915716554
-2.9121027699974085,-1.2225043121771635
-2.9112442554564115,-1.1502646695105199
-2.9101950351100045,-1.190669944935906
-2.9076522663055995,-1.2032201314626783
-2.9041940103800394,-1.1800877638034417
-2.892570957951342,-1.2060601577929817
-2.884639977853727,-1.1530788533887906
-2.8540954851027966,-1.1435052472443457
-2.848639487101835,-1.108903384779584
-2.8470423006936114,-1.1404632301136763
-2.846862898787248,-1.132577603220463
-2.8465721344179764,-1.1277358989379924
-2.8388587514423724,-1.1370609392773348
-2.8292373703459415,-1.1089493314401182
-2.818467202601753,-1.0795312523590375
-2.81565021296355,-1.0811167278663896
-2.8097353792533872,-1.0481227717969783
-2.8044740811524527,-1.0014512253413927
-2.79789434609708,-1.0083798538176696
-2.7966310368883045,-0.989540243882204
-2.792924102911053,-0.9785017648196138
-2.7865678587727745,-0.9692513274986565
-2.7827239395716457,-0.9542466609822466
-2.7690881709345523,-0.8726686860369214
-2.7612475291725547,-0.8283360683605876
-2.7433300995514234,-0.7035703087950974
-2.7367610203572976,-0.6758400383945421
-2.736067390069635,-0.7055545759191839
-2.727052797321176,-0.6163830670452377
-2.7199053232241406,-0.5653076362405579
-2.7189377375236776,-0.5355568439121452
-2.717273050888933,-0.5195450719030745
-2.7150767740024078,-0.5168819477058108
-2.7024707371439476,-0.3836291637533367
-2.6985431922413685,-0.3752354308290528
-2.6970646667203053,-0.3282074364142346
-2.68503562082328,-0.2410794268219756
-2.680577941748761,-0.1669711467938811
-2.679529612239545,-0.186575807360174
-2.672658815999309,-0.14437300306749157
-2.672589488093632,-0.11523059822140032
-2.668291567960993,-0.0339198947997007
-2.662631211845275,0.003208146884535609
-2.659663882997388,0.013837801166800164
-2.6471395441080032,0.17671464665080727
-2.646640784368574,0.16915096514996786
-2.6447379778349753,0.2197221394777807
-2.6322900737010704,0.3462080800402592
-2.616564434869054,0.5150888472627707
-2.6099573500194877,0.6258586451754051
-2.6047983394362806,0.6545526296904735
-2.6043118819516375,0.6748099522001995
-2.6013929331210255,0.7127236918242489
-2.596157434563227,0.7648703129520531
-2.586699566389938,0.8731582836038605
-2.5858173171563896,0.917503740412757
-2.580793886255046,0.9410684791360056
-2.576010193852073,0.975931812698185
-2.569821725049291,0.9902881820021556
-2.5567434333510723,1.1552440920485612
-2.553947745153438,1.1790195702863822
-2.54679002465533,1.2276031508418637
-2.545642519956262,1.2909715188101953
-2.542236127287217,1.3026690887098702
-2.5394280825318276,1.3527019282873938
-2.5378513920761696,1.302022660066608
-2.5354431358781953,1.299726033744891
-2.5270290518635887,1.3923580818904593
-2.5147098046999217,1.4581751717875477
-2.5085605917758516,1.4677985862463054
-2.5021674631952977,1.5461362379658392
-2.4948804093508454,1.5879365278463993
-2.4837690466437228,1.5997747143028669
-2.4769043724672946,1.6247684426867803
-2.4672114346685614,1.6146041013816623
-2.4601006354840123,1.5931028856958387
-2.4509472989920855,1.5768049874311179
-2.44983435992532,1.58833971857301
-2.4466949224844505,1.60081921138969
-2.4401765082319447,1.565847559285796
-2.4399029838196835,1.557350139102922
-2.4374323711507193,1.5486621834789913
-2.4295282031020893,1.4925943777995063
-2.4266338424055274,1.4803889774057548
-2.420831926201843,1.4553793054652207
-2.4135470661626064,1.399230454445677
-2.4033698779449333,1.3303732951283773
-2.380680644806434,1.1225403346371348
-2.361853666762134,0.8568081417945923
-2.360302733198312,0.8449919479779634
-2.354548381493701,0.7545741960746597
-2.3542603888306446,0.7372870012528896
-2.3429900634502623,0.5434570939018175
-2.339352876079904,0.5158786574392022
-2.3315944503577803,0.4357177135823981
-2.3082875221454686,-0.03587169823556453
-2.307737568908494,-0.048135483898137946
-2.29787456150687,-0.19318050096623157
-2.292428422839481,-0.3043127268541208
-2.2872578096287612,-0.4349670331436785
-2.278072030434322,-0.6359947256097176
-2.2732195402347593,-0.6979145793671554
-2.2660966855862688,-0.8481536148346535
-2.262239917399486,-0.8999619765827517
-2.25570316086463,-1.0620476211361944
-2.254744966435644,-1.0322556717243956
-2.243496917760404,-1.2603286325789755
-2.2173677825241613,-1.7941953972519047
-2.215035101281464,-1.8426889926169836
-2.2114641312597416,-1.8866861608396017
-2.1916769005802212,-2.228862813775942
-2.1903524063380857,-2.267445338450365
-2.1844740314695983,-2.388144594576016
-2.1630997300141765,-2.6832368674816247
-2.151815302359365,-2.873674393545863
-2.1517340077220513,-2.8487343208989815
-2.143540941799289,-3.004315140833541
-2.143174653814797,-2.9729125034038377
-2.1428480519192394,-3.022216241277576
-2.1376673574020164,-3.06040479279452
-2.133872748948826,-3.0923664099850736
-2.1319528212638117,-3.1197619149380564
-2.1316060028870285,-3.150367061661473
-2.125860084750303,-3.231353134738625
-2.1189150933067555,-3.2971204454122134
-2.1125500475124532,-3.3312124811350516
-2.1022895862829865,-3.4466470083214853
-2.1015996024766217,-3.461830438150754
-2.1003110987969893,-3.477347350147895
-2.0868457056888223,-3.570232038745921
-2.083645839544464,-3.6353940880775837
-2.061356075164228,-3.786843450934133
-2.0579011420141424,-3.7892995238952065
-2.056539734576791,-3.8345124267006514
