n_harmonics,base_freq,magnitudes,instruments
9,2.888942091067458,"[-0.31487639 -0.30268011 -0.35203894  1.0284161   0.59542602 -0.4178732
  0.00631125  0.5045235   2.92571405]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999387764525487,-0.9431516276024517
-2.9993493498134836,-0.9674677940500899
-2.989755534736328,-0.8801265628414912
-2.982943122125409,-0.8017223549482786
-2.943983123981331,-0.18903961768016675
-2.9286852776192944,0.15017425587380934
-2.909608167354154,0.5615838685853571
-2.9075717189076054,0.5486278525492001
-2.8994422417254704,0.7130800477290404
-2.890598505850552,0.8691862578552788
-2.8842019195140294,0.9519255790595639
-2.883327785007788,0.9663328014300674
-2.8790114582160546,1.0694319473152254
-2.872383740923906,1.1284468288266114
-2.8708042477136155,1.1746404064897766
-2.8627529733125283,1.2909189261540772
-2.861432651988235,1.2530649302295898
-2.8599982779875894,1.296547192537073
-2.852923482063697,1.3796078727982848
-2.849216992835352,1.4210921491702795
-2.840335460415594,1.4452955676946377
-2.836818392758325,1.533563486144849
-2.8120135656297576,1.6654661028025566
-2.7991310173624697,1.6362054317873467
-2.7974367099651722,1.6759291846618771
-2.790379990706266,1.6551707240737161
-2.789646989723022,1.6625469730686366
-2.7881211992395407,1.6626831489312237
-2.77831762076916,1.559372072332109
-2.776401445437557,1.5564412656093722
-2.7709311007220148,1.5313611335647042
-2.7621904002692985,1.4202870437601975
-2.7617074966436244,1.4186189552375357
-2.7615231476156348,1.4143473858688207
-2.7588055995700813,1.375083173502272
-2.7553714591021974,1.3231770833690837
-2.750573330411603,1.2750737262916272
-2.7468909960719623,1.1740848903651595
-2.741456238142275,1.1066192260114434
-2.734987642903345,0.9575473221281838
-2.7279932154209616,0.7990653137773095
-2.696186138329163,-0.06616892201199118
-2.690353195395246,-0.22341008829081035
-2.6853934751264728,-0.3804502368062104
-2.6830445210132865,-0.44443742388610236
-2.6818127529481597,-0.466219636507993
-2.6666735763938583,-0.8326187355702631
-2.6560268840058727,-1.0711745482327493
-2.650206049243299,-1.1922330646054413
-2.6405139879158055,-1.2846614118131967
-2.635734739799623,-1.2959163016589548
-2.630712937177208,-1.3704941873222778
-2.621978773574707,-1.333733086235363
-2.6209385280028585,-1.3538697933737676
-2.6198466037737003,-1.3141161628512952
-2.612992151514045,-1.2557379584235362
-2.5969808009069943,-0.9599479238410699
-2.588789383609272,-0.7622091561866896
-2.5854134954983565,-0.633885683667559
-2.57502019936833,-0.24907906610780017
-2.568701799409224,0.00022600972792390529
-2.563677565745153,0.2293787721020845
-2.541656497415041,1.2178154940060815
-2.541158204458744,1.2358813207046269
-2.5411236621912474,1.2196036186999355
-2.5288032694430944,1.7315847076983746
-2.5241661882524373,1.9332060375939175
-2.4955634306288217,2.7487702965983494
-2.4916910016238436,2.7959404451479224
-2.4850924796315157,2.847337250853709
-2.4830598063465104,2.9053813695097928
-2.4780044335199953,2.8876345819632974
-2.477800223799372,2.8873334401219846
-2.475223694400943,2.854431329883361
-2.4741357372821775,2.8875310861978134
-2.4716218809446437,2.8824146633622694
-2.468658052080671,2.8202161859454584
-2.465418251005435,2.7489109737941977
-2.4603794353316406,2.693442178054701
-2.451816069883708,2.5074144741247553
-2.4511238874556964,2.500004521962778
-2.4326755804492417,1.9012970739097474
-2.4305890776231145,1.8356811131532107
-2.4296042349719205,1.782819780452481
-2.417770216906015,1.3451849238237026
-2.4135815274171186,1.1658297502169
-2.4100201526756715,1.0358201091544241
-2.408309800206778,0.9904998167731638
-2.397971981848209,0.5680458126933019
-2.379177589261013,0.055531825222901676
-2.35536921470932,-0.0362821932601405
-2.345206554454127,0.08643840350628984
-2.334683047737693,0.3698620968029654
-2.326658366010008,0.6968317362462219
-2.2942851959701565,2.424255762365322
-2.2822801440612244,3.132328865027288
-2.267338055835989,3.997062775539057
-2.2634953595899363,4.217123727903479
-2.260786464787953,4.319500755426457
-2.2482468757233516,4.810360903590183
-2.238598130774355,5.050036083990128
-2.238102654950189,5.069141751003157
-2.2348111892585627,5.112773889316382
-2.2303377092468644,5.14717594364987
-2.2277823656140137,5.12130655955297
-2.2252263650945916,5.090677938993506
-2.223766702689674,5.102533212994225
-2.2178348758719855,5.015949299750019
-2.207417095189149,4.746717288409325
-2.201579306765856,4.477900176453747
-2.1966425760580233,4.257717973418514
-2.1819697571084897,3.268077982776685
-2.1745315946544954,2.6468339726418018
-2.1709439756490543,2.3459325183279294
-2.167159026238097,1.9865986433739982
-2.1626571327247976,1.621602181293094
-2.1597128205168756,1.2709165746494033
-2.158518408347882,1.221710411027838
-2.155829412191676,0.9000992243419329
-2.155766152423089,0.8903330135120956
-2.153419953913959,0.6506122737923955
-2.1358889289820553,-1.0905486184084636
-2.1341015647270156,-1.2803344889032044
-2.1306090241520947,-1.6121372898282134
-2.128851158335819,-1.72967483790323
-2.126126171482918,-2.0214970177762686
-2.1109629729500714,-3.2917205596864707
-2.109093475227474,-3.441594428810637
-2.104405038043195,-3.8226490081658278
