n_harmonics,base_freq,magnitudes,instruments
8,3.0906038043465403,"[ 0.33535394 -2.43546593  0.18533401 -0.30076315 -1.77698566  1.09534922
  0.73081995  0.284841  ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999538099348489,-2.540890982377351
-2.998582141793071,-2.4775711856988387
-2.9911006985396784,-2.4784426629388427
-2.986438252282667,-2.429708794522788
-2.9784289512971327,-2.333370956900894
-2.9724009466724834,-2.205094642274735
-2.9717183135506593,-2.181257458299233
-2.9709200308125925,-2.175843190241139
-2.9682998547167734,-2.1193053682870926
-2.964298583142419,-2.0870273843377514
-2.9563611225133695,-1.8442137718283569
-2.941127916710702,-1.4532254852449227
-2.9395102997098705,-1.3893122318919024
-2.932390750625276,-1.138133717366487
-2.9201562429476438,-0.6655832908059308
-2.9088454198726286,-0.2194592804868549
-2.906087588113853,-0.08963687532021947
-2.8958024616247657,0.43858179264770614
-2.888712263963439,0.7710712771887976
-2.884218584198428,0.9735484168561818
-2.8824562074566025,1.0571725855668583
-2.8726185544176177,1.5709610654106154
-2.8716667578443533,1.5858043045596593
-2.8671073639258307,1.806286259416388
-2.8618983186372517,2.016353713546249
-2.858858450578169,2.180475979523527
-2.855976282500756,2.2858864475180396
-2.8491961567215265,2.591363597959875
-2.84709429311547,2.638837001232192
-2.846850321850525,2.604483198981795
-2.845885442140342,2.642675392280698
-2.8452956418691393,2.6985909777294905
-2.8341651793518956,3.0615823398563666
-2.822830368853591,3.2817621083363226
-2.8183727017423426,3.348553435899439
-2.8110951768629526,3.4224079292164578
-2.811036094236366,3.4264609042788696
-2.799121490217927,3.451293675953337
-2.7976912471318442,3.4193157946848203
-2.7889510467459457,3.3436999239949037
-2.788289002528292,3.330529736983388
-2.78722652504522,3.330605516977478
-2.785706128554839,3.237298335113235
-2.77675579170402,3.0849542128729306
-2.7642336392264664,2.6576028113539705
-2.7631923209461577,2.6464757701314947
-2.7626374017526167,2.6338992009170075
-2.7558826742504046,2.343139501657134
-2.7371159901822724,1.448959374889034
-2.7290198511664636,0.9920086252987226
-2.7286159566206845,1.008312352095825
-2.72802158725459,0.9161845497064878
-2.7178520115970177,0.42492932837175046
-2.707426389133987,-0.1790434505441546
-2.7004616841113576,-0.5575949334749865
-2.699863653784358,-0.5489549776190434
-2.695056764878021,-0.7795946570670146
-2.69505673525468,-0.8107878787741059
-2.6919992719374335,-0.9163834243432247
-2.6830116477251473,-1.3531199809405638
-2.680253804984775,-1.4614959869385566
-2.677170532330032,-1.5618693523546938
-2.673418551552948,-1.6960304199012095
-2.667781826213493,-1.8861944922251264
-2.6670139643095934,-1.9116412408366084
-2.6558343297377975,-2.21940151607163
-2.6524535416980983,-2.242770464435125
-2.6263285644073386,-2.463453413508917
-2.6244729857566838,-2.478939220582976
-2.622550187767455,-2.4673035705655706
-2.6199386771101265,-2.4496465185201504
-2.6185126162142796,-2.461407279700842
-2.609221700423548,-2.3712968115313298
-2.608871441448768,-2.341548881783583
-2.6001778497533614,-2.207180569324821
-2.592361694081294,-2.069695110672784
-2.5888176858639556,-2.022311689887483
-2.583630614114517,-1.9385679305871688
-2.579978506555534,-1.8638893005001356
-2.5752963051716247,-1.7473388233186642
-2.5530832228717895,-1.3874263118850017
-2.5508273120904272,-1.3417155755143375
-2.5431303301230934,-1.255327588020922
-2.5275068306103936,-1.1564369045877645
-2.5156434867943833,-1.1165795793944826
-2.5132997285887617,-1.1122664455761335
-2.508412749330409,-1.130016908868233
-2.493396042907762,-1.2234596482465323
-2.493282994770623,-1.2178509086901004
-2.4819002636543734,-1.3516238890974392
-2.4801542803055416,-1.411614395461846
-2.475513091453493,-1.444573324051769
-2.471968212427636,-1.5269912066629605
-2.4707178388300295,-1.4944588693279033
-2.4603123089070706,-1.68458904546731
-2.4568405061295544,-1.7312059787233642
-2.4473051058104733,-1.8591672580009038
-2.4202936935650294,-2.076129338598013
-2.405526571697032,-2.089576273595667
-2.3985852403083685,-2.0155098339418895
-2.3957323253906306,-1.9790144741471571
-2.3940653407938464,-1.974851818953002
-2.3929436665706016,-1.997460197756518
-2.391538132681555,-1.920213159688749
-2.3869482192844087,-1.8731483537255333
-2.3855397796990188,-1.8764505957053108
-2.370862154212509,-1.5707798829498325
-2.3705146232860184,-1.5732356100450282
-2.3699767696836442,-1.5367430369893145
-2.34761449930277,-1.0675071421379838
-2.328746727196723,-0.5822269537159318
-2.323223779091605,-0.4533790050374125
-2.322922019317982,-0.4724235583216437
-2.3187682243925467,-0.3575401679344973
-2.313915120056703,-0.2820211019961681
-2.3082838264519783,-0.16056875728378492
-2.3079165930245784,-0.1523127069885542
-2.3078613931002137,-0.1554780046265417
-2.3046681659279953,-0.12220244376950866
-2.2962359907047665,0.01659427276175079
-2.293914924998529,0.05509673291366881
-2.2907526268714964,0.07247681161144896
-2.280198688265891,0.08495411200585823
-2.275861094709505,0.13176316513583775
-2.2748054677430325,0.11999033670494526
-2.2651294630678214,0.10456326839268633
-2.2627627411126756,0.10460536292326328
-2.249421644524295,-0.04697712931658392
-2.239976658574421,-0.16064724631253963
-2.236716847530528,-0.22938735727362752
-2.2322926531923124,-0.3108836887296972
-2.2289446740640404,-0.3527527877269922
-2.2188406317720957,-0.5147393409930587
-2.2120774710502698,-0.6072094999349776
-2.2042093771213374,-0.6681571872513536
-2.203239426288097,-0.6688026645103016
-2.1981304237689145,-0.7539335921438076
-2.195822180171263,-0.7884913619097925
-2.1950406226764154,-0.810029916549105
-2.1888283288674018,-0.832472598861063
-2.182133033207915,-0.8564495634425049
-2.1772848818553108,-0.8478080180037741
-2.1754889553147105,-0.819525075304362
-2.1701362576369325,-0.80744730271007
-2.1627026038596533,-0.7643465277603546
-2.1568778554074526,-0.6223407993308889
-2.15594858594942,-0.6112109800727067
-2.146564175968539,-0.421245569645507
-2.14416574408539,-0.402107609603236
-2.1420376402332075,-0.3073395634874296
-2.1390492939200305,-0.21547998572412377
-2.1306501854852975,0.048258512934679185
-2.12794175628043,0.10271686734701205
-2.118729105444574,0.4419645490427935
-2.116686131939339,0.5310506568072144
-2.107628760443913,0.9063052808870293
-2.100797882360558,1.163277996301194
-2.0966851101960557,1.3240857211905506
-2.083486991918873,1.8154768039570146
-2.078824705658951,1.976292998395375
-2.0715773521598884,2.2218579343656106
-2.0689315686938397,2.2913162511221636
-2.0677831076701763,2.289786895377808
-2.0674596760942383,2.275406261321234
-2.066875948755457,2.3055770581262776
-2.0620439299229183,2.4432150400051342
-2.0586344990755454,2.515059565813575
-2.053136120868496,2.6279071821203632
-2.0349110088590088,2.6333805729792057
-2.031403953648974,2.610319046191527
-2.014277828609916,2.234360677349556
-2.01222420268752,2.21358826113409
-2.010134244969735,2.132168461538832
-1.9922158223286897,1.312152380029985
-1.9829129520169937,0.772582290419811
-1.9567811959032093,-0.8234383118786649
-1.9558608049041708,-0.9366740448815485
-1.947745833519485,-1.4071155109509723
-1.9456255154393856,-1.537623474199878
-1.9434123930280949,-1.6785801910330824
-1.9213541288082618,-2.8073409016217665
-1.918385646328434,-2.8945124606969928
-1.910235632655902,-3.169167922150812
-1.9077520342876404,-3.2140488748997544
-1.863440086070834,-2.7076406079110282
-1.8601180232253658,-2.571819583641978
-1.8326552701011112,-0.8614940601072737
-1.8309223977590836,-0.6742583514728709
-1.8276823668323545,-0.41392687874602924
-1.8258061125292695,-0.23640145502717574
-1.8255678299203226,-0.2527861950740718
-1.8198909925237392,0.18358838170235392
-1.8192784949018226,0.2316901379094512
-1.8184798846231753,0.28874432942951805
-1.810199385130687,0.9727675087439507
-1.7890847171126139,2.65605804853952
-1.785260885612323,2.902754736140792
-1.781299320253007,3.1694262491116834
-1.7648593422330976,4.142894157909222
-1.7593102517265857,4.375168938059172
-1.753176896298975,4.601806695794847
-1.7398440779670719,4.908924865352795
-1.7380953179682654,4.934666394770472
-1.7338213094722597,4.96437178479468
-1.7258713320862835,4.946210647109286
-1.7182453135744573,4.890758361278709
-1.6982636667220572,4.38084345756538
-1.697577027285866,4.341143747753242
-1.691469874078953,4.178990541425949
-1.6784396117325997,3.6367127992443233
-1.666805247946519,3.050101531358599
-1.6528921935252812,2.4066704875852585
-1.6464189538178144,2.1575373451864657
-1.6371160642337168,1.7805206864610452
-1.6310901060049603,1.572929533414346
-1.6299818416707808,1.5735216535767582
-1.6262553098013097,1.4267777251723255
-1.6193764198657004,1.2070168898970632
-1.6152807486607765,1.1563350170353184
-1.6141922092604453,1.114555106445523
-1.613559271143195,1.1364239163923586
-1.6104973602997867,1.064424164143096
-1.607361942487504,1.0657133332177966
-1.591207997873975,0.9252203130954944
-1.5878246656737378,1.0015142213903476
-1.585701426776239,1.0103573477203847
-1.583844049830815,0.9787536753605389
-1.5814214396144448,0.9795489173052622
-1.5769962407842268,1.048326882012248
-1.5769576991455203,1.0282498454185438
-1.5734004652106672,1.1064250042686796
-1.5677432579459538,1.1942274440111305
-1.5654630329977095,1.2068860478698664
-1.5530029360095277,1.4819938065270744
-1.5477370500961232,1.606303316967975
-1.547621009710263,1.5575977719546692
-1.5396426050711933,1.7377169578122933
-1.5366566759923366,1.8597545648979434
-1.533165017569897,1.9207726062968338
-1.5327334204826257,1.9318500573566204
-1.5241133354288385,2.132865860160127
-1.5228599844568558,2.132874757328318
-1.5196392522100461,2.207630311287406
-1.5036925301323611,2.360712380859998
-1.4984445055519866,2.4007941604256167
-1.4635850833581916,2.1022408088156923
-1.455005694842468,1.814472783948489
-1.4509549483212465,1.7010190528878295
-1.445856739404666,1.537665559492976
-1.445655768030058,1.5263408021863027
-1.4445452788264457,1.468133845544472
-1.424298456335161,0.5439186473028611
-1.4215259470585617,0.49939941700594415
-1.40777166906432,-0.1597503935268398
-1.4067393482479449,-0.24692420952673935
-1.405573298712065,-0.27106624183017985
-1.3973526786895332,-0.6783905362783125
-1.3953689550576087,-0.7561984499361358
-1.3875835734504265,-1.086901806990909
-1.377800786201861,-1.471225938942547
-1.3765393335490828,-1.489479772608598
-1.3749296010071872,-1.523208954702112
-1.3684837102532477,-1.7508718040623092
-1.366805693301118,-1.8603534408599247
-1.3654561350829602,-1.8375398784740282
-1.3597844420221847,-1.9924177020039182
-1.3529872901819775,-2.162464747367342
-1.3456023680025864,-2.2115126057247902
-1.3440951799224474,-2.3103287128124523
-1.322105276644517,-2.288822961901586
-1.3205039280251796,-2.2695708056061683
-1.3170281986564367,-2.2298834438743107
-1.3139254395192297,-2.220096110610473
-1.309054395803879,-2.1134628170501504
-1.3024176796853268,-2.0112153474715373
-1.300783004601309,-1.9533752816043035
-1.298542731703055,-1.8766497423120865
-1.2972547318549066,-1.9115332309455983
-1.2864963090477417,-1.6390502460804361
-1.2717690756187634,-1.1890805423305497
-1.2678315348471705,-1.0397485442677226
-1.244607451452621,-0.338775159876007
-1.239467139318169,-0.18700877871044486
-1.2311684927410564,-0.015187026788595778
-1.2243846216012593,0.1531098601982616
-1.2235385004608212,0.19124064834846516
-1.217262325272618,0.27801716736894105
-1.2082765785475726,0.403694109746597
-1.2051562793296524,0.4105026139545353
-1.1968989088374231,0.5018026116682808
-1.1952940215105088,0.4841931880465377
-1.189995709440797,0.5034373888919118
-1.1857594338646604,0.5345822095162016
-1.1819869198896296,0.5183868881880302
-1.1798190891777671,0.5286431671048021
-1.1792733387354772,0.5071811750739404
-1.1700869747804261,0.45595508305687604
-1.1569075584278248,0.3234901932266352
-1.154481889171825,0.2533394373154831
-1.1541365525126914,0.276126732764705
-1.1514186039507124,0.23526282720184777
-1.1380448279358606,-0.03632244873182944
-1.1363393822514594,-0.056254742146342886
-1.1360176315521957,-0.09205416159867741
-1.1306416034488926,-0.1905610765717566
-1.1293588874281892,-0.21781736356984893
-1.1291404918239267,-0.1877212423330989
-1.1266389836479715,-0.26193832221931046
-1.1132404290499205,-0.55066921468583
-1.1114075014055182,-0.6079333620992966
-1.1042144573253871,-0.7784202183158401
-1.1025784346377232,-0.8018783113572464
-1.1021191456365367,-0.817878293261583
-1.0958002688619166,-0.9491085647581878
-1.091918377196732,-1.046247239649382
-1.0757899567065792,-1.3726442974250785
-1.0749050734386454,-1.4089047714117369
-1.0662875748087959,-1.5872962762198743
-1.0658291865641647,-1.5859931480476164
-1.0591253599600665,-1.693533604945393
-1.044852515281712,-1.925230864916431
-1.0423206967355325,-1.9885369722793218
-1.0200844878988053,-2.303442820386539
-1.0149221456763788,-2.3413067360743454
-1.0102251542402554,-2.3851249190976693
-0.9985367275859334,-2.4738601775482594
-0.9910319826819807,-2.492679836000667
-0.9836742426762379,-2.501863181672503
-0.9730631515917505,-2.5164931486269086
-0.9566509752839982,-2.423967704559604
-0.9548737596442107,-2.4130063680490363
-0.9531007182768478,-2.3582885545596954
-0.9515865947509026,-2.3446484467450377
-0.9460132387119495,-2.297388370848793
-0.9263879795374712,-1.9665189956135913
-0.9198710097187313,-1.776355749200211
-0.9098435064692603,-1.5162931269330204
-0.9053677591245868,-1.3638566467234154
-0.9022148709583329,-1.2194623574780883
-0.8929666520039232,-0.9102332949812301
-0.89148404679915,-0.8281752656459662
-0.8901021463643746,-0.799839497365728
-0.8806427505093692,-0.37489790934245554
-0.8754096060748555,-0.1806292393916452
-0.8584141149375553,0.6170953915754464
-0.8564916136293816,0.7268372324567521
-0.8513266517026037,0.9704358083018503
-0.8491470606528151,1.090027525638557
-0.8453089564236986,1.2402322833146766
-0.8402152708655115,1.5135347300295707
-0.8261065378468677,2.164539903405657
-0.813361491486988,2.626437367123722
-0.8082293579396786,2.819758928293635
-0.8078451108722868,2.8079677905728886
-0.8011257029344669,3.019898399966181
-0.7985322170668354,3.0916750709564105
-0.7963394686911647,3.1207062729724186
-0.79489251640336,3.1673942280121135
-0.7831726438142388,3.4438596181448373
-0.7755105295191624,3.430737681423603
-0.7652281818125353,3.4002723780348676
-0.7636552316954237,3.4105395584723266
-0.7583902764966055,3.3325805485044406
-0.7583751102293128,3.340681115467757
-0.7577317620424053,3.3336026425823886
-0.7417567596058463,3.015227545779935
-0.7310752268685743,2.6881888277878216
-0.7251256141010511,2.3999741763573077
-0.7235927434819622,2.392842239961891
-0.7232526060010764,2.3434130167730367
-0.7057234750949855,1.4945069245139058
-0.703420471841385,1.3971516990669919
-0.7011704198493218,1.2558850141631228
-0.6851318861159204,0.43903816106461635
-0.6826443416777881,0.28449667952727276
-0.6720334302820072,-0.28662377430285596
-0.6707348518308311,-0.36392131919508053
-0.6701849697510953,-0.4259837749230792
-0.669329870124213,-0.42707792713558934
-0.6678803704955456,-0.4737776848562859
-0.6656910001990841,-0.5936108325610089
-0.6651169259697891,-0.6394780724167853
-0.6629076734990651,-0.7519546276454646
-0.6474464291274042,-1.4354755582087386
-0.6459242297595713,-1.5042083956507364
-0.6458910968991955,-1.4928473946725378
-0.640687940385698,-1.7002034057436315
-0.6313149114737482,-1.974290274439535
-0.6238389670004061,-2.194659828100497
-0.6209396482693106,-2.2275187935953555
-0.6083358263500003,-2.426787306897006
-0.6060584934713198,-2.4952245560298736
-0.6008022299026505,-2.518000846388331
-0.5979450969789255,-2.4663790175616462
-0.5962789808741906,-2.458485021788391
-0.5881473938057802,-2.4732716179842535
-0.586258238092737,-2.4594415373934884
-0.5853942958801479,-2.4462419486092237
-0.5824961710870524,-2.4156841226464625
-0.5786743205793856,-2.4167837317877683
-0.5754032818358645,-2.347759383403755
-0.5663211365680287,-2.2107656851038904
-0.5630628774796929,-2.148524849039374
-0.5603740938620012,-2.113579388159535
-0.5465515123337408,-1.883686334598064
-0.5391807749929569,-1.6905674854697397
-0.5380473796610676,-1.7088314149632648
-0.5351630737396516,-1.6575279723645922
-0.522609329850769,-1.421079636444478
-0.5221971154179386,-1.3974779136628526
-0.518241085054659,-1.3622771373867877
-0.513417578252465,-1.2981985199492116
-0.5127154106623895,-1.251970262451506
-0.5005490188751005,-1.1558157353868486
-0.49906503258722346,-1.1544952009335376
-0.4968471115920794,-1.1565197842450605
-0.49668115149772296,-1.141549112829505
-0.49150282052986816,-1.096748776412171
-0.4900181449899099,-1.076938572698879
-0.48226026768229024,-1.099677661671925
-0.4594373547256012,-1.230900489348459
-0.45719074488761535,-1.270304461693156
-0.4364312134626811,-1.507710909756976
-0.43296095050405103,-1.6211799297364051
-0.42795088832853345,-1.6949590142477624
-0.4269474185983926,-1.6572656787656508
-0.4252334187225171,-1.7309004043818275
-0.41923444171791235,-1.8176362413446563
-0.41874601346187257,-1.8043791450405038
-0.41033361572042715,-1.914308671914184
-0.41013790218959123,-1.9182794989137264
-0.4075041568816964,-1.9345541885975357
-0.4039467150204654,-1.9770933907874126
-0.39488620696567844,-2.0538520437169443
-0.3834507697440728,-2.061559842991366
-0.38218473409543385,-2.0946787067433994
-0.376974384150885,-2.115957111833377
-0.36502874720462497,-2.0011899133324214
-0.36158764772603025,-2.0043394952138893
-0.35806919080983235,-1.9178307864108668
-0.3545952820604872,-1.9150389181869887
-0.34958617557793925,-1.8164536410134615
-0.34659061055143603,-1.7434739887077078
-0.335388594579654,-1.5548310010154294
-0.3309621442389181,-1.457712082268119
-0.330144672532354,-1.4694342576530781
-0.32982533664322045,-1.3834056403328954
-0.32934930946521,-1.4509704897072782
-0.31156177272533325,-0.9606496741702683
-0.3056248191178206,-0.8478872221731955
-0.3038676234824922,-0.8079107866022998
-0.30215655400222063,-0.7403111256059962
-0.2840875475784985,-0.31632153961813836
-0.25564754957941993,0.018525356435683503
-0.24378548569083502,0.17869077940493133
-0.23462468505237322,0.08325230450917497
-0.22490796875836505,0.038691384548857496
-0.21074308388207363,-0.1346290201942376
-0.20601653268962217,-0.20611074166314067
-0.19850543705146384,-0.3228473235326507
-0.19810347129370998,-0.27292500816669707
-0.19790459413300798,-0.33461623500905824
-0.19038994590598968,-0.447455981019629
-0.1821460027809696,-0.5381001198750158
-0.17926259657546995,-0.5974502985688814
-0.17808297972924247,-0.59358444823327
-0.16301517393191478,-0.7726699269510708
-0.1595045349979043,-0.8046017858984534
-0.15048405093302009,-0.8335256680951633
-0.13950470046706442,-0.7976972937166983
-0.12572505004159673,-0.6713508504236987
-0.09867718948834892,-0.008466349566616418
-0.0978520922019781,0.026504418773541927
-0.08418416659009331,0.501983363652932
-0.08343659789636071,0.5343408173101262
-0.07704568946073698,0.7600694130229477
-0.06892827957213976,1.1285551367056057
-0.04331415779743075,2.0909774908842764
-0.041228156078595646,2.1412851746086856
-0.034904221425778204,2.3085798145786502
-0.03277660612511113,2.3395721837573564
-0.02829805504272187,2.4358555955326544
-0.027228315898563338,2.466498695867614
-0.025176821480108913,2.5482054460709533
-0.0164030274581477,2.6901823719392004
-0.013657148104435635,2.6476665933117647
-0.011026328378364703,2.6833795405487044
-0.010454517906528515,2.66197098002982
-0.00737690471885033,2.6456133024560105
-0.007192247958510478,2.667303831742397
0.0001832444912084341,2.6396299111798007
0.0006236003306847593,2.648194205479815
0.003923211195378862,2.6068572855136867
0.007956769585210743,2.5169280248092365
0.008078353417755757,2.526875228986276
0.014901054840363415,2.344037840399427
0.01750262794591695,2.2736110383327754
0.01794927894770204,2.2516712747269887
0.02345475121605123,2.0675089368838604
0.02836266895673578,1.9523583368658222
0.03612707530847192,1.5409492190640894
0.03943446630123315,1.4021065965116073
0.04913694038955807,0.8450906915820099
0.04919783910736619,0.8579175778065586
0.05713662138247422,0.3187302411903676
0.05989746455882994,0.1889658426339593
0.06169587930650211,0.0769479155721794
0.06451697893192598,-0.09036780368786324
0.06901482186816033,-0.39317434376794963
0.07740781661642071,-0.9577498319637643
0.08685191319953622,-1.5206369104667437
0.08717646048806538,-1.508718245741076
0.09123205744092511,-1.7614407384935413
0.09929999904303877,-2.2435979444699585
0.10111988089835133,-2.369109352096192
0.12215974237065641,-3.1158567227807703
0.12892909111879458,-3.2666057048689567
0.1304352251790375,-3.3027642656615357
0.15312722803721268,-3.2199146350391334
0.15381957982843764,-3.2190789634027444
0.15447183268080877,-3.2478029078251076
0.16613276228234808,-2.879829049929607
0.17034884248509963,-2.6658187100632373
0.17359410075948345,-2.549655044533604
0.18253602036717353,-2.0008402851999243
0.1880600481642727,-1.6441973514557806
0.19911354068803622,-0.8483180039798418
0.20228972149793023,-0.6604167161677085
0.20648466065315763,-0.32621784552469724
0.21231997298723382,0.13188237192866492
0.2162095760647862,0.4421350584432173
0.22128379114672736,0.8798063715413209
0.22372890834482018,1.0656263290427708
0.22433391573177097,1.0768675317504475
0.22568806268784858,1.237427326847872
0.2297243944610523,1.5543123776217698
0.23199605584965965,1.739280443642263
0.23792509894837632,2.176229736094633
0.24301269768608957,2.558377982756919
0.25280132591659,3.263811524938382
0.2680908513102018,4.150417461483952
0.2811214125162045,4.602565063852316
0.28479289905099936,4.7208939520661755
0.2983559149535937,4.956464202321078
0.29856706777797193,4.967984312142013
0.2986823466815953,4.9364060556879545
0.29887329758406,4.984116225698436
0.3137458752967559,4.900007158324852
0.3182412329472122,4.826085075634732
0.32989849942118576,4.536168197500781
0.33657191839096257,4.317232252494994
0.34011414318407684,4.24617193071077
0.3521887397115764,3.716358633337901
0.35298390772979094,3.6411948284885653
0.3559778512547327,3.4967698181794336
0.35692097428506564,3.549375278610813
0.3591548522506667,3.392171256998084
0.37139853793850985,2.825490672995684
0.3747530634430394,2.7016075592045743
0.37505540405820703,2.647720115093665
0.3864917333177891,2.1614051281770528
0.3957627101342709,1.7730549071937451
0.40064214034516876,1.6162484089900366
0.40124550788750746,1.5929121503136863
0.43818520837166686,0.9606825474735479
0.43961187189154316,0.969705800433025
0.4403282518270748,0.9460707227094297
0.44336200437057105,0.911848640370352
0.4469278192324757,0.9677884834239578
0.4555374904095135,1.0067969377594377
0.46118333809142964,1.0850782965734864
0.473457338690098,1.3017654010559683
0.47371014331909045,1.3559743494181753
0.4746209713091547,1.3929031743710671
0.4759935053637028,1.4161461699802882
0.4816905750142251,1.527633403013793
0.50354826650995,1.996057470052502
0.5040985563226545,1.9904937643244096
0.5066876404358762,2.0520312364071382
0.5254591820407368,2.362213032797302
0.5359844600931973,2.4137316810158085
0.5410772812080653,2.3966560835857513
0.5517197400929121,2.380443673715404
0.551839136934376,2.3712403257250463
0.5555997907826216,2.332823760322075
0.5561316062555317,2.3053475235558194
0.556931382701999,2.315489187100976
0.5575638068070088,2.2940985356939168
0.5600173812847458,2.263309927763721
0.5741040042818955,1.9469461208833945
0.5743280877607422,1.92575969995115
0.5905923120505694,1.4014357931737866
0.5950133005918374,1.1917678100208042
0.5959811394532881,1.1337997624670777
0.5960262115272892,1.1432624744550117
0.6008303467157683,0.9621147998523122
0.6088737959335981,0.5859975395259537
0.6174636945791638,0.16818203937507525
0.619429787433289,0.08077151383301079
0.6273934938878334,-0.2616575645665117
0.627765201436143,-0.29111589002428534
0.6297620649650373,-0.392127512956173
0.6308249010359837,-0.47402874555170654
0.6428014401425965,-0.9847875280159635
0.6740904599101221,-1.991636272160695
0.6799255125782535,-2.1226251130600224
0.6842006198862833,-2.208272023004115
0.690599912467492,-2.2585200825425606
0.691201073895618,-2.271652366506853
0.6947975062932517,-2.3243760869611445
0.6948990184144215,-2.291435896269483
0.6963675488523391,-2.308660830999084
0.707495645043589,-2.3021267378324057
0.7110686877479724,-2.2768212295850856
0.7132289092223889,-2.265153194170421
0.714546534435831,-2.2209200281885706
0.7161298860284626,-2.244753267974648
0.7196221387116712,-2.179174489491031
0.7247323037528259,-2.1097527662245925
0.7331384366388529,-1.9448291241146598
0.7416202922589479,-1.7202751163645338
0.7558493209913877,-1.3359067869125372
0.7558867344800113,-1.360167843057422
0.7771148027358055,-0.6934711246912716
0.7797174030086715,-0.5711409134698234
0.7875405364818375,-0.37075349620428744
0.8022587857824064,0.022317168315254484
0.8034768410079689,0.0433866135038311
0.8087338430632363,0.13148606780214525
0.8109540549584331,0.16954030163713882
0.8232611115247082,0.36019895505938077
0.8280523698264295,0.45472095833967685
0.8289205183822386,0.4516072678681191
0.8353316789690406,0.49438411557929846
0.838480887456539,0.5144819905905328
0.8431503928181936,0.5432327967624666
0.8431733050728125,0.5220350581412929
0.847588581348278,0.5323645745397907
0.8489723668672924,0.499102627417032
0.8531680449258214,0.5421750392737017
0.862382236377055,0.4769724908310109
0.8689298858926868,0.4274044713420313
0.8737254925775018,0.34008231061005034
0.8823679420540573,0.18146462861139187
0.8881186342195249,0.11376126245795017
0.890997744149117,0.030634417602641798
0.9037842415161723,-0.20901684957669586
0.9079881418708551,-0.25514551295482446
0.9148488328987625,-0.4545625585410417
0.9218450220543088,-0.6039397402415067
0.9258572343598344,-0.6763922039771286
0.9341800870217805,-0.8772968224433456
0.9345440598617727,-0.8617498341966138
0.9421277352264088,-1.0482763140467468
0.9430349667644493,-1.0638424192423053
0.9552870227684034,-1.3352815328642964
0.9624146787427379,-1.517608203809824
0.9638416703631125,-1.5332957199857378
0.9671000077404024,-1.5771608337350227
0.9695580042534573,-1.6078312179779974
0.9744498790696619,-1.713775181538878
0.9783939932910686,-1.760654815060624
0.9800462047541667,-1.8196982573139797
0.9891918266364743,-1.9885596761205153
0.9942465893039474,-2.0658992104985554
0.9951673986733365,-2.0618158848434964
0.9981430756544847,-2.0654576018004978
1.0003144242677529,-2.1363579069184078
