n_harmonics,base_freq,magnitudes,instruments
7,2.829309918733327,"[ 1.08285242  0.32123602  1.17900166  0.78119697  0.03867283 -0.75483575
 -0.74328455]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.99036785330408,2.0622814708324597
-2.9894168164187738,2.0975476074447945
-2.985945518850463,2.1566182639894134
-2.9787803295092017,2.2694052956371196
-2.9766153559406554,2.316761029173012
-2.974553088322076,2.343861985860606
-2.971590644239425,2.3731672859929778
-2.949136664735623,2.7307152765859155
-2.947350134854025,2.7478364313393255
-2.9469789843557965,2.7674145656971616
-2.9369415398992333,2.8946174541037246
-2.932893314908176,2.9476704764598742
-2.9148503587206314,3.1593336172836173
-2.9135113495715568,3.159590432582887
-2.9039201699900468,3.2523647791122623
-2.903131818936467,3.2685372282493126
-2.9028398646523232,3.2648080066622485
-2.8821447705155885,3.399718260960727
-2.8632118273101845,3.4163738091940314
-2.8612912759619036,3.4196146544022143
-2.843017279838686,3.3240734342162415
-2.8322001201576983,3.237317750692213
-2.8172132859396046,3.0390403977378733
-2.816053879900158,3.0315131209704496
-2.8075684751667267,2.915803837150726
-2.8041380076006797,2.850168608617404
-2.797832304100355,2.729278466352001
-2.7917031754919397,2.609617858515695
-2.78697947570312,2.5325711834476548
-2.7800073634030706,2.3846241928119642
-2.775704615861392,2.2953386078475515
-2.751604086446246,1.7812779873537512
-2.740275732604014,1.5537921494229434
-2.735427307145091,1.4581535758865072
-2.728584464564179,1.3263840121845216
-2.7241324416356063,1.2446329666143414
-2.7187838645439357,1.146649733979862
-2.7182374686847606,1.1424132516331622
-2.7077428413214717,0.9575587090977972
-2.704818587415411,0.9359403400168185
-2.7042563969981614,0.9299580540942212
-2.7013247438466452,0.8910061853703606
-2.692406364084226,0.7827715374289251
-2.6898953659986464,0.771822729602194
-2.6883121711632243,0.7639176765206844
-2.68757091385672,0.7514243785688097
-2.673187601463204,0.643160872077476
-2.672636070425326,0.6635459849206877
-2.669654894227131,0.633944064145506
-2.6649568262059926,0.6222398093122802
-2.6642595237194007,0.6262125955513173
-2.645853200923577,0.6414250547053698
-2.6442605090144515,0.6328646294264731
-2.6397836697960986,0.6552682625248706
-2.639429048177026,0.6582646854605075
-2.638089671044818,0.6625894528167402
-2.6293347271283674,0.7008325347125016
-2.628013549535887,0.7165798111762623
-2.6218541810985494,0.7532316876082414
-2.6216442620507077,0.7723185349715754
-2.621177552562509,0.7510861276729024
-2.6173795150877357,0.7920630327159325
-2.6146300303950634,0.8212724019280423
-2.6104711441354693,0.8541785713087297
-2.5963770217238626,0.966229493781712
-2.5904125814803747,1.0221514769545907
-2.5903978378943266,1.0279112934016865
-2.569625747831452,1.1869112531157657
-2.5651187437941427,1.2209678243061812
-2.557145530054355,1.2573048891812775
-2.5560958616161553,1.2547310553922082
-2.5495908109843928,1.2827547128384336
-2.5353827957529633,1.2924243250592173
-2.5203629504657483,1.2640229940365455
-2.515255761652926,1.2531001857884903
-2.4897691233307366,1.00943948470295
-2.460081026828716,0.5870985015630553
-2.4548988371742997,0.5050144593379976
-2.4502535871324214,0.4291819757665859
-2.427906106724518,0.05464651853263249
-2.425006851843488,0.01672954940846944
-2.417676706346082,-0.09523139956576811
-2.416580991714276,-0.11814829181938316
-2.4160641714303246,-0.09919858359976233
-2.4144200678121712,-0.14623833545328482
-2.4135921414808594,-0.15066095610451505
