n_harmonics,base_freq,magnitudes,instruments
8,3.2971175749843598,"[ 0.72730854  1.55227591 -0.51174289  1.1845834   1.21006473 -1.89967138
  1.59365627 -0.29304972]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9963150298280947,-3.1953373550012496
-2.9925029973976103,-3.0505515393334988
-2.980672682291255,-2.5528453045987276
-2.9734625351577773,-2.2216114277330274
-2.9501598790049677,-1.1023364185438922
-2.94819605613742,-1.0100850737072966
-2.932593556069866,-0.3015010032081825
-2.9324107753266215,-0.2935486152178109
-2.9246299935890745,0.029865100925026464
-2.9110247758225425,0.5307798398094545
-2.9105355186461557,0.5465979887007649
-2.9090124863090336,0.5970544465667175
-2.8965220120628175,0.969172635933374
-2.890622467623717,1.1189466116030804
-2.8891850021766228,1.1527759627391654
-2.8878560713099004,1.182562636193008
-2.8809219116661398,1.3287410123754602
-2.8745558370151763,1.4440345268446737
-2.867478075827214,1.5541971389641434
-2.8556581993138206,1.6945330262418883
-2.8537437242325714,1.7140299681305113
-2.8499670706188027,1.7460657697223574
-2.8481937808511595,1.7606050344086615
-2.84534406982321,1.7806226210269418
-2.841622186334562,1.8049946365920813
-2.8301400287773024,1.8550222184842213
-2.823552565040831,1.8697301727973341
-2.8233687853552256,1.8694518868343202
-2.817009255288877,1.874658378149688
-2.8153451077118734,1.8758785141668826
-2.8054697538420172,1.8638074703396181
-2.804275055205054,1.8611376635930343
-2.8021116928452745,1.855460417442319
-2.7991238085107915,1.847192293853496
-2.797622682062846,1.8412712133893336
-2.795851643962494,1.8331685901645913
-2.7854096151075645,1.7789411605297607
-2.78484545706656,1.7746126809445528
-2.7801010231338035,1.739900706978431
-2.776953406909591,1.7155202321066951
-2.7652286671482385,1.5984045697067655
-2.759771899886583,1.5324649503820753
-2.75657244533238,1.4893287865646245
-2.756071142737473,1.4821995886495185
-2.746201105660946,1.3325624371177816
-2.735917392687724,1.1465235289820332
-2.7301513747839135,1.0314274150213343
-2.72018452845378,0.8108509006096123
-2.7180169966718406,0.7595574091123274
-2.7116374286643516,0.6065820887035187
-2.7080744833477173,0.5168446302484424
-2.7002574669358266,0.3135856680983853
-2.698928619985759,0.277987872990449
-2.6970111501288536,0.22779727125180815
