n_harmonics,base_freq,magnitudes,instruments
8,4.490262706261955,"[-1.341007    0.18110065 -0.22298252  0.95889429  0.55057105  1.77095942
 -1.59293325  1.09416307]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.999194774777034,-3.977506649939772
-2.998846765802983,-3.9569313752637294
-2.998712862311721,-3.9951910913724684
-2.996913887685496,-3.9393908459259976
-2.993432255431996,-3.8643174800975237
-2.9923999081982604,-3.87006735656395
-2.9826302078767246,-3.636205918696353
-2.9818840853054325,-3.6131079511460094
-2.959640391965336,-2.7684630929607374
-2.9594678449240486,-2.7592392660357365
-2.957522384029594,-2.654512490278771
-2.9362776587942507,-1.4673182908860223
-2.9334026149925956,-1.277487150613652
-2.928297108245189,-0.974361510845094
-2.9264016138091544,-0.8756279856449015
-2.9252745108717892,-0.7085955615704261
-2.915944531633558,-0.2017773444479681
-2.895839455337727,0.9312287611716394
-2.8951037003481734,0.9352735435265898
-2.890029260780995,1.1446814973966273
-2.8803497364570494,1.3527097833934145
-2.863981625260849,1.5183970221152325
-2.862097607473526,1.4901603088731021
-2.85486957771782,1.3897400876699035
-2.8530129022804926,1.3727149978003441
-2.8368274828056173,0.8634403282382382
-2.8361547345634293,0.8129518504683347
-2.835283988887886,0.7808192803644421
-2.832335436989802,0.6718697969634742
-2.8321921533623886,0.6625239163736429
-2.8273643810454625,0.45335698010327735
-2.8271083672780257,0.44249256841225143
-2.8248809505259205,0.32371146656844413
-2.8243743722262025,0.332661174714863
-2.818471490990613,0.06743673786933337
-2.817706997990953,0.0021550809339303135
-2.7983288029943725,-0.7919204434962188
-2.797941139888957,-0.809513635461319
-2.795883087553304,-0.843329787413141
-2.7920569940154136,-0.9889615961276118
-2.7767893499625314,-1.2570739043144399
-2.764632197963201,-1.2165265868289743
-2.7577947108423926,-1.1141566866523875
-2.742276146707824,-0.6611838971937375
-2.7366190621340873,-0.4943729003400304
-2.7066312747356305,0.6029355183514394
-2.6824716197005185,0.954478592597876
-2.677113530692688,0.9417104341160885
-2.6665744687152326,0.8107044958732833
-2.6536828718126797,0.5250558030271357
-2.6491980536731052,0.4031795879788497
-2.641886825357852,0.17371043749031426
-2.6340822497033782,-0.08038796199471235
-2.620189761553121,-0.43210155548062684
-2.6199730656693414,-0.4399933840174177
-2.598509652011785,-0.6959661194232545
-2.5974570770923737,-0.7073795728212862
-2.5971893272962583,-0.6926579444630286
-2.593791778632961,-0.7415350712775077
-2.584360110611287,-0.6569174119238628
-2.5761929661975467,-0.4495823603079066
-2.5751943790791487,-0.45723925301219054
-2.5658141025425576,-0.1959794305672545
-2.55807124546971,0.03587275169932995
-2.554231371490192,0.22681681244910934
-2.5526380216641185,0.2310225837908338
-2.5474818711755534,0.3904063309264401
-2.546368236484078,0.41325763263409204
-2.5458438290038843,0.47770087255166166
-2.530320682363088,0.9247788077897544
-2.530106270273258,0.8791093598112388
-2.5186141863226386,1.1467526567493314
-2.518574971807079,1.1442484896316645
-2.505894941784602,1.226899727193723
-2.502138169985054,1.265584573743215
-2.5010227063038224,1.2405610427749718
-2.4967537079490354,1.216156253178094
-2.4960756210261645,1.2176339909076073
-2.4957986890472346,1.2320911935710275
-2.4817976809767774,1.1355833362185646
-2.468315642326709,0.957513907723773
-2.4623911515417243,1.002462519994504
-2.456201190148838,0.9921345211049561
-2.4500328718606026,0.9980518996619093
-2.4470298375331785,1.0134142651609457
-2.445456226141829,1.0285765129211057
-2.444507953562,1.0574588370905034
-2.4252388685325537,1.5071612633891682
-2.416071033265524,1.8609871201520245
-2.4146625844369742,1.8666079203445647
-2.402492778181311,2.4723431567966445
-2.388137072846004,3.112587696077193
-2.380311584954017,3.4052705454741266
-2.37874397376393,3.4896300035334673
-2.371923300483242,3.6630887290879324
-2.3716662908780926,3.6387267553273244
-2.3671906341783275,3.6713795858166893
-2.366776117490553,3.704608350289085
-2.3498479658459615,3.5317691625079983
-2.34823091771829,3.457128401828988
-2.3441113289501985,3.3359164940463395
-2.339600368639645,3.091760399049997
-2.339356013318911,3.1117926876133892
-2.3313450703826284,2.5668129815141567
-2.328167143826204,2.31606236303128
-2.3254856996598408,2.057806539367647
-2.3166758404501744,1.2154362448567309
-2.3062968560998462,0.0369271570649406
-2.305108485405261,-0.0871842731774225
-2.305030141023388,-0.14041510149748052
-2.3034465202424896,-0.28389307619514464
-2.3025130861813374,-0.39115405352725063
-2.298423980542972,-0.8275402113638436
-2.2946184228815882,-1.3112162219348036
-2.284754518046957,-2.402194649575253
-2.2794896057280107,-2.920249558997478
-2.279221357833577,-2.9341547316797274
-2.278825337877012,-3.0067868924873062
-2.2768929388492842,-3.1574252213842953
-2.274034215997095,-3.415045341450335
-2.2726523710399,-3.539883334926626
-2.271260502914781,-3.650161541853868
-2.264165498318981,-4.134843616791601
-2.263610052800808,-4.166411222116565
-2.2610052794468865,-4.307390390735794
-2.2583703066374023,-4.370784114836238
-2.257717727104989,-4.417498133745185
-2.2545828532530283,-4.5536071648764604
-2.2487128904592395,-4.6030423024699925
-2.2430474378042993,-4.614391410174336
-2.2275223545696363,-3.9653585500568274
-2.2153419201342226,-2.9888164106477153
-2.1989187428870736,-1.2119712715936102
-2.194947543066794,-0.762706277869784
-2.1903858876396503,-0.18292384591628533
-2.189033292064372,-0.0330579005408723
-2.1863366815121035,0.24189796608261338
-2.1788697842196587,1.075210439986491
-2.178254782074828,1.1432267172107307
-2.1607770509679805,2.6771606209276766
-2.1556639950943395,2.9816012491337354
-2.1431557512665145,3.381703122881148
-2.143056377127517,3.376220639138728
-2.133524966124325,3.3282290550670064
-2.1302630011716968,3.2826443936513776
-2.130060700901815,3.290464572269549
-2.1274582435869824,3.205053647353403
-2.1218570917513606,2.9853829872906523
-2.117692589708375,2.8025579252004365
-2.1160945389812955,2.7140504033398942
-2.1106564219654214,2.426046458396159
-2.108001324150579,2.19175049225685
-2.107638773554483,2.2171111002369717
-2.1044311314362787,1.9601812769256513
-2.100975246833329,1.7600677087996726
-2.0990544311424335,1.6145608411995367
-2.09624809145548,1.3904933372996153
-2.0941489701588774,1.2648642824645453
-2.0888754536493392,0.8404499834424327
-2.077833332647954,0.12707558247835626
-2.077395112034993,0.13276184437685615
-2.0730159633335825,-0.13923172453464516
-2.0636751076098334,-0.5501395499352719
-2.0619060529551447,-0.5890468424013128
-2.0582932147445177,-0.6959124592723095
-2.055470735068853,-0.7272582737211295
-2.0485253600959075,-0.795606749667924
-2.0425513199853427,-0.7643168762668181
-2.0347208701184982,-0.6462718356858426
-2.0240200930427013,-0.2699882628908469
-2.023061384223496,-0.23071917362270955
-2.0204990379725656,-0.0787651503912514
-2.019120585164176,-0.023779202580816346
-2.0059185856268065,0.6819982258536661
-1.9972346932935292,1.134650128519201
-1.9941251199454093,1.2829030983654963
-1.97486978736721,2.0881934551929313
-1.9664097605326114,2.306118652130278
-1.963938028612444,2.308289215367161
-1.9607994913825877,2.3479912664936906
-1.9550674938671624,2.348438712562323
-1.9513290715927407,2.3216237872786474
-1.9374103452292477,2.0167493682525426
-1.9138150541223378,1.0601734688697282
-1.8966803969982144,0.3128346874911229
-1.8925039314848797,0.1807466150038048
-1.883806575689538,-0.11191980972812335
-1.878240086768088,-0.2152012581125462
-1.8718268599281467,-0.24482003689473783
-1.8677589592697073,-0.3085150366187759
-1.8637074334381643,-0.2587871291792986
-1.8539206825557257,-0.1835377284721972
