n_harmonics,base_freq,magnitudes,instruments
8,3.4796049456370683,"[-1.18676323 -0.53894559 -2.03581341 -0.59649744 -2.67784404  0.86088521
  0.7798314  -0.21177702]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.993221391867312,3.3711647331562666
-2.9882030875900423,3.7249911447411965
-2.985600846133666,3.9016151813504547
-2.97798474210556,4.392127749770465
-2.9720388197144763,4.733189075431596
-2.9633273383168666,5.161154539956179
-2.961897835440662,5.219230253294808
-2.961474110038946,5.2333898089046285
-2.9553679751476216,5.4521291817115145
-2.929675954618795,5.668999435337676
-2.922009301099137,5.499578149300108
-2.920827315693521,5.4672873098072134
-2.913416321965682,5.194367134351034
-2.9092251286744966,5.001439858761558
-2.9053675702767796,4.800430249664197
-2.8821045246570693,3.2244302159611897
-2.8788140804743905,2.9669712175402734
-2.878215700633572,2.9196926424646867
-2.8756294357064665,2.712805499018535
-2.8747363134394845,2.6393658312568866
-2.8678451942790355,2.0818573919479046
-2.854932607926396,1.0481882304233638
-2.8476504352277123,0.4964587343246776
-2.831921287090763,-0.5358821335597221
-2.8315677470059804,-0.5547768817562002
-2.831011196385155,-0.5867704544998278
-2.8259404011730496,-0.8527945194605003
-2.8172170679727424,-1.233635768215438
-2.811208048798524,-1.4349304756965362
-2.808064454644132,-1.5195194262502152
-2.807002138361168,-1.542882032218321
-2.79958039986935,-1.6744758089886989
-2.7963591640588623,-1.7047824357582892
-2.7887547683271627,-1.7215574108212268
-2.7869983825169586,-1.71607732466942
-2.7867474109633443,-1.715819854283402
-2.7734429067908346,-1.5462646479622166
-2.7705309620107226,-1.487090678430433
-2.7636281977359896,-1.3120303268431848
-2.749571974589217,-0.8706590252997437
-2.7452236624688897,-0.7190195189615219
-2.7451520481803025,-0.7177699402080562
-2.739786587933943,-0.5254306299377351
-2.737683769077273,-0.4535149069211573
-2.722651947336116,0.050651105381124564
-2.7224196528049434,0.05462730876508578
-2.722289271914274,0.05930873519193374
-2.708796646598666,0.4166342792422114
-2.708013203392359,0.4367824931337092
-2.6960058355009706,0.6426118662823118
-2.692303149661763,0.6826067364270004
-2.6856296393997257,0.7295071552600649
-2.663380425332923,0.6268843929126442
-2.6575154827825718,0.5482341577396264
-2.6443510733853204,0.31209337954917016
-2.6366012738492364,0.1548053436188192
-2.6332392247766636,0.0844304697446711
-2.631660031216445,0.050158603649100575
-2.612176422708692,-0.32170037223689185
-2.600553352378693,-0.48135164279482
-2.5996917454566217,-0.49036556744338083
-2.5936911342016007,-0.5412125956123283
-2.591380564801696,-0.5554512363877785
-2.5846157125590006,-0.5761267176361712
-2.583500605466241,-0.5794576652980344
-2.5758409257715753,-0.5626656552407017
-2.572404632563398,-0.5462386199635203
-2.5699908056339726,-0.526894383266595
-2.5685175166187544,-0.5160051651750909
-2.5678505897342383,-0.5085460975810715
-2.5293694188659934,0.14852833255767148
-2.5272967383648535,0.197213546462963
-2.5139490884800617,0.47026670885579264
-2.498656851870664,0.7296849842054807
-2.4943558596200957,0.7825722652217887
-2.486299218791647,0.8607983019355924
-2.4804649239662404,0.8947361136874145
-2.4787319735101008,0.9015269438734023
-2.4776515625538558,0.9049703819162419
-2.4705777692279973,0.910111784412006
-2.459879952210559,0.8652990705965369
-2.450834876496553,0.7835856679975928
-2.44460957254947,0.7080145499914033
-2.403301294200328,0.08140278259400398
-2.4019440585997724,0.0664538173848913
-2.4005999689598077,0.04854529072875645
-2.3976157750799927,0.018101240792322483
-2.3774934026250976,-0.07388469031489885
-2.3711435305598334,-0.05128632161627919
-2.363567083180548,0.008704741219123
-2.360734624679467,0.03767239585093344
-2.3541018142338634,0.13031755034225392
-2.350681831044379,0.18984464665142195
-2.3428955950867243,0.3444515347506725
-2.3338334107208185,0.5564610754647614
-2.328843745200621,0.6875766189861305
-2.323775127673407,0.8229320062857775
-2.32127411838208,0.889942650963419
-2.320964509942952,0.8994754668832983
-2.3181261659431893,0.9791072571265274
-2.3103909133466534,1.190481225452652
-2.3076981520199853,1.2611817910669285
-2.304747706399737,1.3406129228628731
-2.3045332592962415,1.3448519169835267
-2.3034322747909926,1.3727201314841426
-2.300406271930792,1.4480913370385333
-2.2840931197822547,1.785710922702202
-2.279283203799963,1.8544477135923116
-2.2713922872587267,1.9329754397394876
-2.2633786890943717,1.9619417296260522
-2.26295761719351,1.9618720957196392
-2.246490238598973,1.8376808432460296
-2.2459697172422937,1.8306516181335755
-2.223973814751841,1.2971231758640698
-2.210575327186556,0.815669704767696
-2.2017077207182667,0.45466711551370004
-2.176412027652291,-0.6011352378356154
-2.173090023452826,-0.7301537416540529
-2.1723881481162874,-0.7583046360349122
-2.1565209176356737,-1.2853827088662289
-2.1559000311010488,-1.3036539012319308
-2.1540492407673044,-1.3516707144663462
-2.1529725100405157,-1.3790811467255035
-2.1518023067187855,-1.4106608257334785
-2.146496921064756,-1.5274971487030273
-2.140724628820574,-1.628324955454761
-2.13440020590322,-1.7065483784822542
-2.115325014349121,-1.7190350219100663
-2.1150806074200785,-1.7182301732314482
-2.104212106552027,-1.579309439933148
-2.101592760035124,-1.5314464212548131
-2.0885688170804166,-1.225087749201377
-2.077684179473901,-0.8972884308304253
-2.0744887321580343,-0.7933506871335386
-2.0735280910780785,-0.7601812696896085
-2.0539820427743325,-0.0710120216172001
-2.05283059703528,-0.031537531191038394
-2.0432408712830794,0.3053862516355785
-2.030403927091289,0.7133421724344822
-2.024008423783156,0.8961907902827474
-2.018689533709887,1.0321725311484464
-2.016467763083977,1.085004153277099
-2.015114995745308,1.1168891593320502
-2.0143491809765095,1.133546584923967
-2.0121968605661174,1.1789132307830625
-2.0068022641813625,1.2836745610737348
-1.9944579548407253,1.456769995940507
-1.9864959316045518,1.520808473952118
-1.9864539488048465,1.522726583665785
-1.9822428477577674,1.5397871559651943
-1.9792217249475454,1.5485604614460258
-1.9432178131022078,1.28578933042352
