n_harmonics,base_freq,magnitudes,instruments
10,2.6109802032367493,"[-0.48865433  0.17350831  0.16341258  0.01628209 -0.04148235  0.22369429
 -0.58822926 -0.4862842   0.63283746 -0.01196223]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.99724820091978,-2.9385435101926034
-2.9682083605549128,-1.4653998567259998
-2.95706566730304,-1.0417077786252
-2.9416615994074946,-0.6833250279761836
-2.9291364320478763,-0.5739508740507824
-2.9227055302374474,-0.5716585890413862
-2.9141994196400463,-0.5616646467312474
-2.91377841917613,-0.6055422662792176
-2.9114464483660774,-0.5868791063204057
-2.906690498945837,-0.6406558750007897
-2.898517622108405,-0.7227788837010031
-2.8950307479096646,-0.7123584050923588
-2.883660776707654,-0.9229126277183762
-2.8781467971334447,-0.9569924074978009
-2.8713963419448527,-1.0833264312808664
-2.8710729000757036,-1.00711555387624
-2.8698335601374687,-1.0708947542529503
-2.864338754403602,-1.066209350279952
-2.8591018526024072,-1.1871012692357688
-2.8590910300876278,-1.1384848156409744
-2.854781839237686,-1.2078298021152976
-2.8518782708633936,-1.2426175553707193
-2.849172446019674,-1.2274512080688849
-2.841252115731913,-1.1689483665493412
-2.822798913237725,-0.9792287830735317
-2.8119740872989683,-0.8711705985509411
-2.8030964954661086,-0.6096442081119213
-2.7948470527735707,-0.34773228523029387
-2.7880607494303495,-0.16236258419188962
-2.78028929082871,0.08944602906595454
-2.7736392619277406,0.3418705831440066
-2.765731553271155,0.5929237295678731
-2.7610956170921184,0.7670669981297014
-2.7606850971687154,0.7835284632847134
-2.7430922323298343,1.4290397729514606
-2.7348738005376427,1.6549438018436988
-2.7178098474669525,2.015277372866241
-2.712117385991518,2.105135094742625
-2.702886346672537,2.2264440619347603
-2.6976079507401183,2.2249161594437123
-2.6964192664878905,2.158409639852688
-2.6898142952593656,2.150851920886087
-2.6853914492284128,2.198866083014565
-2.6778306400881053,2.1390044627501505
-2.6702207097058372,2.041334749585072
-2.664395559534616,1.9836297136450503
-2.6620990984343615,1.8617529095249545
-2.6552650669810265,1.7707754413444963
-2.6549523860070927,1.7665946619852508
-2.6544041278840655,1.7004093236823563
-2.651995926839227,1.6191130106942506
-2.6503915638673474,1.6088957062781835
-2.641642105045028,1.4198523669429546
-2.62889697143975,0.9660260266870313
-2.627090097281326,0.9543421366457837
-2.617528086594879,0.7086988213057737
-2.616383809925352,0.6403668692920321
-2.6160653394032725,0.5852980181967149
-2.605543018211858,0.30929765148504534
-2.5985594195179074,0.11919185207740854
-2.591174341300989,-0.06321001802916001
-2.5908717376358377,-0.02710018203032865
-2.5895859708442335,-0.07834974285905474
-2.579351656009705,-0.33927539165712506
-2.5443544539241536,-0.8926153662775171
-2.5420940457628696,-0.9861476302632513
-2.5417995370178126,-0.9799294188225134
-2.5317977202783535,-1.0195836402859562
-2.5201069082056753,-1.1270896493390854
-2.515686758172786,-1.1103652274220575
-2.5131533403266957,-1.2033944404541368
-2.5127971489038803,-1.217484084276568
-2.488881007677162,-1.2863962317449493
-2.4774965653203234,-1.2784739157616931
-2.474227812555819,-1.2528630159157916
-2.4567816751674556,-1.2348430786353874
-2.4459801027583308,-1.1215076552498637
-2.4317992957931205,-1.080664771591382
-2.4301503525374404,-1.0885902439262851
-2.428767332086903,-1.0416547307843729
-2.3977858514695054,-0.7617219725449472
-2.386408276416906,-0.5763200185188893
-2.378909321233933,-0.4992961861343777
-2.3741591120451138,-0.4364948858932103
-2.373579928170877,-0.45454670987309587
-2.371411590754292,-0.3844631034760365
-2.369954598765119,-0.481823191933594
-2.3612774550553546,-0.27782803810341733
-2.336724904544073,0.08906854080999503
-2.3356997842817426,0.010388135339409767
-2.333416850879818,0.08473960028890522
-2.3323949284788825,0.08963166420361267
-2.325199795051418,0.14769997196005807
-2.3251556515191742,0.15052338695665424
-2.3198292742578053,0.19524143835511382
-2.3185115012952346,0.17241134907572403
-2.3173526785744087,0.17770542387850172
-2.316974910132128,0.2137042724481449
-2.3153750719477113,0.21863769959369814
-2.3130767400011947,0.229996077459183
-2.3124509206411945,0.2636396007936182
-2.31099032427516,0.19139591148822854
-2.3097883739064016,0.2600053843157546
-2.3093649185808207,0.2575525113200343
-2.308876520690563,0.20113338776242257
-2.2845709329740638,0.13212514269362136
-2.26915611165472,0.07246339594176844
-2.2681325163526873,0.05297256575687524
-2.2540003770617663,-0.14231497859915007
-2.2418047801950114,-0.33602603278958953
-2.231083548038275,-0.5189664614337831
-2.2266274883140222,-0.5945536379840412
-2.2224546348946275,-0.5907347611148482
-2.22125818391733,-0.6276101611515181
