n_harmonics,base_freq,magnitudes,instruments
7,1.757561400784026,"[ 0.57782726 -1.41654712  1.47685533  1.00277374  0.3881539  -0.39467083
  1.91455012]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.993121659828563,-2.5717868298469777
-2.992656104413541,-2.548810007467116
-2.980497430270431,-2.3160326228969117
-2.9795548893970487,-2.315684647325962
-2.9789778684687374,-2.269623841769291
-2.9760675313227485,-2.211333969302995
-2.9692661790506065,-2.089901927154996
-2.9629340855317077,-1.935075692052504
-2.959257035092559,-1.8478123395117263
-2.956474689271084,-1.7907548621029288
-2.953883073712919,-1.655523852665636
-2.948646320605124,-1.612505077155634
-2.9481719387380547,-1.5477478095727664
-2.9401094936654255,-1.3688820456267996
-2.9312648865883855,-1.1477145038573036
-2.9298099014127033,-1.1054325486786387
-2.923370985160989,-0.9067857957991785
-2.9200162495209154,-0.7863648485422028
-2.9140974472251537,-0.6853375088688326
-2.8992266305790317,-0.27722140968279946
-2.8923783764864703,-0.04231314247084783
-2.87932719809669,0.2905738863522911
-2.871097959726718,0.4679459839648339
-2.865403782301536,0.6186474086565583
-2.841318563278125,1.1758938308492835
-2.841176744814583,1.18819848423235
-2.838070606024572,1.2707617679122458
-2.8358109679590253,1.2786464672387174
-2.82994321909072,1.406595559592202
-2.8279955281361704,1.4200568875070225
-2.823596981397895,1.4989812672180343
-2.8159067560296105,1.6536887012598827
-2.8119617277890585,1.7261424322963352
-2.8005838311152322,1.8381155415516754
-2.7926459846886953,1.9569115618881776
-2.788020095289894,2.0011853992034156
-2.7876721752866933,2.0209946529087506
-2.7855932667602596,2.016980843311619
-2.7817806693999625,2.1183904086212713
-2.7708191034273186,2.1587000725081587
-2.7598515151701033,2.2137965109807034
-2.74834042538182,2.2267793506569995
-2.746559536804839,2.2587539146213818
-2.737658012132203,2.259256214723738
-2.7243794489492785,2.240979985320436
-2.716353874602248,2.168703486640963
-2.701805183380876,2.0955793991889764
-2.69501721078311,2.04374640569421
-2.665761124223593,1.7176556817134405
-2.664819086445081,1.7218261712607186
-2.6616808779361123,1.7000521456086992
-2.6498689283967862,1.5345079460870181
-2.643927438034104,1.4557629968651795
-2.637829422381893,1.394348806580787
-2.630317790952526,1.2574851247054366
-2.6281208943411247,1.2535590176810325
-2.623735524267734,1.1626665665771287
-2.6213477389011706,1.1789264913863897
-2.619595174293573,1.1613398312397285
-2.6109490917050113,1.0159277566225575
-2.609437016768257,1.0217026699918117
-2.6092945249034045,1.02160170442077
-2.6066433082574116,0.9961371377108446
-2.6063814101512834,0.9768123433299708
-2.5940466662984263,0.832102105762097
-2.5917914157276316,0.8092996594381672
-2.5869901124150285,0.729183365542644
