n_harmonics,base_freq,magnitudes,instruments
7,2.433863962792752,"[-0.12602137 -0.15325229 -1.58661378  0.86646081 -0.48791557  0.04799911
  0.13911008]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.977486820023906,0.443731620786074
-2.9642186542273317,0.3416425621351005
-2.9586685269112483,0.354559172267153
-2.9574299363845205,0.355691297653428
-2.9506430954508267,0.3546986326099667
-2.948292654570297,0.29957510986559027
-2.938898433080033,0.36872843710203346
-2.938331083634097,0.3583357952441108
-2.9271902074397746,0.46463210026684865
-2.9212084821037108,0.41709169336452917
-2.9149863352737415,0.5374112412707214
-2.914750020362951,0.5093557181227775
-2.9082126754201054,0.6326719333562222
-2.905870055402592,0.5978882994123965
-2.900361839188027,0.7137346147109005
-2.890850274443771,0.8783466613010118
-2.885260824616976,0.953634036907964
-2.8761719974541142,1.0685117683113132
-2.864309020236232,1.3244201013152237
-2.859574177658584,1.3979699732514355
-2.8517395065449396,1.5089523297703358
-2.8492223709644002,1.5845783779970932
-2.834935395687663,1.8181852439152424
-2.8332175863867106,1.9436026138326927
-2.821435328782666,2.0959385067834213
-2.818079628672681,2.153797100152152
-2.8042369814211794,2.319026448986732
-2.799670946896886,2.3986935309053674
-2.7990452487669524,2.3845572989346864
-2.7978122353781756,2.414810711118659
-2.79285292356506,2.493871337248749
-2.78487002332853,2.5607399362263084
-2.783305764427929,2.59014216663264
-2.7629271809847635,2.6793661574437646
-2.7595056207115114,2.6799079462389956
-2.7545285174357725,2.652283888456485
-2.74335953956649,2.682266284285276
-2.736686967896015,2.6226072658086266
-2.7181296713226986,2.461807414009058
-2.7160009035781063,2.488291578573386
-2.7152556659384164,2.409312581097059
-2.711812582159249,2.3931900513352433
-2.703710831651221,2.2649819690072004
-2.6805807755406548,1.9444861231632649
-2.67943158300194,1.9480996274453233
-2.678702748593621,1.9116149630900503
-2.6757349877491277,1.8489784729570842
-2.673896346428948,1.7861868918120338
-2.673023215451604,1.8094200055562977
-2.671894528341192,1.7292977032514008
-2.669400782257208,1.7324491517122698
-2.663051656162067,1.6003405433001177
-2.646654421446163,1.256486020793842
-2.643236675049578,1.1708495951551023
-2.6431111953500923,1.1731182591171365
-2.632389337163934,0.9711415152017026
-2.615048525433303,0.5986816662968896
-2.6034707068333303,0.40155373164725766
-2.5988307793607683,0.2797995108968196
-2.5908792944673547,0.11077519556872056
-2.5896249740905697,0.08915523073381436
-2.5790878336311076,-0.05078867279292271
-2.5754011392330645,-0.13806481693718814
-2.5693634153881995,-0.25341695163534966
-2.5611067699688013,-0.3786197819937112
