n_harmonics,base_freq,magnitudes,instruments
7,1.6799874405739823,"[ 0.20672666 -1.92520636  0.65260371 -0.55625386  0.11957303 -1.72607988
  0.5435561 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9953766091497984,0.9536505777427117
-2.9920650132524265,0.9956674378697112
-2.982232846971419,1.1195429854663996
-2.978043439010864,1.1651199184604304
-2.9723983770612423,1.212279437652937
-2.9635599823877685,1.2970369005468128
-2.960847779863622,1.317796445259416
-2.943538800151059,1.4159341914929757
-2.921163164832074,1.473142117797981
-2.9196285315643253,1.4644470905805738
-2.9135008893834913,1.4603281839234061
-2.9013400691311433,1.4538962565429672
-2.9010734906563105,1.4555682475983613
-2.892706618385303,1.4454602017068097
-2.8575784377680655,1.3104787915075586
-2.8463760324238443,1.2419198863164875
-2.8268365362379093,1.1529219260305954
-2.822649117426675,1.1450866390770709
-2.7944819619731005,1.0137556091280322
-2.7863537902455278,1.0211472994690902
-2.7819264436163933,0.9998010639955736
-2.7805009786931953,0.9881607347098271
-2.7786028583262894,0.9908991693499825
-2.7732307766624844,0.9856930629915801
-2.7663336495306474,0.9702955443043105
-2.764014441299725,0.9729075743141978
-2.761035973667573,0.9665893355686755
-2.7509045225884052,0.979571164285997
-2.7505817358915907,0.9858090318957985
-2.749406038498867,0.9914869096257937
-2.731151239496957,1.027872378395254
-2.729969836411002,1.0464375193648765
-2.7250481712078187,1.0551965956370954
-2.7178472435032606,1.0850487187242421
-2.705563557822871,1.1676191406220018
-2.696722690161586,1.2487074275383492
-2.6936108578266573,1.271475439736866
-2.689564593520717,1.2923212755227957
-2.6862253768408895,1.3219888876876096
-2.6756322938950756,1.4198508969657526
-2.667501362842131,1.5127320874756691
-2.661135236829499,1.5733039758178131
-2.6522377800196733,1.6723062644564695
-2.6368675624903766,1.8800059775277835
-2.6294221426867033,1.9599566181247317
-2.629285312775929,1.9638337763238678
-2.62173616601039,2.0487422783280973
-2.585531284260455,2.51323905766313
-2.58137908252948,2.5686191296142074
-2.5734849213260276,2.654719042179237
-2.546723361823253,2.9194849957762066
-2.544451443753144,2.9341066218838234
-2.543583508542511,2.9335703717258568
-2.5430282959506547,2.939176204957514
-2.5403740822526277,2.9656287363242804
-2.5360330711054058,2.999479030553704
-2.5338571728757624,3.0122529761265864
-2.531282288734554,3.0151387081827035
-2.5256432693206596,3.0637719391010516
-2.52050845109968,3.0781933126822305
-2.5184144920515728,3.0978228978446176
-2.513106406057191,3.116697012593279
-2.509850561792466,3.1249822818202113
-2.5074742583421594,3.1214011321629602
-2.5040621426723413,3.1361670769174372
-2.4775308213932394,3.130857513903419
-2.474573249352386,3.115889348813877
-2.4625728430959417,3.05638954412098
-2.440182353610865,2.872441870077447
-2.4258588576617237,2.7255912744067814
-2.424051461613206,2.7019824991579595
-2.4198170844943414,2.6471283926734572
-2.4069915048673423,2.4626622550064172
-2.406547503529572,2.4672854966346227
-2.3999231301154076,2.3660254509541625
-2.390006240654202,2.1966132085283454
-2.38687908780585,2.153292378024855
-2.3857975080665215,2.138748282167418
-2.385717518165144,2.133551010145689
-2.37926041582812,2.0090545880757404
-2.3610271651824806,1.675887326734518
-2.3320419931325835,1.1090880879359908
-2.3288810865411538,1.0423858856153274
-2.32318151861808,0.923634545296451
-2.321851039995943,0.9064875170923854
-2.3197013330598217,0.8618636432354952
-2.3139341389656907,0.7512748471601844
-2.312508478074395,0.7306122786718692
-2.306499631577954,0.6088702045599027
-2.2958501318342868,0.4296558201848148
-2.293755968850975,0.3981200754254168
-2.2912668424359994,0.3544954950967094
-2.288660040026002,0.29015188100866707
-2.2809501450846144,0.18231297305834182
-2.2730917496388043,0.05961642069698446
-2.270339478611896,0.01454570765640796
