n_harmonics,base_freq,magnitudes,instruments
9,2.2082169436136847,"[ 0.03348164 -0.35793978  1.35421142 -1.89336346  0.16988432  0.60472193
 -2.18273476 -0.96797417 -0.69418993]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9759123679891566,1.970048109737913
-2.9738408923246493,1.9642552653250571
-2.963637643772852,1.8215792032718925
-2.960083479268266,1.7854729801682114
-2.9584514888067854,1.7671197350951342
-2.9430288333349046,1.4495929294005454
-2.942672879894844,1.5027984464272608
-2.9378119742207103,1.4507474048914064
-2.9334013813125823,1.3284812455056374
-2.9281059724558807,1.2339874089702694
-2.896821763254345,0.6806065343236705
-2.886797167560867,0.6534673309769066
-2.8799100972285574,0.6249309174706977
-2.875677996708917,0.5783410067184183
-2.865958546804049,0.581329630007148
-2.860060725195073,0.5935449196139387
-2.857409836005278,0.6091412651824241
-2.843028121344968,0.7058780253646154
-2.826249537568633,0.9727818443169303
-2.826110434259008,0.9770984201691166
-2.8256734237899193,0.9448050138562017
-2.8152628001334086,1.2018533742395663
-2.814728878228671,1.1777792681687131
-2.811525607846406,1.3430617095346433
-2.8049169135819367,1.4148142783227682
-2.801448763274016,1.5112807870110676
-2.794567476232263,1.7373574016705307
-2.7846553382054338,1.9422047174519395
-2.782606392944799,2.0033729966545653
-2.7825811335700488,2.0023281769640584
-2.7824544585893785,1.9708581382038384
-2.7813641777650533,1.9598311164110296
-2.779454480684964,2.0832864177674137
-2.7763832863549416,2.1189865082995265
-2.7760669991709808,2.1695557078504506
-2.769086085350712,2.267501096075645
-2.768904681384786,2.272160217215196
-2.758730613343787,2.4956360316982535
-2.758014429187557,2.532777103708611
-2.747018065226228,2.6897676628514393
-2.745858991338129,2.7224285477790042
-2.741262635613059,2.704222766283458
-2.7407554784648065,2.738153827871485
-2.738193157562038,2.739181096303141
-2.7307063862348606,2.7821219193853266
-2.7285706929734204,2.793762913507534
-2.7268017012742036,2.795774437026361
-2.7250826156545305,2.801845263208947
-2.7243094241351273,2.7779183663204794
-2.706024954214353,2.6211276554612417
-2.7026476440153924,2.597490960011116
-2.697706856365652,2.4563542573468578
-2.6960332180581337,2.402964676138744
-2.692145730875179,2.2932862194250765
-2.6841216031459383,2.0546221062301075
-2.6803785141603504,1.9419139289080414
-2.665023832693749,1.2743555135836389
-2.663062063176583,1.2223698975294812
-2.662522736469798,1.154278865482685
-2.6479337390023394,0.3448627286430884
-2.644849800650907,0.14365742650415192
-2.6340248116250775,-0.4845658698324373
-2.5946423808545793,-3.164089966747172
-2.5892157003773235,-3.4641911533149505
-2.585358679198777,-3.7050715264615426
-2.5619290664669965,-5.014671537608328
-2.559108209235797,-5.190506971020493
-2.5565400160379763,-5.248018910333298
-2.5507895692491545,-5.505560157006431
-2.5302708846201503,-6.077654014048575
-2.5100918494668507,-6.244494494535435
-2.4961194702123333,-6.152858818341184
-2.493312372151913,-6.065454936648527
-2.4833886465801243,-5.865633300732873
-2.4831183450876297,-5.877772466389273
-2.4806921470046124,-5.7432363696874384
-2.4776923249923613,-5.699831259077926
-2.475000853358467,-5.59307191080108
-2.4679999810565385,-5.333225529861911
-2.4605683478756637,-5.026325375923059
-2.4590474683465957,-4.925417081872352
-2.4566663715677572,-4.805221905606399
-2.4504307814005517,-4.492538797917772
-2.44987778569131,-4.478382838860356
-2.4449419112201483,-4.249278691248049
-2.4230921659100826,-2.969498996604078
-2.417238056026385,-2.599118333457313
-2.414345057515783,-2.456393833759062
-2.413910777211255,-2.437622469335859
-2.4135301371041917,-2.407130389409722
-2.4091696261721003,-2.1180967098304047
-2.398907734950101,-1.5054167263756468
-2.398404062729445,-1.4581460382805065
-2.38103986115353,-0.5435854951341109
-2.376423147982612,-0.3362706409112066
-2.370508645255356,-0.03690388176211768
-2.365069817187922,0.18384604631367749
-2.36470150877064,0.17677254387256033
-2.363804458682649,0.2766232470641472
-2.3621382001174163,0.2991361320126658
-2.3588664158692687,0.4442352468861126
-2.357475648729421,0.4641707759405712
-2.356592367646226,0.5240445361095968
-2.342700796374397,0.944483775215622
-2.315117354447189,1.4283954011849185
-2.3095464012450058,1.4133952753879788
-2.3086927648513447,1.4185495779733066
-2.3086896730034328,1.433850512747119
-2.295695208693002,1.3622113109822438
-2.290772461442531,1.291624092251064
-2.2872310795261477,1.2599937669189034
-2.286600790849996,1.2689349877582945
-2.283540997164619,1.2169829367952074
-2.272024327099601,1.0581713913674193
-2.265969311504641,0.9164193030597523
-2.2644296146958274,0.8585733447754836
-2.2630698386837143,0.8757540210383371
-2.2468147009838004,0.4626240602837257
-2.2465388668732285,0.40254167331416907
-2.2291516165678447,-0.0460971858824962
-2.22665135191046,-0.11922699223472974
-2.210856397679538,-0.565335116624707
-2.2059973730688807,-0.6803014575869633
-2.1979758776918406,-0.8478598842548044
-2.1959264648380676,-0.9511266584321787
-2.1956185016567664,-0.9202242701760635
-2.1789560809346007,-1.2929457383814442
-2.1732082354512503,-1.3791467059474314
-2.172452651800902,-1.4199396312642858
-2.1601573583888447,-1.5611502711320349
-2.1475560600587005,-1.677110353308562
-2.145287197679931,-1.6740909574196865
-2.142860899285143,-1.7103261527918394
-2.1355823514930146,-1.762857989065054
