n_harmonics,base_freq,magnitudes,instruments
9,2.531524164097291,"[-8.87857708e-01 -6.76410703e-01  5.35289778e-02 -1.11913501e+00
  8.12738169e-01  1.04583417e-03 -9.57373223e-01  2.88151108e-01
  3.51090387e-01]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9960093924778244,-2.8688117651598612
-2.99329346248847,-2.9755894060790995
-2.990714570859577,-3.072330895999087
-2.9849014713261632,-3.125835468781766
-2.9757742695126552,-3.230668873083414
-2.9689185309128687,-3.2856416340487575
-2.966477780392145,-3.2614868007647577
-2.9635912024375655,-3.254415056414013
-2.9586728851711603,-3.193302996764486
-2.9530079796457267,-3.0331520881003557
-2.95256492306151,-3.0513993462493993
-2.9516574727653317,-3.094074678614316
-2.9510090770882345,-3.043361216298367
-2.9504508140278842,-3.0554621181228696
-2.949419746213166,-3.0262110487110605
-2.940782936462085,-2.8796947802334754
-2.9354613035755115,-2.6342439611751236
-2.9343106598028132,-2.611301986902686
-2.9323435272857505,-2.532894899928416
-2.9285081952481065,-2.3969400575235325
-2.920294419565103,-2.1103122692070118
-2.9131590665478813,-1.8769128442192797
-2.9051859816092467,-1.4949705076458475
-2.9041697547467473,-1.504295478767602
-2.862109148206053,0.01348467717648488
-2.8598501444864954,0.04635840398016021
-2.8557071573291486,0.14368941541606706
-2.8550994307155224,0.07905888581745582
-2.844450437483567,0.25790094094679983
-2.843665153890709,0.26647951193901187
-2.8308375234732255,0.3598400457271425
-2.8297041697230263,0.26250305039559796
-2.818749958823683,0.22183257151917682
-2.8162004574112105,0.16603378172457894
-2.814410377714542,0.21134169024135205
-2.791719176562502,-0.2760759633000633
-2.7907450281933697,-0.32769481325614047
-2.7864661241958024,-0.4426953827318639
-2.7786683033538586,-0.6498554776230488
-2.759388074434832,-1.311025722660325
-2.7405517550677505,-1.8144622508693682
-2.74046043135597,-1.7782752208651726
-2.734791870811927,-1.9543617284351384
-2.7328750848034886,-1.978831436924805
-2.726619988635509,-2.0398717794526395
-2.7249856443407903,-2.0555962929516673
-2.7199369276880776,-2.132431598215335
-2.7191484358427553,-2.190724261771824
-2.716473703278659,-2.2051849622542297
-2.6850621788024354,-1.9749340519927627
-2.6827391324741234,-1.92768731607869
-2.6796445991182276,-1.930139991308396
-2.6650839702549733,-1.4819932175902877
-2.6622322666651703,-1.4820703931809636
-2.6455358158152693,-0.7960617343681077
-2.6375534850465225,-0.43461530944741406
-2.6327761757660406,-0.21262593156307671
-2.62512825832266,0.04992141499758683
-2.6181510505056216,0.3441184107621462
-2.610035076055432,0.7537672069484064
-2.6081113786858614,0.7675392881094528
-2.605231068448837,0.8926330938891736
-2.604630797282516,0.9110190734752697
-2.593804275173005,1.3135791618844805
-2.591011001399732,1.4210791547919972
-2.5816258096389513,1.6884923831892058
-2.5779169065757443,1.7923757122409556
-2.5610701657855683,2.138133176294967
-2.548228467022925,2.210449516524979
-2.539906540389266,2.190157931544684
-2.5320353046321813,2.1581199832604674
-2.5222759736218396,2.087226527855041
-2.521686960726964,2.0660638349334604
-2.521648836496224,2.0260561109721986
-2.520475951941174,2.0284197991066155
-2.510169129101952,1.8049590933306159
-2.498581322082857,1.6394355176817645
-2.492664803343419,1.4082170156042026
-2.491541879208569,1.4333124892804054
-2.4892917858277372,1.376710015187104
-2.458847606706803,0.5822388725118596
-2.4586196072359234,0.6077057025316629
-2.4513882782303282,0.45699743536104925
-2.4511399505284466,0.4397282010190198
-2.443459977060474,0.2750466377197239
-2.439320123035683,0.24495969494545553
-2.427714691550788,0.101538498865186
-2.4212961362656253,0.012400635758168872
-2.4071517208227755,-0.018233149159115176
-2.404008481333495,0.08348266731246394
-2.4013559667817717,0.016006166505764176
-2.3991607058228688,0.05423011292649819
-2.3964622990821054,0.08389676516500104
-2.395196519253547,0.09565648459212336
-2.388119638929232,0.14686244512782326
-2.3871468787648693,0.18069428152866074
-2.3855950466355784,0.25364770668617054
-2.367057034087704,0.553414024877508
-2.3398463833669583,1.2023159785961643
-2.3381259595718045,1.2492481555944601
-2.335499780773607,1.4209178781848069
-2.3279213104158103,1.589434209183217
-2.3123940770986318,1.944889539782088
-2.3066863763679226,2.0313278272960087
-2.3031932453682615,2.068834415529971
-2.300722969426854,2.134258805279402
-2.293715101351599,2.2286923187485788
-2.2859177193019717,2.381668953823357
-2.2850542200549806,2.354255072780225
-2.2763909857817186,2.4409656382540303
-2.2757067201739716,2.3932248947986965
-2.260738658273149,2.4246916175971553
-2.2435991032462077,2.2566463226382196
-2.240739582242024,2.2332563030884343
-2.236456096630431,2.13372031211604
-2.2351455724726144,2.0903729876372448
-2.219533789912357,1.7612923234930562
-2.2194679545072247,1.7430234871896744
-2.2170774131486377,1.6062003271456753
-2.216825060342984,1.6827793478652209
-2.2148550540404743,1.589810772789831
-2.207559959736877,1.3200434561278582
-2.201088243272572,1.1666449985559517
-2.1979930058046833,1.0339270360462147
-2.171482400811634,0.05062040432514724
-2.171468126536868,0.11458763602683678
-2.170730969031746,0.061197267372196947
-2.169733467596875,0.027234555191776654
-2.1657702040919737,-0.12921701018867687
-2.163539775059944,-0.24848262803356225
-2.1549122108286625,-0.5935325519834476
-2.1497639517633305,-0.7754199343310879
-2.134516070703742,-1.3364250901701118
-2.1261238277604733,-1.7373004558106446
-2.107162695794477,-2.3509577948429503
-2.1015921481154223,-2.584906387480056
-2.0996548720549777,-2.5702116273199866
-2.0837542184438913,-3.026936297160068
-2.0821696095391404,-3.1536266373925748
-2.065336404645551,-3.573864178014488
-2.062347335019167,-3.640953530416528
-2.0559148455385596,-3.788747066641409
-2.0475934651118517,-4.016844632697562
-2.042254247013488,-4.107144225761693
-2.0330605426269948,-4.295552909947735
-2.032095358385569,-4.297278157293849
-2.030263260355884,-4.30574805701918
-2.0254838583704915,-4.403402371431781
-2.0233381907728756,-4.452344103228081
-2.0197453672582064,-4.526724910062275
-2.0166207625090657,-4.517686151882035
-2.012700667973016,-4.627564924599233
-2.0078600520502627,-4.682635749121248
-2.004810196440288,-4.659172366466934
-2.004795389114573,-4.731609148176794
-2.0022037126839343,-4.694509202629274
-1.9952236652838047,-4.780087537525194
-1.9905467176235117,-4.823261958641549
-1.9863301580336148,-4.770435270630824
-1.9856313578457325,-4.804139554246214
-1.9704374293991889,-4.840221043530013
-1.9606271607418542,-4.7742692370864654
-1.9589864275377213,-4.7495058149486775
-1.9555567362452118,-4.691733130572402
-1.929293232494654,-4.108258611272059
-1.9247778942693186,-4.019597770678139
-1.9239172038907846,-4.047902129002202
-1.9237733597841213,-4.019694497754214
-1.9122641724111396,-3.644895242045681
-1.9109333086431157,-3.6402104744027266
-1.9072521295914746,-3.4632068280266677
-1.902113646781348,-3.2949487196052587
-1.9016846024984386,-3.289274724912245
-1.9001614330463392,-3.1386153433006796
-1.8984345505239746,-3.130340313105505
-1.8928406124128128,-2.909174289778333
-1.8753115495526562,-2.0404447290331853
-1.8721965960727982,-1.94310098412364
-1.8699927558351932,-1.7776650680925803
-1.8620960351688447,-1.3983473101245414
-1.860982277636804,-1.3011908020413068
-1.8544771138294283,-1.0234562944461152
-1.8524556925945286,-0.9317981589588707
-1.8462431546709253,-0.6172792965393527
-1.8451925220061018,-0.5592552564952822
-1.8372927353176172,-0.13456217389434802
-1.8341350369975364,0.01893732361337215
-1.8336051431353608,0.05701235578805244
-1.8294189699564507,0.26003952599391456
-1.8276494165098593,0.26745106237623456
-1.8185886500201562,0.7061716344264197
-1.813870188596162,0.8633673839369037
-1.8135165393850556,0.9472848679136685
-1.8057504607152912,1.1594538845770614
-1.7927707041755814,1.6241501612940346
-1.788829246564597,1.6781463677980961
-1.7817645393223513,1.8311679516645043
-1.7789764994639015,1.8507258131896087
-1.7747129440526515,1.9199259187684063
-1.7737235572931387,1.97724628325755
-1.7590295653534722,2.030639088231215
-1.751497747123309,2.008296161474709
-1.743608548118341,1.9205348994961124
-1.731886528884121,1.7080660346925538
-1.7163095824955779,1.2767579512596807
-1.712346408095074,1.2038471591250381
-1.6914552535860734,0.4293531372778778
-1.68801562181445,0.289715130874762
