n_harmonics,base_freq,magnitudes,instruments
8,2.6674639081240357,"[ 1.50230204  0.66617644 -0.46430398 -0.41900021  2.37462782 -0.61745836
 -0.61787669 -0.87951558]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.992714198775381,1.3217930195695518
-2.984615941259066,1.026874154769623
-2.9650051536742925,0.128153962984786
-2.9615741012637806,-0.04590148905078737
-2.9582937716833695,-0.21852794417180998
-2.9534825601948036,-0.4727091735362368
-2.9428524485845706,-1.0470863306007632
-2.914399736914314,-2.4918879662333477
-2.9118427744065274,-2.5993523695333125
-2.9097440103919645,-2.690283893878961
-2.8986231895451806,-3.106853220731682
-2.8897773447976514,-3.3583074998618265
-2.8757096569138496,-3.623233787486346
-2.8736733614078176,-3.6378192625862784
-2.8696311581767464,-3.6634665749250184
-2.866963952427752,-3.6732319095140666
-2.865958407703162,-3.6721806588560892
-2.8476311775142493,-3.492022577732282
-2.822988903176883,-2.6861584114995902
-2.8228541386911505,-2.6854848557738804
-2.8181533363545204,-2.4618545293747136
-2.816004520878823,-2.3514561580821156
-2.8122444734561762,-2.157808339138008
-2.811495586567735,-2.1302960695555884
-2.808445146957403,-1.9587044036140053
-2.807093091253125,-1.8824017757891658
-2.8058536758148893,-1.8105299917905613
-2.7848921766464274,-0.5182853868798227
-2.7840848019639055,-0.4631371009258994
-2.7584691189417683,1.2383575668518663
-2.7535378685714607,1.5512387614008958
-2.7450372791088444,2.0659336808761313
-2.7402005947416503,2.350893424741447
-2.7397641766945147,2.3701985328349924
-2.7202547143480964,3.339155152942198
-2.719080591116895,3.3859190757624917
-2.7186106076267573,3.4038727552486683
-2.71726568820526,3.4641491201956005
-2.71634397875488,3.501355885397233
-2.711788034130483,3.6630690601787266
-2.7090621360431744,3.7583976959069987
-2.7040179362792145,3.9091881295853126
-2.6954466028156947,4.111340196479372
-2.693562248160839,4.140021713325047
-2.693313063834837,4.15097752929991
-2.6863284824677427,4.249031829279428
-2.684971655747538,4.259876533323816
-2.683815790324666,4.274434540776589
-2.683748040452903,4.2738005749126655
-2.6735098269031092,4.3082314160496225
-2.6732345602251124,4.30581376535638
-2.66025502585265,4.206799550151718
-2.6595687304559785,4.1910088320106995
-2.656366333593033,4.147524201469756
-2.6559823783934426,4.133379711946369
-2.644116350079239,3.8863222339527432
-2.632538458119897,3.5409375904292246
-2.612663494921562,2.7834517405205825
-2.6066377192707186,2.5205240707734697
-2.605142582600173,2.456712663096969
-2.6023406710720907,2.3334272259867785
-2.5901989242307435,1.7761160497550386
-2.5886374521121143,1.7115341111402487
-2.588401376418843,1.697151104433496
-2.5853372989391694,1.5560275412235305
-2.5833959662496007,1.4684056879340743
-2.573830876813665,1.0285141601426768
-2.56405483576436,0.593220334524994
-2.5587362166635654,0.35956292215919367
-2.55698769054361,0.28434257031084104
-2.5562965091500898,0.259201284004453
-2.5540966157269787,0.16585752651850194
-2.5460589150206197,-0.16395752819843398
-2.539493842496679,-0.4161127542510514
-2.534984360804118,-0.5827175829800088
-2.531445351371464,-0.710837926716715
-2.5141389346273244,-1.27470501610775
-2.504586589456226,-1.5447188247895465
-2.4945617018179007,-1.7977615177651873
-2.4899212336281824,-1.911579838502242
-2.468830960628984,-2.35458138850714
-2.4663520529385803,-2.3961244641226496
-2.4648064344742378,-2.4248228047149074
-2.4564648429887406,-2.5801658547650033
-2.455058345064288,-2.602513862654558
-2.442188771727202,-2.8188415554235755
-2.4279019295710293,-3.051323198993855
-2.427604345251619,-3.060080826976957
-2.422682773857594,-3.1320111970027584
-2.4168089865841704,-3.230255395057002
-2.409745602476405,-3.341874166649244
-2.4037714769169383,-3.4290075777569564
-2.3985145488270327,-3.50696001380176
-2.397243938110242,-3.536279625718731
-2.3971475607934507,-3.5296856316161636
-2.3819229109884765,-3.754449929608337
-2.3522834195004907,-4.103838959225158
-2.3425644893918234,-4.178060394153983
-2.3412779018613534,-4.188301727827486
-2.3403069183993503,-4.1934958817532815
-2.3301709894145586,-4.229114673259218
-2.3298716792174012,-4.228968708089502
-2.3190351955567214,-4.234494869982814
-2.312612536882597,-4.213164391149362
-2.3122948236783056,-4.2120917879671165
-2.311890142143053,-4.209016380422816
-2.3062315228327273,-4.1740461238577184
-2.301645312507473,-4.134496016036084
-2.2941650192146277,-4.0494005140936515
-2.2842439440292805,-3.904122976003267
-2.2816110261493785,-3.8551042304916354
-2.271765766931403,-3.6561264926786787
-2.2709018865044657,-3.633376656314024
-2.25357450214662,-3.1802502525623124
-2.2524737070945386,-3.1468965760785714
-2.2379459558885326,-2.686217612691009
-2.2291914935426735,-2.385590867896051
-2.2274124042750243,-2.3245195578069655
-2.2178955306381196,-1.9852485532993465
-2.1936129824469495,-1.118594472575736
-2.1874665569347753,-0.9138621187177766
-2.1801954508342156,-0.6868649842344418
-2.172581929304627,-0.4592485225934331
-2.1678138133539244,-0.3310492104575108
-2.162985731347851,-0.20775474398590862
-2.159617794635988,-0.1308754492588357
-2.14330607211871,0.17960510636752822
-2.1350122632292203,0.2838659088278849
-2.129055133100155,0.33460183338209326
-2.1269572440513493,0.34624252800061195
-2.1135980402459156,0.3939680477284552
-2.1126401905992864,0.39048084428789515
-2.1115021252970285,0.38862623454696676
-2.1104372338458566,0.3850526164150296
-2.107985254117307,0.3816306509241559
-2.1026721915942415,0.35437589406538256
-2.0899885544747496,0.24753985669003803
-2.088424111652544,0.23352448664741013
-2.077928398038309,0.09472591253208662
-2.0690588538998034,-0.05290455829171335
-2.066992386425696,-0.08398156945622777
-2.0589473380678633,-0.22460426555781746
-2.055414461001002,-0.2969478399441354
-2.05164742536125,-0.3615380778765703
-2.0504712643328116,-0.3874092214683711
-2.0430955780434226,-0.5280477108003775
-2.0400905724942646,-0.5883668722813605
-2.0395241428219255,-0.5966719358164784
-2.0379361863702794,-0.6276455621611842
-2.028234863593551,-0.799871548320353
-2.0098795769917297,-1.0799559117638389
-2.0013164710235154,-1.1787873390554886
-1.995937467402675,-1.2245617732538656
-1.9774311225567691,-1.2990562391290286
-1.963368975706933,-1.2544966472475827
-1.952005812899444,-1.1564088670795452
-1.9383220891806663,-0.9593060533717507
-1.9346744896906525,-0.9045364656679377
-1.934289126186641,-0.893073399198441
-1.9251632890034451,-0.7220445458345864
-1.917538683296829,-0.5530341290452259
-1.911413181197367,-0.41633652699073814
-1.9111703704726264,-0.4129110497661153
-1.909908616179151,-0.3802318750440778
-1.9074447630132305,-0.3195528674074123
-1.9007364404448235,-0.15002591011158828
-1.897763600930609,-0.07589233003871475
-1.897283434756753,-0.06089233137702386
-1.8866233076355157,0.2126606071129456
-1.8845734520413562,0.2622112531036001
-1.8812023453068467,0.34973950751171345
-1.8724179071296587,0.5756393391640301
-1.866969284519418,0.7152926971705482
-1.8659990440819623,0.7420624728641526
-1.849331339423799,1.1258679816718002
-1.847470458109611,1.168536907400436
-1.840895023728662,1.3011819791171488
-1.837943537541225,1.351124354664754
-1.836871307069787,1.371946242449145
-1.8196997812229456,1.647924208817547
-1.817915590614473,1.6744374093640066
-1.8074785523778318,1.7944682278594597
-1.8051274594277653,1.8222217737545372
-1.8030793129637186,1.841427176043819
-1.788465641345568,1.9400074353190666
-1.7834979539268425,1.965686080798194
-1.7762263158964016,1.9824245397130171
-1.7713468077384507,1.9953358031869208
-1.7659142641321115,1.994904938450907
-1.7600158946801308,1.990297677778136
-1.7560264974599353,1.9919649256764174
-1.749254226219288,1.9780744449090533
-1.7433276459067424,1.9655027255503645
-1.7384906129907371,1.9534751442492315
-1.738403298946501,1.9497992029844855
-1.731434626263866,1.9301802583512782
-1.702429195535808,1.826490661323823
-1.6983143455746763,1.8102804267609436
-1.6907540072411216,1.788303508878609
-1.6850580493705267,1.7701855934469701
-1.6833015792073174,1.7686937551356094
-1.6809992618105931,1.7601718602411955
-1.6723825965193804,1.7340818910182125
-1.6701259511350914,1.7296174298901772
-1.664730743368949,1.7166736404001655
-1.6621099021245125,1.7080503422679518
-1.657754370383592,1.7008244352199502
-1.656311792739196,1.6944555954567069
-1.6548534115093823,1.6917931652625782
-1.6488857760325377,1.6761248747458857
-1.6484686467364036,1.6778583695817857
-1.6418488674803453,1.6593166602179894
-1.6389303856071185,1.6525425127017126
-1.626629727594137,1.6160237170784226
-1.6251913601342753,1.6058227874310818
-1.615828776708901,1.5707543180494825
-1.6151796770994822,1.5723435391138134
-1.5956595272032907,1.4578923562425046
-1.5828771974760698,1.3632386754047698
-1.5815507317688609,1.3556604805665893
-1.581517383263126,1.3496030126716045
-1.578979802263574,1.3272131145327561
-1.5786065268544949,1.3249604249105262
-1.5740816244911533,1.281323169264441
-1.5704453465229848,1.2471718895984234
-1.5675567683133,1.2166615969011172
-1.550983729923365,1.0264529101841755
-1.5502044133550805,1.016532516604313
-1.5470631906823442,0.9813487273557793
-1.5449207217545473,0.9576248827487919
-1.5408921483172962,0.9079821611064439
-1.5325417642881523,0.7962652999251708
-1.530954951667908,0.7766695554728911
-1.5162690006026172,0.5923788120686126
-1.5029824378269225,0.43281281218391576
-1.486391995987047,0.2757626091291546
-1.4827098000009173,0.24700768570238646
-1.4723096683071752,0.18949607798796586
-1.4709008636123895,0.1803439779226983
-1.468782400465996,0.1691365770878638
-1.4672841791789883,0.16631853839242722
-1.4627975968087021,0.15635077013255477
-1.4502063094953337,0.1602990561289241
-1.4494971578454858,0.15820482292598556
-1.430801320572527,0.25843429143122054
-1.424848863547015,0.31691413620934317
-1.4180453280809004,0.38590387632171436
-1.4081093090111747,0.5193616148775783
-1.4063364333155715,0.5430864885308991
-1.4050784705340464,0.560154909284231
-1.4037155481399242,0.582896693104971
-1.3975057624780494,0.6794228797002178
-1.390662811168346,0.7906003992018149
-1.38896579950035,0.8185437396274057
-1.3808027078605156,0.9592808648978715
-1.373494206927878,1.0939918404370446
-1.372814039086464,1.1039629797357793
-1.3555991161142953,1.384083672139812
-1.354309477810174,1.4033040631142617
-1.3482816744454176,1.4928028716720567
-1.3468067368640861,1.505482504806451
-1.3414359515307026,1.5749814830421773
-1.3153734429880168,1.7498958356429257
-1.312400487444933,1.7536509826308473
-1.3058339814341533,1.7409271041345582
-1.304380557558614,1.7340563252939838
-1.2896270564305785,1.6164874411485015
-1.288677409321935,1.6023207920352256
-1.2813926687848745,1.502837924016255
-1.2727899039318955,1.3473491407629512
-1.2697421567682396,1.2867511927390394
-1.268609904832483,1.2613780679968787
-1.2513932486559503,0.8290199757663967
-1.2409410204093319,0.5180979617769528
-1.2406596183989556,0.5125239855144951
-1.2348340678045386,0.33592161426843564
-1.2280394003206214,0.1119999002109313
-1.223221069233082,-0.04438444498297891
-1.2167355828719055,-0.25033465196676363
-1.2067855295667753,-0.5638224340055074
-1.1867245511525648,-1.1161382501067032
-1.1801039731058416,-1.2593247152924525
-1.1759158665871092,-1.3473686411245485
-1.1589953364543273,-1.5728587573437178
-1.1470951618314884,-1.6176275458274347
-1.1210377546534194,-1.3555288851255298
-1.1196835412533936,-1.3247133276992877
-1.1128877073144998,-1.1793084516900918
-1.1117626212101948,-1.1467867641898646
-1.1113908113728617,-1.1391180989115641
-1.1097206757813587,-1.092968326236799
-1.1034777148319521,-0.9203089001104714
-1.1017483647900461,-0.867982372640033
-1.096917529807821,-0.705838412998721
-1.0948565272722297,-0.6384544409431681
-1.087880924836432,-0.3832339874801694
-1.0874453084034539,-0.3690240721438626
-1.0792737997953685,-0.04927747918871844
-1.0625662870862962,0.6405432470443579
-1.045237906878724,1.3589001667236997
-1.0399987888260256,1.5693002465899017
-1.0392213820957594,1.594805660990585
-1.0389426619838424,1.6075377705009
