n_harmonics,base_freq,magnitudes,instruments
9,3.757652340069704,"[ 0.21669952  0.12460185  0.24092035 -0.54723498  0.34485543  0.1218799
  0.33285069 -1.61254974 -0.94285508]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.998496230799061,-2.9540708602204115
-2.9976912111022376,-2.8674293055249973
-2.9943001197366526,-2.613001029127102
-2.9882269147122766,-2.14792084583049
-2.9852428486475118,-1.8526946435499603
-2.9822293242312403,-1.5638966691337113
-2.9687718934231437,-0.4245490419388313
-2.9676481529240997,-0.29547605173021324
-2.964961011632496,-0.026212509135266442
-2.9560925329330034,0.6946681388570461
-2.9555159747779136,0.7564772391730852
-2.9491187766934757,1.2078211072675349
-2.9365081153193615,1.8985791022814325
-2.9363126234431576,1.9308880668955273
-2.929302939508733,2.2381718470014262
-2.926155770956119,2.2931821687376464
-2.92381067697637,2.427971282744512
-2.917783082676598,2.5129491997231397
-2.9171959544918447,2.548838168787467
-2.913169512298939,2.565346349526688
-2.9113236937815135,2.582075691987247
-2.9060273060826374,2.523543369170343
-2.8954437391636176,2.3700657569666634
-2.8906730469022643,2.216175319787713
-2.882935705557726,1.9570068255269137
-2.861963457893861,0.9594384432179384
-2.859878108258683,0.807365676589074
-2.8580077111326108,0.724022863753553
-2.8577905677317297,0.6648301873166237
-2.8564368071773423,0.6217238499937606
-2.8354348605774344,-0.4808348405097764
-2.8329663145347928,-0.5765426857944584
-2.8317206406598867,-0.6914977827384932
-2.8272930083929304,-0.808265169313013
-2.827258337929265,-0.8441185503080818
-2.8221613335869056,-0.9801992884320753
-2.8191781714362527,-1.0509358241784932
-2.801463082780456,-1.6023049446430695
-2.8001379140362648,-1.606224455838076
-2.795745682859974,-1.71548832156268
-2.774278907336906,-1.7889393764810309
-2.7742428619667896,-1.8243650554442916
-2.7726778443886415,-1.794317869689563
-2.7711359313551185,-1.82191351386162
-2.769905772870946,-1.8079412163898185
-2.767321359697457,-1.8208537822004285
-2.752910056338999,-1.5853637093803905
-2.7402663579672826,-1.3776324084328349
-2.7141428710968394,-0.47062216932434886
-2.7106812503167665,-0.38039788833875726
-2.708155084703317,-0.30475977252973213
-2.6877028291196337,0.5814011551210181
-2.6868811633274605,0.6054678263131645
-2.6864727274611866,0.5833073884796758
-2.685335769782381,0.6690232485020877
-2.6771899308627214,0.9953718113334418
-2.674667354683434,1.062206567106349
-2.65682293567328,1.7022268099883109
-2.6454350124571997,2.003829171268803
-2.6430128369245014,2.0481452883544833
-2.6340183268527717,2.135185098230669
-2.631880925322962,2.218353937464441
-2.62723368122072,2.2755671159158313
-2.6219096833534534,2.212569146211007
-2.6177284101046547,2.240719256271159
-2.606462235287496,2.116395817795687
-2.6035925259858166,2.0786867317848703
-2.598656474845634,1.968610191419996
-2.5975246978935767,1.9576070864446369
-2.576786140181518,1.198457135306112
-2.5638101407649083,0.7199225789922693
-2.559863025689328,0.5936148314335937
-2.554888064130571,0.3434332877809089
-2.554434068783853,0.37453007551206774
-2.544777210561567,0.02251780850562739
-2.544331748826542,-0.012865550954005258
-2.5306456691385066,-0.4243349013125135
-2.5128280556220988,-0.611288099154643
-2.5075259508051184,-0.6638743546930193
-2.498212825079867,-0.5743184429675926
-2.4885597577657776,-0.4371009171334769
-2.486722424127402,-0.4385660576830155
-2.4829549780840576,-0.38260707399663857
-2.4803645721310037,-0.34219955528979074
-2.4772294493679574,-0.2852519963884403
-2.4718786793968093,-0.1521255762386793
-2.4623609700931812,0.09522132430534341
-2.4532295251499914,0.28559025032767404
-2.4517569052490282,0.24259241537835005
-2.4464130099965278,0.37632684614842504
-2.4410541014424973,0.4448089703835136
-2.417096074706993,0.46425977468871643
-2.413273247691722,0.45223417346992056
-2.4101223522319057,0.4225356207878551
-2.4088718693445346,0.3987232475439537
-2.4085029107441827,0.4592931829752308
-2.4063761835900586,0.40360043140040097
-2.39183265809726,0.06165973144123693
-2.3915763742560507,0.13380863786126826
-2.387928312918035,0.024246015519173655
-2.3765700535663736,-0.28784307955309896
-2.370268877176933,-0.3390198236411573
-2.3688630804984907,-0.38333674407148915
-2.3632075921141995,-0.4645579958493479
-2.362428701979378,-0.49500534552625275
-2.3594960460755567,-0.4470522567558826
-2.3439019049196843,-0.5191338850101676
-2.3411383790447626,-0.4973991917359516
