n_harmonics,base_freq,magnitudes,instruments
8,1.532744437476203,"[-1.81903095 -0.56836888 -0.27030426 -1.0775814  -0.17960228  0.13019376
 -0.44153613 -0.07125483]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9962952919382326,2.371490604624414
-2.9941724779514036,2.3828362894091377
-2.993106336578651,2.3965869012315544
-2.990970921739375,2.3919140620914487
-2.9903207081956733,2.399984172262897
-2.962391181685545,2.4694844522106054
-2.9561017228478423,2.4861332638873908
-2.9496974351699317,2.4929897062828177
-2.9482016622763636,2.499606946421143
-2.9473021931014816,2.4989071346257448
-2.9374719955048416,2.511666261454059
-2.9317055134741667,2.5223621682582196
-2.9270690042588323,2.501753727102728
-2.920332177262147,2.522323803204567
-2.9119357540925854,2.489837471089203
-2.911771244849738,2.5080466494758045
-2.910764804122917,2.5112293319164136
-2.891284402887571,2.4715322619375897
-2.876260009184424,2.4256726114074465
-2.8755813072909886,2.423062167070551
-2.8682575190896498,2.4002821744627343
-2.86410354390816,2.380448268236736
-2.8611130574296655,2.374067039214273
-2.8575176661986603,2.3529306683761444
-2.8380914207869026,2.26489260914683
-2.830948417461837,2.2107641573765333
-2.8234891760684597,2.1685954514029424
-2.8210470224902426,2.157815359786529
-2.812528028635218,2.1031602988600664
-2.8008872746700955,2.0106707686193404
-2.7706803589814815,1.7547628797662351
-2.769364674337064,1.7513301767854417
-2.7692912923190436,1.749674468723132
-2.7677695462882195,1.7145760104293264
-2.7481724411214863,1.5480693458368793
-2.7417994764102183,1.4760751985960465
-2.7387988178262566,1.453758910959198
-2.7357715654980215,1.431043561781086
-2.7299136846058287,1.3544559388179476
-2.7275364266781823,1.3442037511422857
-2.7234480540993697,1.2958129332125878
-2.7014883590358902,1.0656171196674873
-2.6984327773995904,1.0573034021663217
-2.6881278419085697,0.9476682087837398
-2.6874795812668593,0.9256372199960685
-2.6792323955024293,0.8565670269977935
-2.6724468196284183,0.7843505035619777
-2.671032504964484,0.7670641829525869
-2.6636549905283156,0.7056988135929928
-2.661024075411907,0.6958041876826961
-2.6486847251535437,0.5809820170498046
-2.646553152273919,0.5758496479188722
-2.6441667483627613,0.5407456937894183
-2.641778675111752,0.5226460044083424
-2.6368560000099928,0.4891710338556776
-2.6109984182741446,0.338897494779034
-2.609631670839038,0.32894881480649013
-2.5953427220237346,0.2661386647007015
-2.5931626140681274,0.25665476996028136
-2.5895763839296935,0.2515496875971582
-2.581948566035027,0.22118058188341705
-2.573651465114616,0.21368675005227364
-2.563580727837109,0.20670825108908616
-2.5632123030613077,0.19647107076159606
-2.5525173666129106,0.21356034871038027
-2.5525131010071247,0.2200954375389354
-2.544616681489935,0.21662712881862073
-2.537406931891584,0.23939586904218926
-2.5356078762472296,0.25164837969347076
-2.527306503655802,0.28287329913719617
-2.522168707146583,0.2886045837478856
-2.5152079304139963,0.3256603169453499
-2.500046703520776,0.41073481577936655
-2.4849260989771924,0.49818396420491506
-2.4844196044177473,0.5067736720572749
-2.4798617013098623,0.5259529490924515
-2.477190097192354,0.5617558970833845
-2.4704552636074597,0.5749689863192398
-2.464973214298598,0.6497661557499169
-2.459749024975907,0.6789648296394322
-2.454344210615603,0.7358894340024061
-2.445948982510749,0.7961854421670815
-2.4398932017321204,0.8410742945240949
-2.433019287851078,0.9023243957190327
-2.4208775229894473,0.9766714436889768
