n_harmonics,base_freq,magnitudes,instruments
10,4.137353806729319,"[-0.03669556 -0.69501211  1.95659992 -1.73394232 -0.33523216 -0.63058784
  0.29397791 -0.86249633 -0.21538233 -0.97941901]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.998239603828054,2.5159356086925273
-2.9971419098517087,2.5553139699009986
-2.9799790743149233,2.9155801426739703
-2.9771570025508405,2.9079551878594487
-2.974571598445152,2.883408361208758
-2.9734249569507183,2.8711187824575557
-2.9681619694487713,2.741172243047298
-2.9614029607881602,2.502667105568837
-2.9584832130289263,2.354463006392325
-2.9561727946096763,2.2440826599608537
-2.9503645171975825,1.9200783091757125
-2.9416987481797925,1.3712384024810447
-2.9367998022869033,1.0272470187980316
-2.9363816156305997,0.9778082579161024
-2.927064050667285,0.3078781343679506
-2.926768856642026,0.3188266027802172
-2.9206445374172,-0.1037393912871848
-2.9177098720811268,-0.2922628797182613
-2.908668750130567,-0.8267550849566964
-2.8797039191966585,-1.5992250666462886
-2.877290060667629,-1.5676734729032933
-2.875675683675029,-1.581961014613791
-2.8707585711143304,-1.5516706870962238
-2.859211848310398,-1.3540266787145947
-2.855521572015902,-1.2814427537533188
-2.847354588184719,-1.0483728438811986
-2.8456850508808333,-1.005336554021129
-2.845244319224557,-0.9675182836267265
-2.8434945947407964,-0.9360704857634906
-2.8408475397573336,-0.8362815949217178
-2.8406288835167155,-0.8218929006952734
-2.832981710499702,-0.5741725345634049
-2.831686092265125,-0.5371145076497996
-2.8255843149449285,-0.33299621445002897
-2.8202915040434076,-0.14529506722679478
-2.816009613011471,-0.0330228251489923
-2.8117718057905465,0.10490188241526702
-2.8111176070222674,0.10843985228578681
-2.807355783229995,0.21771229601380102
-2.805058404460917,0.28145039982173226
-2.8002979274853397,0.37330344799379594
-2.783199237355046,0.6316080862475467
-2.7747867906879433,0.6283355464082516
-2.7740568029228694,0.6517299784244486
-2.7504637472197953,0.3327941204388567
-2.749118260829759,0.29059426796534804
-2.7424694371313274,0.07931607839597477
-2.741264790139635,0.038864411310122665
-2.7410376104341614,0.0019440088057711379
-2.734359816200034,-0.25776794103350165
-2.7287895100120485,-0.562619926537928
-2.725431080972383,-0.7280578173277409
-2.712920287353242,-1.4959589750234616
-2.7115538044263854,-1.5967706072565067
-2.7106750945136127,-1.6673038386914996
-2.710541921896712,-1.670545025538732
-2.706493898873746,-1.947721348840151
-2.7061317507461466,-1.9724413111554207
-2.703672408510203,-2.167040879664248
-2.7035349879869885,-2.18321783512246
-2.7008709972205924,-2.3666745867486947
-2.6877657029080178,-3.317823698069416
-2.6808074508605246,-3.8122446792777422
-2.6792758760811237,-3.905463017229569
-2.6708585361797583,-4.448246577448522
-2.6697139599786945,-4.519266666247759
-2.663582044498944,-4.861335872281131
-2.655965675988658,-5.152554786191284
-2.6444588837972294,-5.440734016768492
-2.633036834810456,-5.479354227950512
-2.630838089009224,-5.44279586007714
-2.6266728816524556,-5.391757028608082
-2.619224822648543,-5.191846252398427
-2.61248244133,-4.932284196527163
-2.6067708874865803,-4.675204203530048
-2.6029798865179794,-4.4818292097171195
-2.587440787730789,-3.6299686958916393
-2.5739853987102936,-2.8942464387468507
-2.5722506715849027,-2.801242827417001
-2.5718850067425327,-2.781447706156707
-2.566484768644445,-2.508578049961501
-2.5664683083498123,-2.493908769782209
-2.5664231371222987,-2.500038638878399
-2.56394274878471,-2.3719541895544234
-2.56205375593244,-2.262752109548469
-2.5357572665249046,-1.0978950115908894
-2.5263809195806592,-0.6302565748700597
-2.52465835707906,-0.5778576668808829
-2.5170362024962634,-0.18338358649102296
-2.5125591241474865,0.05158497901992018
-2.5084498056673867,0.29444930530240465
-2.501757768817721,0.7055324799226929
-2.497809888621662,0.9888028248199522
-2.4948220403059067,1.2070152059504022
-2.492356290098262,1.3997109110651613
-2.486455216388269,1.8193618816561115
-2.484589687654177,1.9536531463708517
-2.482141861117811,2.1537916681660465
-2.481484786103398,2.1908753832628234
-2.4808528357709263,2.241281744121586
-2.4672859109516185,3.2558888774940464
-2.44933028887968,4.284461163563908
-2.4452811567905504,4.4267508257936985
-2.442797587088431,4.497763399315404
-2.4413757756879857,4.511336917712568
-2.437924211329657,4.561112164250425
-2.437315266641628,4.563738107004033
-2.4129339441410558,3.666713329506772
-2.3960028197013212,1.936983951690627
-2.393767120952049,1.6405242977407863
-2.3909405295453006,1.2928326604678217
-2.384134141503039,0.36973565782594336
-2.3726250211049,-1.1844829530566894
-2.370783970076701,-1.410433755282791
-2.3678421690586164,-1.7774019934102103
-2.3634601293711466,-2.3088304134466124
-2.357161745853499,-2.939954705076778
-2.340734691562616,-3.9381543669115566
-2.33757843644886,-4.001843631216131
-2.3354056673387955,-3.991101181383196
-2.3314193127362786,-3.9789151503928113
-2.3233086491234807,-3.7025227033329693
-2.3205987518110374,-3.5444300767055714
-2.3082297972070984,-2.476903093075199
-2.2921194088336048,-0.6031086582120169
