n_harmonics,base_freq,magnitudes,instruments
7,1.2970816092938589,"[ 0.63773729 -0.22442532  0.08440523 -0.78101789  0.63988678  0.27120824
 -1.25502812]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9983715251711365,-0.06310036181690358
-2.984136535045221,-0.24087145364191023
-2.984129352665903,-0.28597621716086485
-2.982370644435349,-0.2999540522577728
-2.978789251988488,-0.3632320362535355
-2.976147623997601,-0.3765554678107026
-2.975190715454678,-0.383241268497163
-2.9747028686907537,-0.4044770318663653
-2.9718749261360005,-0.4113530590822723
-2.9666087008987545,-0.5345450802151168
-2.95759825381547,-0.6330349939139811
-2.9574693280830044,-0.6352625451084647
-2.956265586135602,-0.5970393659909419
-2.954580902598522,-0.6607699078378393
-2.946592958937231,-0.7868928754437915
-2.9299833084911002,-0.9571191197486328
-2.925655471261737,-1.0178079957986395
-2.916141334979735,-1.1120475309584925
-2.909311011640039,-1.1858573339915324
-2.9028730382089805,-1.2767274726708289
-2.895906250452737,-1.3007281822706076
-2.8953675677031496,-1.3371157692750537
-2.892245838166277,-1.3733956618594738
-2.888003564991796,-1.3905145199431879
-2.88681370331637,-1.4172250128130612
-2.8864851760131045,-1.4233079131772628
-2.873922873934468,-1.4905831834137668
-2.8730079119196335,-1.5185134726612801
-2.8662471360071615,-1.5652593196287397
-2.865347236182184,-1.5753999259538702
-2.8595356696846226,-1.5968819482475898
-2.839855318332916,-1.7112842947838618
-2.8294495914316142,-1.727455262453614
-2.8264513939522304,-1.7451133124558145
-2.8242795646026004,-1.763951288548269
-2.821165423028122,-1.7756001411963456
-2.8090537710586787,-1.7835859843122186
-2.801583908454499,-1.7734455146092012
-2.799215021613791,-1.8121141223071828
-2.797603842732703,-1.8297619543626893
-2.7945356140813966,-1.7806263184483213
-2.7883718313860797,-1.7918055343505017
-2.786787353947722,-1.7967721658750895
-2.777998471408739,-1.765651350744481
-2.7776227026101776,-1.7603620996921165
-2.7764996145013803,-1.7791010060778165
-2.768451739921832,-1.7442902940384226
-2.7681629460455452,-1.7537617493676887
-2.76038771928419,-1.728403250152517
-2.7585638008721274,-1.728776715664571
-2.749432199930557,-1.6727711495323732
-2.7421672861042445,-1.6221448108225995
-2.7392419546923827,-1.6567898084223807
-2.7354994142279825,-1.6457752334275586
-2.7325984765105877,-1.5848692189949332
-2.732226344448158,-1.6034690180440514
-2.7200893459276863,-1.5284073264663272
-2.719105874991951,-1.5435485856985214
-2.71794917598073,-1.5000178157493855
-2.713818070182153,-1.5124078209191383
-2.7087405852410193,-1.4590591186419863
-2.70448874512008,-1.452485469590602
-2.702134798787294,-1.4167354460958848
-2.6975873789665896,-1.3700581327158887
-2.6975601461223686,-1.3775214904743678
-2.689150856113736,-1.3166410154851365
-2.6847796401746504,-1.2661476330008794
-2.682179943422268,-1.273442500096886
-2.6787729064092396,-1.2224961893061816
-2.671272396521943,-1.1725908448974725
-2.6518457206454897,-0.9856051484837007
-2.6404869680450895,-0.8921208997631094
-2.637055638553117,-0.8455123440527009
-2.63445324560677,-0.8463592174647879
-2.630879581506011,-0.7969567584394052
-2.63064055623616,-0.7799908514639822
-2.628731859580732,-0.7969184117530782
-2.628120450501538,-0.787883604233776
-2.6266366994258448,-0.7676452947610517
-2.626310513775303,-0.7930385599192837
-2.6251560277315225,-0.7278212423625254
-2.606158217164251,-0.6043061570211787
-2.6022668931510653,-0.5757436597512248
-2.5977021448585425,-0.5013650931304776
-2.597117171316457,-0.5031091147502472
-2.59640366536206,-0.479799915997523
-2.5858628341616208,-0.40135184614270475
-2.581632113408529,-0.39860113422738774
-2.5718757313562097,-0.3068259640804759
-2.5660456977818025,-0.29043860208177
-2.5597985638268757,-0.24125744369120483
-2.540536660662302,-0.08250430104441583
-2.515293665244285,0.006375023800342841
-2.5008109942635093,0.1297113773351524
-2.500232393165878,0.08723960043352438
-2.497914948957552,0.0977106057890655
-2.4931314234025765,0.1259495250692664
-2.479628365292933,0.17755575838937324
-2.47961498172179,0.1477617578339843
-2.4790718832238143,0.15882094919227285
-2.478791417783036,0.17028204992303092
-2.4597515867232476,0.18619157750648338
-2.456194889749887,0.21527226308346525
-2.445621680393244,0.14687515896597034
-2.436453382494655,0.15907814434966527
-2.429455376858141,0.17708995441323472
-2.4289154464293787,0.14240834181459106
-2.4274342224930843,0.16550944421845068
-2.426987025913106,0.19310045692952454
-2.415133336454277,0.13294182891590764
-2.4077260139329963,0.09794552282917983
-2.401746647131972,0.09720382305524257
-2.385590797236534,-0.011066185108809669
-2.3844973299748875,-0.00856544049536798
-2.378524216496236,-0.01743494286322559
-2.3776786625777193,-0.02695192497099335
-2.3650925190687655,-0.10979931380642124
-2.36467985073402,-0.1350793287021929
-2.3635313647132454,-0.08988510582761056
-2.362085216810419,-0.10153726269134308
-2.3596641861753476,-0.15614362950183605
-2.3575086103566685,-0.13506978202201544
-2.353245750680208,-0.18382532877248353
-2.3478850193197385,-0.19442143587247415
-2.3470554322177226,-0.21843289013095685
-2.346600971687735,-0.22215740457329985
-2.34596813698765,-0.20298553020222526
-2.3329216803131803,-0.30488373261216317
-2.322824424204791,-0.38072962086062845
-2.308121208723911,-0.522457777334703
-2.3005234878047216,-0.5626555055474869
-2.2995069708726144,-0.5702914899251083
-2.2860071535793374,-0.7017098163338799
-2.283196453473292,-0.7232654083027883
-2.2811609610425494,-0.7427198597434364
-2.2798642859003277,-0.773810012968604
-2.2749175265333506,-0.8240372514320585
-2.258657382838318,-0.9737491923085666
-2.258626682831956,-0.9788890195602934
-2.253404422038844,-1.0192417585411797
-2.251319351230913,-1.0443049056856262
-2.2507474757958876,-1.0400117470263224
-2.2465465177074524,-1.0826346087197827
-2.2334698340849304,-1.2260519202649702
-2.219384497815896,-1.3314168236110293
-2.2169461803438244,-1.3345337211193289
-2.213887723584496,-1.3960885974709272
-2.1755676199128366,-1.7315090765723231
-2.175331247683616,-1.7491300302215071
-2.162052139456616,-1.8704302106888087
-2.1617385258462103,-1.8438098155531069
-2.161345389192525,-1.874520862063051
-2.1565091844173168,-1.9307703655779187
-2.1544289168705206,-1.883475022810023
-2.15341703865356,-1.9196050032172567
-2.1523705337209176,-1.9082342890657191
-2.1454619010419806,-1.9642511100213078
-2.1390339993315752,-2.038914273068365
-2.132306675232388,-2.0663875241170078
-2.1318460234871432,-2.0565835629928344
-2.12830590337626,-2.1024783995971497
-2.1240664301670407,-2.1435484731835186
-2.1223947177527442,-2.1458339809799303
-2.1196069758274274,-2.1653332047032743
-2.116386469848172,-2.225525310588834
-2.097108495616162,-2.324891704588748
-2.094585715353415,-2.3106109541021707
-2.0935649755722627,-2.3281443233642993
-2.0825369569642573,-2.398069324183815
-2.0760773724717887,-2.4089139870135763
-2.0737396353191837,-2.458408326903889
-2.071042480083825,-2.469782337011175
-2.0701968669303286,-2.469895282970558
-2.0610692928695324,-2.515152134453274
-2.047517567357687,-2.564547175552548
-2.0469789584533364,-2.567326690511589
-2.0412417781258125,-2.580424128844495
-2.039161276343142,-2.5656397071211647
-2.0284079130690738,-2.639137661721436
-2.023031430394431,-2.6657885144039035
-2.0123394902519216,-2.62728959491768
-2.002960842061012,-2.683135411072918
-2.0028903256103012,-2.681326148228921
-1.9891273653836172,-2.68355282811688
-1.9828075632689626,-2.730603919024753
-1.9803771634745684,-2.6937738561921045
-1.9801766517670774,-2.715278982427717
-1.980036693084877,-2.6926867370620964
-1.9718917358781045,-2.738500469135342
-1.9656626764503604,-2.7256304898805865
-1.957609366423106,-2.7190991176110892
-1.9468375334815808,-2.7237837800247857
-1.9456518130499714,-2.7381459913358013
-1.9360089511089946,-2.7358947120292147
-1.9245821406944228,-2.6733130784730528
-1.9192228711499704,-2.693482566894039
-1.912006197451783,-2.649585950175828
-1.9082410453775618,-2.694750076584203
-1.90178090987271,-2.6487851820288113
-1.8957611981782434,-2.6246547771439013
-1.8946203908518715,-2.64243927594834
-1.8854414770036199,-2.5797053497610754
-1.883276836612966,-2.5767367185193866
-1.8809141918058592,-2.582093076910471
-1.8731335083440004,-2.5674621910405593
-1.8656789630010089,-2.5213933118542675
-1.8535114520434899,-2.463344102216862
-1.8346972891734872,-2.3654315310765903
-1.8304566794967336,-2.3230642313836167
-1.8146282124779538,-2.2387027331994496
-1.8137148014819575,-2.2160557854694414
-1.808235587970631,-2.1782497889584134
-1.806832038838691,-2.1833430511080723
-1.8060207114219964,-2.1725491377296153
-1.7850979724969231,-1.977518973262062
-1.7807844819116874,-1.956962466900194
