n_harmonics,base_freq,magnitudes,instruments
10,1.2071261915555014,"[-0.44738382 -1.43256978  0.93000313  1.8765729  -0.50967931 -1.33961814
 -0.42208731  1.32970025 -0.77750976  0.45359884]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9876323037220436,0.3518708295532869
-2.9842207883905547,0.29912969365431646
-2.9547356581775257,-0.22501455108153617
-2.9510251905602938,-0.28089352815351715
-2.9378375227688336,-0.4624031104223914
-2.9356257837140283,-0.4965228010161824
-2.9343500224690278,-0.5198314356370484
-2.9291461813321242,-0.584542294974043
-2.9234915099049257,-0.6429258232878249
-2.912351130044618,-0.7679220831401159
-2.907686194794824,-0.7982947013332123
-2.9059177562482774,-0.803070154136899
-2.8983737031941996,-0.8723455787941523
-2.8921714927241418,-0.9038197910179513
-2.8700181117805736,-0.9719409133527546
-2.867909617766295,-0.9821559227008612
-2.862051031283901,-0.9665903263918414
-2.849984017364653,-0.9543376424839758
-2.8499100027305198,-0.9532648130461979
-2.8379831864719085,-0.9125215996931219
-2.8354961639494882,-0.9004372286166659
-2.8330487851339616,-0.8956174603423785
-2.827887223111872,-0.8521638709256506
-2.81742505361208,-0.7918677542129419
-2.7933853048000112,-0.5807633777805119
-2.791267490884853,-0.5593488235255765
-2.7844085674385166,-0.4902001802104019
-2.7775482695299845,-0.4133859587259368
-2.7749456435005806,-0.393616021906422
-2.7696167526860176,-0.33305094286414794
-2.7655930671829614,-0.29784666141418586
-2.7436667324896646,-0.05363951804274971
-2.7372831312688617,0.004956188174660359
-2.736413536543701,0.02688216068731695
-2.724808959956327,0.13351800036458744
-2.7202360278923754,0.1693635953004137
-2.7200064843166327,0.1728000292770614
-2.718628695476146,0.19048557684694958
-2.7076652960465504,0.272997914594564
-2.706946497124859,0.27263544730371564
-2.6946334739575635,0.34434214552797965
-2.694268316525739,0.3481684928723121
-2.6938627612331323,0.3423580445795978
-2.6782703519898425,0.3967835151367711
-2.6730381470271043,0.4089603250190069
-2.6685792438123928,0.4129543389799787
-2.6657609411645002,0.3942500128273824
-2.652919414325257,0.3620361834768057
-2.63088492740855,0.22281529797048225
-2.628276259091767,0.19519538099566866
-2.618094909907632,0.08198683905442897
-2.6122460650844284,0.0006703170679384215
-2.6116804749647224,-0.001961938100883522
-2.592891280585623,-0.3126130700186864
-2.5910919778385773,-0.3430648035602776
-2.575497188524712,-0.6647438441895787
-2.574859756385581,-0.6858749656696744
-2.569833152032621,-0.8047393884360208
-2.5685555361310755,-0.8280428541969173
-2.5622163914476133,-0.9842950994533716
-2.551827720155402,-1.2504180239624303
-2.5453555060575273,-1.4224915857327547
-2.5291369925694336,-1.8821176482171111
-2.5101027563794927,-2.4675786140477847
-2.500427309287613,-2.769152113677838
-2.499613612130162,-2.787506257717127
-2.499539336684591,-2.783047735146136
-2.4990311524137407,-2.807350723803932
-2.4901535389721383,-3.0749880724347274
-2.489114057580986,-3.1175862821235842
-2.488036712006167,-3.155207169251908
-2.485052269345929,-3.2383575382551664
-2.479388580002735,-3.4176124491382662
-2.4746320984436894,-3.548546195322883
-2.4678648527405187,-3.7554306436052025
-2.4533135603931266,-4.160863410911333
-2.452982422142645,-4.167881223009932
-2.4473952689271057,-4.317025841611182
-2.4465771681542376,-4.343907447727825
-2.4413336749165433,-4.480678287014966
-2.4365565105585105,-4.589209794163139
-2.433694025046359,-4.6560117787129425
-2.41713202669301,-5.023859278284198
-2.4119381759405796,-5.122614405821171
-2.4098675143374892,-5.161314382536469
-2.3951486229104475,-5.371076627212281
-2.3916257110495556,-5.435795304725609
-2.391035090519656,-5.450217912338211
-2.389312270835865,-5.455478794301721
-2.3853195030365875,-5.499174654626697
-2.3828099465761916,-5.531901511865939
-2.38233516316202,-5.530352676827987
-2.3713527658777647,-5.6228106398959765
-2.3626368289215556,-5.655150923108707
-2.3512483708558296,-5.6623774854188875
-2.3495735400472206,-5.647216572213604
-2.347118361191403,-5.642990685453963
-2.345168030582471,-5.641157187153637
-2.3402207272302213,-5.6161438744098
-2.331567799844253,-5.5505775741531655
-2.330769077329279,-5.5436280577273775
-2.3253099897533276,-5.494507930799706
-2.3194902174863223,-5.416987278663168
-2.318788171683201,-5.420259880439067
-2.3152634172130098,-5.3646573254747985
-2.3040555312725948,-5.1884899338617165
-2.2890405162958922,-4.883493336687233
-2.281822887565722,-4.7043692824881544
-2.275771985979558,-4.561287224304761
-2.2734601480599483,-4.486221592201325
-2.2701826379177685,-4.410215929426862
-2.260555933789513,-4.130098937789365
-2.2602462348236623,-4.1175025677514325
-2.2583147319179764,-4.053338006449134
-2.25776084049551,-4.03956979629866
-2.2548971060400733,-3.962638140655028
-2.253864853398717,-3.930145749057648
-2.24576770735144,-3.6605606089824776
-2.2449962629079354,-3.6340088277218543
-2.2385593237472863,-3.421695208744374
-2.236240072099026,-3.336649459725512
-2.191110606045326,-1.6989188275402392
-2.1889768505473013,-1.6240324603003315
-2.156977667012529,-0.48156480905462873
-2.15335204105657,-0.37336177817696936
-2.147798661866198,-0.19683908464186703
-2.14535201155633,-0.10555699770637156
-2.1439014891389405,-0.08158942580827347
-2.1401533760809537,0.03485636851441008
-2.1334646341816734,0.24726234405121564
-2.1301762376260407,0.33979797848817417
-2.1258814932301595,0.45470444527136333
-2.1244482721952966,0.49181262545228427
-2.1182822835875337,0.6462112669002568
-2.1108444290351374,0.8306535566454485
-2.0955345192439316,1.141677120745523
-2.0843620844299426,1.3195795568525484
-2.08426227707295,1.3222674728418893
-2.074766877869244,1.4391827698764785
-2.0713054042502295,1.4711495343496823
-2.06535976383287,1.5420144453693212
-2.061401490647759,1.5595113551415285
-2.060874330997522,1.554618166305636
-2.0505315431557847,1.6032997726121592
-2.0418595730958833,1.6172413954722935
-2.0383613316892797,1.604189778018782
-2.037961014178485,1.5912274331530507
-2.0349554106899954,1.5865486434757927
-2.0306569343569763,1.563589265192733
-2.0254461993486954,1.5452557111783927
-2.0183292314542873,1.4772027811232094
-1.9687341552980788,0.6627978191687065
-1.9586967278206553,0.42978926882423013
-1.95827903357327,0.4192664230131944
-1.9529406292583384,0.291653528945443
-1.941801595861076,-0.016573390269651975
-1.9329381572029762,-0.2761912564672937
-1.9253327857914428,-0.4969144653033803
-1.9140623881695282,-0.8436413552369508
-1.912577992049206,-0.8818759986258786
-1.8963882590843186,-1.360851437296916
-1.8944742082278678,-1.419152800500007
-1.8878613118712733,-1.6266603303118992
-1.8843180550776986,-1.7219283678624215
-1.8544493796077544,-2.55191489464511
-1.8523057643716059,-2.618976032495156
-1.8499188509924331,-2.659597302756359
-1.8493364452882015,-2.6806584359753876
-1.8468704617795675,-2.742671442924443
-1.8452529930271857,-2.783185740339544
-1.843690671037828,-2.8171655975139114
-1.8358056157312523,-2.995772158220854
-1.824349233630887,-3.2257460203925907
-1.8201038820137225,-3.299571879384569
-1.7910625577297037,-3.699342334117914
-1.7909359815572004,-3.6921020992165965
-1.7903656832044275,-3.699292479334052
-1.7844627915175555,-3.735918519630169
-1.7708014122351423,-3.813470144676756
-1.7605397975386365,-3.8195952609696584
-1.7585066934257565,-3.8110659655737424
-1.7461198484111136,-3.7631517187493517
-1.7443096946202137,-3.7717159877311155
-1.7373876164657052,-3.710210531858267
-1.7362301843036558,-3.690291704585835
-1.7350385440740366,-3.693983962960445
-1.7345961802411083,-3.686638038903101
-1.7307361693232857,-3.6418440167117687
-1.7305391291718206,-3.644124980339975
-1.7283719138665445,-3.6171439650182586
-1.72790567359013,-3.616885274616248
-1.7200227345389958,-3.5161080441440977
-1.717226004914166,-3.4725552739995744
-1.7162302733039299,-3.4586308157170955
-1.7159146637187594,-3.4588461393818326
-1.711867253583014,-3.392857007919381
-1.703040000429816,-3.2350472509274923
-1.6897625075908718,-2.968585818509348
-1.6796934278597255,-2.7279788261220608
-1.6792513772675886,-2.72275496085406
-1.6780619141107267,-2.708254417041187
-1.674963032727876,-2.6201166880580407
-1.6749132132757096,-2.609787902534492
-1.6690316850169096,-2.4663093294216463
-1.6684884367144384,-2.440935499567377
-1.6652540506358589,-2.3611795714370807
-1.6557364045972476,-2.0893614386048633
-1.655192947633957,-2.075221310425027
-1.653231722257077,-2.0159432362573755
-1.6435686901616695,-1.730758609387252
-1.640412089378347,-1.6459556010583891
-1.6346215943190687,-1.458616438808973
-1.6341332227742749,-1.4384960266676312
-1.632521584603031,-1.3829862708842298
-1.6272325505094405,-1.22251888350605
-1.6068653752324558,-0.5564376174613747
-1.5933367872708866,-0.11317348416553338
-1.5890184608846938,0.019918701602740858
-1.5855630192318768,0.13796907963249938
-1.577787781840723,0.39207386498886754
-1.5716384652453623,0.5698730586836316
-1.5677934774978308,0.6919326768719861
-1.5640362664836152,0.7991292622488388
-1.559864574856163,0.9132768155735138
-1.5536890369712306,1.102063879286002
-1.5497159084805834,1.2083203390073618
-1.5426031698415792,1.4191961100649233
-1.539759346102723,1.496566543898875
-1.5359126303719803,1.5889466754663912
-1.5320478229485863,1.688294071506856
-1.5280550869686322,1.7948207200349378
-1.5251194821140925,1.8526640737836193
-1.5227278914150557,1.912748548991455
-1.5220816441589917,1.9411100590653274
-1.5161040857126804,2.06045322764475
-1.5155302891216718,2.0759431817295297
-1.5135977655552832,2.137209644371931
-1.5063535709168665,2.2550829346991232
-1.5043101024393706,2.298917194260537
-1.5040723319163913,2.3127879482184306
-1.496606652463236,2.441288297936193
-1.478871003508978,2.707206676804643
-1.4766106297841848,2.7323183299030274
-1.4751836243775527,2.7660245755471204
-1.4744421392158356,2.7665785481159113
-1.4741270038584389,2.7664251183279127
-1.4711124457544789,2.807270797439675
-1.4680315850770933,2.8443081666412757
-1.465685707928794,2.8676635177130847
-1.452993148551145,2.95722601564773
-1.4471753431536605,3.0022418185313446
-1.423408601079663,3.0472188659341137
-1.4205012559503198,3.0429422624151847
-1.4143252093629626,3.035367778215214
-1.404697760711258,3.0033491165668247
-1.399855128529318,2.97176072158907
-1.3945495837099275,2.9368447502071953
-1.3743983483195135,2.7667704246669533
-1.3612299470642664,2.6225323053116534
-1.3581835225664214,2.593183772480369
-1.3502847502120827,2.4822813428867274
-1.3157077347619466,1.972889118384952
-1.3130586476977908,1.924504847707834
-1.312977148939688,1.921934823830646
-1.3093728320555096,1.862543389799402
-1.3088863378434337,1.866763865503409
-1.2981955453366847,1.6970275533852974
-1.2878831806570856,1.5230008334741842
-1.2865803365276205,1.500070424725663
-1.2733569888987804,1.2788026600956894
-1.2679474742438963,1.1960460690283037
-1.2614300411598853,1.09815943008493
-1.2521758170047796,0.9624231849895745
-1.2502503249628145,0.9421567070367635
-1.2474886784361574,0.8962488919597391
-1.2452009035462432,0.8669925742568093
-1.2429593104676522,0.8403032983960368
-1.2422663335475925,0.8187808556869084
-1.2327720874361,0.6987463965766938
-1.2298804575270292,0.6601165193277303
-1.2273457750158232,0.6360076849155434
-1.2268462118088583,0.6214996570972439
-1.225867315176817,0.6091173201100548
-1.223795179677739,0.5809443488732142
-1.2204045414335767,0.533051110177542
-1.2156404481439729,0.48976919055813456
-1.2127795198294242,0.4573950602669391
-1.2105623958835865,0.4340774367374008
-1.200528579455388,0.332857680268498
-1.199042951844048,0.33471256771720087
-1.1856439363933629,0.20848569491013805
-1.1844880070792803,0.2119602620393637
-1.183402896338047,0.20392421178191467
-1.171221116777281,0.12908281150840464
-1.1691976020525212,0.1160916029695145
-1.162645637063173,0.07322125902046547
-1.1557287605270492,0.05647511249944388
-1.1550852992310359,0.05572914003501171
-1.1550012257284568,0.06862981524471007
-1.153175553241083,0.06077643220860235
-1.1491290874410192,0.038981014804231225
-1.1470895652987891,0.044606252297540505
-1.141833667555503,0.023534808596597984
-1.128115747601196,0.027173447222637745
-1.1280662526417717,0.02801945831134619
-1.1263177199356007,0.032305573001543644
-1.1152608801799617,0.052273479314536145
-1.1070366048686162,0.06892548587933188
-1.0944326481391962,0.10022749177380715
-1.0892178244968211,0.14315065466375057
-1.0819033795930921,0.16913471211450545
-1.077905416373026,0.2055849560164032
-1.0591269870587237,0.3403594337590012
-1.0490854252300068,0.4212225986164156
-1.0485314781320474,0.43071844340185045
-1.0459713556562458,0.4509784518891492
-1.0425786659370535,0.4876707906769211
-1.0399585342860342,0.5099457550622213
-1.0354192698059994,0.5447739643856532
-1.0290954092825564,0.6074283641632533
-1.0232440793788429,0.6599529286430891
-1.0209914977958507,0.6971735384049141
-1.016864630835484,0.752964656375442
-0.9974881133497648,0.9574314059484351
-0.9934496620793221,0.9977023381411904
-0.9882690992581713,1.0693811131717295
-0.984616837864301,1.100042566496014
-0.9824669195858071,1.124368432862734
-0.976664669989388,1.1959338627304092
-0.9613764824514774,1.3712552640917604
-0.945018423920212,1.5692120016146025
-0.9444974812533857,1.5873702520984598
-0.9096122622395248,1.9852066228343328
-0.9063361854923633,2.026251214638977
-0.8954185939222992,2.1371454329342927
-0.8659823045847546,2.4544800066273122
-0.8549416866288988,2.5617577976561354
-0.8525584487974447,2.580827586786426
-0.8488323811403164,2.6190814858330693
-0.8422912627354355,2.674560956120881
-0.8388476969589487,2.7196862013941394
-0.8388195697256347,2.7039026377156623
-0.8325127085281254,2.773956308253568
-0.8187156541902398,2.8821197964789467
-0.8179629611457688,2.878882358285158
-0.8130582111339075,2.9347622858311007
-0.8109281311433101,2.9316649676109705
-0.8105940587587477,2.947657098694888
-0.7966232824386572,3.0384514102407265
-0.7906993392089783,3.0835189419642166
-0.7883687897626865,3.095860272229695
-0.7750878242893311,3.1816326529921777
-0.7687526964754539,3.2094452037802004
-0.7597142190166348,3.2434159980602613
-0.7591112776878743,3.2517168183733265
-0.7511652559156623,3.2800969455981033
-0.7478646185407847,3.2952705317810898
-0.7453740299256459,3.309315051123417
-0.7343832163252371,3.3383677047826663
-0.7239553211275731,3.3701716366584615
-0.7177317481988599,3.3688122164214134
-0.7132812550777596,3.3870933669335392
-0.7038870594717221,3.3803512314777744
-0.6999618619375387,3.391871940445386
-0.691767398039393,3.382044482915561
-0.6866579281092076,3.3796964108987853
-0.6795528396234998,3.3770474764701586
-0.6719551424853645,3.3466948374897045
-0.6634678659212314,3.331401852471751
-0.6526572133403641,3.289244101802273
-0.6480497222862125,3.2565989205618524
-0.6462562593734251,3.253591744166034
-0.6416082014439026,3.2312703780345977
-0.6324350585388303,3.181079053208432
-0.6154386986810163,3.056661684541196
-0.6011980267779782,2.9349788892326987
-0.5887647925095045,2.8206332051099765
-0.5647184241480177,2.5362971877510048
-0.553112711243811,2.3813150445765996
-0.5448314341419405,2.2679230805031634
-0.5390238268340495,2.177581900770716
-0.5378499767516134,2.1681758223337804
-0.5357868517001032,2.138109882286623
-0.5354500513456362,2.144267077390614
-0.5335805393517958,2.1021067651162104
-0.5271790189882548,2.0107945800799434
-0.5246794621711262,1.980577681928831
-0.5146572980866022,1.8120287858435415
-0.5073519284444465,1.7086217104543968
-0.4919617298507535,1.4434075467879193
-0.4850006793358368,1.328006829243367
-0.48424584816602056,1.3298595661879464
-0.47828534910000453,1.216244536683873
-0.4773457729618116,1.217189390727373
-0.47540005214094094,1.1755215236057928
-0.47272863204910154,1.1284792272465831
-0.4536903310993865,0.814754185864106
-0.4478569122662819,0.7054513277802543
