n_harmonics,base_freq,magnitudes,instruments
8,2.5832197332406244,"[-1.19380564  0.52977372  0.51227406 -0.29849768 -0.39608736  1.70290452
 -0.79765398 -1.39119182]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9981935764204435,2.3890394371552572
-2.9958294651478807,2.359972836317343
-2.990082341011676,2.403012492771922
-2.984882968535376,2.3825600028263683
-2.9794055845571368,2.3344831064113785
-2.9745458286822313,2.3611531564001678
-2.9739655246026517,2.304366188030427
-2.9719799792662216,2.2890254008705866
-2.9680579856194096,2.261692026670677
-2.9611746463178363,2.2096700240095575
-2.9587248549084464,2.1428932135332404
-2.95769466800134,2.112514473197736
-2.950334853865998,2.015502284446415
-2.950142918972263,2.038266840170241
-2.948824704624667,1.9938850512916808
-2.932228532145003,1.7500618544804736
-2.9292471733815475,1.6597902281474637
-2.9182728820003803,1.4250174228018273
-2.916271768005294,1.378914188839619
-2.914603030664694,1.333492085778757
-2.905041984951619,1.109991423780461
-2.8976563532573953,0.9173998468463919
-2.890642714412768,0.7300617644060212
-2.8806315106437985,0.44508484694666517
-2.8702962795741542,0.17087167978514753
-2.8664147563040423,0.04006774905495242
-2.866266465199022,-0.00900318875449372
-2.8649851446465533,-0.02001844815125774
-2.856282356387732,-0.33847845670818044
-2.8525481064654166,-0.3995838755056358
-2.8499087226790616,-0.43263229366108136
-2.840604827026798,-0.7306384446611249
-2.8349569810561075,-0.9508477789387365
-2.823570142522077,-1.3150612043143972
-2.821869959592572,-1.3796676615406906
-2.809597688351258,-1.7388403646057764
-2.8039009300599567,-1.8690182146195093
-2.8001780708298822,-2.0279634839045575
-2.7950973658912117,-2.216348335766765
-2.787153678307564,-2.3518059303439935
-2.781129780874478,-2.620983878111455
-2.7624661179746273,-2.983522036035958
-2.7490055055931504,-3.2951688446601515
-2.748303415690196,-3.3291191096041164
-2.747938785449267,-3.289424107927319
-2.7385142185855544,-3.4245576387409122
-2.7269909192868953,-3.5515341017176842
-2.724191427567276,-3.544512727175706
-2.719211553374336,-3.604905912086636
-2.713704354020857,-3.601705833671113
-2.7134393604351654,-3.6414529484964917
-2.712638897093463,-3.606330738493168
-2.708056253885326,-3.593957378761543
-2.7035015978163734,-3.6404837791996156
-2.702741828926432,-3.5820261700415847
-2.688871298137345,-3.4237647878827286
-2.685403470833859,-3.3933582743624213
-2.6696751625910373,-3.062551391556299
-2.66396625381664,-2.945238149677222
-2.658737243619899,-2.7530896902057065
-2.646366515083507,-2.3122649384316656
-2.6460382532977116,-2.308981626249552
-2.6456288160405244,-2.25265856318058
-2.629274870400927,-1.589057920586519
-2.6285659144996476,-1.6077547685177653
-2.6207901430735294,-1.2038586810867271
-2.619198594150465,-1.1640222150949022
-2.612301011357079,-0.7626818059580059
-2.6009392326615335,-0.19660979199704715
-2.5989601444564068,-0.09909598141163037
-2.5878172143341924,0.5381636731050917
-2.586840713092398,0.551953071914407
-2.5825865767791605,0.7465435039723204
-2.5783817187484175,0.9937967602257278
-2.5725175275644583,1.2432530710399223
-2.569155703081121,1.4661439462763537
-2.5683140832320035,1.5577701297177962
-2.5636873581211796,1.7096248771058196
-2.5635704974352183,1.730255951878551
-2.557925559313861,2.050517654097943
-2.5545009716789986,2.119071803212766
-2.5300877636607044,3.1142289877624005
-2.530068286352302,3.151047475772462
-2.5188607918016057,3.4501341345084713
-2.5171532864434636,3.485301327345391
-2.5163885161088992,3.445498839209292
-2.516138023478941,3.556073700849308
-2.51573634592209,3.515459513562449
-2.494101709031486,3.8806618188076083
-2.492719084181662,3.9174585269944657
-2.490840020903366,3.9144816129299547
-2.487033578379872,3.9204724369776307
-2.482816223917231,3.980347753774524
-2.478909096046877,3.9679501838197577
-2.4766977867474385,3.9634458738172396
-2.4568376524433893,3.8197378850144537
-2.454165527789795,3.78015314836732
-2.444913530876372,3.5889105116076725
-2.432167995667886,3.3151673883462576
-2.4309443730646154,3.3238518149204066
-2.4218672054949835,3.0179360266753665
-2.4153478723008908,2.8201629296680895
-2.409174711774169,2.6012103889986067
-2.407663726192134,2.580014733365305
-2.403264574970102,2.487512867650747
-2.4017346509880295,2.381095757092498
-2.3920406912293277,2.154504227608422
-2.390012205319469,2.053998716090565
-2.387643602156934,1.9927265148682403
-2.3871296099102732,1.9947400758552676
-2.3867188234823464,1.9522379205528466
-2.3853286283569357,1.9069869991992316
-2.36618651039024,1.381134452909415
-2.3568566384599317,1.171570125106559
-2.3434488437523893,0.879516133168303
-2.3348745110678157,0.7200009259064669
-2.327120894673465,0.601826121656277
-2.31754448690555,0.4988819801872549
-2.313706686268727,0.45565132987485035
-2.309796740572042,0.4511591824699477
-2.3089763216271337,0.3814143395063
-2.283355672949228,0.3768770245179108
-2.2729798311721083,0.3777977726050374
-2.265570715450915,0.3795573469404267
-2.2654401551171763,0.409786993727611
