n_harmonics,base_freq,magnitudes,instruments
10,1.4265394529888242,"[-0.56540198 -0.53857316  1.76056192  1.63182509  0.59626452  0.74613515
 -0.41912284 -1.43400053  0.50471056  1.49671526]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.994438114999231,-0.0616588727106206
-2.9900602205330316,0.08553194511494543
-2.9895196803038395,0.1073805874454986
-2.987473136380001,0.16962135683754462
-2.978239444169048,0.5129560761759155
-2.9695294798484033,0.8370531910551843
-2.9678840590386697,0.899768675702391
-2.955148900025172,1.3564253396351764
-2.9463407694699546,1.6868127041553178
-2.942735351429377,1.8136910790000262
-2.942471182065101,1.8289148282875778
-2.9424096454115105,1.7994775556822824
-2.9303974894545233,2.2371282966189012
-2.9247632389325107,2.411297402890095
-2.9215237219820027,2.527614633429425
-2.919006462005685,2.569659538399124
-2.9097835682051434,2.861356682284406
-2.9078321000588225,2.921887261639015
-2.9045544394361427,3.004977945911557
-2.9017310353004664,3.0847984156660204
-2.8993740611091385,3.1425919986317057
-2.897106939737526,3.215530535343188
-2.8957588017337543,3.193693191763868
-2.886852052021254,3.4290344670746795
-2.864325904258883,3.834826131877126
-2.8637301917827154,3.876694575236491
-2.8583822309969067,3.9380963352778107
-2.85374644278874,4.008391749975388
-2.8423682289802263,4.134538424743103
-2.833343668512328,4.168680223468724
-2.8282723567563384,4.21257421823788
-2.8215427018291597,4.211518197976175
-2.816383729633634,4.188789110868459
-2.7975618515506264,4.177983700163349
-2.7826283892648513,4.119622305408216
-2.7808705692097213,4.091620340881421
-2.7722100129933755,4.041422773607391
-2.7702254967478837,4.022970341233649
-2.7618155600681993,3.9582374387758743
-2.7606763039465236,3.956359335102978
-2.7591008911860255,3.932941367426782
-2.7524855459261097,3.839886165215834
-2.741179460372418,3.729902081584985
-2.7169882739688127,3.460670587318802
-2.7167682933597455,3.469113137988492
-2.7132392941739525,3.4132285116397285
-2.7115074400872814,3.385163382152773
-2.7070689375847263,3.338314950393551
-2.7048518485087163,3.3464313028370105
-2.696991259200341,3.26232589428851
-2.6713070070468348,3.017213924204543
-2.6692859438968903,2.9981984329945024
-2.666603680110045,2.9756677685782242
-2.6605213052375296,2.944247370351572
-2.657595932983252,2.9435002823905414
-2.6570041618006286,2.9190065222851564
-2.655035340519762,2.8919535904694214
-2.6537283574099693,2.87068944799176
-2.650012458337212,2.8629812780014503
-2.6487966365297857,2.844654537550755
-2.6359736106210527,2.7736129846802795
-2.6318367396989597,2.7580964183685177
-2.630112149798964,2.7611953051787475
-2.629462312458111,2.762552973978693
-2.624214418514048,2.7341497613641543
-2.6182041191051324,2.7121076796382866
-2.608950379084157,2.6760634478707535
-2.60055765804192,2.6374595178018443
-2.59582174354305,2.649430170404238
-2.593233054157296,2.6334413281773523
-2.5927383618676965,2.6174001140670957
-2.589871863416612,2.6278513123744687
-2.583349455572136,2.600421105265952
-2.570819970100759,2.6027831386036415
-2.5674749998800905,2.6005545414950917
-2.5526568860653516,2.572032519321831
-2.5510847990071763,2.569226233867498
-2.522326665615183,2.4724873468666804
-2.5214497743515345,2.4653908483415177
-2.5143506032771237,2.40717104576381
-2.5128564751073696,2.395816575680344
-2.5094318153998767,2.383244501038145
-2.503796459815204,2.3457662478046295
-2.5000296334275616,2.3187315299003632
-2.492463344434331,2.2461960213524934
-2.4870843160177842,2.1833840256652435
-2.4563878988706187,1.8130996534562174
-2.4440920791413183,1.6156549862734484
-2.4412691036816536,1.5861031223338626
-2.426889722988402,1.284408123702669
-2.4212298264185916,1.1697736788314064
-2.420499179375213,1.1440527666117026
-2.4105911380376632,0.8908074689196673
-2.4081054368830355,0.86227245025755
-2.3930333814925557,0.49207993499320285
-2.392541964363251,0.48075987078718574
-2.3912338329152263,0.45915244062304233
-2.377187256380817,0.0884555015314293
-2.3728443852531065,-0.016758395920216076
-2.372791865983678,-0.037810552395375875
-2.370006993753258,-0.12943618151475578
-2.3692136200251044,-0.12074862053168144
-2.366922969442332,-0.1950566329839912
-2.3621899806396156,-0.32710488682149585
-2.356494343526303,-0.4577754621282184
-2.349779246197719,-0.67116583387411
-2.3395916297146306,-0.9501824744598513
-2.3315688746675156,-1.1892272017748122
-2.3009892628811492,-1.9998274202940023
-2.290434518683356,-2.2792722987370926
-2.2898073655471576,-2.272937203796751
-2.278152592842737,-2.5361841847665003
-2.2607937256039934,-2.89054881286028
-2.2585472698851996,-2.925403982498445
-2.2548752746152303,-2.9713637554051457
-2.2523878981282808,-3.015668041343093
-2.2497612982966992,-3.0744276623229654
-2.2412042246054487,-3.2134407297038288
-2.2369170518744355,-3.2767887845603827
-2.233481018682192,-3.28913932931197
-2.222638419930523,-3.391582828422005
-2.220326708630215,-3.4154946747120527
-2.2202405355946606,-3.4161549944191365
-2.2174149282371527,-3.4577412295174628
-2.2055329471214393,-3.5392794541214934
-2.201329937267331,-3.5501101262708303
-2.19450798975554,-3.5849114233966266
-2.1852028323958437,-3.572836935772162
-2.1817692806452538,-3.56406688430837
-2.174460706953066,-3.585783227042609
-2.1640411936689192,-3.509931289280826
-2.1551124432311903,-3.416993821572472
-2.149067609674514,-3.378041854808555
-2.1123262320433973,-2.926983436988233
-2.1101198150367804,-2.8667824302663796
-2.1082205059531303,-2.8429683223350795
-2.1011646841450426,-2.720671321934771
-2.0910057033773954,-2.5451557475552367
-2.0873018123329103,-2.4673217052277923
-2.0845828522782375,-2.434732465354597
-2.070043124688925,-2.1164342649311347
-2.061435018978186,-1.957064013139695
-2.0499764296833014,-1.7189644869822196
