n_harmonics,base_freq,magnitudes,instruments
8,4.635643365220072,"[-2.0178797   0.89441683 -0.8742845  -0.64666384 -0.95788811 -0.01710118
  0.41593031 -0.38688643]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9886047183022835,0.5987277891622275
-2.987684880009634,0.6377953106533033
-2.981826115479185,0.5371624814453551
-2.972184674053091,0.4036682084151814
-2.9667651310580263,0.2491074848403468
-2.965876145283264,0.24169258380774997
-2.9510220394217357,-0.22994746136942917
-2.9463681492158162,-0.4437324182504315
-2.9455784093581103,-0.43483879287017574
-2.929598282830643,-1.102655791355395
-2.912644485109611,-1.7332030133408751
-2.9032631857717828,-2.09232273110069
-2.9022788682928677,-2.12181137506204
-2.8990958428810867,-2.2243758617405516
-2.8842110926096582,-2.700757744769642
-2.8764423457738424,-2.9049556426343357
-2.875908122751851,-2.9237155025509276
-2.8754434775414195,-2.934303199013998
-2.866260711620427,-3.1278546036304644
-2.8629720252144253,-3.224726200545707
-2.858247595334027,-3.30210871924969
-2.8550136357923153,-3.3660547381754737
-2.847358069812027,-3.483478663612155
-2.839888158181122,-3.590563719406977
-2.838236511006484,-3.6283864232940557
-2.835865937833921,-3.6229800846222684
-2.824500980571032,-3.6265949533853044
-2.8229288527229817,-3.639075711199746
-2.811057148843487,-3.4787942960859013
-2.8084181685038816,-3.465606327190622
-2.807826907371502,-3.4253267683507995
-2.784110726802773,-2.5622116221867755
-2.7813765507180586,-2.4058123095941273
-2.7771769954557834,-2.1581616298226742
-2.7683471463772333,-1.557726704503323
-2.764992170017953,-1.3177001034382416
-2.760794763340871,-1.0414812210191036
-2.7345485599694106,0.9991496426009991
-2.7298887965728396,1.354917735233113
-2.7106366914832756,2.414163912223874
-2.70734793234129,2.5158175044029814
-2.707280858881031,2.5162573047524326
-2.705102625427524,2.5900466801685695
-2.70365788820566,2.605749295382211
-2.7005799401181845,2.6778509861381647
-2.684206279174578,2.6782910084234697
-2.6752112704085276,2.4301436545961437
-2.673055383701681,2.347379435073118
-2.664433756753005,1.9432939706179138
-2.662300987090897,1.8242926963152142
-2.63994200404385,0.46747339531971976
-2.6373370680592103,0.32187523612869795
-2.635749709147078,0.20849380874791557
-2.633112749131325,0.03608362036776893
-2.63159545698141,-0.031088701339563374
-2.625098506488876,-0.38721102530156404
-2.619246507682623,-0.6302731140781376
-2.615943577576423,-0.7802220670159485
-2.6013367868602097,-1.041642158329085
-2.5993617667093085,-1.0801270896294535
-2.5892866539148454,-0.9790722874929786
-2.5872151162412766,-0.9368633211066595
-2.5793049968325006,-0.76624346364969
-2.5742349627027536,-0.5639038011517062
-2.5677816639248645,-0.3179834940171654
-2.5557610528844794,0.23121350442653862
-2.5461656831107113,0.6411959132804947
-2.5408664810460344,0.8693990421865462
-2.5268005877452966,1.159142044590797
-2.5238632532678418,1.1695491975025307
-2.5023483340258297,0.7224511627963858
-2.4900616684784582,0.09420167122278375
-2.48342594488141,-0.3707125802971371
-2.4802136291353123,-0.5582199799832361
-2.479944817985235,-0.5969847312996335
-2.476824820387277,-0.8424139917302098
-2.467308951720402,-1.5055305386100717
-2.462425659707397,-1.8758759683103965
-2.4599383585148438,-2.0858658066038065
-2.459890602433515,-2.0735842792205568
-2.4527995043303266,-2.5288786300944732
-2.4504909671782897,-2.6226485528056687
-2.432378040473716,-3.2165807970192013
-2.429894409919738,-3.2163595813456736
-2.426228782036503,-3.192151708947249
-2.419375635728475,-3.0640206538339148
-2.414737040400907,-2.903501383853651
-2.4119796799471436,-2.8155903122587542
-2.394733576132347,-1.640066236177619
-2.3935454573480905,-1.5290742804676096
-2.388424980508211,-1.111058522990347
-2.3806285521353985,-0.4350486581289786
-2.3779997608671484,-0.15795238138201706
-2.362462781885659,1.0881497896854206
-2.3610201774345594,1.1889047156649084
-2.356405232835801,1.506933943970814
-2.3510086548965505,1.8051640156726945
-2.3470361831127247,1.9757286137984666
-2.344549103187798,2.049504684983009
-2.343153337594843,2.0751049563561943
-2.3336716414884,2.1795538467693345
-2.332650025966732,2.1963723586316517
-2.3319788188138606,2.167983926317567
-2.3269583548169788,2.06698688227489
-2.3212970762782543,1.8776042509377069
-2.3114871805179353,1.3394139878300833
-2.3106053396522315,1.2859671347904635
-2.304658926702639,0.7894879553081755
-2.3005334241033024,0.4551518876486304
-2.2988614205724236,0.3264503826660242
-2.2929697300795904,-0.26103761493815464
-2.277452767282954,-1.7742026786627343
-2.273766999126188,-2.130048171998807
-2.2734585122039688,-2.139189540133979
-2.260114850285285,-3.1633977050154978
-2.2590733735714124,-3.2666569651859176
-2.254417279617109,-3.487584918605373
-2.2479330897625704,-3.7632012044285856
-2.2265057297526196,-3.5994989984405943
-2.206722692740708,-2.304875306923923
-2.203449168731508,-1.9959703044813069
-2.1987326722152485,-1.5375150332161767
-2.197096454797008,-1.3577046527884187
-2.1892841906267315,-0.5296053354085438
-2.1783596273336316,0.6368030025783074
-2.1689985765209383,1.5699144750495986
-2.161708161265465,2.263261237886036
-2.1607276450824653,2.3782475198443302
-2.1603025155809448,2.3536913176369665
-2.1541501840096857,2.8227239958057098
-2.135045954421259,3.772308818838793
-2.1341793010986603,3.8162250082234137
-2.125710856769188,3.9883717180607694
-2.1232925805596805,3.9577499264157416
-2.1232491316319058,3.939207564094523
-2.12223502501314,3.959170792448677
-2.116396207792527,3.962143062404331
-2.101252317592265,3.7093804090623888
-2.0989414815226546,3.697391774698979
-2.098083727933176,3.660252392460951
-2.094348839239119,3.5596562315886633
-2.0857415994412265,3.302463206787063
-2.0742773263171235,2.991089619383549
-2.065104103064172,2.799135890771739
-2.0595098797522917,2.661103252914
-2.0552383436993207,2.6152988601194957
-2.0466839155727077,2.479069508302211
-2.0403193854045574,2.4277934816680604
-2.0402779693252535,2.3763311266971945
-2.035828934893223,2.356450997591333
-2.023293251592242,2.184259546612792
-2.0213605940884873,2.2278301887049756
-2.0189224026464085,2.202212832782532
-2.016677331221464,2.1434825515665925
-2.0146965636980876,2.119785072209123
-1.9956414965766622,1.762110353592622
-1.9939041727657751,1.759599652481033
-1.989795905744189,1.6083745626566759
-1.9857507635705622,1.493790979703653
-1.9791827016400794,1.234181245912079
-1.9672904148692767,0.7600429616560018
-1.9637849164183252,0.6312084876684724
-1.9619430177482386,0.5154761220021122
-1.9604393086595253,0.46066742104835817
-1.9539978171761143,0.18754840738181558
-1.9493791434602485,-0.028105029467363776
-1.935601405891737,-0.5557247539960175
-1.9266421935825981,-0.8048893542678875
-1.918783668049286,-0.9345052236669383
-1.9105215935700468,-0.9620519631009142
-1.9085391377394083,-1.0007720896015075
-1.901552846364652,-0.9079509243733244
-1.9002185057356265,-0.88588082391251
-1.8960655801140422,-0.8110240020458139
-1.8908254291506454,-0.6494305873804063
-1.887192323497784,-0.5295796634471163
-1.8802697231234449,-0.28302548127312527
-1.8737538758383034,0.014538889498565457
-1.8656641635925901,0.4109061066599676
-1.8597805824149904,0.7075453875862485
-1.857543281522935,0.8522516569791765
-1.8566744596847633,0.8398826352086369
-1.8546117060246072,0.9320913087472127
-1.8525934185672843,1.0616743740262937
-1.8490476104792213,1.2272170991204852
-1.84452178483003,1.4399085335887838
-1.8342798246062642,1.782480490956181
-1.8316208278850907,1.8802418666972642
-1.8258158603111532,1.9735160822926323
-1.819524312970473,2.063114176492695
-1.8192601880315649,2.037557806224299
-1.8128942467578222,2.091504040966964
-1.8106565727587327,2.0770951265323783
-1.8071598519376535,2.036847075799044
-1.7978032988934296,1.8259662005003572
-1.795784479910843,1.7673643956832306
-1.7926112472238473,1.698661037762597
-1.785989252144878,1.4332517700399954
-1.7793611476197349,1.150476706544881
-1.7578203927556724,0.13651883034640622
-1.7562724745553688,0.10839127067217702
-1.7555922860099604,0.0698247738393406
-1.7483517782926208,-0.21969552911575724
-1.746887570126457,-0.30199841128063554
-1.7431503941287725,-0.39678716851625084
-1.7429593002252735,-0.38433027059995956
-1.741527987576667,-0.4558184127702724
-1.7409554581968123,-0.44138975390776314
-1.7395319265018852,-0.5062627707919801
-1.731610416921262,-0.6971995094184356
-1.7115158063904259,-0.7626905853482058
-1.7112977486613592,-0.7767339949439317
-1.6946337370207942,-0.48983427668442514
-1.6930758727224815,-0.45994479591998155
-1.6801620301030276,-0.0722978050037563
-1.678416520887066,-0.04713913647948711
-1.6714490469800578,0.11756388479119942
-1.6704004591106214,0.19020283758755246
-1.6583094518639214,0.44644840975031036
-1.655164603804427,0.5195015741675186
-1.6549997555046523,0.4912975197748548
-1.6526321622939952,0.5626692352766477
-1.6486752662993134,0.5787633015504986
-1.644612810343554,0.6204353984895693
-1.6438042477053016,0.604687282715528
-1.6426346188313206,0.6493850292441662
-1.6417115811588803,0.633927788474707
-1.6376629287112068,0.6897663666305525
-1.635794668534149,0.6295965973498311
-1.6287818443657665,0.5868271817549704
-1.614025643576998,0.2970419503206
-1.6126547345041453,0.2938242498099437
-1.6066615113051144,0.1246272185287057
-1.591308587496629,-0.4098742509999397
-1.5906233382756054,-0.4314263208883984
-1.5694939320677903,-1.281660376557931
-1.5691200257063969,-1.2755012827709795
-1.5684031318129448,-1.2944394516511601
-1.548419632020759,-2.0692189679686064
-1.545549274042865,-2.192867324516445
-1.5277089609682784,-2.721678421969041
-1.5187568686745534,-2.962842320234744
-1.518674547459017,-2.9333679321414587
-1.499988328185753,-3.3892493477034464
-1.4758896335796725,-3.630591128288244
-1.4687004706820435,-3.623976700725246
-1.4657601953868848,-3.587653110023802
-1.4650830948340154,-3.6085144645438216
-1.4637616937516134,-3.6214174528788
-1.4527550291851246,-3.451877148132433
-1.4469266862098498,-3.296110891397591
-1.4388194920594866,-3.041714460680072
-1.4361009722955944,-2.9245209419834297
-1.4216624248922507,-2.14537506334119
-1.413373276561327,-1.6268734507504667
-1.4037723325784561,-0.9197385261955351
-1.3986253385145304,-0.4907590754194766
-1.393520840499787,-0.10656597299695637
-1.387660991033203,0.31778939818136726
-1.3875678944553222,0.34789503277259365
-1.3842615165633994,0.6085172597094691
-1.3753420849049067,1.2560717792120546
-1.3652251089928331,1.8981778070138755
-1.3642941755476565,1.9596933990989478
-1.360764806823585,2.1253398626843927
-1.3592554402579786,2.198392554971538
-1.35398597559443,2.4430553422920864
-1.343084765631316,2.728059667596453
-1.335456633646811,2.736755944825131
-1.3295112770507114,2.7303629962019205
-1.327801376092128,2.646473863430072
-1.325666991115135,2.6340499670529143
-1.3170122934299675,2.3147884268923926
-1.3128414305393625,2.1374992352587565
-1.312789038019432,2.1466142830594026
-1.311888340644832,2.106335740767076
-1.3112436563860923,2.072110516153971
-1.3111989047131096,2.072716762838802
-1.294631001986446,1.094643764658812
-1.2669961140945363,-0.5029659219616064
-1.2550211291462243,-0.9293837289878883
-1.251282207728322,-0.9900000579132019
-1.2490642882389453,-1.0238192788393425
-1.2476237221200088,-1.0244468828104856
-1.2463874183147203,-1.0533213480956223
-1.2275689004085586,-0.8554603502310398
-1.2242126198724994,-0.7921295562995209
-1.2228761351875297,-0.7133182404769287
-1.2169866296189809,-0.5139481794394775
-1.2045061290994492,0.06513617739944574
-1.2031058790606257,0.11721015569338751
-1.2027258590725527,0.1370503382807366
-1.2015228257528554,0.1978428049038905
-1.1712460660712398,1.1400238050541933
-1.1705495510367234,1.136581222544787
-1.1688036478158905,1.1589014610604258
-1.1597200549815156,1.090917916745636
-1.156261350422257,1.037157548078906
-1.1541867600143363,0.9800677639439508
-1.1523452052156218,0.9303115123098903
-1.1405900233149195,0.4242671162628759
-1.134436968856661,0.06717982480940472
-1.1301366178209509,-0.23573823693005408
-1.12172368344605,-0.811422777273128
-1.1133573684750764,-1.4149779563404352
-1.1063677248282715,-1.9614150112016515
-1.0988281008549472,-2.4226580523980226
-1.0862803968021053,-3.027791653749349
-1.0819261613713547,-3.1100427995988356
-1.0803091599649401,-3.1819192231350844
-1.0780944744838232,-3.1854373063659827
-1.077318794989408,-3.17477701415897
-1.0677046039763938,-3.1571006381440365
-1.0545407297331526,-2.685696202611129
-1.050895499313654,-2.4912962770601044
-1.0508296201513792,-2.4473397111297985
-1.0490840103413952,-2.3983369959612886
-1.0444910435924126,-2.049422116667379
-1.034073991879636,-1.1953856817559678
-1.0254982006683606,-0.47013444124293835
-1.0209190367470102,-0.037874211059092555
-1.0038248540089056,1.3425197000942561
-1.0005354189752658,1.5369843028925054
-0.9934270827948382,1.9020372529070682
-0.9726637764108705,2.12195464183506
-0.9678945027824408,1.990004366307968
