n_harmonics,base_freq,magnitudes,instruments
9,4.632796641189289,"[ 0.51076222 -1.02902824  0.97988726 -1.34724547  0.86330296 -1.7293191
 -1.74913894 -1.49386899 -2.14623879]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9971871062897524,0.6700852184262632
-2.9817004665530042,0.4802432615711526
-2.9793012064807805,0.467348182508076
-2.9789934310349104,0.5028258434457298
-2.9716114554687874,0.5200115209362234
-2.9713155322764435,0.5497276762695186
-2.970803616874317,0.5234225443793437
-2.9591374461569004,0.7535978638002352
-2.9564883906818755,0.8119092973616082
-2.9479908984677885,1.0321744698604494
-2.947987965439866,1.0919832887130303
-2.9449577476244158,1.145052748979233
-2.9342360189194463,1.409688852699503
-2.927127718570566,1.5756271243450368
-2.9122153825630837,1.67841706732957
-2.9095909998839664,1.6873260690122243
-2.905272373927816,1.6523208575559993
-2.9006867521094217,1.575289419733293
-2.8965994858102535,1.4459997200059047
-2.8929560665422507,1.2987296274981879
-2.89289101369927,1.2631339208162058
-2.8874476794501165,1.1051384706009084
-2.886942871813652,1.074778348626016
-2.8859281487872455,0.9967769443911222
-2.8857949369607105,1.0340460179854292
-2.883566252342397,0.8857376201337469
-2.8733557203564972,0.3987767052774844
-2.8590214033240273,-0.22895767051142799
-2.8554494815042215,-0.27416728243128236
-2.8497616880613257,-0.4390426572136212
-2.844053839115049,-0.5064314718096429
-2.834134234125534,-0.4228070863330776
-2.833980586058211,-0.42506032265447596
-2.8335583226513883,-0.40047170255715964
-2.8203229488477266,0.20295472374355383
-2.814374930528792,0.6109892359518733
-2.80877269582367,1.072900672736515
-2.8077139746211293,1.1599265486316932
-2.801098349391932,1.7546675245827077
-2.800806222962252,1.791311004958309
-2.797302968275783,2.1572227857356348
-2.785758847424951,3.2699966386731587
-2.780463319377491,3.713250500766177
-2.7790132962480736,3.8002751538121613
-2.7674390984495405,4.520316271828204
-2.7637123840133118,4.664161226456141
-2.763648995365809,4.690242687386972
-2.7558643953823254,4.828775360093587
-2.753514241813397,4.751502366568845
-2.7525462706383896,4.774625445884679
-2.748501231541477,4.645623486977537
-2.7398469288268483,4.200479319704739
-2.731678758806951,3.5275390007037712
-2.7137197720735253,1.1716338817193992
-2.7130537133756296,1.0773180141644505
-2.7059210829858755,-0.019840187946439866
-2.7037506404262857,-0.38483657519310877
-2.7017063033590256,-0.6713462178769223
-2.6987488335846512,-1.1091200316016516
-2.6918445482193496,-2.0805255033303625
-2.684127237751545,-3.1190843882721353
-2.6802010556799254,-3.5402420306408975
-2.669137028014319,-4.493928731929026
-2.6681943856250663,-4.564665417778487
-2.6669193333237127,-4.628590528836364
-2.661838962968856,-4.886529311743163
-2.659605932149512,-4.938595980441875
-2.6544719295974426,-4.951429468920211
-2.654328677898353,-4.99537316012631
-2.6528053634850544,-5.004919544012083
-2.6500344379256955,-4.965007498852215
-2.647909598765972,-4.8932459577914145
-2.641394144408324,-4.708467479520935
-2.640007818528887,-4.567423490435273
-2.639476674442716,-4.538775021671006
-2.630586310411498,-3.972233335567238
-2.624375674290764,-3.4558018386561353
-2.615975175749795,-2.777506182026022
-2.6061852267969376,-1.84668483920125
-2.5933505999194613,-0.8726908721068668
-2.5926578125821846,-0.8269624750224484
-2.590495822505912,-0.6916555829330773
-2.5830501269641095,-0.33209190019185575
-2.5769095040887646,-0.10846090425806876
-2.5745787130409923,-0.08607774844229704
-2.5591649140703456,-0.16847527467523282
-2.547820337299923,-0.6030858485619
-2.532647205465878,-1.3228500604852396
-2.521880846966771,-1.9146897935734657
-2.4961944901310678,-2.8492418864072473
-2.48274718253567,-2.8921190927217943
-2.4765881661890567,-2.794793780554373
-2.469958366987718,-2.6717891687228312
-2.462080341858235,-2.4685467249818602
-2.4611046576973,-2.4042194344847254
-2.4587915957621806,-2.3669670255997524
-2.457222263310723,-2.2744353869306564
-2.4536017390454923,-2.1856405398476872
-2.4303866906133216,-1.4287898993473174
-2.415429778757174,-1.144745465929847
-2.4006033664625135,-0.942302939493484
-2.3909610503406142,-0.9443085195502147
-2.3876594538340123,-0.9325957104035025
-2.3801006448275936,-1.0045316558061859
-2.3594582368732047,-1.0423825661921453
-2.3546224867172554,-1.0905789598695697
-2.350380781273829,-1.052199197166625
-2.3475119180544617,-1.038907076552417
-2.346057482060113,-1.0722626281594145
-2.3399308391704805,-1.0751339616144888
-2.33638094096955,-1.0400471918711633
-2.323288275028784,-0.9195883782250283
-2.321896064325874,-0.9065627745284692
-2.319108703487748,-0.8716616508138063
-2.31313018947304,-0.8191962280312373
-2.312693664078096,-0.8351201859994066
-2.3122367386325617,-0.8278527332242238
-2.31100996154507,-0.8176550955976254
-2.307104581362319,-0.7320849732797481
