n_harmonics,base_freq,magnitudes,instruments
8,4.970884800023436,"[-1.77699103  0.81361121 -0.12224634  0.84059791 -0.33251536  0.29474529
 -0.33231613  0.60561976]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9894867729243186,3.1477555302542903
-2.9867410248528716,3.179422254837162
-2.986404560269384,3.2295896479495414
-2.984993227431826,3.219153111474633
-2.9777680535136613,3.1609796163194694
-2.9705883676489453,2.866951863915381
-2.9701335918516714,2.855442426719825
-2.9675697477829672,2.72553978920315
-2.9552443676508107,2.02287571931307
-2.9278043916617063,0.22902225241192173
-2.9252430415375974,0.13954401816391018
-2.8944655960007157,-0.13515952856023164
-2.8879650315154337,0.16215725693142521
-2.886636169907727,0.13956545135416085
-2.8820908576183886,0.33891780709709274
-2.863798901547622,1.3629168693318345
-2.8494761981045453,2.002450509604141
-2.827642435362146,2.0621290812421567
-2.8255890848261735,2.0170638063644315
-2.8195202365695793,1.7258628082861507
-2.809985751000341,1.1564868527589698
-2.805953150972499,0.7950779509142263
-2.8046554940499933,0.6724528159312132
-2.7981351137402357,0.04075124884685016
-2.792951450059519,-0.5075891033511722
-2.7663226977247017,-3.200080878267123
-2.748034773048051,-4.177596186317504
-2.728095495575623,-3.781010330846549
-2.7278351512894448,-3.7822211583673733
-2.727496569752646,-3.7759921089005344
-2.720117326083793,-3.169974202503738
-2.717636132595538,-2.9993896876320223
-2.71521736052464,-2.7019536283616468
-2.707792656299656,-1.9168708550489608
-2.706185188014052,-1.6653369318061262
-2.7039224570227685,-1.4144249124336492
-2.6984510188596387,-0.7525076807373008
-2.695788904416611,-0.3873233469791114
-2.691578401312529,0.16564986558841477
-2.67389507042659,2.4598995690273586
-2.6708634914865144,2.822989767681372
-2.6675491404158516,3.180895193223874
-2.667272232063523,3.1674308025930604
-2.6530083275482674,4.307052499335394
-2.652096569611883,4.321340016125442
-2.6412655138895276,4.65876720876519
-2.626405425013039,4.606575951040246
-2.617871068650558,4.340669745325829
-2.606235178140279,3.682006780769801
-2.6053815604662054,3.628502343282134
-2.602604400538331,3.4364479796332126
-2.5967219095794944,3.04511786371539
-2.5905465368321012,2.56280229049511
-2.580126864284664,1.9881727278830528
-2.5743626187886512,1.682327920210325
-2.57294736458683,1.6131163687545276
-2.56901528582398,1.4614850653450722
-2.561821671071109,1.2043378542397656
-2.5587227504285956,1.0929892524761748
-2.554799586240687,0.9920071068427676
-2.553535350213301,0.9192188850552421
-2.538728417685129,0.7220179273368496
-2.535942586480121,0.7186140185127752
-2.5333267207486045,0.7040732052561891
-2.529688202540029,0.7661092880436345
-2.522880407042167,0.7428145145448778
-2.5210936136103106,0.7537602790054833
-2.5208269227789044,0.687093135858432
-2.5204883068966133,0.7361674116130488
-2.49985171478087,0.7938317972270609
-2.495084258183642,0.7949605374695478
-2.4931428897315455,0.8014447820016275
-2.4879526159855216,0.7969848537404111
-2.482142397941851,0.7839692969782069
-2.4723105015152522,0.6446453073222413
-2.4656973577817203,0.6079484584681044
-2.464788844672004,0.5655208634066259
-2.4632482817936383,0.5375523404238512
-2.459768330614127,0.5201304761151092
-2.4516246795113794,0.4407129018238678
-2.4269364940090075,0.3147570654487889
-2.422965327011025,0.3452156393420498
-2.41325523755793,0.4444147904916484
-2.4116129402810094,0.40145077423394376
-2.4112868240946623,0.39501154425436846
-2.3976199012696453,0.5793270391295472
-2.3850044366567076,0.633194430020499
-2.3726718809785208,0.6865959600835223
-2.371122079773509,0.6911188849277206
-2.370376825428201,0.6244675434174028
-2.3663091434111614,0.5514338400595729
-2.3654037491096798,0.6225548872942819
-2.352688650925363,0.2729188120482655
-2.3513122666841273,0.25689900052669645
-2.347437504368469,0.12783533376776696
-2.345493649522622,0.042034679960317525
-2.3452644056397585,-0.04220515746976617
-2.3406983777561154,-0.20194071984793643
-2.338178617460616,-0.2872914276388749
-2.331944241822934,-0.6601070520916329
-2.316817291964926,-1.5950030359049934
-2.316375716433603,-1.6598781180284956
-2.3133538635591373,-1.8144549402693588
-2.3078112887840825,-2.1147171343949864
-2.301582061148741,-2.5015416154311323
-2.2972866294156797,-2.816859912110578
-2.2955898787558016,-2.891642347636748
-2.2890230008877914,-3.2276953326874427
-2.2754950252116966,-3.6389383634310115
-2.2639330025673674,-3.76701816401978
-2.247501099720708,-3.543269141229845
-2.239140257420948,-3.2865303661051826
-2.1941251031521753,-1.243929399154586
-2.1926538727441787,-1.1960408241215978
-2.1926322289316085,-1.204219412159998
-2.1806371957844526,-0.8958934018071133
-2.175184884615194,-0.8090404662123968
-2.1742313506627062,-0.7436826992439602
-2.16589672662131,-0.7240383697191954
-2.1411363394561853,-0.8450373101817521
-2.138848403766984,-0.8770784101614705
-2.1289817118085326,-0.9413229455439147
-2.091477747893365,-0.9635023869066016
-2.088246310852101,-0.9599766545935245
-2.072571677215656,-0.7126871637691723
-2.0627382830433723,-0.5978506104485001
-2.0594435709958043,-0.56246902831627
-2.0536346687516582,-0.48950171920033464
-2.0493109255669206,-0.4475835028168317
-2.045627443979489,-0.4024551373908848
-2.0332103218712256,-0.3818513066732449
-2.0301490481065994,-0.30679295404946494
-2.0248239292761694,-0.26970523460480705
-2.0199211565022375,-0.30469956230704703
-2.0181925497926523,-0.23791098490826773
-2.0171883199286507,-0.2602206524516937
-2.015842079430003,-0.26736313955466795
-2.0096995117099055,-0.21514823179262454
-2.0068116720264486,-0.24943081303975714
-1.9922511963138054,-0.09357271691353478
-1.9764501509410581,0.19922558154384667
-1.9758620317021705,0.28563952115723606
-1.9720974338137498,0.31041156287629185
-1.9582358717099613,0.7484234458993181
-1.9539248042761197,0.9159323119085487
-1.950798922420907,1.0303835749920447
-1.9412311507795252,1.2658901033970358
-1.9314333721859465,1.5452121358356483
-1.917871656402078,1.713255017861558
-1.916094752481515,1.6684409782340959
-1.8919576031831076,1.1196569445346256
-1.8886901633224806,0.9500565108352756
-1.8708672835919584,-0.28629594187773527
-1.867559465908708,-0.48784619292298753
-1.84745056940302,-2.037986947540127
-1.8405353404249496,-2.425351497043425
-1.8316951852282422,-2.8178128066815926
-1.8174392267042399,-3.116175749937988
-1.8152221838919307,-3.103466351671516
-1.8141082851873542,-3.002833786439919
-1.7894659915970244,-1.8200929748643917
-1.7832673335396627,-1.269478051778291
-1.7826403758102607,-1.1561360178310565
-1.7759288015937715,-0.4960754028001027
-1.7698092478087297,0.12850656892880974
-1.759681878610659,1.1275566258107366
-1.756438036102891,1.4324725960352638
-1.754978408377406,1.558265515246185
-1.7547772584343013,1.596845542234957
-1.7388699058530612,2.7238106701483202
-1.7369774813996735,2.834214900263129
-1.7330788085593687,2.895468814510898
-1.7307339557395107,3.0531391611648986
-1.7280703694641693,3.091562770158372
-1.7266329337764377,3.125701841260007
-1.7245863023510595,3.1652696788361245
-1.719593843839076,3.1357681469810004
-1.7153345082236475,3.1001744754109
-1.7006417305211252,2.570516015672206
-1.6971905793521385,2.392652150369112
-1.6837847520892397,1.534098643320459
-1.6786628871335896,1.124383284835864
-1.6771353441838541,1.0911117821564764
-1.6637856712732908,0.31592544747722534
-1.6630111689730638,0.24387579777001334
-1.6598730065576344,0.05083654009559146
-1.6579788415799752,0.020576323668968825
-1.6575407704813716,-0.011701140116808234
-1.640009580386117,-0.31698981648908364
-1.6396112693351637,-0.2884172049020584
-1.6333766309228173,-0.18862351557823764
-1.628827021782117,-0.06636398882313231
-1.619226281962839,0.3215669215482589
-1.613056497814631,0.6293351290841457
-1.6031520076349306,1.2092409463686524
-1.6010344980341715,1.2743039530009
-1.5956587306676113,1.5214850349584788
-1.5930419513577054,1.7094210989373693
-1.5881404780249515,1.9440118471927277
-1.5778754294478519,2.13260606168467
-1.5749264885069902,2.2053762508691204
-1.5735590667315331,2.202217485123019
-1.5732053910348438,2.274158293511389
-1.5705124084064552,2.2403489924205453
-1.5689604846507064,2.1313946565075788
-1.5658760062857047,2.1454382025208645
-1.5556756728865355,1.7290659276041307
-1.5360679031313191,0.1920275260514553
-1.5350331414766119,0.11022218721552443
-1.5331680013073794,-0.058458305526456755
-1.5185532245746702,-1.6785793305461232
-1.513012663681145,-2.2696496861089743
-1.5059290940369576,-2.981554520535973
-1.502001846347897,-3.303093185521201
-1.495854143849477,-3.71900909784876
-1.4855863013830168,-4.1771474567576075
-1.4841073923348214,-4.250065650573515
-1.483170303486882,-4.132218079426902
-1.4775491687714495,-4.225123354347864
-1.4532234733232396,-2.9159087433043447
-1.4391489049649204,-1.320393938895558
-1.4319993133200306,-0.38983218197716357
-1.4176768508446604,1.4895448180391522
-1.4172970446978321,1.5038843131409025
-1.4152334389201875,1.7995101269581102
-1.4148127659119263,1.8757267555979873
-1.4108062761337612,2.360385019408156
-1.409754639639752,2.420502036026756
-1.4042296816651543,3.006764543116687
-1.4025313687730172,3.209669042892023
-1.3992873141172768,3.525074333082604
-1.3895354082633908,4.195622750329649
-1.3878162635936135,4.357827212880441
-1.3857010300909745,4.45794605797525
-1.3840068399802117,4.504678068024537
-1.374134174635813,4.726087081668438
-1.3720885488843138,4.766978456938389
-1.3564686202601959,4.37321311730677
-1.3434432010913615,3.7611753598899313
-1.336484954986433,3.338227896660988
-1.3266540703997973,2.6574080192100844
-1.3235880239201196,2.454104543041405
-1.3219291141822833,2.4034612653564023
-1.31877801805965,2.1388496901701544
-1.3009787280932232,1.2831088984132422
-1.293131451222653,1.0329951704843237
-1.2888787750118555,0.9519771082713536
-1.288319962897587,0.967621694678906
-1.2840527564754687,0.9238982822415591
-1.2739641647337046,0.7297965823466596
-1.2709960980911386,0.7019742704465985
-1.2697007769849544,0.7340758008115609
-1.2595391832438014,0.7177304046140924
-1.2587869786911454,0.7568999339238737
-1.2547939748953398,0.7630044187883755
-1.2522079918271614,0.762160554244727
-1.2514150517196954,0.8100928968807412
-1.2501271387422237,0.8211098882921012
-1.2397261879554562,0.8851291858747962
-1.2394028076983925,0.818169424631138
-1.235765003615714,0.8170982737179903
-1.2322024388651194,0.7904008889108696
-1.2100194337813528,0.7512673277766156
-1.2087557438737004,0.6821360079395249
-1.1971508044484742,0.543429964430678
-1.1905448228179274,0.48830107961322494
-1.1835398817343792,0.37454402513515717
-1.1794649754051343,0.40334528952417137
-1.1787739331229958,0.3857781222504734
-1.1641385166304514,0.33538960467030654
-1.1615268546861435,0.32436582352868937
-1.153944526838268,0.39603862226755693
-1.1350481640782106,0.5503582654605411
-1.1329635546254389,0.5715050326977152
-1.130760264859658,0.6259057002430826
-1.12734001837186,0.6252821100367418
-1.123431619671995,0.6620636704768793
-1.1194024495575141,0.710630870996712
-1.1189592212375519,0.6445550529572958
-1.1162327447837235,0.7047721043353022
-1.1032779757735132,0.5574825615803496
-1.0971124223529314,0.4940217486224802
-1.0968779737091305,0.4692359556070044
-1.0817931071554576,0.023730857281912363
-1.0813762518902135,-0.0030148748220016515
-1.0770391129642847,-0.19738641340167593
-1.0760435873085712,-0.2746074885489387
-1.0723663122359228,-0.4231762407106893
-1.046533720328618,-2.013220150095551
-1.0168893331255608,-3.48073993328176
-1.0092655055169328,-3.725076500142471
-1.0091710278972685,-3.588550507501215
-1.0052133906638696,-3.682602496691126
-1.0038527200652487,-3.809103742535091
-1.0035774669001694,-3.77433441983904
-1.0003801171464854,-3.7790073019668857
-0.997703404495887,-3.7715790677173406
-0.9954067394971258,-3.751960603507544
-0.9902533911800373,-3.7444883045963793
-0.9890998555165758,-3.644253731603279
-0.9786859384827862,-3.404938273534974
-0.9783665793397489,-3.3743115537281767
-0.9742888914097416,-3.231241776843854
-0.9637564923395452,-2.800600808050409
-0.9635603004373401,-2.7606632716498627
-0.9618366360727855,-2.6979520732636724
-0.9511201443897375,-2.1204609146462468
-0.9430609231811533,-1.785369037022896
-0.9412788256421107,-1.694475739597443
-0.9404261479991547,-1.640123564429295
-0.9352487724114078,-1.443010985540099
-0.9349147273738563,-1.4523969756126494
-0.9324185356174075,-1.2856021453674904
-0.9177603909215417,-0.9008442614318489
-0.9159336681220993,-0.8730670941355744
-0.9113783672705962,-0.8382578350669789
-0.9113581926946566,-0.8170762851859401
-0.8992058330519805,-0.7001333980008471
-0.8977358232060677,-0.6793029502666765
-0.8965745042371736,-0.6522505633618465
-0.88190631876168,-0.7959316110803101
-0.8799504389237542,-0.7735469831608105
-0.8724799718414395,-0.8036226635665783
-0.8711474767844454,-0.8793009555652807
-0.859693249633696,-1.0491736885488883
-0.8580655359249167,-1.012224790116086
-0.8469413563822195,-1.0549607982289935
-0.8462446869718989,-0.990079944228405
-0.824952264688323,-0.952888227101153
-0.8243063162313682,-0.9066707926297104
-0.8134574294118799,-0.7732300122730074
-0.8072089290851703,-0.7220920382450229
-0.8057581881434679,-0.6842662685612895
-0.8026196189179924,-0.632107560143616
-0.7995896382301666,-0.5543482447886013
-0.796323126308982,-0.5611278504194211
-0.7926401002004462,-0.5300606343457362
-0.7925139519894939,-0.4933481792225095
-0.7828970153270012,-0.4372782014979273
-0.7794979520124272,-0.38766180509270465
-0.7569320448083632,-0.30948757819047695
-0.7497061685852406,-0.2531892481606898
-0.7242908004176623,-0.025198670098126992
-0.7131683783283318,0.2199541862602699
