n_harmonics,base_freq,magnitudes,instruments
8,1.266717117037596,"[-0.02256802 -1.14559363  0.28412584 -1.15708119  1.37219324 -0.77137425
 -0.14932506  0.07659894]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999564324553327,0.6338866656150887
-2.995042225827768,0.5459383221039613
-2.993444485474517,0.5172873821082448
-2.9879986849513163,0.40988325113784024
-2.9845599219179286,0.33951174307225707
-2.9776316438768156,0.20103099197351584
-2.975806019245602,0.16337544779508012
-2.9714119353554844,0.07324330885469209
-2.9713284898924233,0.07184280535707466
-2.961467257671984,-0.13181602730093603
-2.956951191179331,-0.22870962268845854
-2.953540981704018,-0.30134389005411566
-2.940547182221966,-0.5696228484108598
-2.9181857912881117,-1.0331986679290224
-2.8995048794979095,-1.4002692386280906
-2.8989214531303613,-1.415154629840272
-2.8949649585604087,-1.4881643497914954
-2.8863576606279873,-1.6449091799196285
-2.8840921425734276,-1.6869298332006823
-2.8780204282053825,-1.7897039376959258
-2.8768171598687653,-1.8131256294242601
-2.868643700371651,-1.9512935097449686
-2.868464170383424,-1.9504065782295101
-2.866804124585027,-1.9771503284414644
-2.8649528032240794,-2.0092511412687424
-2.8645925606491627,-2.016321836957892
-2.8630003544677205,-2.037055212096732
-2.8624780526820306,-2.0476087728462846
-2.8526578998945737,-2.1929769724769894
-2.8488105380091393,-2.2476479843583146
-2.8438305779358592,-2.3112139523995987
-2.8435371662043716,-2.3161092975510913
-2.841146056752382,-2.3431320612502384
-2.840366217620717,-2.3550828256957033
-2.8351252058563117,-2.417779286083967
-2.834758845332824,-2.4232940451317297
-2.8099253165263383,-2.6664963838548275
-2.8062152870031154,-2.6931475458824528
-2.8033552698416306,-2.714110965342227
-2.7968608925732603,-2.7529150285238235
-2.794317223642228,-2.7673984185263163
-2.783044372275274,-2.813164576839189
-2.7826493772375187,-2.8165828726996827
-2.780859320354755,-2.8218090099436033
-2.7768313483069624,-2.832352358690308
-2.7728641725621745,-2.841633974893833
-2.7701116558267636,-2.845218022838317
-2.7695637849850185,-2.8459930240660025
-2.758044489106098,-2.848542100120206
-2.7344648674712264,-2.7842362528790217
-2.7292110589899483,-2.762639799622893
-2.7206226078751046,-2.7114372023443707
-2.7166932575017135,-2.6830677921525004
-2.709422437795433,-2.6283343011426608
-2.7045188851530066,-2.588226333062893
-2.7014838307186055,-2.56161985263852
-2.694909462647159,-2.499837055447234
-2.684421432630537,-2.3948046793881814
-2.6791889398525353,-2.3360623403018805
-2.6741308427274912,-2.2804636178344824
-2.66497221306073,-2.1673985407878438
-2.6642376564608776,-2.1601250758475947
-2.648320603769706,-1.9530637544271208
-2.6349557973753837,-1.7743105612828078
-2.6344122082744867,-1.7631349626944706
-2.6316438463933505,-1.723103302235928
-2.624610337730666,-1.6258055041596358
-2.622964940178516,-1.6040633759400775
-2.6136710674822545,-1.4706184710326489
-2.609441051231172,-1.4100956924587822
-2.592379676405284,-1.171913030815224
-2.586235147520818,-1.0944030429391023
-2.58559837344208,-1.083714783374753
-2.576197085847636,-0.9587401207499776
-2.5747181618184625,-0.9385141061565802
-2.563408780713387,-0.798610190215026
-2.5451826444616596,-0.5945769838108592
-2.534620217036796,-0.49247410365967365
-2.5334129674478367,-0.4798946073433684
-2.5263856630637394,-0.4220081740586986
-2.5184305695847726,-0.3591702095117245
-2.507533079573549,-0.2824356311887041
-2.506289140863548,-0.2758935879278869
-2.5056401252842715,-0.27209316797092326
-2.4983235483324213,-0.23680777923811705
-2.49054608338057,-0.20183969484392955
-2.4871287689579056,-0.1907207188407991
-2.4867786609460865,-0.18863528826555803
-2.4855993243146512,-0.18708280786903583
-2.4798418472276325,-0.1713022582079566
-2.4698911400629298,-0.15937259454067418
-2.451295428342676,-0.17426990536941128
-2.4507755451898676,-0.1776169150872359
-2.4493451974587197,-0.17999033457535624
-2.4473909413580834,-0.18397002541084503
-2.436671825168307,-0.22562858631254523
-2.4364397446242583,-0.22475552812975555
-2.4308843133026103,-0.25064490131745465
-2.4255495773515126,-0.2793528275085915
-2.4104872969277897,-0.3830746143654634
-2.404768384303188,-0.4252297724496116
-2.3993569501789045,-0.4762773429242469
-2.3803572017863877,-0.670691109757212
-2.3494963910995343,-1.0481803441005673
-2.3454690597779964,-1.1055081173663657
-2.344630241966364,-1.1144693478599927
-2.336547680967801,-1.2288289808447472
-2.3309828554237653,-1.3033932054102633
-2.3286463786619622,-1.3406269416416476
-2.317281106661337,-1.5046874071839518
-2.3136916813747463,-1.553487886223899
-2.3057662169953925,-1.6661168572078475
-2.2986214148837036,-1.7641313318730047
-2.2982091799638296,-1.7705034644720417
-2.295338502706371,-1.8127599524956262
-2.2905598893367456,-1.878707120014273
-2.2855998849950376,-1.9457624801740576
-2.2828695905557366,-1.983007226572387
-2.266523312037294,-2.189234154837593
-2.263239750399044,-2.229541384472826
-2.2530479969620014,-2.3476057995889605
-2.239035799191977,-2.4901510213285127
-2.2360425974648996,-2.516190686410677
-2.224117394432278,-2.6138209025734684
-2.2152999860348115,-2.6704165471998937
-2.2012648974280458,-2.742247125840426
-2.19760972147362,-2.7522703456857003
-2.174938474531932,-2.777818396858551
-2.170094622833367,-2.7693169606718326
-2.1695614764663222,-2.7706634076215937
-2.1671284276633918,-2.7656804601257834
-2.1641467024455965,-2.754242279500022
-2.1496252135718827,-2.691655190582776
-2.1372025415976035,-2.6014560802571354
-2.129535137433612,-2.5287420526468183
-2.12932986912762,-2.5286310540862265
-2.125735868072818,-2.4903463701560087
-2.1220869533802063,-2.449870272981575
-2.109711700101492,-2.293306091228499
-2.107700410474105,-2.2659294574425513
-2.107352795712724,-2.263504502865756
-2.1068629295787176,-2.253227032053714
-2.1011047513079415,-2.170374456991475
-2.09201202634204,-2.0210854916331735
-2.09049038416173,-1.9951714466283874
-2.0778806180776073,-1.7595883336304714
-2.0771456708480853,-1.7506650565899642
-2.055435205106873,-1.2852818478628718
-2.0429024829620346,-0.9879130659267273
-2.040515830289264,-0.9286407706530306
-2.033329395341952,-0.7475029112220076
-2.0316290032280313,-0.7042427910609583
-2.0279260167792756,-0.6078620418273502
-2.0260076057906073,-0.5550914232763153
-2.025557039970996,-0.5492106041812678
-2.0226747770552507,-0.46815770342080454
-2.0137653039017387,-0.23040607646462763
-2.0122059874257467,-0.1888085234789334
-2.0104196022907965,-0.13652837485365385
-2.009038740793101,-0.09916482161858875
-2.0060524737539325,-0.015825273534693166
-1.996423504941581,0.2547657218183006
-1.9880961336145497,0.49346514679268627
-1.9838342549797687,0.6126142592767521
-1.9807696988918784,0.7055114167785234
-1.9802114671630109,0.716280284296517
-1.9740066778559053,0.8996766359918663
-1.96279068135757,1.2214675862530961
-1.961475410220432,1.260793439843121
-1.9595167198324785,1.3150133790016598
-1.9577145999896035,1.3670680012703889
-1.9502427337573212,1.57956548517063
-1.9502421252607127,1.5806755567380568
-1.9477375088772955,1.651620373961754
-1.9420633968479373,1.8102356623256026
-1.94004559235694,1.8648963810877677
-1.9369160176945186,1.9529247729818284
-1.9355389786705912,1.9884768955114067
-1.9324383069377529,2.0747159708320946
-1.9268880268351873,2.2269233816946836
-1.9242562777825267,2.2949098259466263
-1.9176081697487255,2.470307089948884
-1.9119956594381013,2.61579374838286
-1.9109816910550466,2.6383184733993192
-1.9073488956330276,2.729092830862071
-1.9027448211866238,2.844502591324018
-1.8850946074890718,3.2533054873298393
-1.8746966159628775,3.4681234527957874
-1.850542816377267,3.9036196169889386
-1.8383185875412775,4.0862488604489835
-1.8358146575658567,4.12191079163106
-1.8306905364950798,4.184066739133641
-1.8298858466927834,4.190143636443037
-1.8250529462739826,4.246101254181595
-1.8206562550053746,4.291234760622939
-1.814971520691739,4.347261574114256
-1.791486785728832,4.493392867213083
-1.7852958633289342,4.5176432961814434
-1.7792307557634985,4.526276030437988
-1.7769409156224942,4.5290002062332615
-1.7678843060016702,4.530707606232532
-1.7571609009039542,4.506593968728314
-1.7544220391124923,4.499005061079205
-1.7543165706699342,4.497656517095682
-1.7518038906090605,4.49009312784119
-1.75119550518013,4.486029977187049
-1.732976340385195,4.379936464317278
-1.7324730315513288,4.377829408872247
-1.7241167269408264,4.310080869967625
-1.7078998873355467,4.141327596740429
-1.7014292325238434,4.0676866137838905
-1.6983880253491606,4.031303684818808
-1.6922930645949958,3.951408351430143
-1.6913339391501832,3.939795482454801
-1.6773770779500063,3.737686832295602
-1.6671019148588564,3.578488062809941
-1.6650839573773908,3.5475968705800565
-1.6562525638540129,3.4032284061093154
-1.6548112570031286,3.37969359754297
-1.6528076158369482,3.34826564596007
-1.6364765097478888,3.06549081254029
-1.6324323431290158,2.994598469236212
-1.6309453478349714,2.9697404743329643
-1.6283023987034824,2.923932594296898
-1.6271796574440163,2.906194100672013
-1.6236820780589531,2.84033165281237
-1.6066770441892986,2.5426831646603407
