n_harmonics,base_freq,magnitudes,instruments
9,1.4837430925726238,"[-1.40458906  0.0685439  -1.49954763  0.83689403 -0.21194318  0.3234649
 -0.18904249  0.13731383 -0.96626899]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9857133058028307,-1.883416253323127
-2.978286966359411,-1.8555415970756495
-2.9699215387610853,-1.785949908837096
-2.969918510401637,-1.7723562695234787
-2.962298404045335,-1.7088174128501867
-2.9570334355685506,-1.6711283093206886
-2.9433360829728485,-1.4978076113779992
-2.9380328755614493,-1.4498548730945144
-2.933757876571982,-1.3254697796239892
-2.932692723321508,-1.3212235854049037
-2.928431355853744,-1.2279652774179333
-2.926770183709232,-1.2078177797870548
-2.913227519665376,-1.001607131043377
-2.907068042388735,-0.8947330752436383
-2.9032754626879664,-0.8152813956747336
-2.902562818605882,-0.7591568057600773
-2.9009243636284054,-0.6979038464621912
-2.8998426046675547,-0.6867881478766268
-2.897659293929744,-0.687314303909141
-2.8848638890224683,-0.34400899757179393
-2.882638798870244,-0.3161565100805898
-2.881118903684788,-0.2946813101096543
-2.87188188247735,-0.09585725438847394
-2.8693452847377836,0.015642177867118363
-2.8681806040446336,0.002145041165954406
-2.859324998026241,0.22531372691217602
-2.856581577689925,0.29050483099885743
-2.852833080054545,0.39203105725521287
-2.850549423786855,0.4191865976849927
-2.8497055011392876,0.5027188591251037
-2.846611579398433,0.5197352914300076
-2.8455454927596593,0.5502038202689579
-2.8405527984526295,0.709213655581224
-2.8356411967998687,0.8121386048602989
-2.8287329523297933,0.9754245498273386
-2.819009018346039,1.2073836453872921
-2.818841331865511,1.2021490891295654
-2.814960873682824,1.3082452500945516
-2.807441752056148,1.461952359948624
-2.8045863034955314,1.5415218207428847
-2.7975651413552187,1.6925527865498788
-2.78986061486681,1.8996248174083998
-2.787805142134507,1.9535969779371722
-2.779040190983608,2.117911840506512
-2.769285431964956,2.298025126513933
-2.767551396530943,2.380123998813429
-2.7615787761477675,2.496999406744716
-2.757120811850769,2.5382648079678076
-2.7568488952263897,2.5469912317435197
-2.7547467648369635,2.5740015155566156
-2.754278336145634,2.603547515066939
-2.752807455076302,2.6269062297228962
-2.749273792825922,2.7443030886822872
-2.7474495620236277,2.7258775614315165
-2.745063259733605,2.7474635225189905
-2.7332528464980177,2.9189153211961725
-2.728190666613827,2.969975958296864
-2.7264111321031663,3.0518565191453058
-2.723999560534242,3.0263002613161265
-2.717027550091167,3.0948115960857403
-2.7107378109995404,3.2160160603204755
-2.7041593800162573,3.2292581349846072
-2.701999783909419,3.3088249036889072
-2.700005299547132,3.3186227145256435
-2.699842042632886,3.3463381148696145
-2.6885090474861206,3.411936629803075
-2.687749078972028,3.392481024482921
-2.68464078250852,3.3594080531455224
