n_harmonics,base_freq,magnitudes,instruments
9,4.474153670951752,"[-1.48196045 -0.54711851  0.65463377 -0.46868718 -1.76334965  0.27902102
  0.08930526 -1.27851885 -0.47165212]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9986699572489783,1.6880902358583723
-2.998211409034033,1.7573440374740081
-2.9862060541692346,2.3193107007990945
-2.9821151153396217,2.409525944319518
-2.977053469987184,2.5220630121908476
-2.9741588219443313,2.547288215916192
-2.942907339673576,1.1615287315538343
-2.939967693798489,0.8620493376557683
-2.938524789104466,0.7022717877966832
-2.9384261432992123,0.7294392755753593
-2.930113606169157,-0.1634993275977288
-2.920876362827201,-1.1646595946985276
-2.919760925321352,-1.2819786246676868
-2.9181006071845648,-1.4713791214566727
-2.9150851969143083,-1.835924196673879
-2.9114674147580715,-2.2248122609206993
-2.9065763699020817,-2.6971537829465038
-2.8970232517876133,-3.5523755235238768
-2.875691947834653,-4.626488479389508
-2.873614098441432,-4.666733148226476
-2.870669048396235,-4.664888834733193
-2.8680302941507065,-4.630985424412698
-2.8638663039372223,-4.587866954137391
-2.844696953920149,-3.9220602238823257
-2.8433424729872425,-3.842837855586582
-2.8316083913952346,-3.119146092500237
-2.830144599717769,-2.9888686410421212
-2.8261581240982343,-2.815979460858588
-2.8185262046942654,-2.3419299703732923
-2.8149704213839972,-2.1853493643322977
-2.814473607513328,-2.1089529032992393
-2.8114600817056106,-2.010632706725766
-2.8013683473505973,-1.5901580845146526
-2.7894270240948997,-1.3306331959957611
-2.7835207950361163,-1.2429397352835885
-2.782585779586934,-1.278255880263099
-2.7814157117672393,-1.2802007728313995
-2.7770763887833834,-1.2524595097551898
-2.774996447241496,-1.3198185522917047
-2.7745438748924505,-1.2869679327235262
-2.762527523355439,-1.368135115916178
-2.758123445015321,-1.4748201022700314
-2.7525555777499235,-1.5057215414059528
-2.7511401057022695,-1.472535216908494
-2.7401034153519124,-1.5219420456983466
-2.7381101264663283,-1.530412741832362
-2.732412416638162,-1.5402122825366482
-2.727287089783342,-1.4271585125501416
-2.724132594176732,-1.3951635087310912
-2.719883737820629,-1.3051867536401223
-2.697439616412347,-0.568144642211692
-2.694921454056246,-0.4242734293422429
-2.6909764074519718,-0.3276630372272778
-2.6797234183669074,0.11784517542193389
-2.664429885079091,0.37664554248637877
-2.6492387001807725,0.295468011256807
-2.627359570439608,-0.588062461236616
-2.621046509547828,-0.9165510564964151
-2.618015693896628,-1.0956213529555952
-2.613182019011422,-1.358886378446356
-2.6086361655901333,-1.5777634991960607
-2.606883590915165,-1.6782143218786842
-2.6007212042329346,-1.9358636274476482
-2.589274933164705,-2.2475504012275582
-2.5754564183918536,-2.2143529443685903
-2.5647626860722594,-1.836002856772174
-2.5627438209827047,-1.6973736606845216
-2.5549577189626884,-1.1781365701097102
-2.5520183316255425,-0.9542409205051589
-2.53308981258618,0.7405885527550833
-2.5321636637216383,0.8213682718899781
-2.531315204970355,0.9114733093200199
-2.52506843396592,1.4636936071861297
-2.5150001699888955,2.2344257511770023
-2.4966252168411733,2.9889075655160857
-2.4925056941523414,2.9889314236534044
-2.4882669901732517,2.929489798724493
-2.4813729204478845,2.5997555432284396
-2.477725642699716,2.504742812005033
-2.477341934498406,2.4929573653436523
-2.4765535740159526,2.4156682168939554
-2.471231357322292,2.0276775214106775
-2.4647254897079374,1.4556435720113767
-2.4504696308588176,-0.1676862523427754
-2.4495805328547817,-0.24478669236810172
-2.444239003999427,-0.8905535255767942
-2.4377421564015753,-1.6694820061135016
-2.4309626020800668,-2.4240157613553923
-2.410828570834534,-3.9108889487820435
-2.395095480287071,-4.079679722808086
-2.3873804276195116,-3.811417904161772
-2.379500977346553,-3.276832153812549
-2.377391319162167,-3.056908658464755
-2.364630466566417,-1.7238727213829994
-2.3604834882237746,-1.2241886725647217
-2.35496565005754,-0.5203707969013205
-2.3429971091073547,1.054048908899505
-2.33825665297997,1.6115805998261545
-2.337564023932665,1.666906263275893
-2.330906464365669,2.440770324908208
-2.327985879334399,2.752163897598139
-2.3213247405687225,3.4214439840263235
-2.311733907291663,4.0870525223961245
-2.3103292616124658,4.171045386723112
-2.3083901709738965,4.299667670831062
-2.2929555748862214,4.75687610237518
-2.289261557316758,4.784471092117932
-2.2647287992880347,4.16837056356948
-2.259396220692969,3.9488023109111845
-2.252937190230001,3.667113125058091
-2.252147361252591,3.7090920065932806
-2.240161277683459,3.1404729710040407
-2.2352895221752758,2.9129867067100434
-2.234320863764614,2.921730578949518
-2.2297062956222065,2.7428194727370636
-2.2262053049856405,2.608508948567731
-2.2225547167884034,2.502390009112242
-2.2200540903532815,2.4508742154537257
-2.2187014361704853,2.3909379930647785
-2.2148160588845522,2.271069978721221
-2.212422992887021,2.2155864061597277
-2.2087171627591315,2.1245974183128964
-2.204782746506346,1.9905846850506976
-2.2001133210696016,1.9261486256123912
-2.187812359785627,1.6646616179088078
-2.18746212143353,1.73524475145333
-2.180307943528641,1.5452398706745984
-2.1780856662324295,1.4778245404677304
-2.1594429459800515,1.0746707629546068
-2.15936169630962,1.0811678409387762
-2.1593483726314537,1.097980303033036
-2.158989050693096,1.0927584059048137
-2.1550859959796167,0.9462693078235541
-2.1445687675325145,0.6139509077312215
-2.1300110193278217,0.103339874717338
-2.1297292576366065,0.11571757974596444
-2.1191999523482163,-0.27350131376964937
-2.1012430141090253,-0.8375343716669728
-2.0927530494832647,-1.0124001063054993
-2.091795829759979,-1.074078693691078
-2.091088190145679,-1.0305568236368792
-2.072482473480173,-1.2867846660582727
-2.059539606861547,-1.2305629688462996
-2.048600346996918,-1.1357450685952208
-2.045100315044853,-1.129993898297019
-2.0446287367098455,-1.0996113801910248
-2.04364061402212,-1.0882295983639794
-2.0295988511413965,-0.9321439439032928
-2.0221087871573413,-0.7233650172366087
-2.02127528036281,-0.74771783675588
-2.012504558280256,-0.6216056932638688
-1.995450830995281,-0.2214402943653409
-1.9918190429374647,-0.21336716390309712
-1.9766086768390254,0.16176522851943723
-1.9717428354398432,0.2882309677904003
-1.965796253445091,0.3856553614710034
-1.9524947398683905,0.7363253406160907
-1.948924200111673,0.8789873635576427
-1.9384008607736347,1.0260766637884575
-1.9355039640328773,1.1152918818217386
-1.9346605430624622,1.1303953977837304
-1.9266068100600895,1.262341411962775
-1.9256589899482885,1.2251920718721414
-1.9185325899064647,1.2115065825534972
-1.9184699840470514,1.2357155671119002
-1.9143480892258324,1.2268198549405436
-1.9106198140182102,1.2641116478816614
-1.899171022045664,1.010826303187994
-1.8883317085031857,0.657941683724647
-1.8882317913081892,0.6696661294292239
-1.8842613655499039,0.49497677904861853
-1.8829112746040388,0.43661195180328705
-1.8805773387504492,0.28961776332438305
-1.8457343730270046,-1.513999173571682
-1.8417890279394369,-1.7117188114572435
-1.8392424992242757,-1.7911472600705167
-1.8253035826783042,-2.13964244431373
-1.8181146803355541,-2.1076278166019695
-1.8161190971274919,-2.088360429173653
-1.815633653997781,-2.0888066642071945
-1.8145366357114405,-2.0310062187402327
-1.8142914226534936,-2.0619511741367123
-1.8058894893860404,-1.8046669785140892
-1.8031209731226512,-1.7451723808865804
-1.7977836500845377,-1.456328902222516
-1.796595011881509,-1.4125252432603517
-1.7900827030948745,-0.9129570703076795
-1.7827448280487779,-0.4171042008465124
-1.7724589504476647,0.4298778844404572
-1.7721884585099983,0.46642868477268695
-1.7650352754307772,1.0692583716014767
-1.7639740679558296,1.1578534373742027
-1.7624986497826938,1.269170928009794
-1.7527160177349765,2.0638854456925513
-1.7406859514237552,2.7020032524305675
-1.737853004890669,2.8146938163726802
-1.7323123912169383,2.9828522348780684
-1.7316048705379614,3.0416477444276113
-1.7197892775557606,3.0218869456407016
-1.7141519556601459,2.9054429380041276
-1.712734888951026,2.9633525369231988
-1.7018445533832964,2.446150060909301
-1.6902677951398657,1.7528916485757386
-1.688221370512686,1.5858518599843998
-1.6707100758540903,0.41389253363986567
-1.6674680611758754,0.2379341143642432
-1.6574245323744838,-0.20667130463763184
-1.6561290158926654,-0.23404913575539654
-1.6557132366436806,-0.2479696752357317
-1.6439365622648192,-0.46986317051753734
-1.6349643754164274,-0.37393079250860456
-1.63015621973296,-0.24982629045258586
-1.6292848733416558,-0.22684288323535193
-1.6114835824388798,0.6445261411554044
-1.61048470687438,0.7314667068444474
-1.591867299602989,1.8589127253852111
-1.590993191186555,1.897443996364584
-1.590355938720587,1.9160392762035536
-1.589821422260832,1.9051329732856956
-1.588521870459142,2.014822837848462
-1.579720053064959,2.396127126615803
-1.5756067357232915,2.48128077839076
-1.5725922386110698,2.5133590929454908
-1.560262048470513,2.431171420756411
-1.5588910073731137,2.393988734789381
-1.5554942688884785,2.2605413640393794
-1.5503811286363107,2.0076346105965683
-1.543645987921143,1.5750117748472203
-1.5370586591803057,0.9939502350813348
-1.5358793705470215,0.9045537458176216
-1.5340983470657081,0.6666608746469188
-1.5284714609863852,0.11218726766772749
-1.5283988416730006,0.09813798719635888
-1.526291787194913,-0.09477200047983347
-1.514808633640906,-1.359000270770266
-1.5031093207723276,-2.599465137051066
-1.5008193099354745,-2.8410571013173342
-1.499319832521358,-2.99001844025705
-1.4968678288668196,-3.162063891972302
-1.4920379096166734,-3.607681256433579
-1.476593038230623,-4.485059145801015
-1.4746645983073734,-4.53760863256305
-1.4728872217399696,-4.596492349103285
-1.4625722110657324,-4.646287463210394
-1.4334537813053672,-3.4960887912032166
-1.4307750729062145,-3.3450422952606615
-1.429314685512354,-3.2797585450615117
-1.428696182196869,-3.245525734403071
-1.4176683596131612,-2.5424982541173478
-1.412589877664324,-2.2594124192092173
-1.4115382475291096,-2.1880376374427417
-1.3962350085388067,-1.5529149606842905
-1.3938051370794922,-1.4939409287571919
-1.3927846898120164,-1.477638039913382
-1.3867968405348243,-1.3654622258136784
-1.3867123881184829,-1.3525764756647816
-1.3802274049270808,-1.2900824430479485
-1.3801559152356049,-1.3000067960532968
-1.3698785684168169,-1.3071923489326345
-1.3527696871170225,-1.4314291142289672
-1.3432852375187752,-1.5184918439953208
-1.3305570890382021,-1.54790115986407
-1.3283540974834265,-1.5081235584441912
-1.325663696985482,-1.4684990105792062
-1.3175253141836494,-1.3192191616408173
-1.3140050739345603,-1.2266679296108678
-1.3135896045648698,-1.2594608057749026
-1.3049676124612732,-0.9386680636792893
-1.3041542184980268,-0.9495510126224105
-1.27922758870287,0.007236217020341013
-1.2770277983112908,0.06870470739295055
-1.2754645140841396,0.09920347082535451
-1.2722314834350867,0.18754177113951212
-1.2693756590480394,0.2612785432713805
-1.2580993707512622,0.4072292647877213
-1.2471848144816657,0.36373763520472213
-1.240735057416148,0.186436306363525
-1.233984867053915,-0.07387719706680684
-1.2331672029347105,-0.108067025123175
-1.2278875603630255,-0.3086692966452151
-1.224605326041307,-0.5067400974455794
-1.2236819713426428,-0.5197908411178259
-1.2227995132219833,-0.5699627052634069
-1.2225557091054227,-0.5955986008494919
-1.2217240667859375,-0.6353640177599735
-1.22171305968104,-0.6483632952304687
-1.2198569735097908,-0.7186519304136125
-1.2165645226292674,-0.9315477966223152
