n_harmonics,base_freq,magnitudes,instruments
9,3.2554442063736926,"[-1.36427872  0.01775702 -0.5526773   0.10198139 -0.6685657   0.06547306
 -1.19130624 -0.34618113 -1.56250572]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9998580556627044,1.1929961152149362
-2.9952754038678,1.0075367411280494
-2.994677106655733,1.0019959254684967
-2.9770466534982205,0.18480883291554404
-2.9761862115145745,0.16008264089990018
-2.9706878957864884,-0.13098518282543808
-2.9650384127751375,-0.4371269787034237
-2.955985069896758,-0.9050057212095586
-2.95123691490753,-1.147044248036124
-2.945780711237211,-1.4187632254323133
-2.945031255520587,-1.4372665096355575
-2.9357824625205904,-1.8296326612002827
-2.9341545734191525,-1.925061614343251
-2.9296434215123472,-2.0803532815663597
-2.928964107350193,-2.0904980235497352
-2.9274764820598413,-2.1361048827551508
-2.9235899033141166,-2.2805284773151695
-2.9227953214712907,-2.3031119617140035
-2.9203937321899645,-2.3519012120518608
-2.913010833568183,-2.4927290493043412
-2.9106756396958846,-2.539680929716108
-2.8872191335678536,-2.537996394586037
-2.8781298335344383,-2.3893121700123725
-2.876229905852656,-2.3494978662051538
-2.874021989458576,-2.287793568298427
-2.873868610167464,-2.2813609386374436
-2.869424109905343,-2.1759863849906207
-2.8665822439572106,-2.1077122219954925
-2.8573473592272025,-1.8211861202645574
-2.8529712275728505,-1.65346230977827
-2.8478009772185926,-1.4961220637531667
-2.822117510282187,-0.7389512771269676
-2.816603913532745,-0.6248635172126825
-2.8164416488134703,-0.61411589205873
-2.8138562072854785,-0.5737289370536683
-2.81189268629565,-0.548809766407035
-2.797057297200825,-0.4318008882741321
-2.7968223290332457,-0.42847827061026733
-2.7891358317626103,-0.4624403273204095
-2.7753126242544006,-0.6463367462871884
-2.7731882754351447,-0.7166968890014885
-2.7682914149771207,-0.7944030900595161
-2.7616750322307295,-0.978203924081464
-2.758203995555677,-1.0750957672432315
-2.753372494756076,-1.2048977225831463
-2.7484470973505766,-1.3447143067627771
-2.737121774860719,-1.7163328716670936
-2.7345014175648314,-1.7825584763405367
-2.7232962001450414,-2.0698771254259043
-2.718649735127522,-2.158704792458901
-2.7137989722953986,-2.267704448518685
-2.6991944521203255,-2.3931597854391184
-2.698123903229378,-2.3704300929241215
-2.6976999207556,-2.367639046563838
-2.678347930945831,-2.1583719229297413
-2.6329704432567826,-0.46563371290487954
-2.623431135916689,-0.07716431648319014
-2.610860725763941,0.3578254426657108
-2.6098720198351595,0.4024202937581723
-2.5872763917849366,0.7816444808507913
-2.578764561626908,0.7396523564338824
-2.5745726629925585,0.7042905665304353
-2.571755522233766,0.6546916812721706
-2.5696434246467135,0.6172511751759076
-2.5434087270498864,-0.27281414617494043
-2.539339603340337,-0.46113934679575025
-2.5357391531401037,-0.648540327180256
-2.5357052326148963,-0.6542200577701931
-2.524950164693488,-1.1700533958718478
-2.523805345293334,-1.2370871175310036
-2.5202571756253986,-1.4233668720732116
-2.519491835047817,-1.4569588607545993
-2.519154272653247,-1.4711662465540467
-2.5166224530163914,-1.5917434999401265
-2.513293210781905,-1.7373123389194511
-2.510780304581731,-1.8598431616013902
-2.5056765833817503,-2.1047426301000045
-2.5049894478670205,-2.1103936154514753
-2.4988186138825013,-2.337753759105821
-2.496455289979682,-2.4217373950212546
-2.4913671231128998,-2.5902273878625155
-2.48944324360061,-2.6436750929537944
-2.484378895331064,-2.752643005200657
-2.482320567116851,-2.7745693378549094
-2.460194910136942,-2.801634139171982
-2.455282985106986,-2.6727939378661976
-2.4444206132564736,-2.3810790269946365
-2.4347208947235424,-1.968005788632716
-2.4213097109141186,-1.2822212164586722
-2.4151600991959015,-0.9391432800367471
-2.4110480116168826,-0.6912734757866512
-2.408099036537508,-0.5161413618651939
-2.400550583345325,-0.07787814006968638
-2.396086361644277,0.1539388865399442
-2.392924967874477,0.3413457436078882
-2.389316492831162,0.5324206553610652
-2.380275103373858,0.9962610119245281
-2.376355770790398,1.1439231357031086
-2.3679017879477855,1.4677365817934218
-2.351794564624898,1.8575168282896688
-2.339817443497701,1.970209054138425
-2.333303302526918,1.9540076376292117
-2.331203847156811,1.9668593680636837
-2.319517182236235,1.8429420118892277
-2.3047972268521457,1.62726013522461
-2.301793945007356,1.578792561597572
-2.2948234210203062,1.4464565644621248
-2.2847340982888826,1.312433319683169
-2.276188316698838,1.2038261197660782
-2.2748765161560254,1.1930759044546555
-2.2701289785446095,1.1757037447549508
-2.2359591686541886,1.4266692131037981
-2.2295581905344424,1.5564163560738256
-2.2257702110218007,1.6406883759209334
-2.224749724973422,1.6534138266837217
-2.2186123961240214,1.8025301726692422
