n_harmonics,base_freq,magnitudes,instruments
8,1.3201748439379162,"[ 0.65082659 -1.79454802  0.09929557  0.58692375  0.15674952  1.91941823
  1.78654441 -1.23216967]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9999245052248895,-2.239843144556014
-2.9975826124118297,-2.2832879368071444
-2.9724791057860687,-2.731130698300083
-2.969186934596091,-2.7954682685745658
-2.9668802349813292,-2.835223513951855
-2.9578429982623877,-2.9278181604121123
-2.954098409258819,-2.9899563997219203
-2.95361257714438,-3.0116892451049253
-2.9508883180776526,-3.0468974741008963
-2.9327939951417763,-3.1948861557929473
-2.9262546945822203,-3.2528508710549957
-2.922534351407207,-3.261720874720159
-2.921606691441845,-3.27560702285364
-2.9207827208951844,-3.2870871166814246
-2.910526839232479,-3.311188376102149
-2.909428806028087,-3.300580180365211
-2.908817726627168,-3.31085158350882
-2.9071770131799726,-3.306292747832983
-2.9053505162582347,-3.32534425256331
-2.898656872850844,-3.319375658997614
-2.8932415664587143,-3.310422554520727
-2.869846070801321,-3.189545699808942
-2.866977197679706,-3.1511555800472215
-2.863175070620546,-3.1215991486057697
-2.8583210819973477,-3.0799252278380598
-2.8538245006584457,-3.0235012802667938
-2.848829323453037,-2.9410683567307303
-2.8473217316732757,-2.9445291377846603
-2.8415307098482945,-2.8495584194530466
-2.8411485447733913,-2.8513012699770868
-2.831118814066114,-2.686280355880443
-2.8309001455644,-2.696577882990585
-2.8296510823692715,-2.655327634222658
-2.821612522993087,-2.497042259039781
-2.8165879599701222,-2.41504933769772
-2.80875609656518,-2.2523288993713413
-2.8014643927806975,-2.064385712483882
-2.797798935419907,-2.004478232031798
-2.794521144111955,-1.917758971562296
-2.789263888166891,-1.7758438083636958
-2.7860252001804886,-1.689490023677049
-2.777692800447836,-1.4871765168566242
-2.7732226141165395,-1.3626307882240083
-2.7719596590792257,-1.3153787963355004
-2.753034090127609,-0.8099278265991983
-2.7395092487859376,-0.3994261937580351
-2.7250784515355484,0.04472266275928937
-2.7157907023019234,0.309140764666037
-2.709026596026813,0.5223535966012548
-2.7076827839681954,0.5450347210357984
-2.701268808703013,0.7473767632247494
-2.6996123154195715,0.7884579465879383
-2.6944219328879147,0.9610785466593689
-2.6929111471688536,0.9751135791670013
-2.6768293963326366,1.4269182816166361
-2.6714952197175803,1.5746866681361291
-2.6636604209948507,1.7716244646395738
-2.6523644947357905,2.019471355504126
-2.649096343416801,2.1044116526086927
-2.633691842536793,2.45313703381412
-2.6266586393014544,2.5800971746891688
-2.618798147570285,2.6995055964468517
-2.618703849066357,2.719054552334958
-2.615387924098828,2.755481894296346
-2.615384370341274,2.778299642000685
-2.6144636318086927,2.78360380673558
-2.6127327186103564,2.802486520371525
-2.611266568666378,2.826822534605542
-2.611188793740332,2.8276990017580297
-2.591244059249667,3.073723026347317
-2.5863110738265647,3.1055395289327916
-2.5826557575205964,3.141707449813623
-2.5611533256106007,3.2332548453311514
-2.5531133479540262,3.23690441279038
-2.547405533820955,3.2172965648070972
-2.543621837979953,3.2076826872011006
-2.5395025575443784,3.1803638404921637
-2.532069424316668,3.1479714795958116
-2.5271273632177396,3.104639392834706
-2.5257769161056083,3.089560188278835
-2.5217042233222466,3.0650149879876607
-2.5126757458839037,2.974042175106431
-2.508598661392292,2.9247224700954684
-2.5013414435642694,2.8226587565636794
-2.4729016662187497,2.3216211861799843
-2.459847615883504,2.0312971722051625
-2.457425582782143,1.972782382084117
-2.457203179129413,1.970005724598845
-2.453587263061128,1.9025566692382119
-2.452466280655492,1.8662038021742506
-2.4520599981019204,1.8748933549117246
-2.4520134844652848,1.8406725426051207
-2.4498824622659683,1.8021196073589656
-2.438057570681874,1.4918625192322852
-2.4375629835540513,1.4774149242164063
-2.4332355870785145,1.377956904287023
-2.426254826306784,1.1828386265682542
-2.4246016439144444,1.1172588930398457
-2.420068579582189,0.998383646328426
-2.4182857691379307,0.9482692126586839
-2.414652029561265,0.8503181960709219
-2.4143288703043506,0.8298934686280328
-2.4114578266065063,0.7515840526563916
-2.408136081724157,0.6548927932751719
-2.404217635742045,0.5598492298266389
-2.39167112830473,0.16782337486625315
-2.386357316882587,0.025299248192416083
-2.3829176022888783,-0.0885931454766399
-2.37814000257967,-0.23980387689856095
-2.37373146999727,-0.3720538864860742
-2.3732100426439953,-0.3715186039700438
-2.36492966414942,-0.6077311535773084
-2.3623147326729796,-0.6841360096287815
-2.358514592842426,-0.80413086297341
-2.3550914374830656,-0.9103560820975783
-2.354750268165622,-0.90798695027006
-2.345485224857189,-1.1830320390223803
-2.3374041678521174,-1.3940230491130168
-2.3204257072572787,-1.8239939782956898
-2.320307971020525,-1.8553847117727724
-2.309263922448304,-2.114156044831191
-2.306760021142069,-2.183243911470703
-2.290519537548427,-2.5362222918250676
-2.2887507511887835,-2.569958244835737
-2.284661553178095,-2.650882634836493
-2.2838896949126415,-2.656822903512673
-2.281742409548146,-2.687463799266372
-2.2784832227166336,-2.7820111876761007
-2.2727095540003304,-2.852149378591157
-2.263963442379727,-2.9780374128429368
-2.261524977442681,-3.024287102204708
-2.2485986630861325,-3.187238516204227
-2.2396461488156008,-3.2811178564034806
-2.2373131607314467,-3.311766102724021
-2.23555757733617,-3.3183631581535122
-2.2317540753759992,-3.3405002603241742
-2.229451852814442,-3.3671870102958743
-2.221852181117165,-3.4059798825689143
-2.2074053761357253,-3.4415814913669
-2.202624155898988,-3.44541174099281
-2.2019770462765194,-3.443265717474429
-2.1983987182228413,-3.4408118424758247
-2.191195116110868,-3.442500540955023
-2.177575699905681,-3.369350420430427
-2.159575371914278,-3.2387781194040093
-2.1591835868080693,-3.2461304701899225
-2.153253959340173,-3.1737590393099
-2.144871199141276,-3.08175399830602
-2.1400459828160416,-3.0260792705981667
-2.1381662436920124,-2.979494393630618
-2.129844810112087,-2.8571608201555323
-2.1159822909845354,-2.6425516606563844
-2.1137911168395638,-2.5958755762475056
-2.111693501869933,-2.5668251919036895
-2.1114172082526634,-2.5428171425549753
-2.0959656653194396,-2.2351938221734455
-2.0934358207567847,-2.185294641078252
-2.0860339586475343,-2.0237892979530563
-2.078334519636726,-1.8596616781369095
-2.075645022310538,-1.7962031401851692
-2.07130282516533,-1.684487017046685
-2.0652563447842334,-1.5622912028004152
-2.057151080592347,-1.3569546097777527
-2.0486078360493245,-1.1532491436905252
-2.043395761042741,-1.0383068215191338
-2.0253422487696486,-0.5800425971440348
-2.022992861048241,-0.5242718568653867
-2.0162192629278946,-0.3434584321778343
-2.0083767461629245,-0.1504769322758223
-1.9979698425664774,0.11164246205865436
-1.9979384390679151,0.1018205969474116
-1.9975769711919287,0.12204052809846325
-1.987215791359128,0.3885424257876702
-1.9865814880619905,0.39132099911640256
-1.9593421784896623,1.0315079976949342
-1.9592615524773445,1.0254380697592478
-1.9566410543355661,1.0757660395682165
-1.9548533777857966,1.1441047713264867
-1.9490486533145317,1.2456906615336831
-1.9413809067798378,1.4049707018532438
-1.94004274119854,1.4319869506321463
-1.9362789363678987,1.51349915597017
-1.9284061244416733,1.6658771266785084
-1.9225090902012092,1.7775827115437315
-1.9188218769110672,1.8460754112966866
-1.912040943555398,1.9811111877590866
-1.9059634993360852,2.0653166249935424
-1.8957808634886149,2.2234090253803998
-1.8914592069354506,2.276196208524411
-1.891096892759356,2.3038505503231588
-1.8905763489008445,2.2967599254682773
-1.8896449868156138,2.305777286852937
-1.8878950976315374,2.33797126898812
-1.8865718501000637,2.351260719563309
-1.8758670277213385,2.5030275707145484
-1.860056533415506,2.687160947746447
-1.8550731163126872,2.7440347452942566
-1.843909289850838,2.830368874217863
-1.8433916801414647,2.818270775936125
-1.8431050043132793,2.8323528707047196
-1.8428219920360591,2.8409378906672735
-1.8427636609050118,2.835236223781435
-1.8383623244001175,2.8628202418520523
-1.837726545429987,2.879717106233643
-1.8338352667856097,2.90623327996424
-1.823172501457095,2.9640336861804357
-1.8223645764429868,2.9791505650256958
-1.8066260548425204,3.043089736753559
-1.803153087715311,3.048672063224993
-1.7942102753205147,3.0806040187570303
-1.789633952301084,3.089953086509219
-1.7618193711933872,3.120176716002758
-1.7615013383215268,3.1319628106605006
-1.7537358648627017,3.106359017136544
-1.7520994952061735,3.109140563941043
-1.7488766109424738,3.0927265750040687
-1.7483775511968602,3.0952266584537833
-1.7443265363053528,3.095116255697486
-1.7388011172700342,3.082151358265679
-1.7356118772367841,3.0819052435964394
-1.7342094707379307,3.0740979343219434
-1.7325447394132465,3.061227895065781
-1.7317047128458107,3.0695591376082474
-1.7312266120803825,3.0641442439617173
-1.7244728858632148,3.049891094111023
-1.7228653077155962,3.037989794799128
-1.7190987722764697,3.0285402019927163
-1.7174783955984063,3.00984198973017
-1.7114906995478882,3.013942566024195
-1.708076941539941,2.985544901733364
-1.7042919228043205,2.9622059125712403
-1.7034858625852787,2.9814299376191977
-1.7021773421219306,2.954242213321876
-1.7016142402949264,2.9642857154959152
-1.6960336757380452,2.932908573199687
-1.686164821235578,2.8732252726523706
-1.6794868972857253,2.854938003142577
-1.6621034648902295,2.773965784895304
-1.661568927658084,2.752584582689136
-1.6564901409422352,2.716161948895928
-1.6546689008428408,2.725187066112287
-1.6411884157948746,2.626768753895629
-1.6383635560505352,2.6105657459719547
-1.6362268580098032,2.602243007518672
-1.6341118488140245,2.5910843088733504
-1.6306178307980883,2.5726363188340065
-1.628492725215409,2.5562797761523455
-1.6067718472572705,2.4291239293515257
-1.601531186080568,2.395362466708451
-1.5786593463309508,2.2506772866116265
-1.5727418462344689,2.2253288750412574
-1.5677594933081345,2.185943706522522
-1.555161872055738,2.110763035498011
-1.5525357242232298,2.0864214060940647
-1.54819791276741,2.0772433266583907
-1.5480501720003164,2.051010064528987
-1.5361291217843993,1.9805214718778859
-1.535434090135019,1.967807617856768
-1.5328645946887556,1.9644100224695749
-1.5324117927349123,1.9567869390716062
-1.5283306817963418,1.9165637599727001
-1.5259103820256437,1.9061188772975517
-1.5171260653669523,1.8416788680343261
-1.5096885464971834,1.7951557235204538
-1.5043604312163665,1.7531562018857616
-1.4986484809870497,1.7031437308357824
-1.4927966905653738,1.6913469929839549
-1.4817864100354243,1.588166007929842
-1.4725672481791503,1.5246772727276101
-1.4661866224326625,1.465963850161525
-1.463536141062626,1.4669287109162241
-1.460598958987953,1.4294492726941388
-1.4600372820300842,1.389196761232795
-1.4588468549501776,1.408666155606767
-1.4570834971969633,1.3954955074550304
-1.454471039461994,1.3811578153357442
-1.4496897931743828,1.3098343550235942
-1.4346098336097004,1.2079268787168114
-1.4293815476421674,1.160682147375704
-1.4267198553589797,1.1378351068984802
-1.4127661216271445,0.9757944401657932
-1.41191078486512,0.9831507520921792
-1.3969595052921884,0.8406172595014856
-1.3928951162871543,0.7948908833359493
-1.3845639230828397,0.7195584839052623
-1.3834305896708499,0.7084064300724972
-1.3806526676820827,0.6802578542757178
-1.3687364864346734,0.5476696919473996
-1.366419236399931,0.5266441781365967
-1.361759612598105,0.4629161110465238
-1.361273932906343,0.4679012685835015
-1.3583056982096144,0.4283676519145271
-1.3548349606010102,0.39283249355777716
-1.3522638550784045,0.36308605503247626
-1.3506389890608976,0.34276521080367583
-1.3349983793309899,0.16335798024724538
-1.3218058154105994,0.06033028133066966
-1.3193441365520944,0.019709722130965834
-1.3190211508991234,0.009207347145882588
-1.3143209254421668,-0.03663376227724472
-1.3046163306164626,-0.13587290564009563
-1.3043830608931597,-0.15209418213043813
-1.2960649888355935,-0.2241400813428925
-1.2862188195294924,-0.3131215373437135
-1.2804655282905972,-0.3916111734555715
-1.2609114562069934,-0.5725233492166003
-1.259439856620701,-0.588596344546042
-1.254528345807557,-0.6399242066601836
-1.253861648067929,-0.6578247520703131
-1.2473576989592723,-0.7036133025003806
-1.2455594375390406,-0.7073167372753933
-1.2394443456584368,-0.7609652991481324
