n_harmonics,base_freq,magnitudes,instruments
9,2.055381073938446,"[-0.57909538 -0.60973509  1.98703518  0.62749269 -0.07053537  0.62216999
  0.47360865  0.67013275 -1.06563125]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9887687696897194,-3.475226813645724
-2.981246395816753,-3.324858599627334
-2.979815908828475,-3.296320757449313
-2.9518898300639895,-2.6523732936379543
-2.93786476421277,-2.3135897923835698
-2.9315084206903483,-2.161325246489391
-2.9203098424093183,-1.9240564549625112
-2.919422540720254,-1.9016172869231516
-2.9189378655626443,-1.8900239414160724
-2.912196027558013,-1.7609580361224915
-2.904000104304788,-1.6005589371797648
-2.902305711156391,-1.5756779647230243
-2.901945136764346,-1.5650973273804965
-2.8970475857895543,-1.4894306770571166
-2.89163664514819,-1.4040243999808584
-2.888747453780316,-1.3664025597837328
-2.8869735313076346,-1.3420035385649023
-2.882496235902524,-1.2931295029274028
-2.8706686843383538,-1.165906461109421
-2.8544327703892725,-1.0536275739981351
-2.843812999704479,-1.0145793796987201
-2.829775387105683,-0.9750927249070789
-2.825153366644889,-0.9636938757411292
-2.8204018306564436,-0.9628161440577905
-2.8121510894293253,-0.9567055807963809
-2.810355796712954,-0.9493679400878863
-2.807914132632963,-0.9529914151457598
-2.804377379817775,-0.9411292325258531
-2.791692852587005,-0.9242353704033633
-2.7856657187680085,-0.8983837356857445
-2.775169622991248,-0.853028440063454
-2.7721625042385627,-0.839108600294705
-2.755681404827234,-0.7062566299844149
-2.744216801364253,-0.5606434202910376
-2.7423301120878896,-0.5445409852762635
-2.735726503763175,-0.444032247713336
-2.7143384407631146,-0.02583304990367497
-2.7093767998878953,0.09109051958744127
-2.695602346737285,0.44306230856038575
-2.695244626499715,0.45520801971720204
-2.685259853171,0.7361417707270598
-2.6846257959526056,0.7557819301166039
-2.6837836633002157,0.7896675676547332
-2.6696595463667743,1.2191882955081106
-2.665893314631095,1.339643154550397
-2.66002235234963,1.5305402219758257
-2.6574296726892763,1.611690343870902
-2.6574100323761094,1.6108341407674358
-2.6473794529099828,1.9340843314243277
-2.641313613364974,2.123997868540776
-2.6309764874409707,2.452731938422066
-2.6297321172298807,2.4960542809735866
-2.624931122202507,2.635385721649125
-2.614558599007184,2.9384517141050708
-2.6140113146795363,2.944314581207899
-2.6039722385186357,3.2174683515623634
-2.589887573340853,3.522054496063024
-2.5876406335341837,3.57102384999409
-2.558550263001173,3.947352520415484
-2.55304910617014,3.9747264427104354
-2.549771862117697,3.985358373166798
-2.5468667541337493,3.9980679792751475
-2.5412359961211592,3.9975673755623746
-2.5402560742012144,4.001931079486514
-2.5350385173980343,3.98077646540279
-2.531834081051078,3.9686595661161843
-2.5305273420552385,3.9629121032220063
-2.5278032097799814,3.946104077729346
-2.522136350111471,3.897414332258221
-2.514098264571407,3.812706318818463
-2.511838800837658,3.796202026777083
-2.509756462703737,3.769768244228447
-2.4930469921418883,3.4840592949092732
-2.4884891139267973,3.3966995666046875
-2.4856823885239994,3.3410802120547904
-2.4840608625593306,3.3053733277963206
-2.4751007265175655,3.1017037755862042
-2.468838968402988,2.953427121273249
-2.4618724607641767,2.772662703440294
-2.4612430768627007,2.7565052322076564
-2.4597961498417806,2.7229437216606462
-2.4472200201057985,2.387607854479156
-2.444382355450233,2.3060242928356316
-2.435237452066591,2.0535306476218604
-2.4334168006242383,2.004000079286354
-2.432297152156443,1.9714999215000755
-2.42706004081923,1.8219157830344648
-2.4212087571815357,1.6598808581506488
-2.416445250173118,1.5248392631335563
-2.4162413901024715,1.5281946373640274
-2.4149706232514214,1.4894266261425786
-2.409267209772955,1.3359654758501351
-2.408372244961021,1.3056547419108968
-2.404823112766725,1.2201852740753052
-2.393727644113693,0.9344733227771864
-2.390956672714035,0.8676907211189867
-2.3865849871619425,0.7586025065617698
-2.3751966514779417,0.4998591506947184
-2.3647478500155827,0.28332430860283797
-2.3624131128521935,0.23401302560879975
-2.351887935927272,0.03527124450593993
-2.3492341680000255,-0.00906073372627074
-2.3480974002684682,-0.03826709836378177
-2.3454480362933907,-0.0754638904724637
-2.344556977233447,-0.08849328923982834
-2.3434291472468805,-0.10340382965012407
-2.338936843001454,-0.18465387754494664
-2.3388360038326015,-0.18018789433036353
-2.3354946585827436,-0.23523421338906497
-2.3348109359432643,-0.24265842175044214
-2.3224172359427735,-0.41628251099413716
-2.320218519335808,-0.45071784853159774
-2.3196552638577783,-0.4559167923374955
-2.3175758869292054,-0.47535426476294734
-2.3172513860963693,-0.4796496560080541
-2.316782932175939,-0.49053046505895026
-2.3165678219675687,-0.48608278409863287
-2.314892939299644,-0.5146819328541933
-2.3008420538580676,-0.6656655159109037
-2.2979160639173464,-0.6889760428072756
-2.2935692736237687,-0.7332829851189718
-2.2899535459137192,-0.7663081597765512
-2.288077807163642,-0.7854359225493945
-2.2866837166010967,-0.7965487440404583
-2.282907863353143,-0.8246019364693489
-2.2634259394597867,-0.968007914216366
-2.2624816771325538,-0.9751182528535939
-2.255123664063541,-1.0216782155462685
-2.2469002934917186,-1.0646707172937397
-2.2468808886934997,-1.066922875285053
-2.242953278252881,-1.0918253030265481
-2.233998311065604,-1.136895345768453
-2.225727327224683,-1.1638749665022052
-2.223130569158515,-1.178151759720005
-2.2197436280516927,-1.1964044289124038
-2.2175446184895393,-1.2047342809840733
-2.209760563233745,-1.2294735797920744
-2.193719523565841,-1.2800658087242733
-2.1917857876825098,-1.2892872394799233
-2.1813192177977623,-1.306549542902495
-2.1785239062158714,-1.3191928113915568
-2.1648557058013713,-1.3192796201793915
-2.1647230777283797,-1.320113770962981
-2.16281224481897,-1.311460900358954
-2.1565978502191765,-1.3278404582067471
-2.139028338006825,-1.2922061465783237
-2.1389301713102924,-1.2913913878334145
-2.1253112455022345,-1.2484775067318978
-2.1040332255122003,-1.1398136007327737
-2.098585883682675,-1.1113951670970548
-2.0954916790828895,-1.0862373794150215
-2.0938377462156312,-1.0696327177838785
-2.0834856921927427,-0.99726712965377
-2.082605263749809,-0.9939960550688051
-2.079414334761843,-0.9645491302641532
-2.0789894269810487,-0.9624617469297643
-2.069515043800756,-0.8786367042625698
-2.064997691560138,-0.8501492759005032
-2.063816407058,-0.8343878925929097
-2.056026120778216,-0.7651601268550761
-2.046891537742469,-0.6932327896219668
-2.0401221187296716,-0.6251256782896433
-2.0356702179816955,-0.5955517663955796
-2.0277458712443224,-0.5437484722385398
-2.0094512691598467,-0.4212124991585884
-1.9892875631833402,-0.3551547513622478
-1.9814563522498094,-0.36533416473258096
-1.980727226895683,-0.3655401839110943
-1.9672425839368046,-0.3860407693810501
-1.9437647728895577,-0.5322669635010177
-1.9266564138328695,-0.7301220284029408
-1.9252265102598352,-0.7536821215301313
-1.923490712980753,-0.7783136852136859
-1.9142042303298021,-0.9113304053182053
-1.9104939816538986,-0.9780868636472517
-1.9050906803141476,-1.06871029171488
-1.9036564111158487,-1.0912858193240322
-1.902183263256899,-1.12965038426212
-1.9016753199871956,-1.1297824286374107
-1.8995824026749615,-1.164542991966362
-1.8974617634030602,-1.2112501004790106
-1.8917881752235888,-1.3083449992575376
-1.880979130461388,-1.5248941305943526
-1.867264358747343,-1.8014017083440494
-1.8646838653323665,-1.8483349456594524
-1.8331904506555448,-2.4491798158998845
-1.8308663410549884,-2.4887852201105507
-1.8237444257186775,-2.5965655588171983
-1.821740295625257,-2.6281665335869104
-1.8208215910698833,-2.63908286241352
-1.8101711193825296,-2.778288649819746
-1.7949561679737362,-2.9182717460063334
-1.7928274332530902,-2.935428613194753
-1.7913112203935802,-2.9395400416508046
-1.7894580461920078,-2.9485638490369825
-1.7880725980372374,-2.9575330150859274
-1.787884051603265,-2.9672446173395293
-1.7866672383233415,-2.9652104995126773
-1.781327018215472,-2.9799210546493424
-1.78071144750796,-2.9844856705340503
-1.765101716720671,-2.977805220531479
-1.7614923025494156,-2.962413845017565
-1.7577587836302264,-2.95067756160353
-1.7570181600752446,-2.943812551856837
-1.7457351856303829,-2.8633284799212837
-1.7373887234998442,-2.7762510768832214
-1.732569874935582,-2.7220539081654476
-1.7230121765501623,-2.585857296079944
-1.7194282590181167,-2.5270349153327354
-1.716422590581796,-2.4775972720435777
-1.710867288240433,-2.3822233087388813
-1.710672286904653,-2.3831068520407905
-1.6962600826694694,-2.1202198688217018
-1.6925386937056737,-2.05181282499241
-1.6841844550028535,-1.8918118974214269
-1.6793887682753166,-1.7890625811186058
-1.6788851624312946,-1.783336364075232
-1.6762855515138797,-1.7378282421956086
-1.670871946777199,-1.628802363011306
-1.667974674830189,-1.5770951695508282
-1.665198986303507,-1.5204020790048118
-1.650395890753435,-1.2732541856721007
-1.648798899334004,-1.2459903998556479
-1.6485099750280372,-1.2403176638542008
-1.6484879623878972,-1.2370501791631656
-1.6446649012669807,-1.1828038887893955
-1.6445235553586197,-1.170084774035476
-1.6336086123424831,-1.0236876314314285
-1.6313037198047224,-1.0013247591543306
-1.6234500636520304,-0.9138272855483857
-1.6180403613741978,-0.8671529385301109
-1.6076559771378591,-0.8037221218811835
-1.6000273838539227,-0.780118899032472
-1.5916813650953765,-0.7728288261804556
-1.5873409066689965,-0.7778972456724504
-1.5805708906523768,-0.7973750329137248
-1.575849655402343,-0.8259388734250948
-1.5726567473015391,-0.8414976776113944
-1.5423822153311244,-1.171190304907116
-1.5421076212833251,-1.177223167213283
-1.5304242431186392,-1.349261500515489
-1.5282913441628792,-1.3828272987784485
-1.5208248798081234,-1.5012935975734727
-1.5175876206033303,-1.5576045928317857
-1.511906912067563,-1.6497198089074487
-1.5054618557324948,-1.7618211142903963
-1.4737989808185403,-2.224251499973219
-1.454498164825121,-2.397795812425408
-1.4375094827437318,-2.4597014497521466
-1.43724151471165,-2.4534130369857885
