n_harmonics,base_freq,magnitudes,instruments
7,2.3821229505703565,"[ 0.88041384  1.93972711  0.84597277 -0.76151621 -0.08237759  1.00654714
 -0.54475047]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9934133359220843,1.3602724720298065
-2.9847033130817797,1.095660431525659
-2.9719859433713403,0.714807923995071
-2.955190182549326,0.2267286958096973
-2.95499699321984,0.2088345424891606
-2.954178603580422,0.184226410298346
-2.9485780152685783,0.04442352812624406
-2.9381728741682993,-0.23276190641215128
-2.9245711892996935,-0.5535040243468744
-2.9240601659998893,-0.5630772834514001
-2.9208594714156364,-0.6237822664950361
-2.9164420999978717,-0.7075279096873005
-2.9153890099942865,-0.7379883727447516
-2.9104702976038452,-0.8258901921098214
-2.9097050922279686,-0.8367662843221924
-2.9062677813461146,-0.9000246727060611
-2.9055950466327474,-0.9070262223724251
-2.903749840828653,-0.932979098950808
-2.903446704881154,-0.9439728131380023
-2.902545016499521,-0.9586446255080775
-2.8947613743611127,-1.0624547002555238
-2.884134226112179,-1.1746288639810172
-2.883733037471747,-1.1845468552482752
-2.8550790693251447,-1.3222385412451596
-2.8458991036692267,-1.3210448981251117
-2.838780339275976,-1.302279273264914
-2.838494885184085,-1.305101746683572
-2.8295956737309,-1.2721073741218738
-2.8091855859363837,-1.17085227342728
-2.8022845718262546,-1.113003927760101
-2.8007420414068216,-1.1156356504567675
-2.7995072894727073,-1.102446333002536
-2.7965966567984104,-1.0793168042422128
-2.787836252205377,-1.024228216745431
-2.784581919564147,-1.0009580407142071
-2.783272081603041,-0.9925956154242402
-2.7831316922398863,-1.0028409061351142
-2.781227099788972,-0.9754829416335651
-2.7800263130252105,-0.9677708111171731
-2.7749267868995444,-0.9560424747681425
-2.771583380604133,-0.9290339683689671
-2.771552633171688,-0.9304589684092379
-2.7656964893438567,-0.9056716463171327
-2.7561674539996788,-0.8730763853286883
-2.752224212069457,-0.8598619431480975
-2.742269756160546,-0.8502289776621555
-2.742208711211422,-0.8480477227022353
-2.740044027196548,-0.8489956985419015
-2.737198348089209,-0.8449930225384208
-2.7332899328663105,-0.8619619010051456
-2.7286904966225216,-0.8606830116097841
-2.728122339067801,-0.8620520188442448
-2.7233510274719928,-0.8728831280477245
-2.7197336885189367,-0.9038775238687604
-2.7092368332422465,-0.9553357112122397
-2.7027189245443592,-1.0056814287791909
-2.7024914795433546,-1.0112190891383857
-2.690635656339374,-1.115089997513885
-2.687703825918489,-1.144810587902078
-2.685015153033902,-1.1847922476198154
-2.6842794367254585,-1.1982865206118702
-2.676939296722748,-1.2783677267162763
-2.674404385104304,-1.3082887178033682
-2.6736905794337575,-1.3297269139301722
-2.671493862969814,-1.3469000925132937
-2.6626279096482515,-1.4770312541347028
-2.6610016980550606,-1.5087448359118527
-2.6512470390310803,-1.6374456155214865
-2.650241867757097,-1.6567043005287885
-2.648348386441874,-1.686701976457459
-2.64606739785391,-1.7189304993846088
-2.6380838148874224,-1.830067729520934
-2.636301280660092,-1.8594009363701685
-2.625916312953704,-2.006517519532534
-2.62328468271957,-2.040715050447212
-2.583484756409153,-2.4172019421046396
-2.5821507973317868,-2.416586566159498
-2.5731384339256396,-2.4515947819350385
-2.568223086044198,-2.4371353234245983
-2.5682135695331767,-2.4470051641441475
-2.5658974640385903,-2.4383713713700685
-2.5641260504357066,-2.4311825175412016
-2.5448531900197358,-2.2902955514126933
