n_harmonics,base_freq,magnitudes,instruments
9,2.5596659868579885,"[-0.36124498  0.62968684  1.20260272 -0.79412386  0.64817921  0.02927376
 -0.81258889 -1.6641143  -0.43181146]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9752091617104317,-1.358490705776715
-2.972637818223393,-1.2173789947383504
-2.9680589451523174,-0.9857289144164738
-2.965730652881052,-0.854026618476469
-2.954142712649629,-0.19450514872852742
-2.9483616490600113,0.14234952851299715
-2.9384069145951175,0.742356550683155
-2.9383279133072078,0.7584741707362453
-2.933790275028227,1.0207207985852267
-2.9060851262071963,2.514307168033152
-2.9035905859915516,2.6296542505090783
-2.901462057767449,2.709206285519157
-2.8962395408870796,2.9028704451097087
-2.895069465959498,2.9451324696013255
-2.8949396058304453,2.9648472145485694
-2.876624282145284,3.383460316929527
-2.8756584085474977,3.396867015285729
-2.872438896120304,3.4363215212362426
-2.8661961888487717,3.455558342862684
-2.8632777170393267,3.4406176262408317
-2.840768264023362,3.046404405192535
-2.8318894754021633,2.7212653664362607
-2.8215208193221426,2.2425354279721863
-2.810647208441668,1.6498443459561816
-2.797066629958045,0.8279120778094
-2.7955661064266892,0.7172167104376561
-2.7868717747037435,0.17011121683819855
-2.7833955061428175,-0.06213717338125197
-2.782684981278161,-0.11109586419909406
-2.7781034128245,-0.4038719002369691
-2.77459367730902,-0.6243745733837162
-2.7722421231264915,-0.7732656787306987
-2.7677534520993783,-1.0596050045389735
-2.7580297006304897,-1.6320060800251646
-2.756099013406811,-1.7446974279247414
-2.755213894047783,-1.7970645076841718
-2.7529857822904216,-1.9015556715819617
-2.747208555093639,-2.2095337180647263
-2.7445459766845186,-2.3346712827234466
-2.7380281009091156,-2.6064200480285047
-2.736328803150794,-2.667598140391703
-2.7311310759683307,-2.8687424290808834
-2.724069248476366,-3.092087529149445
-2.7221805392764113,-3.1260495144555174
-2.720413939907168,-3.1701888361273225
-2.7203065973447407,-3.1787831372521183
-2.7137513415298544,-3.302656990101983
-2.6966237897876586,-3.412404510225043
-2.695309343772985,-3.4009725028704083
-2.690018675573859,-3.3742806844109623
-2.6861680813803304,-3.3241427005863375
-2.6799395828448644,-3.229435592856292
-2.6777827927595563,-3.1800795174285468
-2.6731219344665917,-3.089715419331263
-2.665574754192585,-2.8849035626718833
-2.663388274134946,-2.831212098747208
-2.6621130609863517,-2.7899808012531495
-2.64994026747135,-2.374354056543309
-2.6423965792401014,-2.0977100692708084
-2.638733977964124,-1.9694719187581657
-2.6383737716170215,-1.9393750697934062
-2.633424814482115,-1.7466390624078392
-2.6256147812456643,-1.4501007900322564
-2.6237058870002965,-1.3740007385916226
-2.613069063715485,-0.9768772423257287
-2.611661022002668,-0.9301002849422502
-2.609654215880939,-0.8619920451371209
-2.6054521470720804,-0.7244435533931395
-2.590922842137642,-0.29803475392498213
-2.5764209091098236,-0.030367235861096194
-2.5735792542340468,0.020963393415204173
-2.5684479589098395,0.07551734216327902
-2.563343409587878,0.09958564496724001
-2.562434972882536,0.10727749943445394
-2.559759645760498,0.11880786809180016
-2.554298648792682,0.11780514436899779
-2.543599172758792,0.07023923265418179
-2.5300366277549013,-0.0962283540468199
-2.52746927037641,-0.12421367495455249
-2.5233532347661303,-0.19589837679526487
-2.5214823514944227,-0.2497795752818162
-2.516909749649118,-0.34556658360564446
-2.5113208967436638,-0.4480510313106565
-2.506980763936829,-0.562494146516321
-2.5063535943781527,-0.5647553171415453
-2.505151565434958,-0.6005724571629426
-2.5018317321400185,-0.689151783561014
-2.4910193476368425,-0.9585434683784977
-2.4877146692157472,-1.028865243225164
-2.470733843835677,-1.4381604225760645
-2.463886938438902,-1.5935241981868702
-2.4621635596267764,-1.624339450931676
-2.460349979905729,-1.6528230753584603
-2.4579147614779995,-1.7149331012586293
-2.447431331214137,-1.8756571270349152
-2.43876667328984,-1.989720330295975
-2.4373363536189183,-2.010579511063561
-2.434672279097886,-2.032807239275013
-2.4231626168277254,-2.105299349003887
-2.4148806542626624,-2.1245680548271597
-2.402441218474557,-2.1118736206634354
-2.3987778490752776,-2.094011940655892
-2.390628354279295,-2.05375490972671
-2.3878285601816422,-2.0305976968792243
-2.376907477018503,-1.9401678466851353
-2.3626763046431973,-1.8144083445401553
-2.3567409322043433,-1.7650689442586116
-2.3554487483999758,-1.7512218934444406
-2.352145806810101,-1.7294421521938217
-2.346253435780438,-1.6773960156000534
-2.3410682650190093,-1.6415172309708828
-2.3408077971817103,-1.6539745846487008
-2.3392731572760237,-1.6280697770953225
-2.3357186016748788,-1.6099853369957775
-2.330393904684377,-1.5839048600397854
-2.3170094306391764,-1.5599136143517045
-2.307591598865149,-1.5581573210323674
-2.3005767895768217,-1.561011557289725
-2.294979669197266,-1.5834783180639702
-2.294947718555986,-1.5865195824899618
-2.289244561344409,-1.6171569131838732
-2.2888533227019217,-1.6100167881181695
-2.2755825047848766,-1.6951706679717313
-2.270060257876948,-1.7301392822297805
-2.265197778355229,-1.754039881710708
-2.246868659866346,-1.836437032222536
-2.2357818711709685,-1.84584459062401
-2.228355077987577,-1.8268218982626363
-2.2250665926315616,-1.8125068557763273
-2.2221166311704987,-1.791309201076411
-2.2212648369327423,-1.7767607058333343
-2.2127148115861317,-1.691282604560192
-2.2039393572716257,-1.5630081823968616
-2.2001530043538096,-1.48154628388443
-2.1936876693686016,-1.3185530585375858
-2.187703689836016,-1.1613263886823304
-2.182069955696772,-0.9866745845248359
-2.1802583793516033,-0.9250940243150892
-2.1752775454386235,-0.7301695907766411
-2.168458274258387,-0.4578487016301529
-2.16080795533445,-0.1235310731123961
-2.1513822147071773,0.33506675992973045
-2.136277698399912,1.1483049116008228
-2.1209622905363883,2.0356336944015965
-2.113839742939234,2.4460501466546
-2.1029391303765292,3.031069028516471
-2.0939141837507353,3.496396474404056
-2.0937809037077244,3.5000489612014536
-2.0900793453882027,3.692075006774176
-2.084132175485147,3.957394899462309
-2.082544763596716,4.013839516382784
-2.0808298733548654,4.073952163186676
-2.080413572469263,4.099070413172814
-2.0726263798673874,4.381800835616338
-2.07254844212334,4.384175033433005
-2.060356829975715,4.7232798565161636
-2.0595381306469847,4.743388250790961
-2.0572906341477006,4.782692368702547
-2.0572445826633157,4.77884620599968
-2.051962656868456,4.865850771433714
-2.0511704922626093,4.872415751263671
-2.0470647633958228,4.910032481140495
-2.039073138454558,4.94037142320005
-2.037941003761259,4.933868906731812
-2.0363164276022387,4.917266141827963
-2.034576624527035,4.913279469392864
-2.032614430268441,4.910838276439193
-2.0306528401401227,4.872181414187565
-2.027415451614437,4.829309757155015
-2.0252056867401134,4.799264639744651
-2.0238932835397776,4.781293943818597
-2.0232122406158437,4.772295927429421
-2.0119935611495947,4.4973996954260445
-2.0114217575556177,4.475308515945039
-2.0062956124352374,4.305791378051325
-2.001533813413646,4.137089416889476
-1.9951128682868349,3.867407960749012
-1.994256942108328,3.8133135375970193
-1.982994096957139,3.2677000626088812
-1.9728875509192936,2.714333854587434
-1.9691504693659607,2.50937570100001
-1.9641457489798086,2.2151979857219057
-1.957304085343934,1.819454351792013
-1.9520368204771148,1.5206607451586105
-1.933677700855113,0.49910034187425856
-1.9284832807719061,0.2327530971107039
-1.9233048240268427,-0.005382969142637199
-1.9212810132218578,-0.1058848537457438
-1.9193119767335234,-0.18095137484756382
-1.9175729764921992,-0.26929128625130394
-1.9126049015465665,-0.4661075000177091
-1.90799854461885,-0.610757016003331
-1.9075596005533977,-0.6211036911100284
-1.904791828344962,-0.7227742355654821
-1.901312927978632,-0.8182338141445425
-1.8944595874706909,-0.9859124934095955
-1.88787447462022,-1.1017500046707127
-1.8774873596762174,-1.1924173251396308
-1.8759536903620468,-1.1945993831561748
-1.86551365393616,-1.1569875829324572
-1.8504010164730518,-0.8926318537937687
-1.8482510506343734,-0.8521662435990173
-1.8481841188661257,-0.838647757792339
-1.8381433180752809,-0.5581839492962183
-1.8306445921649555,-0.28112574275816526
-1.817124505358574,0.27627106196726103
-1.813910310153044,0.4140727112893826
-1.8024003400282775,0.9650921438142981
-1.8023619506505115,0.9768359657765757
-1.7878497435043312,1.6908194029064014
-1.7869918027327627,1.7346986399358206
-1.7811340847189143,2.0174666200971423
-1.7610609597807492,2.909085977383073
-1.755344081313735,3.1310666312944675
-1.7542431440395403,3.1716728325724803
-1.7489093459861635,3.3459382480027298
-1.7450575975176583,3.4732562743626247
-1.7449522536839188,3.4834406504976436
-1.7413640537592774,3.593431642803042
-1.7391424158932394,3.6556940625655745
-1.7305615343847816,3.862201574468475
-1.7255989781942225,3.946325815147445
-1.7195489048407615,4.052421486237528
-1.718600217292306,4.057119868712631
-1.714563242806139,4.098057321405062
-1.7064374339393555,4.159594608783006
-1.7032047599835456,4.161195332155407
-1.6956372843321015,4.149241482056233
-1.681883266158127,4.0370962337466025
-1.6817285003952445,4.0228314383868975
-1.6784054239091175,3.9953220388137316
-1.6737826648891727,3.9188390718126795
-1.6734873641700319,3.9032386983084293
-1.6719582845815049,3.884156574414863
-1.6665449850871696,3.779997879225684
-1.663344425878755,3.7109172773418613
-1.6395397363365525,3.0869179391653145
-1.6370559699606817,2.9974717635518626
-1.6322828515811711,2.8656376470565728
-1.6080142014000447,2.0929255173610146
-1.587413301642579,1.4368021785304497
-1.5845684657177186,1.3417228150495244
-1.5724603917925521,0.9854495232567828
-1.567901932238533,0.8492740114673807
-1.56436623007139,0.7498917982899264
-1.5536767453066005,0.46224297420344074
-1.5454988207411917,0.2503466090570709
-1.544636076721308,0.23010454059640592
-1.5233003196309092,-0.26762168035022643
-1.5209683413347264,-0.32476514139173634
-1.517005437672086,-0.3910070923103934
-1.515286928442338,-0.4405644923392058
-1.5150273193439974,-0.4401331655292439
-1.510435862434285,-0.5219290501868127
