n_harmonics,base_freq,magnitudes,instruments
9,3.2146151296462704,"[-0.4774594  -1.32546655  0.2973818  -0.58747887 -1.39440329  0.11306588
 -0.01483531 -0.27324541  1.36083417]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.993844384450668,-0.4845939363831318
-2.979360609279187,0.1722574014763967
-2.973999656793218,0.36907991040553423
-2.9561962724440587,0.6946425528381914
-2.9502462552865953,0.7285067365793785
-2.9406277199665314,0.66867892011357
-2.9392506621131314,0.6429995435226361
-2.9270810832530065,0.3850991186304741
-2.9221146920406587,0.21965106418506167
-2.916868489137328,0.050423618746217425
-2.9121145955548107,-0.14388077201475857
-2.9040908000240258,-0.4952568048422559
-2.9037176806560465,-0.4959086079641873
-2.900503120898185,-0.6395375546680339
-2.900452786388307,-0.6229463382456326
-2.8939420366113375,-0.9437464487218871
-2.8916774018597122,-1.0297136209658508
-2.891571842192403,-1.0796037850005618
-2.891067993405847,-1.071772505783118
-2.88870311008207,-1.177802551230153
-2.886459848051984,-1.2897404628543157
-2.88317269005638,-1.3929181038796756
-2.8798761199228347,-1.546528576544584
-2.8783319708900055,-1.6496040621864883
-2.877473445147002,-1.6453820826581411
-2.8738955510281716,-1.7964080022303155
-2.8545132727527136,-2.346627989032791
-2.854202292165849,-2.407784703670217
-2.8504359507221153,-2.4451732956081713
-2.8390767637200742,-2.5273450824363612
-2.838138715724014,-2.5365459631301817
-2.8299127585387307,-2.485735776476333
-2.8275125557676404,-2.4708935699232275
-2.816437808601777,-2.2695625763852796
-2.8159680719879,-2.2498191899885773
-2.809373609241553,-2.0633403671765636
-2.7836522724908876,-0.9763095293595179
-2.7829897391864105,-0.9606097567410646
-2.7790415085669675,-0.772752214161439
-2.7692619302950563,-0.2816911818584845
-2.7677205741327118,-0.1992763874238004
-2.7669703391268587,-0.16969422610132287
-2.7575380126782405,0.2824581411566097
-2.7483226599510067,0.6229138428647601
-2.730631052801079,1.1583778176483654
-2.7290573311321147,1.1714222127361433
-2.7268071659509143,1.2439795369603917
-2.6992977429635707,1.2264417198781445
-2.6950008623008,1.1735996784319054
-2.6766760302704604,0.61253166128299
-2.672736727770803,0.47489194675981544
-2.6704810754735675,0.36014431579091966
-2.65024248448034,-0.6594300682661306
-2.641643064012224,-1.1084946686484203
-2.633800768768454,-1.604218436546874
-2.6315211162188707,-1.6940705959456979
-2.6291451847250005,-1.8386480993589156
-2.6243683558200113,-2.1343600908259717
-2.624187474244387,-2.1195348370909852
-2.6220630274440806,-2.2339227857065516
-2.616351050354341,-2.5618580484804445
-2.6160514006471476,-2.6241713521191867
-2.612880099576179,-2.788992906451312
-2.611078265075016,-2.863318969801867
-2.6009397752499215,-3.3728407475480737
-2.5992220725527497,-3.4740950073155736
-2.5937407908270087,-3.726629974609959
-2.59256526248526,-3.7788471294116652
-2.591258194827811,-3.8537289675948827
-2.588465237940338,-3.953643238175184
-2.5735920173777336,-4.512025365453763
-2.560394998390442,-4.847255637636386
-2.5538803782858928,-4.932567541778484
-2.5496627506290572,-4.984262569863302
-2.543520233740958,-5.055199301742086
-2.5354224203122877,-5.023603435406609
-2.533617590245897,-5.020786919559734
-2.533468424400291,-5.02970650086188
-2.5283362009080625,-5.018888371557734
-2.5277181610128556,-4.969367654004386
-2.524181970390311,-4.954301097014034
-2.520265698918122,-4.8481063978431855
-2.5149633743062045,-4.7471239265955845
-2.493678643823819,-4.008114727491197
-2.4935008687521534,-4.034393202588251
-2.4921115703506267,-3.9627087980000724
-2.488361479461732,-3.8031124633840045
-2.488179429127449,-3.7859206103300918
-2.4850820346858056,-3.65097156292951
-2.4792919892364695,-3.344594309902352
-2.4776604537457008,-3.2320689970298377
-2.4720221285955812,-2.922277065448472
-2.4640080673363043,-2.428715766502087
-2.4610611843733734,-2.185303730356551
-2.4588645049323725,-2.0792264493155095
-2.454251283762967,-1.8007809855222825
-2.4446278652973814,-1.1238981444681497
-2.4413303000822055,-0.8745172674110773
-2.435882110380322,-0.4766643934004612
-2.4230156605391744,0.40261516571206774
-2.4229137319829497,0.4266194955442718
-2.419630945417832,0.6501123823729873
-2.415445664959705,0.9037325427929682
-2.410972450968081,1.1763910572369944
-2.4093915957844327,1.2980518761238804
-2.4084989318775207,1.3446165028967267
-2.3927678571443285,2.1638777225306467
-2.391106024427616,2.2241342228575953
-2.3808401832265496,2.616251024358526
-2.3765765532960117,2.7491889878646956
-2.375187940843887,2.802007190290529
-2.371926984512813,2.8686701501191307
-2.369839001553382,2.9313945184578687
-2.368536781563555,2.921469167421748
-2.363325840460782,3.0084275568441683
-2.3356786776133083,2.757512199559091
-2.333533122818658,2.690717697637879
-2.332556632339347,2.679922460391408
-2.3325082390479883,2.669822353182996
-2.329912542324042,2.6044123123910206
-2.3217562927046327,2.357305163547787
-2.3100801261230446,1.9162375668573683
-2.3047125547141096,1.6264172825877747
-2.3029296507359374,1.5628327717706278
-2.300246703429649,1.4217734838256846
-2.2899051629458507,0.977608875364223
-2.261646277551449,0.0009477183241233655
-2.2598520868413017,-0.057384403241339865
-2.259664638533355,-0.06900991617439836
-2.2539760803193394,-0.14452826820156597
-2.245634290401039,-0.2423751073418783
-2.233126679941825,-0.19235373019746838
-2.2253608718355,-0.039479461462307484
-2.199195643155663,0.8685575421787403
-2.1973044681888494,0.9384960579495224
-2.1942866589946313,1.0964974530227372
-2.1938458323028867,1.10739028337579
-2.192827451399558,1.1765908645644625
-2.182769532780294,1.7072004314273446
-2.175972972760097,2.0484044555560215
-2.169618694558217,2.3838359573522774
-2.167553632167674,2.4768358317053467
-2.1665798192970147,2.5237731798848735
-2.1649507731336852,2.603513472748815
-2.160729136955303,2.8111733076254555
-2.1596426299462097,2.8394119030896854
-2.1520968458277907,3.185987348517103
-2.1387746782893546,3.610685904980657
-2.1358185067029565,3.672705251433956
-2.1341712674469653,3.710959893155567
-2.1326001064361275,3.7119250477243835
-2.123520216667696,3.8324097704370494
-2.1227350079420066,3.838970289472482
-2.117089396680389,3.8422752420607433
-2.1135188995111003,3.821112969128799
-2.1119991458982774,3.812421763987688
-2.1111451335678764,3.8069141584419697
-2.1070290070765245,3.7430779965327736
-2.102892250389052,3.622446453227566
-2.09333556114514,3.350351086896711
-2.0874779365443237,3.1253967551262356
-2.086990247652593,3.0778795734467694
-2.082687662508482,2.9159150882923224
-2.0535645712212722,1.373238052062777
-2.052399192468014,1.3051163123697667
-2.0424941068077063,0.75200123814395
-2.0215632051917036,-0.20932187679941486
-2.0197464630564372,-0.23757186007388106
-2.0178271291082996,-0.3374993187957889
-2.008403060112439,-0.6320749648458288
-1.9769099559776717,-0.8720570810752292
-1.9644197037543103,-0.7568789123517448
-1.9532348045087844,-0.5935166999082896
-1.947635744869397,-0.46463231737005195
-1.9468514599114422,-0.47388952942934726
-1.942670747105645,-0.4065051516309388
-1.9352182666330988,-0.22222193453614747
-1.935079975597045,-0.26205108208920624
-1.932317266675569,-0.2523554854941716
