n_harmonics,base_freq,magnitudes,instruments
10,4.003208788168918,"[ 0.09058112 -0.49822099 -0.96138907  0.37846061  1.04734661 -0.58186825
 -1.0294765  -0.25356585  0.42383274 -0.11874091]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9976271646326786,-2.295056447705583
-2.994424750072862,-2.6778851162725315
-2.982678951970076,-4.064494289845708
-2.9744458318191125,-4.7844188321453816
-2.9729973387022097,-4.873054639272255
-2.970492553528846,-5.00780158344305
-2.9559552064167365,-5.3442428461098705
-2.945919390818595,-5.009191286098254
-2.942786898612401,-4.78642395614653
-2.9285704366589353,-3.445494349692319
-2.925142436008856,-3.0479583669806796
-2.9067968205323904,-0.6014138665843172
-2.9023895253853356,-0.01321535264144521
-2.894194733580887,0.9790630354069991
-2.891341411527805,1.3041422470115722
-2.891188333778182,1.2983546090766835
-2.8854827996444388,1.8911730858717304
-2.883704335049531,2.0431844335900946
-2.881857696027895,2.2002797916868664
-2.8786541350303576,2.4322664449362104
-2.874039924528498,2.723362966756691
-2.8673646863997693,2.9709360076546707
-2.8672380117956244,2.9727524776536955
-2.8606547368362323,3.0873506656751144
-2.853682289116443,3.064577799121582
-2.8477593126457714,2.8660843692854936
-2.8461469327209525,2.8287922045505165
-2.8453960477808318,2.774854146497932
-2.8421063179124526,2.6369632032549997
-2.8282193998969802,1.7839160605374191
-2.8210239834941078,1.2718376291584863
-2.812692482719871,0.6699224399756534
-2.806315772832078,0.2583388293151666
-2.8032469185961144,0.0675052502509067
-2.7993887450530717,-0.1299485599015553
-2.7920721443984524,-0.5007315445361646
-2.787429579688695,-0.6339204231086079
-2.786299331898594,-0.6834539025923095
-2.7492155014615314,-0.9402575260110584
-2.746775006861677,-0.918842606378809
-2.739912550279926,-0.9246892249866194
-2.739694922078595,-0.924680494971046
-2.737300542387799,-0.9335416403946862
-2.7366185966977685,-0.9184122397227724
-2.7290049378755654,-0.9567686332325304
-2.7225254438195634,-1.0465929743339881
-2.7034899192258717,-1.640745655147179
-2.7034418039019315,-1.6605541553457122
-2.6916326584685972,-2.2275037197317626
-2.686870743329453,-2.4855428427548056
-2.6741546197018966,-3.1684568605627716
-2.669978703164566,-3.3826243316656353
-2.6571466836126887,-3.861412489664004
-2.653148745321813,-3.9182476507346
-2.652455358597935,-3.9618354443239188
-2.6507556123200473,-3.9834279844008798
-2.647533569283259,-4.011812053386336
-2.6470695819269263,-4.009714187549303
-2.6468797613663733,-4.023483342510705
-2.63952795758809,-4.007909657560329
-2.6391902999314496,-4.009706698889094
-2.622009100883896,-3.520624664953223
-2.6174336376723097,-3.284434893333556
-2.6134208709308475,-3.0593019142472477
-2.6130846428921926,-3.0668906508924447
-2.604498322185929,-2.514166607912467
-2.5732523157396923,-0.6600827220504311
-2.5721887431258836,-0.5880234327018009
-2.5698589335577613,-0.48247959454645234
-2.5630499994537432,-0.24387621674012558
-2.562933862745153,-0.24870315446278551
-2.5562837111014174,-0.08125882943565739
-2.5526894264184876,-0.03805712293565368
-2.543591661229146,-0.06643674045207593
-2.543513090860995,-0.044655602217102464
-2.540423018870555,-0.0998312028067248
-2.524084255344932,-0.4067938748019282
-2.5225014858906523,-0.4338611142807139
-2.5179279729722825,-0.5601901809964688
-2.517853953276016,-0.5497739486100433
-2.515524202558238,-0.6133120577496658
-2.5124902299047442,-0.6908525608876104
-2.5050912482390713,-0.8406472196754514
-2.5010215225015413,-0.9120941440382163
-2.486564467532414,-0.961610019436756
-2.4841906354812098,-0.9546053075230218
-2.4731852840732147,-0.7719677553096068
-2.4711217763117856,-0.7066403457955108
-2.4700428015845937,-0.6979209126389357
-2.4664557867041585,-0.5890737138851624
-2.451480990656515,0.004378935291459304
-2.447857161232984,0.1539619381662801
-2.440289439373813,0.4395489131786905
-2.4388462031284206,0.5211855282467467
-2.437347987149992,0.5599583265116828
-2.4291289864779175,0.8102895403761501
-2.4276719354229206,0.8393665461127379
-2.416716849783391,0.9988489867171274
-2.4090422531126485,0.9533190548145355
-2.389655093563679,0.3071479750962971
-2.3831117346971684,-0.07491614441021135
-2.3469996000972757,-2.5010888762653494
-2.3296453455853454,-2.9790845512804873
-2.326606788545524,-2.97051502159498
-2.3261186584787064,-2.9770118366304277
-2.3153793488820327,-2.6922977879919703
-2.313452503433158,-2.5954228126514396
-2.3130892884803966,-2.5883104432999606
-2.3012918317549773,-1.7973286468786416
-2.300023089817755,-1.669504930880678
-2.2954101288063944,-1.2532424001899358
-2.282209660477754,0.16636291231416364
-2.272332038671812,1.3122847164700686
-2.2697717975359915,1.6222706020466433
-2.267218610347017,1.9119388327888636
-2.2660786227334437,2.0465608275937877
-2.265711764093391,2.09164024088596
-2.2637417918322127,2.3078733370464266
-2.240365222966118,4.424936406450079
-2.227250626864784,5.003696893649472
-2.2256162913616437,5.018736986882704
-2.218335641101813,5.093085914530169
-2.2086209187726853,4.9573647138668235
-2.207961607249606,4.950293156148571
-2.2050913728626886,4.875544325222265
-2.1974684281702612,4.5350983908209415
-2.1888284233267377,4.090966235616287
-2.1769817330723464,3.3362673252671033
-2.171263043245025,2.9782899734992228
-2.164294737579805,2.5546711138085465
-2.162294088030217,2.4624249810314023
-2.1577114924496787,2.173962376630726
-2.154295239067616,2.038747151636203
-2.1533554970785618,1.9563356182802207
-2.15197273576148,1.9088432224111387
-2.151934077664883,1.9233561036768307
-2.1507873757977505,1.83524086530719
-2.147235123490746,1.7218893235134523
-2.1452046155728564,1.6172409707583566
-2.1419832526968556,1.502225467199154
-2.1290818621285292,1.1290228735414587
-2.1111563139398095,0.9849399974954501
-2.1010568409946337,0.9680530729928994
-2.096741257205835,0.9770637607394334
-2.077380536518432,1.0467203296722056
-2.037382628709271,0.8687678080775387
-2.035458527527009,0.8628487004650696
-2.035067337130404,0.8448195111350278
-2.0269803444782015,0.7696938478834963
-2.0261071664034267,0.7532565440219338
-2.0162683898226788,0.6704700096681729
-1.9980980896797325,0.5498185215067775
-1.987500660777407,0.5223297541934776
-1.9719422577842765,0.4775363844785326
-1.970159836935452,0.4726157356507189
-1.9672959217478578,0.4625604307320514
-1.9509507931605625,0.3316538372372451
-1.9498655235733842,0.2975370191361222
-1.9365316932657484,0.07419630484993034
-1.9354860137695815,0.05376077848907258
