n_harmonics,base_freq,magnitudes,instruments
10,4.074717294600708,"[ 0.88711789 -1.08728307 -0.16184337  1.70573843  0.7421641   0.54960254
  0.88941572 -0.18670116  0.21039471  1.13613819]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.998387286348481,0.059458382357087496
-2.9944136649743314,0.23453474236792957
-2.989197528006044,0.5899607195752647
-2.9798854996188107,1.1883111285470456
-2.960674676259551,1.9261415869923029
-2.952211577196244,2.101709969273938
-2.9513083646956755,2.1013306002524867
-2.950299767426854,2.0998758147872616
-2.942877942451257,2.050767437609212
-2.935494963479581,1.9317238654781896
-2.9353277955456876,1.9662175325309652
-2.9331719683483826,1.9076584710123226
-2.9295935181446926,1.8220405536245508
-2.926384513851515,1.6458729442752487
-2.9230308659085042,1.5807154527558163
-2.8887930616183866,-0.02168967814950505
-2.8812245199037285,-0.25891103056130893
-2.861967204555399,-0.6232546959704488
-2.8589275792898103,-0.6190922943776018
-2.856853693729189,-0.6323303771811163
-2.853709931824613,-0.5980906344040267
-2.8509043117924797,-0.5972212115737098
-2.840307017134174,-0.40185819044160975
-2.8378758368939985,-0.3182305072451117
-2.8362583241991883,-0.32895615071639644
-2.8351308062687615,-0.3694139284027008
-2.833842993028425,-0.26051419243872925
-2.8331853817826937,-0.24697004113451385
-2.830938766714635,-0.17702407429233208
-2.8246214311508977,-0.022307510379612917
-2.822089533454342,0.07733708911651564
-2.8175313597925644,0.15301169673768952
-2.795804541080904,0.7071493290909506
-2.791769053233648,0.7239294503485707
-2.7780741926518306,0.8507996892871339
-2.7611203697399525,0.8544180844301381
-2.7457213938795455,0.842138381255084
-2.7373572233810943,0.7226595767685072
-2.73697984834714,0.7090039636310504
-2.724449065281219,0.5652277984694078
-2.717608011226443,0.41999306363515704
-2.713525255544248,0.4267573511098868
-2.710714199935519,0.42958767461141045
-2.708881779116278,0.34788786769332086
-2.704174840496325,0.33329503671699057
-2.700330626179726,0.25958871267429734
-2.6928471155733313,0.1788899935256318
-2.687917973240139,0.10068714116019703
-2.6845692111947628,0.0238894610131482
-2.6841020902478516,0.04369011580498271
-2.682151912564359,-0.01694888523300911
-2.6795239945978917,-0.04571292227162089
-2.677994839751939,-0.1287599701719423
-2.676083142265675,-0.1900726743622685
-2.6749672473309136,-0.2328121263880665
-2.6596118582307016,-0.6475613047076964
-2.6540474144672266,-0.8681301913895625
-2.639085648545914,-1.454984973962313
-2.605965529255442,-2.451561575207548
-2.60595564533162,-2.4502740655606963
-2.600088468594999,-2.4704171368861023
-2.598086991758163,-2.4788511517132985
-2.5941113487554515,-2.4935145076727463
-2.57705006716564,-2.0220928381287098
-2.566423556827015,-1.486098127122952
-2.5626975340102707,-1.2977858253240258
-2.5433774910333984,-0.07799593563575287
-2.542396041563962,0.03807838646457197
-2.538961291598464,0.22094031781594228
-2.5261454807113424,1.008443706664966
-2.491034019723297,1.9962170645193578
-2.481766663311375,1.8958533873173546
-2.480059129054538,1.8416460859033783
-2.4783989606070014,1.8323984571105443
-2.471359676467924,1.660030550587385
-2.4704189829207834,1.5611421342305647
-2.4674577508250954,1.5289275239047195
-2.457683501195148,1.0969172378530763
-2.453738124524662,1.020961023147332
-2.4494793775237174,0.8584650725706301
-2.445150662005041,0.7186953461502503
