n_harmonics,base_freq,magnitudes,instruments
9,1.357085076955575,"[-0.11921521  1.54948453  1.15919445 -1.16598306  0.43146817  0.02122886
 -0.18366108 -0.03886208 -0.51208356]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9989112221218552,3.3497390298292395
-2.987652710315273,3.3205821193342206
-2.984219821483659,3.3420004854773184
-2.977945149576518,3.299173819009391
-2.9677607124532894,3.2320756425568757
-2.9648592629674555,3.2448685663137833
-2.9611792151956715,3.2213730463544143
-2.94036873026097,3.0066811610771844
-2.9322317658928023,2.9277221529544786
-2.9322012665327195,2.9252724103169725
-2.923777396781743,2.843284442537833
-2.9196419471665944,2.790298878740337
-2.9157131062064163,2.723490388618682
-2.913857266049184,2.7041053143807643
-2.90829777820432,2.6059247086673762
-2.8990794435624303,2.4906990085120855
-2.8951832518692058,2.4218195798431226
-2.888170168237323,2.3038806347991794
-2.878969883413173,2.158248826347786
-2.877272790289795,2.1013481265253415
-2.857621203779809,1.7896714065667758
-2.849087372370187,1.6265710874665362
-2.846262506246524,1.570102680175237
-2.8446782764290006,1.5548753163102496
-2.830290323204468,1.2984332437515327
-2.8260271755577646,1.2046031906282093
-2.821900896742532,1.1372067830185655
-2.7947107609247137,0.6916178060323194
-2.7932024941174634,0.6631865372662279
-2.7829748430296055,0.5239906992530903
-2.7606565406425796,0.2260375610232001
-2.751804644671026,0.12176673835357055
-2.747516364106538,0.09473164263684097
-2.7443629753158922,0.06357176181921226
-2.7170781923489162,-0.1542516998285465
-2.716305534959953,-0.1366146967781949
-2.7160099129579165,-0.13193085312092115
-2.7019276389609796,-0.23349521397873715
-2.699461664927624,-0.2253302587327021
-2.693098442568423,-0.24776311686314312
-2.6874684055042257,-0.2608420724502336
-2.685081464138166,-0.24922380343743078
-2.6824527604013135,-0.2782977422808573
-2.6743163400152374,-0.28629762245612256
-2.667414739149401,-0.2736510676695346
-2.6319764731182547,-0.2082683459662091
-2.630922075879538,-0.19346434883341054
-2.6247221269037775,-0.17184237091748084
-2.62015247063349,-0.1632974776938996
-2.618034195203615,-0.14198277788974897
-2.6154812161124177,-0.13247718742057918
-2.614320087486149,-0.11802800932310896
-2.610456268097968,-0.11839151292831708
-2.6065062667178234,-0.11462556074668248
-2.5936187696883346,-0.020102375869532008
-2.5934740385129027,-0.007744799982304231
-2.5925708766713615,-0.027786834559024406
-2.590635723427609,-0.0023645279839131063
-2.5870411884332345,-0.008109008164819086
-2.5822243190309937,0.05234945613926696
-2.579339628047909,0.03628056733237266
-2.5778920420108378,0.050106997289764144
-2.5729651134759535,0.0739675869874759
-2.57264759379785,0.08145556716377489
-2.567354024348317,0.1316669535387198
-2.564457298676662,0.14986530077788743
-2.544676054833537,0.24685528620428543
-2.5327497068398905,0.25686883111421
-2.5270477922189065,0.32715998723420503
-2.526735264819396,0.3030097505902999
-2.521016231140191,0.3285065119308168
-2.513376830382696,0.3664639482405516
-2.5133075642055784,0.3555415299073585
-2.5088270843521445,0.37665339388763336
-2.5086632808977467,0.4014885204229091
-2.507849755424419,0.3685002361472241
-2.5061837886274416,0.3856225239873614
-2.489011116456167,0.40243255089860347
-2.48866241667238,0.4224113231916518
-2.478390179434741,0.4059323132668456
-2.4682699772901837,0.39912514080202316
-2.468054081640429,0.40672912902505576
-2.4676521492774386,0.40314963646121366
-2.4640730536553344,0.40852544891755976
-2.4513990446648846,0.36197631870261904
-2.45003237434143,0.39264528011396777
-2.433168589327228,0.3032658048665002
-2.4237938305182736,0.25200835535394595
-2.4146826087997244,0.18941636624852687
-2.411607048433735,0.17476510325730904
-2.405022547364348,0.1533176885058064
-2.404466514227595,0.15525023326799145
-2.401434163505552,0.11689888475919485
-2.387589093982074,-0.005995448985090702
-2.384148849182477,-0.02824356618187039
-2.3835125074925037,-0.029393895683949074
-2.3800797816878805,-0.06622020825240195
-2.3794605650215095,-0.038516221168085917
-2.3696672121345506,-0.15415776600224523
-2.367984261589477,-0.18507935992458388
-2.360811258643328,-0.24238005408767946
