n_harmonics,base_freq,magnitudes,instruments
10,2.1899157411696146,"[-0.27338764  0.18547635  1.12542745  0.43281989 -0.6225835  -0.8027386
 -0.25966311  1.67544238  0.07608295 -0.05841839]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9957884502020393,-2.9510973735594073
-2.995765729476435,-2.929985633335829
-2.9863608548255938,-2.9183934471391453
-2.9613479675521868,-2.517792649731955
-2.9588741972547634,-2.4538188012654105
-2.957448668567368,-2.4140544494141434
-2.9504905418762926,-2.1991221035909123
-2.9491197103330147,-2.1557036625539654
-2.9403221685467136,-1.860319204254079
-2.930247566731775,-1.4379950465614908
-2.927492189812993,-1.301002343273792
-2.9070897696455837,-0.36413253835594167
-2.902533623033346,-0.09526638085636659
-2.897989875737536,0.11414700451100872
-2.8919662156277193,0.41113373305869216
-2.8913858531988046,0.44543622387808024
-2.8888118949882187,0.5776675315342645
-2.8798710535193788,1.0432184727392126
-2.8796348020229794,1.0132913951716922
-2.8729444195461182,1.3298722200368827
-2.863998136734658,1.70015768041174
-2.8556447967270175,2.062385027639226
-2.8552551939981416,2.055125997075849
-2.855137292309565,2.077917745831646
-2.8510298346680805,2.195151675776874
-2.8461688357927146,2.3482831948634155
-2.8309850717747684,2.710882650755971
-2.8268624386343184,2.763854932393411
-2.8185043547254023,2.8299450383220988
-2.8032013936220617,2.855992686666065
-2.802431694426132,2.804295668129569
-2.779030506755869,2.431518678155382
-2.7785197505950605,2.4147825256187705
-2.7773579835816324,2.3784828692814792
-2.772933081377177,2.2680370732439674
-2.761969532320962,1.8985207562282451
-2.7424581430877994,1.0861843534388222
-2.735279457494654,0.7960137662009034
-2.7317781390354634,0.6285092867799764
-2.7307621008956082,0.59306894617051
-2.7273961410240273,0.42981698421227166
-2.720238686582322,0.13152672970519985
-2.720192411768183,0.11907905259658393
-2.7027160164064,-0.6336610083680027
-2.6967303100596163,-0.8441919385118039
-2.6958981749376276,-0.8635014463744954
-2.693350600159177,-0.9754927600750235
-2.6910088854310144,-1.064193597294993
-2.683624033488419,-1.3099541307207743
-2.6836090949405462,-1.3089648833373024
-2.6832363005181907,-1.3261701782089246
-2.6793025446109087,-1.4495976834025193
-2.6786026860430914,-1.464423982099666
-2.677529209438232,-1.495492724288896
-2.6766401736923715,-1.5243763395990286
-2.6579031865597695,-1.9489850566896878
-2.645446211888645,-2.118780540870346
-2.6446384228947224,-2.119055709526639
-2.6436668272932966,-2.138457865518631
-2.6324973085834356,-2.2052002680220757
-2.6279620578366583,-2.2130420213361592
-2.622351628681919,-2.208723751147034
-2.6177224351395454,-2.201334028242156
-2.6162561544023597,-2.188548877300764
-2.6146399663925406,-2.1613125509659383
-2.6115885414288513,-2.1520948693034523
-2.6084916596456806,-2.142371149733544
-2.5909911539008936,-1.9846906035968641
-2.5841618491933227,-1.9059342769417937
-2.5807191082832555,-1.8764258479735714
-2.5799579740614087,-1.850999824360318
-2.5740396688856833,-1.8040854146766165
-2.569880508027815,-1.7056190832001692
-2.569127708305799,-1.7108177412012933
-2.567355736251749,-1.696106383318226
-2.5665752633381995,-1.6917616265448523
-2.5592159587698182,-1.6307515012395328
-2.552551334684134,-1.549753309093367
-2.5483351917851005,-1.5210829762843971
-2.540063901383257,-1.4765825268130524
-2.535977152101986,-1.4836130287554918
-2.530339971913994,-1.45045453827331
-2.5221825879251667,-1.454223584870483
-2.5219955925898745,-1.4570226818914047
-2.5157195338241882,-1.4371995964353879
-2.5052867508759387,-1.480439633423388
-2.5044063743528375,-1.4949756991596463
-2.5025313147394765,-1.513827053312346
-2.4907804862383207,-1.6247189137790607
-2.4859976383379596,-1.620900063461597
-2.4819570839511496,-1.6685970494780706
-2.478033972791468,-1.7193020712263132
-2.4683376769527876,-1.8194634516863861
-2.454213563989276,-1.9871816969796678
-2.4523817215130146,-2.0096966038082016
-2.447141776236537,-2.0685162985128356
-2.43977740027881,-2.1263273564450405
-2.4291569800210864,-2.1660229036399437
-2.420316657742743,-2.1826511631668786
-2.409496248063724,-2.1656794341032257
-2.405522913019809,-2.1169781130312595
-2.392754881824483,-1.9665284724729377
-2.3774000419499686,-1.6651299991927695
-2.375831758563941,-1.6106117391492525
-2.365263035527863,-1.3401286779720594
-2.359714747279038,-1.140314619582914
-2.359063782643699,-1.128927790702552
-2.356440910818626,-1.0423003785107863
-2.3546225085395616,-0.961181236911849
-2.3479545924556477,-0.7307139302313136
-2.3477509421456717,-0.6910255559798915
-2.342533605411784,-0.5419791842310115
-2.338621076741457,-0.3738490823475864
-2.3362931780734155,-0.2825624246727894
-2.3350103603766366,-0.22646599928239478
-2.3308786414281326,-0.053833537050970576
-2.3272006943085595,0.10141486534378491
-2.313737961067751,0.6541938435475283
-2.306208610627623,0.9874665586718472
-2.2999573089209484,1.2511514770029761
-2.283957132165117,1.8085790176951175
-2.2715163176429973,2.1543618535925853
-2.2605283679725963,2.4080339214802513
-2.2600165215645927,2.4146306072879544
-2.2526154719877622,2.503331719507885
-2.237825075452748,2.6020843057035137
-2.228847531400073,2.568731947952558
-2.211238300425026,2.3550530409602044
-2.1993076769146516,2.099980404412271
-2.191219911181674,1.8879663421288262
-2.1898948404866196,1.796780043108723
-2.1880059313686004,1.7430237906754809
-2.1855435326901267,1.68520509834463
-2.1829311674641367,1.6381219780625735
-2.1818992704030045,1.5743593812053567
-2.180507067127613,1.534346711396671
-2.1722146609594333,1.2706678801667746
-2.1696290029731298,1.1718696954357426
-2.16404501413653,1.0065738914577207
-2.1549910336594484,0.6740454281135609
-2.1321960228686447,-0.02528259074682755
-2.126093006576032,-0.1808286974104768
-2.1233893201883802,-0.2586199394456775
-2.1171353833163455,-0.4063939719749628
-2.0904502548787676,-0.7437434305102226
-2.0858103805414845,-0.7352559121004918
-2.0792234881846934,-0.7385259256298006
-2.077917142321926,-0.7249040463341478
-2.0730497893477695,-0.7168063819499693
-2.0718920218603367,-0.7074906436678104
-2.0707085219700434,-0.7019675511860433
-2.0638594886437556,-0.6072591164134783
-2.057947987101711,-0.5665664053906675
-2.0481405343201966,-0.4148841427645198
-2.047692696726947,-0.38248117595718384
-2.0412524511002292,-0.3000128328452972
-2.0411282008354377,-0.299989900819366
-2.040196265923266,-0.27465990661111866
-2.030947072367119,-0.08898389231036305
-2.02998914797192,-0.08154373428513079
-2.0241362918245587,-0.009623640825126498
-2.012401256635491,0.2331971082272068
-2.006716982634364,0.28424566825810405
-1.9991350820376839,0.3936234699858435
-1.9987589671277157,0.39755258668308957
-1.9982638958137344,0.4024935956935022
-1.9882176964994733,0.49925942076478
-1.9783754997475391,0.5135225535440804
-1.9698710389133054,0.46925366297033183
-1.9578025336274534,0.28980272163294646
-1.9552665295263445,0.2432266120775341
-1.9521932734146294,0.18533187590764946
-1.9364001334275722,-0.3201328169734995
-1.9283333930789315,-0.634165176199302
-1.9275939939523576,-0.6516648958591187
-1.926175695062503,-0.7519178298470796
-1.9225986501113366,-0.8938197312714095
-1.8998879269202267,-2.090722928680275
-1.8959541274783018,-2.33043354532368
-1.8940455287452345,-2.4255762538981993
-1.8936224450411716,-2.44857748841952
-1.8866501291311342,-2.880534846559681
-1.881803737406401,-3.171422305019427
-1.8719982710431606,-3.743871622160701
-1.8513174886385027,-4.913528442787743
-1.8449166417438756,-5.187739212971152
-1.82171848223462,-5.958330542587941
-1.816310544664618,-6.077422364674204
-1.8000087740383275,-6.1482769327852305
-1.7684949368221368,-5.3347717814545685
-1.7681111112941013,-5.319547893314072
-1.7676774548409908,-5.2996814640106935
-1.7676681775889995,-5.313109619492534
-1.7670441015029041,-5.266021157270974
-1.7654823201019545,-5.208441148958508
-1.757932780508669,-4.8129415976428715
-1.7532434837775368,-4.564484817091639
-1.7383481628907653,-3.5917580868931407
-1.7339736323291182,-3.279895074830868
-1.7301998367963267,-3.0137884345673016
-1.7293948291532673,-2.965001429574557
-1.7197040003416217,-2.231303917660647
-1.7165409517820922,-2.0100672578108982
-1.7149485915796503,-1.8694233505508913
-1.7083845914217624,-1.3729082650624762
-1.7083310762428228,-1.372879528898847
-1.7001159062544609,-0.7562023944351981
-1.6908183856421797,-0.13146817513301176
-1.6878135925434374,0.08100679567623437
-1.687301827928109,0.12696053417481412
-1.6837323901575039,0.3523152657963513
