n_harmonics,base_freq,magnitudes,instruments
10,2.4684454220189602,"[-0.45769472 -1.41794943  0.26880439  1.53204316  0.25486326 -0.20107954
 -1.39249285 -2.89936563  0.91532833  1.40469613]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9986518798309536,-2.940516490047426
-2.99478621383051,-2.921866103204542
-2.9938912813429224,-2.89462372399883
-2.98959632416254,-2.8404734574014343
-2.9640074170517545,-2.563812232815767
-2.952509270340399,-2.468706856430298
-2.947801529035109,-2.396841733207333
-2.944836066621955,-2.355672006065373
-2.944266394504613,-2.3738147401216843
-2.942796480943631,-2.357508191869855
-2.93648796352039,-2.262025404502369
-2.9295965859205255,-2.164099149796212
-2.927781831711835,-2.1597385949154027
-2.9211060609646005,-2.0339519743095735
-2.9099561004995964,-1.8792147202211693
-2.905946577281761,-1.8200178014520079
-2.905130635544735,-1.7718658465766441
-2.9025032317952224,-1.7720718147695207
-2.8984851628804296,-1.6778795098826702
-2.897042533979076,-1.663284845382471
-2.8912114567051796,-1.5740872232181602
-2.8833130062125445,-1.39807436847447
-2.8747562181241912,-1.2038687282417875
-2.8710512175752063,-1.120604819780423
-2.867877207808978,-1.0528758205753683
-2.86785560803519,-1.0616176419950725
-2.865214209878788,-0.9765940362887603
-2.850531161906303,-0.6458959639911706
-2.842867696381971,-0.4482495234541826
-2.8403882551518125,-0.3672437808051042
-2.833194696956012,-0.20438433316454005
-2.8322034257947806,-0.16683913498597325
-2.8313060845638303,-0.10806254851447183
-2.8298562100108775,-0.11572193103943498
-2.8251729733938147,0.00039384729224811385
-2.8197912015702844,0.13773073537728867
-2.8099549339353076,0.37163283743234476
-2.806980122810592,0.41869136286961234
-2.806516970867905,0.48107586323066176
-2.8022305964410554,0.5192563491257469
-2.771753704435093,1.0070834856931252
-2.7704713634745244,0.9832541193584036
-2.7695279734954426,1.0042903720970906
-2.7582482534761827,1.025893911252396
-2.756100266535448,1.036735957401817
-2.7470088834988844,1.0053582883947951
-2.744551976262943,0.9891853377230956
-2.7441735871221193,0.9857807814430785
-2.743060816611015,1.003016145815709
-2.7315744686191685,0.8460746487184096
-2.7235860505194713,0.7448194732682026
-2.7202145330286385,0.6555292112750698
-2.709557104194671,0.45684549500130955
-2.7001523792040514,0.24349833070155058
-2.6974737417530545,0.15164626991454616
-2.6956317475805247,0.11796182591552437
-2.680654256068424,-0.2869756551452213
-2.673865183000044,-0.4354773934121729
-2.6706929892192637,-0.5423306481862324
-2.6698097495256548,-0.5594034772918035
-2.6686467600942754,-0.6098927532124025
-2.658243908029623,-0.81613632199171
-2.6567350251491577,-0.8153045873430971
-2.6557936778610447,-0.8318966357397818
-2.647660273974008,-0.9927567660367503
-2.64602168953967,-1.0107361197309053
-2.6448717804696806,-1.0463226658352376
-2.6211667089655384,-1.1743096695173996
-2.6096591439453043,-1.0910647629844437
-2.6092272712567794,-1.090125706313488
-2.6085103767551563,-1.1030185481867731
-2.6059194496333227,-1.0910552223914718
-2.6041329796240458,-1.0333354583493408
-2.5996439919117575,-0.9845534517587534
-2.5851373986722614,-0.6189584181972112
-2.5784406728618805,-0.4370813931411363
-2.575994805355574,-0.341693677054966
-2.5533836935602254,0.5269339510714273
-2.5437086311352264,0.982314098354981
-2.5392470612407685,1.208655623039275
-2.5379214296197707,1.2605592075464793
-2.5286492171605834,1.6505001686518523
-2.527208422075387,1.6997764327710982
-2.5248172909253306,1.8058004877076324
-2.521019883778198,1.982066897335336
-2.5127969445690455,2.3230893846971545
-2.510647095194276,2.407346924114574
-2.5101947678302796,2.414657718465723
-2.508229218475219,2.4819743804769665
-2.503291381345365,2.68414534442242
-2.499464344660285,2.814026850568198
-2.4955474493679217,2.929807438479499
-2.482085338533813,3.2566684961628165
-2.4744193545629316,3.431891559711737
-2.4731732816537852,3.441905324667673
-2.468617222911088,3.4872374634076833
-2.4612813823566344,3.588165484607545
-2.4612773064806746,3.5607421179829486
-2.4570809488030165,3.5714321458726284
-2.434949244212496,3.4668185484189027
-2.42571754208116,3.3547801805095325
-2.4179493779253765,3.1954470167239477
-2.405995008097048,2.8667569702252007
-2.401400021998504,2.7537207911527073
-2.395029401478825,2.5467370090909967
-2.38601425474838,2.308847419367729
-2.385762051036898,2.2586015810401454
-2.384274169676715,2.235963820343992
-2.38226443729883,2.15934763343781
-2.3809508581258156,2.122362708417006
-2.37421666577604,1.8858273682714635
-2.3728328646851686,1.8526505427075064
-2.3675469024103233,1.711877778164641
-2.3658703808895467,1.6241486564816463
-2.35683102330667,1.3872809164600974
-2.352185756159665,1.2193224651002672
-2.3369526629726405,0.8456467974478172
-2.33546318466441,0.8140071024625494
-2.326405713956719,0.6147460123041988
-2.3218892511458415,0.5268639521714197
-2.3213521419948893,0.5188281501472621
-2.3211986861266336,0.5071490299023018
-2.307690490346661,0.3027381371745284
-2.302337851996769,0.21955387212701738
-2.2730559912611383,-0.04896222024895356
-2.271123243016339,-0.07274485125820147
-2.2681306358498317,-0.08838231653436011
-2.2586744309868205,-0.12338770607916791
-2.2574261006968417,-0.11448018381352403
-2.2516345496897303,-0.13506652703274108
-2.236498474177158,-0.1342314063922392
-2.2331716574849096,-0.17609400944205877
-2.2304519876429474,-0.17665572723887354
-2.228456700114175,-0.17720955799160068
-2.206532269648158,-0.18666887094467746
-2.205433604032078,-0.1746148500530142
-2.19851109993028,-0.185935794466041
-2.180317381773836,-0.14751219100506718
-2.161505216493424,-0.0746463017676756
-2.130786302408093,0.20333089272410368
-2.1307151232334594,0.18419770786446021
-2.1279958946725106,0.21736608096132362
-2.1259280947327786,0.205090786826403
-2.111686603997441,0.3946593147602523
-2.111423962921254,0.3912258776025791
-2.1090696682172108,0.4096804803673551
-2.1085087086377685,0.43216576302302456
-2.0987177420290637,0.5545251647707133
-2.091794939906487,0.6158032015683679
-2.0914362491772414,0.6160762789319276
-2.0828703443865706,0.703355657383062
-2.0796378131679694,0.7453211333617971
-2.074434315898293,0.7895873943905287
-2.0672943273740296,0.8494194096496035
-2.0586984979583027,0.8751819878413906
-2.0514158116065073,0.9096284907819232
-2.0429128077612946,0.8622187827072931
-2.0356888942028903,0.8480365782515484
-2.035391591905497,0.8219988455725752
-2.0328922714944175,0.7978165981817182
-2.029858867655787,0.7681033911718705
-2.0198346003300056,0.6363350474475199
-2.006001771338201,0.33600105457951274
-1.990951540265853,-0.059209473355156333
-1.988504301080705,-0.14205102930254074
-1.9741884454640763,-0.6674722035181263
-1.9639836571637006,-1.0720137186017216
-1.9605606294338567,-1.215896448572911
-1.937351820151108,-2.074928453780771
-1.913585187374848,-2.757109463002834
-1.9014814437062089,-2.9504676626360444
-1.8921489988066096,-3.0046221724904196
-1.8593214123874096,-2.45365974872056
-1.8578905585745065,-2.423753113864889
-1.8494375303633879,-2.1018810537776647
-1.8423137951808766,-1.796980317001217
-1.8236228422967564,-0.804890142125039
-1.816979355735753,-0.41769685185124317
-1.8151954246743076,-0.3269342486927817
-1.8146423466490953,-0.317191508684291
-1.8141174574910395,-0.2690460992729763
-1.8023406227207366,0.40594056713131227
-1.8005125487186657,0.4984552068438438
-1.7987762663326217,0.607678772368733
-1.7911691780509502,1.0329400973485674
-1.7814814994466364,1.518613222957895
-1.7813768679572237,1.5187130720560502
-1.7793829488814934,1.6478395788392468
-1.7789211161003156,1.6568944123436016
-1.7780370232752363,1.698221186065428
-1.767174111146758,2.125129092322482
-1.761649316496882,2.304662007314597
-1.7568086493119364,2.437666872819782
-1.7513318004865397,2.5892426392338304
-1.750149697441422,2.608489405167355
-1.7471271701636644,2.6671959789290556
-1.745900938876287,2.672399216946108
-1.731825904721904,2.765950683915303
-1.7284387364434224,2.7442452353536293
-1.7192338267591176,2.6301197873578235
-1.7182278997884568,2.598921459455643
-1.7175809734735423,2.6230682333975377
-1.7174283609738374,2.5904025996151536
-1.7122465884918743,2.5021339425599307
-1.7019635407811944,2.2206917871367584
-1.6801480948509133,1.4221870640106855
-1.6766589092743625,1.2881322636606507
-1.6739185211627476,1.189039560758608
-1.6675784756936876,0.9515321135941717
-1.6563258761400208,0.49450290041964673
-1.6440621664862263,0.12213488719415298
-1.6280820958495563,-0.15314460469149377
-1.6249131171767757,-0.1866846289783281
-1.6150697281405515,-0.21308750344488303
-1.6076325978102886,-0.11914191164199642
-1.6020064060590373,-0.015930116019695392
-1.601459386571314,-0.010541756973014625
-1.5888573708123863,0.39814594745732046
-1.587487960667694,0.47982659548897844
-1.5855898382458118,0.5155926681472927
-1.5777861943499143,0.9252080719141991
-1.5775119554380883,0.8995182800288389
-1.5678071387881998,1.461035514425742
-1.5582664802040826,2.076547022959802
-1.5557449104690975,2.2572573976078054
-1.5421979259076242,3.1525768358395223
-1.5407617901221597,3.285300603470512
-1.5376644179601646,3.48986390583272
-1.5306099373444553,3.97637806776574
-1.5268081583067579,4.250377885759712
-1.4999484687392362,5.690331506028019
-1.4816083888139102,6.131810842288621
-1.4777160418816968,6.156032945647045
-1.4539516761821378,5.713576214055336
-1.451592018550995,5.594503998399412
-1.4506501370187201,5.55311377594442
-1.4487548875594805,5.444604071641442
-1.4477157946039652,5.410821486988677
-1.4409923724428433,5.010715715887362
-1.4269529745362663,3.997344092117163
-1.4193806265799793,3.3048295306099282
-1.4075511791348683,2.181601582476398
-1.3997175531313055,1.3671127677568915
-1.3887554585135524,0.2075758361809619
-1.3812662808274156,-0.5878710347721433
-1.374881557828867,-1.2332560742821113
-1.3713608799954118,-1.5644876205038516
-1.369242646125957,-1.7828487917133318
-1.3667824177969639,-2.0036826247609563
-1.3637146403922422,-2.305977698021608
-1.3614679259740015,-2.520686615923831
-1.3564265622712084,-2.9360106392413137
-1.3553630384881528,-3.0464136018953716
-1.3540503863479574,-3.1340712681890133
-1.35264339333102,-3.2327079733629267
-1.3429313160894256,-3.9241579266282094
-1.3416318250318813,-4.0164120248505135
-1.339383922852052,-4.125844795285456
-1.339041727459626,-4.173151106521195
