n_harmonics,base_freq,magnitudes,instruments
8,2.3418250372995484,"[-0.58860489  0.87486185  1.05431322 -0.48155122 -2.14406143 -1.03852089
  0.20827671  0.83665172]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999182354973647,3.7369515473159916
-2.9962628437239873,3.6790993705971653
-2.9908848121236806,3.5673147294117067
-2.9759651115025854,3.2046604766990554
-2.9695931846379207,3.038997262864288
-2.9627868021357946,2.8608330789389145
-2.956722451047512,2.6766390061031284
-2.947021038920794,2.381876363648007
-2.943387214319766,2.267261208664933
-2.9362314853182796,2.0649538022180995
-2.9331382973465328,1.9465807466594054
-2.927125895226945,1.7653099122008418
-2.9190074677432554,1.478512188861436
-2.91860843901072,1.4745324238989725
-2.914107629724148,1.3016392341408514
-2.902684780139726,0.9398931202714045
-2.8969029469420446,0.7320781002381733
-2.895279306868264,0.6810519517475471
-2.894630065548288,0.6604961465001506
-2.887517464801955,0.4289274541464947
-2.8852642686491565,0.34885139995202863
-2.8757169551606516,0.023879965937637592
-2.8636489914386516,-0.35041355333134827
-2.855932215712734,-0.5970082892670501
-2.8485975220331836,-0.8176062465574491
-2.8447923804533035,-0.9232466243534959
-2.842199114292546,-1.0314819451954391
-2.7905097073140634,-2.2213857045127643
-2.7893045052538668,-2.250950666587565
-2.7859863349468266,-2.3164025873599976
-2.7852085752224554,-2.307149153220903
-2.783406098527278,-2.340157652681806
-2.772874793185281,-2.488044659426615
-2.7723314717368215,-2.4990889403733485
-2.761280183748247,-2.5763141354075922
-2.753522509522801,-2.639069292001182
-2.7528565877885702,-2.6378821795511986
-2.726437544680504,-2.604018684545965
-2.724332959166336,-2.568641200265642
-2.715009931011025,-2.4941952620069667
-2.7127771148215523,-2.452496316563168
-2.7116971557537126,-2.451757294328055
-2.6980842816361763,-2.2495914930312497
-2.675068471082147,-1.7570956734474696
-2.6729480617481007,-1.6794350631902195
-2.6664523217411644,-1.5111988425989344
-2.6620793409955814,-1.384278832146426
-2.6618350256122563,-1.3828764462121677
-2.6580069089952323,-1.2513059964728102
-2.6563465848428818,-1.2249991915163014
-2.65476290433563,-1.1785821855128038
-2.6470284002446043,-0.9463038164423815
-2.6447466318570356,-0.8556764387224589
-2.6380015638099703,-0.6598010238417391
-2.634096762601104,-0.5228393920530318
-2.6282427428505346,-0.34446324453747706
-2.6210334796903973,-0.1024605579400439
-2.6204161196449602,-0.08803300253971204
-2.615037908812628,0.10279714016296754
-2.609122750861938,0.27774081757053093
-2.6035785717937623,0.47710846118611167
-2.6023226327288156,0.47093512613604765
-2.601597657987127,0.5085918158612416
-2.5946907148729066,0.7325409148077703
-2.593560422817944,0.7435273382080884
-2.5876160434816207,0.9156671310780655
-2.579208708228414,1.1087076171373185
-2.5786405371935404,1.1232802492855136
-2.5723044292757034,1.2595862715946042
-2.570657877920624,1.305499462263137
-2.568140362649527,1.3390548589770765
-2.5675249660638952,1.3421907545039444
-2.566195821041749,1.3967340482542192
-2.556944714550409,1.5341503439286668
-2.5471859338719516,1.6463060133509544
-2.5251107367096512,1.6951480025363987
-2.5236406739878285,1.651126400666857
-2.5116152531016036,1.5557355623608364
-2.5116086492357192,1.572336985804067
-2.5100592315980736,1.5318285389283726
-2.5084487799456756,1.4991281767463889
-2.4945600023827894,1.2667681395507995
-2.4887424004121987,1.1222651055568416
-2.4776605321517713,0.7918977685643657
-2.462689320215974,0.27653951494256646
-2.4586192892367897,0.14184757015892263
-2.4523687521112016,-0.13118455667179646
-2.431049440768974,-1.0382462300280724
-2.4302355623584138,-1.0767069128266449
-2.407856332886033,-2.086508659784816
-2.4033679496213534,-2.2677210694270267
-2.4024138120379,-2.2994047153597297
-2.3951715795853046,-2.622721534904426
-2.3928862706909952,-2.7049924290622616
-2.3904155466924566,-2.8055833653710547
-2.390396918131512,-2.80511712350853
-2.3892114460500986,-2.840660176511133
-2.3842427899935634,-3.046842102755385
-2.3707196738526735,-3.469515379772932
-2.3694298103684406,-3.5188368124567555
-2.362795685337952,-3.7009267041402842
-2.3363498772711018,-4.2107878523254465
-2.3316289973870363,-4.2354292410180845
-2.327757873863715,-4.251554045695968
-2.326376422183065,-4.24764881821307
-2.325761706272115,-4.2651488907790736
-2.3239714106943836,-4.250663743188494
-2.3122657239781805,-4.2419223345049
-2.311323089484274,-4.229063198240213
-2.3093146731906473,-4.195074143818763
-2.306538438260765,-4.19931454841485
-2.3060040635913666,-4.189587914682749
-2.302655255351688,-4.128262367542531
-2.300837287697094,-4.129509943423643
-2.291867390623249,-3.9770459241644027
-2.287398662659264,-3.869037265621804
-2.2780852784839207,-3.65956193795963
-2.2779164364429727,-3.6623036751789173
-2.2734492573386884,-3.5308667868053534
-2.266697993517089,-3.3196193091593496
-2.2485219723099257,-2.6889353049860203
-2.246489004524764,-2.6208453276511197
-2.2455369153499554,-2.5830711666903183
-2.2442852147612635,-2.531204556173724
-2.2437502678277936,-2.49464109081077
-2.221039394917206,-1.6272532850425485
-2.209409200461139,-1.1471999840195608
-2.2091895717696364,-1.1438364848828708
-2.207677354699289,-1.0793417874010973
-2.2058930724254893,-1.0183048722925114
-2.201532458299499,-0.8640584203055865
-2.201334544419634,-0.837457202380206
-2.201028811404652,-0.843894944146985
-2.198998084298104,-0.7515883190215129
-2.197787226124555,-0.7049909599591949
-2.196861397452996,-0.7054735580428377
-2.1963921442314795,-0.6765755316077048
-2.1854288413986254,-0.28047094275176376
-2.1821368756910116,-0.18119641917762339
-2.180632655674219,-0.13012008288614746
-2.1720750332543552,0.10599463463981883
-2.1545044746645647,0.5233143740598379
-2.152356659888567,0.5584376976433684
-2.1480035243770264,0.6367989674266082
-2.14740327054058,0.6394623654979449
-2.1413123605157045,0.7430474208788271
-2.1408690460031936,0.7226419337839749
-2.1222151994263214,0.8999716263907356
-2.1191032542707458,0.9037306382948103
-2.118916145985469,0.9045476227660794
-2.110684293999961,0.9151569828313759
-2.1097232566294144,0.8856977799119372
-2.0979308834597115,0.8553734452105762
-2.096274312252519,0.8442070234972815
-2.095311275647619,0.8244651249279671
-2.08845681817054,0.7772302017105939
-2.079656185189277,0.6741670152363933
-2.0724165484120185,0.6001420273815665
-2.07112012458734,0.6055986888450868
-2.059411672770001,0.40619223835506285
-2.0525158539664217,0.3229012393009031
-2.0489304109907325,0.28359684171798333
-2.0424171810928566,0.18892126462420575
-2.030581443879861,0.05005882357553473
-2.028809937542526,0.009771559563310972
-2.0240933049729524,-0.03971542641243014
-2.019006852054648,-0.09967835694859961
-2.0160823789102684,-0.12310010123065243
-2.015186201510087,-0.13933665725805136
-2.0091461460623785,-0.16312832366826435
-2.0040149423513895,-0.21486981620734957
-1.9979999761846814,-0.25314456456483103
-1.9974711620430754,-0.2358548030583987
-1.990135615424431,-0.2627439474518226
-1.9833405346794217,-0.2573252229820064
-1.9776673782306016,-0.24729907672035895
-1.973260861647419,-0.20528740365266396
-1.9706437381967625,-0.1755686702411141
-1.9655532383879588,-0.13937684825880833
-1.9568344505627249,-0.06898088341637415
-1.951403855493668,0.006242916687112843
-1.9444568186974167,0.10902272561831727
-1.9381537921361038,0.21771355544301613
-1.9217225313442226,0.5248044484282742
-1.9160108741322248,0.6405551875905923
-1.9125366100258534,0.7344124783832695
-1.8994241557680172,1.027226784647852
-1.8932858550706788,1.1649360118059118
-1.8912105867376061,1.206769334649296
-1.8897982429656277,1.252622361004033
-1.8808003066270698,1.4445617948884109
-1.880305186622768,1.4245119950743017
-1.8789557741635932,1.4825621501983082
-1.8706922374852575,1.6395729157032821
-1.8687207119902416,1.6865787193651924
-1.86842350364544,1.689002044823328
-1.86079107637087,1.8086052919731943
-1.8314447644022631,2.131658541544258
-1.828705805039814,2.1300723738066605
-1.8250867310466348,2.154844863990185
-1.8247503370234457,2.144149718239368
-1.8234028407794474,2.1541465476588324
-1.8230848039744658,2.170034597343824
-1.8069861742190774,2.115858088744768
-1.805925076454426,2.079323822191444
-1.7991411075415025,2.015194541473652
-1.7988640941808265,2.0195275086926987
-1.7943891888420493,1.9706207294532676
-1.7943574103185094,1.944477690102251
-1.7882087286165498,1.8574354573221163
-1.7837658077279903,1.7954452500560758
-1.7832789935337536,1.774367393457411
-1.7766536462405773,1.6155714996424602
-1.7461828261931716,0.8166954106654606
-1.7430818145049374,0.7086574521819269
-1.736146696173384,0.4800040522849565
-1.7141896561493863,-0.2299139512312733
-1.7006494581078244,-0.6873932998145691
-1.6856254938286117,-1.1317561601797563
-1.669804012617032,-1.536996067054479
-1.6679517878631607,-1.5901957343243656
-1.6667249474419712,-1.6180352293950178
-1.665846733537896,-1.6414024902395792
-1.6630883717588114,-1.6966719820915168
-1.6600176096583812,-1.746528996703976
-1.6564496764435188,-1.8182393317235357
-1.654912855060074,-1.8469696859799678
-1.6411398148524714,-2.0232691670950826
-1.6407684162045695,-2.032525266284032
-1.6306561943929618,-2.1100345846244197
-1.6301493837213286,-2.097229980654266
-1.6167996102314224,-2.1084212176017245
-1.612106959829609,-2.107206018263561
-1.5892002259113578,-1.9587629724330593
-1.5833664388233637,-1.859642097766727
-1.5740460880842675,-1.728392753857886
-1.5609907397804974,-1.5189534375514917
-1.5528337186412087,-1.3623781726305477
-1.5348659834880596,-1.066923349142036
-1.5330492177249493,-1.0248208368856608
-1.524852381206491,-0.9162442755262804
-1.5217355516861153,-0.8682674152756682
-1.5203956136010717,-0.8528569035107855
-1.5082036067862947,-0.7016184520130347
-1.5067245283237074,-0.7074864529853815
-1.4997603651635258,-0.6479854532501688
-1.4975122924814877,-0.6308241526321744
-1.4949153320114863,-0.6206163226010376
-1.4811381401353014,-0.5860962382338503
-1.4757492085420032,-0.6188236960830626
-1.4733039360523104,-0.6139433895098495
-1.4715893421317199,-0.6380145656227955
