n_harmonics,base_freq,magnitudes,instruments
7,3.8046423778295435,"[-0.28644394  0.8043232  -1.88109554  0.02947899 -0.10275409 -0.92239584
 -0.77488026]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.98890790615139,0.012669732963503967
-2.9843747741070006,0.010170450937875612
-2.981340501263699,0.026990862693210715
-2.9798627892878535,0.014799825161721968
-2.966322850911361,-0.014701370892685762
-2.9506726045695513,-0.09645501021075484
-2.923676243017506,-0.5728174104988776
-2.914504083597583,-0.7806587045114888
-2.9118366144497747,-0.8305301827102328
-2.8978962546186784,-1.208869705832124
-2.8962833384222533,-1.3319786487830092
-2.8733655068659756,-1.9659172884974756
-2.866090353098342,-2.1155877037344704
-2.859746557667089,-2.3403707109763827
-2.856681590013487,-2.416954574691867
-2.8426689067752102,-2.681310329079424
-2.842580570786877,-2.619934379399813
-2.8299585504797395,-2.777622018033694
-2.816275206761135,-2.8478351112482554
-2.8160154215896744,-2.9231620359003285
-2.8066744239120274,-2.9228510142237227
-2.802721925525341,-2.896618356282733
-2.799883161956287,-2.8355057259878
-2.796965054603443,-2.7987591748163365
-2.788893564129663,-2.7575417307405736
-2.7811920366470826,-2.614186353297934
-2.7796759646928377,-2.629178703620483
-2.770532170002056,-2.4307701624589297
-2.73629066803474,-1.7000520314660108
-2.7285281880077625,-1.5444819673810248
-2.7271287293120965,-1.4842143997337278
-2.726438908409555,-1.443286781238379
-2.717659764226476,-1.2331671753046363
-2.7059455567881487,-0.9794743653846635
-2.6925222947617873,-0.6325593090754166
-2.6858518919671632,-0.432258431324097
-2.682498778515482,-0.38616833850502486
-2.6766427913341078,-0.2559029928307264
-2.67229629103963,-0.13743888623324582
-2.6680159370794776,0.0050405638780604695
-2.653708704396921,0.30034272125159206
-2.653495126156345,0.3706108739487992
-2.640993195144075,0.6190496037093713
-2.6332379258266503,0.7610827288921211
-2.6324467834427967,0.7962443265037371
-2.630026804656539,0.8525934899755103
-2.6242343779216917,1.0075695858981273
-2.618170334462402,1.089054830364355
-2.61766800773397,1.0817364115559622
-2.6152483251178182,1.1370410909555289
-2.613902116009179,1.1518970064967087
-2.6078092967480266,1.3054238965608986
-2.604356086970525,1.3386273576041916
-2.602719397387738,1.345478688671301
-2.601255771987895,1.399858314184648
-2.598113366166766,1.4524503229074766
-2.5971043578644477,1.4470879525556333
-2.5970379584833987,1.4565279957414359
-2.5937591213964284,1.4994234286470645
-2.5928705222265873,1.4389877854770963
-2.5922979838526414,1.4590949280208398
-2.578779664480977,1.6007697886770902
-2.577731481295122,1.5609525971925644
-2.570684285405665,1.4986314630998068
-2.5532709153509408,1.3155506356533522
-2.5429872840284,1.0741776427665035
-2.532614421512297,0.8055072805532937
-2.5325538777914813,0.7793188186768082
-2.5266137316382205,0.5970805411901227
-2.5248913191275086,0.5232766043660136
-2.5228364616025885,0.434073404773256
-2.5202840008016922,0.3141482381838816
-2.5193057549596745,0.27345614314542427
-2.5182603069635743,0.1974324483961343
-2.4993435647320497,-0.7280382785764765
-2.495837039006643,-0.8861510404124082
-2.4933463475726114,-0.9416972722801091
-2.4886631234252707,-1.1974098484602773
-2.4880977681617655,-1.2553229368482486
-2.4752867482441268,-1.9353933681614492
-2.466000068661433,-2.366226743216279
-2.437735812360441,-3.434500344139572
-2.433446818787349,-3.4572142541572854
-2.4301637941310057,-3.5264185557029126
-2.4270766382738276,-3.581159253105328
-2.4219854779273966,-3.6467914943236663
-2.4152319031535314,-3.6273891853582216
-2.4078848438434695,-3.547845979649546
-2.3832005314788676,-2.86147091684068
-2.3825983932718615,-2.7600886766011232
-2.363298260096654,-1.7551320372418862
-2.3568039803934817,-1.3065127086707153
-2.350791435571914,-0.9304763411569639
-2.3449812817162714,-0.5759572448788979
-2.342954131156789,-0.41652771307084085
-2.338396978790341,-0.10995104595230129
-2.3321335096200233,0.33707279174258437
-2.331292612821663,0.3890456635873837
-2.3240593191426155,0.8700868612680972
-2.3194248338086423,1.1522654588939283
-2.318601418511394,1.1987251846448348
-2.3184257001271966,1.174506812297979
-2.315851577178104,1.3556386182273985
-2.3110273345244106,1.6205833223350945
-2.3026726981940184,1.9642330798159002
-2.3025837253701,1.9855660028657882
-2.29130016816244,2.3032617532065482
-2.282606130528479,2.5174610306034473
-2.2758895813576743,2.659754874725205
-2.2603101057205413,2.5275434808634705
-2.248769497773846,2.242073901641354
