n_harmonics,base_freq,magnitudes,instruments
7,4.789781051504283,"[ 0.24637683 -0.06470994  1.18059532 -1.11723926  0.22289853  1.94894682
  0.55778179]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9991552360016906,-0.08300982808059659
-2.9898232470762345,-0.44091839396041677
-2.9809687924014394,-0.708481036730303
-2.9747580964372045,-0.8544558290073709
-2.9672746322120265,-0.8990835579698372
-2.9601898943874074,-0.8941345524432531
-2.9586550072920694,-0.8484623885528917
-2.949757928196174,-0.7621328225327665
-2.9495139950691005,-0.7558777871923725
-2.930620276029559,-0.165720675006811
-2.92449449163479,0.08147754052136082
-2.9228230844803216,0.12709095705809584
-2.920583827572754,0.243582701547347
-2.9203099047142533,0.2356081181335556
-2.91385221329955,0.48998084343134995
-2.9114316477861246,0.5832704255569576
-2.9063258705415174,0.7653610697036509
-2.901074981956335,0.881609427685738
-2.8980107277742855,0.9305504789225351
-2.8863535541473406,1.1897830790759227
-2.8805704064224242,1.2214138129321177
-2.8784825810107337,1.2135577501993546
-2.865302172869466,1.1400158688296245
-2.8610849239902727,0.9683899372476702
-2.8571750886665948,0.914409790655815
-2.8540905122324904,0.8762317453037262
-2.851988251505806,0.8134584995654205
-2.847754538591774,0.639546879905828
-2.8413405103684415,0.41259213639693654
-2.8338988761008825,0.2501967375382462
-2.8333557253848225,0.17763688653503842
-2.831273096859153,0.13240917528747975
-2.8246699315806016,-0.02283170420587967
-2.82336073806668,-0.17078851069676335
-2.7975627268210532,-0.6183253373699793
-2.7944313938103793,-0.6405427222461105
-2.7930003366231704,-0.6373095137042303
-2.7886800772027867,-0.6942797917384195
-2.7884745539813145,-0.6940815976646217
-2.7864111579152118,-0.6273103684602747
-2.7836651393634937,-0.5844049824034249
-2.7794108613325244,-0.49711007148053177
-2.779143862103184,-0.4898628983505373
-2.7783346521595735,-0.4814057600890793
-2.7781477324360058,-0.49114236523574006
-2.7689934356871055,-0.21013451637568986
-2.7689678027797675,-0.26703668958581067
-2.768932820316893,-0.2021887592941943
-2.766595562318164,-0.18467624015360368
-2.762156096525544,0.028930060437642756
-2.75993334794483,0.09715226599164588
-2.7574242179310766,0.25112418961129157
-2.7489772857298185,0.621696836235345
