n_harmonics,base_freq,magnitudes,instruments
10,4.74919326107294,"[-0.01430906 -0.57559424  0.23959424 -0.51892556 -0.1519608   0.32788044
  1.12395617  1.15583209 -0.3322952   0.18429911]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.995559918307313,0.3349718992863903
-2.979679605540386,-1.0320247188176053
-2.969132328826247,-1.3563794489341345
-2.9673645082503803,-1.3713587382697487
-2.961699288417965,-1.4316618858130574
-2.9560837428967486,-1.3651135526551517
-2.953073491429134,-1.2938544095135045
-2.9370822940059793,-0.7556938234519417
-2.928260283326762,-0.4601229402216196
-2.9211597016083983,-0.23108466602174024
-2.920093975469536,-0.22414347983071495
-2.9150515991369597,-0.15549096428138492
-2.9129513165129124,-0.11058505806254296
-2.9111232392092417,-0.11496382536663223
-2.890977362515205,-0.3075834969248186
-2.8856100264536275,-0.38762150119854133
-2.876831767641592,-0.6225512489349379
-2.8759279923766776,-0.6155736596126008
-2.8461753388530937,-0.4859455070746632
-2.845603211171009,-0.5062393430125708
-2.840506234918937,-0.27438472009621645
-2.8392581912762047,-0.23833213435901948
-2.82812939692573,0.23653432208913402
-2.8241808416913545,0.4263363716532589
-2.8227395809833338,0.4905593397426573
-2.821670540556413,0.539413930748317
-2.8162793478471264,0.7653075425148255
-2.808526972687421,1.0375153750222679
-2.7913154399739595,1.1700805289449197
-2.787744214682027,1.1089195838248236
-2.7693183466810365,0.13147914659216572
-2.7629030855062666,-0.40921568482517345
-2.7603853141012182,-0.6235804248201854
-2.754439677193984,-1.0361016904004288
-2.7532808923534784,-1.105557923459504
-2.7439330403966875,-1.9157868584549838
-2.7408570724931725,-2.1134331949471767
-2.7280949162777643,-2.840262318236511
-2.726220649787196,-2.823357336631856
-2.7160930066527946,-2.8663613040575333
-2.696701325638822,-1.9103849658616268
-2.6914566758454646,-1.4193374280080149
-2.686325763636476,-0.930817585364312
-2.6828479881880467,-0.574203270970966
-2.681924750804724,-0.4247501772893103
-2.6804390677907723,-0.28450389767003115
-2.6763785407672342,0.14317427690064957
-2.6664339746851966,1.1792899031445152
-2.6575707378775086,2.0173062175716905
-2.656978284148936,2.0851504981357354
-2.649597877170778,2.6253619954647793
-2.6462999175873696,2.772699064588941
-2.6405318550354684,3.012631205222181
-2.6383627782450163,3.075178100213001
-2.6290433829065885,3.2250685158711847
-2.6171644559814347,3.042546630053497
-2.6108091165056586,2.8899446348048836
-2.6079733378905203,2.7669208382292227
-2.595023911222941,2.311138527317242
-2.594154990927035,2.260136492806735
-2.5905946163844673,2.1143332966220356
-2.589649943242772,2.084463028293102
-2.583911887209031,1.8306235439295802
-2.5783464343982985,1.7981727786399795
-2.5764969995194833,1.722553353253693
-2.5706224383312684,1.5560978729002297
-2.5615279108735307,1.4310748915388958
-2.5509989678503153,1.2941010015010868
-2.543968204404009,1.29326013863841
-2.5323539919836016,1.216939859450329
-2.5269270589499584,1.0851065817569272
-2.5165904900063207,0.8564928919390162
-2.510652189467619,0.7253825008130026
-2.5007282516861933,0.40741382108630403
-2.4959853872955344,0.3289862825626738
-2.493015642070241,0.22433819233984703
-2.4923419616301903,0.17709548347424955
-2.488531025964752,0.1258125358413149
-2.487669664098414,0.03365707664489802
-2.48735319988684,0.08490855958894256
-2.4757331859925444,-0.17658830370063955
-2.4694537581051454,-0.15251778816250955
-2.467091473425242,-0.19620855492084435
-2.463247202051514,-0.11335259086219832
-2.4626166081288483,-0.15928190918784826
-2.4575278965709995,-0.056265058881799654
-2.4565869764847643,-0.01012594044546499
-2.45369694973059,0.06734934546877547
-2.439410914571066,0.7471396660624303
-2.4355626548136935,0.9396990260212688
-2.422359199751277,1.7674351055713173
-2.4169800915173565,2.208480969827214
-2.407039114371294,2.7401732423280074
-2.40163396533488,3.0191763974597436
-2.3920856923383296,3.310165470235766
-2.3876352357177124,3.370862623654554
-2.3778810920641833,3.2730466251108634
-2.373681251453657,3.160502941226323
-2.3704132034888157,3.0779145893137643
-2.3694591267126235,2.9490921652367326
-2.3685286778674297,2.9003984196551347
-2.3628690167460507,2.6008593768470014
-2.3557466113929038,2.1572643330903154
-2.354344445427617,2.03692860871299
-2.3541320208377234,2.1034967607565456
-2.3397840290504455,0.9350165158270215
-2.3284762695388137,0.02698182506238314
-2.324929494699916,-0.22492197368432987
-2.304036747534994,-1.5157478796802375
-2.2865592640879715,-2.0930386602275934
-2.285720016537545,-2.101938139250658
-2.278785439527581,-2.1639558318192798
-2.2618420605917775,-2.095423566990448
-2.2569236127307155,-1.9495594231648123
-2.2563660143563196,-2.000801520625623
-2.254128724403259,-1.959287108571867
-2.2448408703136877,-1.7169659423896013
-2.2434903145362797,-1.704119098516636
-2.237856747479406,-1.4921661814480076
-2.2275051844263274,-1.1425184228259582
-2.206589043315418,-0.28254579105877153
-2.205264756923259,-0.26718287972633953
-2.1940213964459003,0.05679290304152536
-2.1934400255157653,0.197688693223226
-2.191772804883934,0.16517720696699928
-2.1722745126867036,0.3597308531471686
-2.1634382330684314,0.21236246247943708
-2.1374408505739346,-1.0667179393678206
-2.1347795788788337,-1.2242887916064162
-2.1333465241581404,-1.359836040894857
-2.1250711067105215,-1.8211671403752154
-2.1192009223128156,-2.170303569536082
-2.1088342278698597,-2.669428403368252
-2.1054261487939434,-2.7325452088607727
-2.1047547863319966,-2.7806679969376176
-2.103227451126128,-2.826171594288822
-2.1029619988922876,-2.8274425838239416
-2.101314825366819,-2.8284273309461576
-2.097856276620333,-2.807698079981712
-2.096245689643968,-2.8320614343942756
-2.070315399278611,-1.3605318017107704
-2.060027052336924,-0.29598742611370965
-2.058395408714814,-0.039037589984033574
-2.0514123447220696,0.6461124188560331
-2.046101129893656,1.3031251906097794
-2.0447979259298257,1.3981916362234055
-2.0422377721710805,1.6716261411376174
-2.0390247609449763,1.9427474305214472
-2.035525093131036,2.2125892794464463
-2.0183072543014964,2.729364622070084
-1.9891889707993573,-0.06147334560216929
-1.9846641467516057,-0.7854969193451334
-1.9739576162550767,-2.685473430240897
-1.9715052176804098,-3.1202427979403398
-1.9668836097990667,-3.8789407474529387
-1.9613050032593353,-4.717762258522679
-1.9530102247980496,-5.8290154103310465
-1.9487714759595995,-6.1971308318925455
-1.9474259620680987,-6.270887596829796
-1.9404919652889063,-6.6227918776621975
-1.9402404165246958,-6.64328650362244
-1.9396010314369114,-6.6231452566810916
-1.9195006901411573,-5.906081532366325
-1.9092675871625182,-4.775494782396007
-1.9071398173707184,-4.464695310974332
-1.9055090060747886,-4.234720776463291
-1.8985198205569231,-3.237168479982621
-1.8950924305473364,-2.7283868946143923
-1.8910156831807177,-2.1646550787706276
-1.8836957218111359,-1.2239669278520557
-1.8812228969174167,-0.9035091899871135
-1.8614909140606006,0.5531294205162729
-1.856675444170477,0.612882244413638
-1.850648986503144,0.5587739422348948
-1.8456942732936015,0.4449792967766461
-1.8332048594732404,-0.09500082807591262
-1.8271569796492202,-0.43946082391784513
-1.8263299493694471,-0.46016481603669496
-1.8252402836941386,-0.5295886464846588
-1.819725782126669,-0.8505158641578789
-1.818994593216005,-0.8711869016885473
-1.8006895449322067,-1.0342737130286181
-1.7929696309135408,-0.7486455550758117
