n_harmonics,base_freq,magnitudes,instruments
9,4.446397515438605,"[-1.67666709  0.00354337 -0.53791918  0.1279917  -1.38285081 -1.90604486
  1.07714501 -0.24241258 -0.2631358 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9949767908467066,-2.7777696708345703
-2.9891920867745654,-2.8281543136232155
-2.9809397069614523,-2.819289658435197
-2.9798751536083734,-2.8920314736820467
-2.977204508991472,-2.775609207869897
-2.973598945790086,-2.6799164512974945
-2.9626814681351634,-2.188449466528532
-2.961330775640495,-2.0402491869224333
-2.959693090965936,-1.9066665721269624
-2.959416295197113,-2.0642520967466313
-2.9574382083990374,-1.8427223721076869
-2.9574024335164304,-1.7836158752595175
-2.935622924401359,-0.11143770167511202
-2.920505782180224,0.9556162013423506
-2.913840335804431,1.2801488775934136
-2.9111074927894647,1.3237044928120787
-2.90976904022735,1.3872716451524056
-2.906614953750563,1.5355695819474628
-2.8923809817965322,1.5173514265775325
-2.891191153059204,1.5184640418686817
-2.8883368491500883,1.48282111886534
-2.885722249499869,1.3812959314344382
-2.8795950252309312,1.1451322201485676
-2.8722230926799543,0.7396721629801168
-2.8697962687117613,0.5377328190001107
-2.8600961722568847,-0.13627786914076476
-2.8554196558093192,-0.5194057415309703
-2.8485867049709084,-1.0298939209162747
-2.8428679415676434,-1.4773495268949655
-2.842542345770019,-1.527808252903165
-2.83650436490555,-1.9480823937580944
-2.823818296756194,-2.652318005819804
-2.819081670640111,-2.8005448169953633
-2.8123039035889894,-2.927034358139678
-2.80188044008547,-3.0274391471755298
-2.7991837389346106,-3.027453814914257
-2.796730654463186,-2.995575564124117
-2.7914722867718766,-2.925405312106954
-2.7866905309271677,-2.831236282645158
-2.7849828228207283,-2.8010128447287004
-2.7832244023506982,-2.7981452354313157
-2.779834323853293,-2.6105641639482715
-2.7751684237259537,-2.483513013061548
-2.77002252743032,-2.3173247188863297
-2.766616751028129,-2.205112496744226
-2.762408979371247,-2.1053702148888394
-2.7577988057470764,-1.9922259317669464
-2.757063184011181,-1.964303873507923
-2.747823458011359,-1.7203840342136643
-2.7399305120347828,-1.630127211935957
-2.730310048396604,-1.526146646830606
-2.7241511639154243,-1.4838316677068724
-2.72291785395499,-1.5651858660085654
-2.7186622642095957,-1.5461840094591828
-2.7168421930018036,-1.6331919348882304
-2.7116256541694703,-1.6552881264869113
-2.711158045010783,-1.6207770646145625
-2.705646461844176,-1.7118837426805835
-2.7041390268906076,-1.7550428537954066
-2.7013145244865573,-1.6871167479582827
-2.6999075404197916,-1.7073437071051307
-2.694961246567088,-1.7085329449185407
-2.6872148038919184,-1.72670513027948
-2.683659452327588,-1.675743351372149
-2.677297778030595,-1.578024706589304
-2.6653416479764456,-1.1983584169802723
-2.662394182456758,-1.1532300103753559
-2.6622820945740386,-1.1092752888687745
-2.6605491318222043,-1.024432949607483
-2.660305363413358,-0.9775542974908816
-2.648312499157976,-0.43067974756833516
-2.6433941368386833,-0.12322518659083986
-2.638527116625033,0.17971638355390526
-2.632633781877831,0.5686147025752336
-2.6300914053545306,0.7416984817448483
-2.628019768609509,0.8797070200137551
-2.62666298088297,0.9251353267961321
-2.6263905213738923,0.9005806236441006
-2.6249812060867144,1.0695780617948496
-2.6234713340499303,1.133472562256768
-2.6205507743632097,1.2513792204776164
-2.618875379990942,1.3485833783830699
-2.5932045632041674,1.9754023211327594
-2.5920935914576413,2.056546287024979
-2.5847696790150962,1.9160698180423066
-2.580423554306958,1.814674596489139
-2.58026066992067,1.8301929061517432
-2.574620018894954,1.5711989058804277
-2.573912766619082,1.551161439976273
-2.5715603732565775,1.3808533460615064
-2.5587469681099586,0.6259421313075387
-2.553105287921995,0.13989990643586817
-2.549221480461168,-0.15354784273764172
-2.5342961949527245,-1.1295654519107834
-2.5095739473174468,-1.964136900453305
