n_harmonics,base_freq,magnitudes,instruments
8,2.492960425983198,"[ 0.06025567  1.06382694 -0.8432667   1.80882267  0.65427873 -0.01431568
  0.93463796  1.41505101]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.998992173694,-0.9404309992406393
-2.9973923520703987,-0.8728386761401813
-2.9768312308651725,-0.28516690371763803
-2.9660792210503315,0.020269199184284575
-2.9653901707584707,0.04638995098019613
-2.9587835133328864,0.24400811860477079
-2.9552526816145717,0.34847205501904494
-2.953041141901541,0.40813888278519495
-2.9510994303391254,0.45837256214991495
-2.949146285974204,0.5123605932453845
-2.942927268363056,0.6556346515489323
-2.942391199065998,0.6819676596628919
-2.9382944829309396,0.7758543734909183
-2.937163896630842,0.8157626312561269
-2.930209355340671,0.9630375539143352
-2.9232435090633997,1.0924171754003593
-2.920730343743151,1.136771361212342
-2.9182500307233017,1.1747968967564708
-2.915216622375444,1.230258129381848
-2.9124348930578945,1.2634378578535113
-2.8979927640484426,1.4126239333364854
-2.884605967312524,1.452056551178742
-2.8722562065526183,1.4004766408594997
-2.867194001563831,1.3509910939367533
-2.8647802430299856,1.334465130616221
-2.851920075219132,1.1647864678915842
-2.8436089240914377,1.0132600734256083
-2.83568904711617,0.8720717646371976
-2.821257608580436,0.5232231361497016
-2.8168967444003017,0.42998697497194144
-2.813902275398209,0.3220530075383591
-2.812385722023209,0.2863388489259434
-2.811476856919527,0.2735920623167925
-2.8065004749079496,0.1316951742808124
-2.805727433823386,0.10770794852705515
-2.804276851968387,0.09267383734983538
-2.7909163956645635,-0.3109113036144423
-2.7904464865649947,-0.3223978432242778
-2.787930687957042,-0.3954309061909925
-2.7796928106674814,-0.6391593797115691
-2.775484228665266,-0.7701925969570949
-2.754951642396593,-1.3331640242644598
-2.750625348473508,-1.4454186017416215
-2.7414715138293033,-1.6890073486142487
-2.7350019069853264,-1.8529757289110589
-2.7322103902826207,-1.9295488750832537
-2.7245440255964435,-2.0945221838050503
-2.7229918784620644,-2.1381570061228774
-2.7213603443649648,-2.1770685286403375
-2.7171276680741885,-2.2694585249924812
-2.7160478638838015,-2.301607552199715
-2.7094101360266594,-2.421040012835697
-2.703755092336067,-2.546213259460771
-2.6946050003881625,-2.702274838003657
-2.6941608532765615,-2.718835706624559
-2.6853209780207346,-2.8699679726550467
-2.6685214784877216,-3.130925568318626
-2.66317223080934,-3.17945479370396
-2.6630409410761984,-3.188269519299212
-2.650448265769757,-3.347263598798855
-2.642901809574633,-3.4475680725287474
-2.624062850931859,-3.6316178529787964
-2.6137766701032943,-3.708356110694733
-2.611663356202995,-3.747598952228816
-2.6104212727504903,-3.7531215254141364
-2.595018771109189,-3.864973317926332
-2.580298460269685,-3.9183510787567974
-2.572834059402843,-3.9258161571540544
-2.565625909947757,-3.959896987243348
-2.563004719652259,-3.9482668708872404
-2.557729653413933,-3.9619386207414027
-2.54771275023246,-3.9246898152469982
-2.547156055873436,-3.9349142142805844
-2.5233472603599174,-3.7648601105125286
-2.5177621180497045,-3.7034965173715513
-2.514234431880782,-3.653998229531504
-2.5088910698478917,-3.582742586327297
-2.502278951460072,-3.4823398318350876
-2.5007983503083717,-3.448006346542069
-2.4869521697795225,-3.1786675145838834
-2.4774611705431155,-2.947377955234076
-2.4698630936898325,-2.7467443083829637
-2.4669701738455663,-2.6640105131470406
-2.455987182974413,-2.3658465090628233
-2.451030441633132,-2.2079879302472794
-2.4352442579500106,-1.6785400101033467
-2.4261026879139527,-1.3919948393332626
-2.42437044796712,-1.3024520986221004
-2.4235862057265285,-1.2753683919105117
-2.4092149887030225,-0.8061291499721375
-2.4013325684763416,-0.5146266351038036
-2.3945345451619513,-0.3073764957331288
-2.3745380365098634,0.3072177918682503
-2.3729595711334586,0.3547071793975324
-2.3726918722598267,0.3619237502521046
-2.3634021898250026,0.5960806991650879
-2.3619030584192586,0.6437336953057781
-2.3588433772978634,0.7003254180508713
-2.355703644818332,0.7855024146267612
-2.3519151308609243,0.867707348220697
-2.3497884912895484,0.9136373682902998
-2.3414428430763086,1.0723607309524192
-2.3399378174192647,1.0844701534671854
-2.3288400726522056,1.21323208218773
-2.325412659801594,1.2527697234863981
-2.3175892831587595,1.2996559437536477
-2.2996852044694363,1.377324451343679
-2.2982509347888533,1.360980026046461
-2.2934445490876856,1.3356635412660212
-2.2758674594079444,1.2217529538945848
-2.2655354425115433,1.1203590430775692
-2.2516438661945526,0.8971189033477819
-2.250364034700447,0.9031576267606213
-2.246727907089685,0.8364274047048387
-2.24596458949971,0.8245747960206464
-2.2453411749602967,0.8163457737300412
-2.2437204332601386,0.7789156281106273
-2.228255425400983,0.5409456628737147
-2.2269736403510434,0.5091332922580518
-2.225150326696275,0.47676940901048814
-2.224643623046087,0.46817109585030947
-2.2193507946752176,0.38647606307926213
-2.215826319947152,0.33709818724794177
-2.2128181256327446,0.2843576249342568
-2.2087691755720997,0.23121699454266167
-2.207835299217085,0.22124222673568136
-2.2067068713177314,0.19513939618700746
-2.2057246974492046,0.1883290026029164
-2.205500827017167,0.16406191369825873
-2.2034487706240746,0.15822613280805117
-2.201978607441336,0.1172753686008837
-2.198950323509213,0.08830671353637531
-2.1941408709511796,0.04248104025450862
-2.1918091003284426,-0.0010725906061797297
-2.187365935796506,-0.048165048371469246
-2.1871677377926186,-0.04691511266351771
-2.180499399856464,-0.11516227609248776
-2.1734349096407453,-0.15310015753792378
-2.1667661551352544,-0.19983744622439925
-2.1663074579052815,-0.19578522558244002
-2.1651478339507353,-0.21228230326789196
-2.161842876234931,-0.2209729840426557
-2.153394463727983,-0.23749627125988063
-2.151308070141143,-0.21843526676871172
-2.1500192397522406,-0.23708769462363782
-2.1469965269103453,-0.23227682304088526
-2.1464536563005354,-0.22388871298636814
-2.1441033408840626,-0.23104339092093887
-2.142133290378693,-0.20678708283187153
-2.1398851039405455,-0.21379910721321208
-2.1331769566245824,-0.18053133330458346
-2.1261313921060614,-0.12178472047093643
-2.1222796739793264,-0.09554623117293055
-2.1062169271726985,0.06534308644476403
-2.1015377729095936,0.12922570506104564
-2.095036782387509,0.20559344926328546
-2.093678434275901,0.21951352788388825
-2.0921609347873664,0.23589209344916887
-2.092064796378889,0.2523387113304193
-2.086393949432752,0.32104698069512916
-2.0802605801606937,0.437957751302608
-2.0728853992063194,0.504057570943141
-2.0719846714175434,0.5223739121563306
-2.0703729562319175,0.5696374588595027
-2.0702585587419176,0.5606691864891613
-2.052210513732497,0.8070255150426426
-2.034128188157461,0.997322438156951
-2.033071832360638,1.0184199511513616
-2.021473117107527,1.087638281753279
-2.0158740006976648,1.110504677718279
-2.013663823467352,1.1154622123209867
-2.001518293190226,1.1278930411519574
-1.9952988798497269,1.1401450805193212
-1.993445887466323,1.1330087914512648
-1.9907106084430073,1.1223087828663694
-1.9865776216014261,1.1008513216873954
-1.9851915727260498,1.1065317980757015
-1.9802175900286367,1.0713968458706866
-1.9759407162472074,1.0461389957137446
-1.9697925249714214,0.977930132440758
-1.9591227460029705,0.8867781365770512
-1.9554212944407832,0.8428252678788936
-1.9541610627348092,0.8268005686255571
-1.9528015615419545,0.8161869041314418
-1.9474684724302465,0.7285334681238224
-1.9427312826690404,0.6863280838970932
-1.935132224379993,0.5455175816326919
-1.934881857815145,0.562499811985126
-1.93373076189275,0.5356035225962641
-1.905945270232119,0.0850055095682811
-1.8889902750827836,-0.1610592441624383
-1.8864158913636524,-0.20767467973500633
-1.886090750882648,-0.21866054770627336
-1.877382905316838,-0.3463491350779277
-1.869137981401857,-0.45328583393149174
-1.8689219224477365,-0.4476272410414186
-1.8682184614219106,-0.4427040468975843
-1.8670877819611442,-0.45839324148811394
-1.86489776477932,-0.48236303659785046
-1.8612719136395834,-0.535018901311943
-1.8552389063691972,-0.5756625901919936
-1.8528482076585369,-0.5991793415625454
-1.848730399704727,-0.6527103785080508
-1.833537166094306,-0.7598665440810314
-1.8236935491270385,-0.8063124600438403
-1.8236675773977526,-0.7879631169128651
-1.8179756654908032,-0.8202817376492887
-1.8038754870777578,-0.8343563358467703
-1.8014607207357982,-0.8387899863936648
-1.795584302819061,-0.8657391292761857
-1.794944606569367,-0.8672549987217217
-1.7842583362105355,-0.8628005869115284
-1.7737862262500212,-0.8502416570580253
-1.7563079237202797,-0.854732100061412
-1.7521391571563636,-0.8594699291810277
-1.741773825399509,-0.8614869971341327
-1.732881840894036,-0.9021074876547552
-1.7306764033699653,-0.8923816541581545
-1.7296185033908975,-0.9203525294824295
-1.729367922285548,-0.9181214658163853
-1.7220204783447182,-0.9501291642439531
-1.7203934862785202,-0.9341124275109064
-1.718706944610033,-0.963934867200283
-1.7147403071752665,-0.9590395200335889
-1.7140548524499712,-0.9574281620623686
-1.7029412891550013,-1.031809268876252
-1.6849052093631725,-1.172623518387597
-1.669697540374189,-1.2757601614069873
-1.6672366125695077,-1.2880446132489498
-1.6667048484442504,-1.3061911230782182
-1.657428740226416,-1.3564148080611633
-1.656136712372223,-1.356888733705828
-1.6488141350802819,-1.4219304360752942
-1.643857583751019,-1.4321392469298124
-1.6413744685418041,-1.43433852613316
-1.6364104244667041,-1.4599176476535407
-1.634301104970926,-1.458172426482943
-1.6291272060052344,-1.4635610390052007
-1.6225963333799955,-1.4680201588648782
-1.6188270145054755,-1.455348840537524
-1.6130076745964492,-1.4658689382855856
-1.6049352663036245,-1.3934919594083595
-1.5992236826013597,-1.3331640448027502
-1.5953975283263777,-1.3211979923594106
-1.5951601302758094,-1.2866240160950668
-1.5888365680624137,-1.2187878896241224
-1.588362889203136,-1.2054767789346037
-1.585714851487613,-1.1548162978716598
-1.5507681360670869,-0.2833921022270012
-1.5484987428003076,-0.19457574150054668
-1.5462542703086213,-0.11447971938019148
-1.538556161615847,0.15983428738063785
-1.5367199953741917,0.21332243577494664
-1.5364760395169217,0.23045056465128672
-1.5245953050519516,0.7176032652205823
-1.5227776558367259,0.7866832187444269
-1.521295298580923,0.8496316522331514
-1.5185844717321544,0.98343799848704
-1.5091272852452642,1.3790069616968876
-1.499180136749054,1.8358535296837621
-1.496515322289054,1.947012627725833
-1.4843210334450254,2.4714017233640537
-1.4840856462406886,2.4771357806148004
-1.470622781483463,3.060279535950669
-1.4650810145231785,3.2669040906923086
-1.4558118277080045,3.5898674285162717
-1.4439751997647248,3.9488675355949328
-1.4403210709990601,4.00421170640737
-1.4364641316829865,4.108404204755821
-1.427397092248613,4.26522962446366
-1.416275499155524,4.344189556154804
-1.4075147847777216,4.343906592937963
-1.400178590879047,4.285720678800114
-1.399411308698983,4.2925914757359545
-1.3982294797371206,4.287613605957356
-1.3946591591638187,4.221361160676343
-1.3911350726558642,4.173269426446791
-1.386799683425773,4.075364413683119
-1.3847879207634384,4.0300468020045805
-1.3769103393086395,3.8310738661944637
-1.3755753830244917,3.779223301209026
-1.3730319087999456,3.6773710795839047
-1.3571627958884722,3.0317888540509617
-1.3446570619899316,2.4296866316111543
-1.3428087304075542,2.3255709499112585
-1.3417118101877452,2.2545890905087784
-1.3410864633171342,2.249486951250324
-1.3339293478682612,1.8094459898238897
-1.3319911863085745,1.716895067671155
-1.3304278125595215,1.6095481740119761
-1.328830011692125,1.5204965423876196
-1.3260338730541428,1.331470101516227
-1.3233005382748995,1.1976845783645915
-1.32255897270099,1.1347315336051929
-1.3221926689877936,1.115589467770803
-1.3120740110039462,0.48476801282240817
-1.3093896993846377,0.33146321643802534
-1.2995699240380159,-0.2910961320376701
-1.2984540994889202,-0.35304242917334216
-1.2885133768219308,-0.936692527006708
-1.2881129919044996,-0.9873831411590256
-1.2749232017291054,-1.7195964787967526
-1.2737364405394282,-1.767628875789655
-1.2661361427498108,-2.12436267120731
-1.260986901642469,-2.3741703928304743
-1.2479797464877291,-2.849739645636505
-1.2425126182072395,-3.036635617487241
-1.2390089718339872,-3.12518640289196
-1.237285117683974,-3.1587997702450736
-1.2321776973228231,-3.266344977101201
-1.219635471288476,-3.403445354860119
-1.2003760660337408,-3.371924714216265
-1.1965013678777678,-3.32037096335602
-1.1852479423752331,-3.0800543287905366
-1.1822690924707304,-3.0093345724186644
-1.1744203592748912,-2.7423368069296505
-1.1701056798112417,-2.614621366650465
-1.1669877378748275,-2.4893516883611775
-1.1624250126701796,-2.321197826940411
-1.1614301009402643,-2.262132874608922
-1.157524787909636,-2.1132671599854107
-1.1530728938176535,-1.9204077483572124
-1.1492493994217452,-1.7249535622473662
-1.1438621477662458,-1.4748012918221305
-1.141990414685538,-1.3731082899251406
-1.139387105881351,-1.2611647987593242
-1.134438209950534,-1.0097978958135458
-1.117369618902242,-0.1281163376578821
-1.1145434953928313,0.009239747413935186
-1.1049227370617463,0.4658187065548175
-1.102558450375207,0.5889217884244504
-1.0989335047941173,0.7449057712639642
-1.091986278774603,1.050228536587078
-1.0907058571275208,1.1105925630632156
-1.0818440391586825,1.4533724454451387
-1.0794994668189697,1.5257715212223844
-1.078442514537802,1.5617146928090933
-1.073184693842539,1.7387251480749042
-1.068535382572269,1.865425008568113
-1.0498880199326375,2.2618834698706296
-1.0326700247971863,2.395359720998474
-1.0316494478586167,2.3958232067630894
-1.030387083152315,2.38437320995453
-1.02397301890542,2.375408425266152
-1.023209956121761,2.3723491205057208
-1.0093534344441901,2.2294064218957437
-1.008743817456538,2.2275077853604586
-0.9988251776306027,2.0526161453606617
-0.9967600434081474,2.0135685778173826
-0.9920937714969691,1.9059378748323674
-0.9911018669015181,1.9049677392754152
-0.988398235766879,1.827359304521349
-0.9871325446065091,1.785636309278302
-0.9826917175890553,1.6845665807858252
-0.9823546208408187,1.681512983037696
-0.9812542159164894,1.6560194879972774
-0.9811145890311606,1.6441116233074606
-0.9756536641197551,1.4882385666925884
-0.9745867075211203,1.4712946809922365
-0.9719511179425186,1.422794121523097
-0.9681362238226154,1.2974381044147851
-0.9483860406975939,0.7435922688007254
-0.9463667517955372,0.7054221654581498
-0.9397255146589965,0.554575813538876
-0.9342761659844196,0.4063786209578103
-0.9296529857091191,0.30990368403285523
-0.9271550125959127,0.24413383794006982
-0.9199668853923733,0.12689458025021322
-0.9085170704125134,-0.025749675875720378
-0.9055032340961051,-0.049963631479227034
-0.8973256134314496,-0.08335336806070885
-0.8969846696449264,-0.092596462565963
-0.8913090825873038,-0.08193190316995655
-0.8819988990329417,-0.05758080723529209
-0.8726916693165268,0.04190972050207975
-0.8717490388915334,0.046926965470828946
-0.8679262861613175,0.11341868729585013
-0.8607955787604844,0.2485235087483391
-0.860574792843777,0.26377142103505824
-0.8603738014264808,0.2583982196817795
-0.859881118717774,0.26894830900475447
-0.8594784469462899,0.2925434601169557
-0.8577943485327815,0.29998548196515906
-0.8467960752087507,0.5937982079407349
-0.8459145696696337,0.6045511043195159
-0.8333959596440801,0.9883515770011898
-0.8330926892675108,1.0123587393265292
-0.8290650384824949,1.1490342044185617
-0.8266846175072216,1.2290430322131296
-0.8194959474344898,1.499849160411516
-0.8154605050454333,1.646724905230318
-0.7973070819112449,2.332286241283197
-0.7888292741607166,2.649490546607104
-0.7807186434770692,2.924783557531358
-0.7728158353953463,3.182898394102481
-0.7713813684700788,3.2204568110490572
-0.77111951096999,3.2241517866941884
