n_harmonics,base_freq,magnitudes,instruments
9,3.757163890810227,"[ 0.81539457 -0.29691791  0.69310635  0.99866464  0.64852564  0.74121231
 -0.64676817 -0.53459532  1.55816017]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9892258439790047,0.03816745325552202
-2.9814179499568896,0.21802194712338616
-2.9806854173887913,0.20949116495866182
-2.9750556705791,0.3497595348754141
-2.974600655779314,0.3456734118508041
-2.9647780560198838,0.4463018983051626
-2.9611718939468172,0.531420825137572
-2.961167221003623,0.43291015476370065
-2.942240296996566,0.2540888485062392
-2.9397124552416,0.17184298263088638
-2.937094963214772,0.12708914226107293
-2.9304079373141008,-0.0921737436621852
-2.929922069518053,-0.1343094027366678
-2.9264977904159606,-0.2701538939009104
-2.925347906107046,-0.31925135260205273
-2.924005342479542,-0.35603456631227837
-2.9190692973318537,-0.5951223190414531
-2.9183130704841393,-0.6010328875257454
-2.911066567162872,-0.9130016576014264
-2.8965903311625087,-1.4436397957172797
-2.89399537489408,-1.5469980658564761
-2.8898818820161427,-1.6440606151012893
-2.8840448967532746,-1.816025592390365
-2.877020464462514,-1.94530642036292
-2.8758096565566853,-1.9860667645481687
-2.871651998781932,-2.0433727156519077
-2.8714535918253836,-2.003904674211246
-2.861457505851669,-1.9414783277229661
-2.8540490550414743,-1.8582045792441462
-2.853011793813654,-1.799614984578365
-2.845755920954626,-1.6536579299520944
-2.8390199884936846,-1.2872424786821621
-2.832802643327444,-1.0456692214913177
-2.832398336608269,-1.0233878643067247
-2.8164226289769063,-0.3122503161769926
-2.812360385057982,-0.04328031496073306
-2.810322792842582,0.053780566286442705
-2.795063149706067,0.7414924045098227
-2.7836687732647327,1.091887284104791
-2.7775229036421436,1.170140749810727
-2.7713425445163997,1.2513614364690642
-2.760083016888723,1.1627827944921556
-2.7520230362533384,1.0035573205794335
-2.744364524777038,0.7675184584833286
-2.733221072452949,0.24747854973542907
-2.726609331174402,-0.029170497669039237
-2.714706949414163,-0.7262077240810955
-2.710375383281175,-0.9297157901133354
-2.709092450111364,-1.0119759702225553
-2.7089253391587973,-1.0241035964084648
-2.6992460766600894,-1.4782700837156175
-2.6976291561604917,-1.4868791990977763
-2.6913655870913082,-1.776387544068306
-2.6881832266818755,-1.8968736226006448
-2.676553786464432,-2.117160246108405
-2.673304293786138,-2.1691639180103524
-2.6676455365908645,-2.2522696446134285
-2.658778745797348,-2.190817094358079
