n_harmonics,base_freq,magnitudes,instruments
9,3.780213552767317,"[ 0.87516381  1.93054773  1.19991105 -0.48515501 -0.20861061 -0.089134
 -0.77552675 -0.0324531  -1.2842041 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.99560060464497,-0.7664919476397869
-2.9909740585263274,-0.37982725872663736
-2.9810742903563057,0.4572946123412331
-2.9777379508105493,0.7719024422139525
-2.9706459403237457,1.2860792671867158
-2.9678425756717903,1.5060278140611776
-2.960423150846299,1.9944202241601177
-2.9596692713351778,2.039506489235754
-2.9576202379502736,2.1873458764254097
-2.9530900763202244,2.4187305729041366
-2.949796982217797,2.4796317819671643
-2.9479875414491334,2.6334525729445963
-2.9456857028152226,2.629396712131728
-2.9394456116363945,2.765310039391694
-2.935988883455237,2.813581123977588
-2.930776340133258,2.824103167006211
-2.9265819267144817,2.712451766632492
-2.9084381453881916,1.9817920245159537
-2.8946580286049306,1.0151757385187754
-2.8898058430177196,0.539243701394845
-2.88899779464933,0.5002001337011784
-2.8843665883871914,0.16147281703930474
-2.8789510139154113,-0.3166474870356021
-2.8763255768390743,-0.567003924968283
-2.8735785042776687,-0.7980884983833986
-2.869595088019933,-1.1186747816939322
-2.8384833753545706,-3.0245251212734723
-2.837399333385865,-3.0893015284016583
-2.8260441481050407,-3.233985945752387
-2.816131047595807,-3.1403843775041858
-2.8044238849861745,-2.7845585489084836
-2.8010237110099423,-2.6227761150751014
-2.7906209166945914,-2.065322137333709
-2.778689055013767,-1.216002424550689
-2.7784707871564716,-1.22877661961051
-2.777383607739673,-1.1079878572996902
-2.7767050945472382,-1.0230707427874803
-2.7693530637652453,-0.5289914010817895
-2.76572033787154,-0.16593814176398552
-2.764157845362392,-0.07058460081889313
-2.7521179563541525,0.8236134669675391
-2.746091802784151,1.3006236581569073
-2.7387783403152963,1.6929191177136869
-2.733223788762167,2.045030266105747
-2.7191689611879943,2.6039036510364744
-2.717351141991971,2.6661379626387545
-2.7082014091137725,2.8779297771848165
-2.7011005417300424,2.9210605531944984
-2.6927573253359682,2.981959974267506
-2.6852067723296864,2.8353410453447525
-2.669205910084642,2.5772886047001506
-2.658671499882865,2.2154350179249054
-2.655308641772912,2.1238146537898737
-2.6468936891399464,1.7569906690760275
-2.6268946125234116,0.9691642050529388
-2.6187347128192164,0.6340678995127037
-2.601644548427438,-0.1329886984053074
-2.587460324159629,-0.6927345316481984
-2.585359935753318,-0.7654970192369488
-2.5831122959861,-0.8457772863685298
-2.5822054102388172,-0.9437564679514392
-2.58064249858069,-0.9632537534474912
-2.580145549880852,-1.0080913339486532
-2.5742039483638006,-1.238282354429871
-2.565988409372646,-1.5335875366979397
-2.563789232851849,-1.602986444002868
-2.5632720413033376,-1.6901830184535451
-2.5624180638350103,-1.661164945326072
-2.5622837656713253,-1.6691763443544814
-2.5566785246178556,-1.897543753560426
-2.5551988557641003,-1.9125906382190625
-2.5516837816855817,-1.9565865085882832
-2.542400541053001,-2.2994916178693785
-2.541454116130878,-2.3576072270787316
-2.536647052700867,-2.510018382624171
-2.5344682663893403,-2.559561780956618
-2.5315002222265175,-2.601603541617237
-2.5307493866114825,-2.5893373501846644
-2.530691050551048,-2.6853059388995595
-2.529779053446339,-2.6633670835601606
-2.5282241403792916,-2.7021934089782347
-2.526787549561221,-2.751510202484991
-2.5234233368386914,-2.7813627701048738
-2.5087076572875704,-2.9474561099622205
-2.5068026701362536,-3.0198672864695983
-2.4958163628740815,-3.0633577777954466
-2.4881986031106393,-3.061934542825914
-2.4768782249798518,-2.8961978883806054
-2.4760072526505112,-2.8763639465700424
-2.467329760902044,-2.7217979651170463
-2.4636380648870837,-2.6559779786297626
-2.460203272623122,-2.5585588715063756
-2.459908730024633,-2.499083266277572
-2.4502693422927457,-2.2779400552109377
-2.4497730937976367,-2.3389671068517277
-2.434550733888232,-1.8242698796378771
-2.4222139762805512,-1.4952547327617838
-2.4091610679632582,-1.091373053934751
-2.405787518711937,-0.9942326720823882
-2.4053201488991656,-1.0152569977013213
-2.3945923217631027,-0.7556651960680065
-2.3787404796015372,-0.407540874684957
-2.3711639639934203,-0.1649574966142048
-2.3709821826379835,-0.21281970742244546
-2.359084730512671,0.08654252434723747
-2.3563290462156457,0.15207366891998164
-2.34763201033887,0.43235909298435027
-2.3429144620238396,0.576350496822035
-2.3388905725701363,0.6840613137328687
-2.3387220960537976,0.6936398652513129
-2.332702166789902,0.8749654223900075
-2.3325143682547944,0.9213890634482306
-2.3213292185086973,1.3244821380953757
-2.318410530705555,1.44626469423271
-2.309028781185708,1.8716066328504337
-2.3066862612939882,1.9179633397387132
-2.3063609376660654,2.067476391526906
-2.301641698384829,2.181094958890974
-2.296968922893675,2.327434097021404
-2.28246222838058,2.8782520602778146
-2.2819792041485467,2.9013906712838495
-2.27680858595315,3.1431548900410258
-2.274686012959733,3.186846727648358
-2.267153432731181,3.389919099387834
-2.257642388754446,3.472009713121663
-2.2504495436545495,3.459386834225589
-2.2477645910222077,3.469578232916759
-2.246301875627753,3.4510466768976324
-2.2437118969399292,3.4788883821206795
-2.23930562408033,3.357214116018393
-2.2374714180360042,3.2934972608963395
-2.235988073196804,3.2569865906839226
-2.227131044340744,3.004413009400044
-2.2173738540657943,2.4671033515537317
-2.2082678221981817,1.9403795263099113
-2.205401196810646,1.772812589040546
-2.2053635466299344,1.7267532154371485
-2.1991554218575287,1.297192188159362
-2.196576689365614,1.0690484977815948
-2.1941276623326678,0.910134559671283
-2.1861472554085655,0.3417130453338987
-2.1780432825584786,-0.26125478416379894
-2.172198460048179,-0.6611325053585774
-2.1667082492368293,-1.0691529016964838
-2.1660798361739486,-1.0520503824724794
-2.1656693494113335,-1.095611406299444
-2.1622156518439573,-1.2792488094431647
-2.161083784121013,-1.346292741443943
-2.160793836746133,-1.3074380854612258
-2.154533571297038,-1.6552707349113995
-2.1511315777455566,-1.7589018006306012
-2.1312609275711307,-2.007862122295506
-2.116504536900858,-1.58692941507682
-2.112002495774818,-1.3405329547209857
-2.109929985010287,-1.2279690763279068
-2.1095972554574187,-1.2274736684417054
-2.1085357365460924,-1.1399306107961202
-2.1079742278421136,-1.129820970836496
-2.098919584446511,-0.5946318046302005
-2.0948044985646863,-0.2614806179950324
-2.092719227107402,-0.10451339681115528
-2.085898340720963,0.3783795957244438
-2.0813901790020752,0.7494944504748713
-2.0772724886439473,1.020191739656959
-2.072174230074779,1.4212739392030254
-2.0693075518689463,1.647929994701684
-2.061940060725494,2.161664870738672
-2.057451314344987,2.3934158407745048
-2.055670082925272,2.493024715005747
-2.0453781338214325,2.8994924924220906
-2.0418381192958908,2.9910191272819566
-2.0397564100581405,3.042732172105936
-2.0372499977410685,3.0907923230024394
-2.0370201801688523,3.087218289887262
-2.036305908838389,3.085152855787414
-2.023265034941452,3.0193169402046203
-2.006857829543155,2.3953862873391834
-2.0066710195379227,2.3683415101969767
-1.988435837899698,1.1663103908899521
-1.9817199916012467,0.6836182804153607
-1.9760247369978303,0.29810645328305124
-1.971589913395864,-0.019823037446819448
-1.9671265262503728,-0.27076037669272685
-1.964192983861983,-0.5157820885228358
-1.9508794949092862,-1.1176764874607434
-1.9469408041326388,-1.2686410514155702
-1.9460381891879994,-1.3341660822813424
-1.9416015984312027,-1.3580982392243477
-1.939607724518902,-1.4464373577394356
-1.939034641734396,-1.4443266531530696
-1.9374827087195756,-1.3960724128642887
-1.914534689043193,-0.9069369996344684
-1.8972389073473095,0.22705359579249762
-1.8916241252330541,0.6288630576210607
-1.8863925510316126,1.130702725802341
-1.8778841007646767,1.7920258037235772
-1.8776591917213048,1.8485859036399643
-1.8718049399084047,2.352868181261024
-1.8684983881345436,2.6419600126660394
-1.8592456868578007,3.2779434962076484
-1.8579921950054998,3.3531696188788342
-1.8546326528423542,3.641284461699672
-1.8509599862143165,3.823321675093491
-1.8268098114582765,4.476789098043237
-1.8261827941531175,4.473213065263374
-1.8259843964179356,4.4824004382209734
-1.823026165715895,4.4591513773119935
-1.8217768168015196,4.4364309060813625
-1.8157178486994383,4.371062829701808
-1.8094336447240267,4.123359477896833
-1.7979813863334104,3.5645754486446655
-1.7930575536206956,3.3295917016039343
-1.785136139637174,2.796781947548638
-1.7686922160001324,1.6694724160544552
-1.76437525154533,1.3396534124593902
-1.7577113148903596,0.9424185306267073
-1.7389616080642758,0.02009067184192677
-1.7377005980078937,-0.018240481170646722
-1.7354909305258504,-0.04890575226840569
-1.7229838785456766,-0.275773965791851
-1.717514307016471,-0.3790657626401744
-1.7150398641506148,-0.3545083310900654
-1.712301867911572,-0.3723417682485297
-1.7056044058828679,-0.35615688944380997
-1.70035288251112,-0.26085808471858923
-1.6992331324834709,-0.21875878099049886
-1.6910477647387638,-0.14071489455494163
-1.6838207160725145,0.008512839664920698
-1.6756898592716796,0.15658916182402044
-1.6570851436828002,0.24961856419575432
-1.6493758260815046,0.27601930836426075
-1.6446092469034104,0.20484313579633318
-1.6410350860538168,0.1604643210845532
-1.6250337801830883,-0.3011382676063577
-1.6202297245053425,-0.4615012846888094
-1.6185740777422013,-0.48271328067556774
-1.6151164564971536,-0.6456454898628412
-1.612117560806444,-0.7545577087803905
-1.6104187589200245,-0.8195910670427713
-1.6079317569486682,-0.9446047555924951
-1.603229919098865,-1.1193239802695094
-1.599082915474929,-1.2698689122768951
-1.5922014723786369,-1.577547254420829
-1.5902544723189496,-1.744981588483727
-1.5885809005309892,-1.7071275493841525
-1.5855185065807331,-1.887853925191845
-1.5546070604539761,-2.6114016527608106
-1.553847696029648,-2.555534575179856
-1.549027124990786,-2.5908155317932873
-1.5463703057143212,-2.600259941059755
-1.5429840580262775,-2.6018908725503307
-1.5409935057448398,-2.546653034321466
-1.538596380097107,-2.532372255984181
-1.5345582542965008,-2.4515117742196004
-1.5312942341421867,-2.458805904798317
-1.5149872083462195,-2.0412219994997
-1.512582488638302,-2.0633714286483342
