n_harmonics,base_freq,magnitudes,instruments
9,2.924134692710603,"[-0.29837768 -1.34948758  0.62770945  0.76881798  0.15156148 -0.07943979
  0.55239054  0.0596162   0.2400724 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9847908295278547,-1.876803701844312
-2.9799907298262283,-1.944046385899192
-2.979099899655359,-1.9562588176012456
-2.976529191054933,-1.981185850188825
-2.974696510282791,-1.9992053138977397
-2.97449781552666,-2.001446922001748
-2.9739471881158503,-2.0036837079485346
-2.9456460257185766,-1.9285032641687814
-2.938529748704199,-1.8251279584971924
-2.9235992795581494,-1.5404917558070683
-2.9193792281879736,-1.4465345894500692
-2.9174960414346067,-1.4025172918928048
-2.9171465230184577,-1.3945812013791568
-2.9090149035082495,-1.2056942953231622
-2.9080555611592462,-1.1852902211968888
-2.903147199098264,-1.0694460115456683
-2.9010178077215727,-1.0244175623190912
-2.899777207079988,-0.9952789781176122
-2.8956858463710113,-0.904394836448848
-2.893917527662934,-0.8697566621968823
-2.8841889748646254,-0.6866472109255707
-2.8754103022217268,-0.5571688418332011
-2.8733763825705276,-0.534749061862034
-2.8698603492362285,-0.5021254199861764
-2.8660576546887384,-0.47274756791831096
-2.865227203913272,-0.4715392228357418
-2.8616850483202247,-0.45765315195506734
-2.860384412242256,-0.45213586023607444
-2.85311373913832,-0.46064149541824007
-2.8495923941353913,-0.47777067522295436
-2.8380089455159956,-0.6081752119672565
-2.8378164060713327,-0.6102515917712193
-2.8341543328981036,-0.6720624419382993
-2.8151209746684005,-1.1484807404051467
-2.813210957099902,-1.2049433300296917
-2.8130482760871622,-1.2089389989517767
-2.8021898534442555,-1.574960027692458
-2.8010982810854625,-1.6132695102469305
-2.7968672571043762,-1.7675774111518219
-2.790135649866998,-2.0150881561664375
-2.7836470387400696,-2.251674553286099
-2.7776747181590133,-2.463839961716107
-2.753474414563563,-3.173070433992122
-2.748588221092434,-3.267965493539805
-2.745711448322165,-3.3167310612040763
-2.7455694106329016,-3.316836215928126
-2.74092686331047,-3.3749637680410913
-2.740197384824206,-3.3840445908023455
-2.73503224526659,-3.4229018309231605
-2.7327961602232724,-3.4327691510182503
-2.72583636264613,-3.4240422202353216
-2.7187940180022405,-3.369129227244791
-2.7178155013903518,-3.3570885648470794
-2.714068421941332,-3.302803280243664
-2.712243745440321,-3.2708298909708593
-2.7052646469622705,-3.1191503713748396
-2.6832871757497,-2.3829427729209733
-2.6745588047724453,-2.01048413436512
-2.6649497705091756,-1.5718415233514218
-2.652777346582341,-1.012199526440397
-2.641471661604709,-0.5318539592887156
-2.631057141182157,-0.15091431127713878
-2.6274242328440263,-0.03609257438030305
-2.622403815911707,0.09797436492613475
-2.614214085212823,0.27168237419401287
-2.613012033033347,0.29442838626038625
-2.6006002160849935,0.40278228396008475
-2.59050224168993,0.3648332147129567
-2.5901665368335207,0.36312997909566713
-2.587655703592327,0.33351391934075136
-2.582956335277852,0.26645220749297754
-2.582902406411283,0.2664679277373041
-2.581788188937017,0.24598980719498334
-2.581219312850399,0.23529137165436548
-2.5726071504404935,0.036024198493819805
-2.560908466050674,-0.3295685659521731
-2.5593887104320263,-0.38544990891341524
-2.5559053388284956,-0.5130381858413274
-2.5544458721822467,-0.5679654470060964
-2.552203612062243,-0.6546880328995194
-2.552072528551487,-0.659537990601691
-2.540777025298903,-1.1183264905025254
-2.5372795260355163,-1.2629846772958504
-2.525562418042851,-1.7244384754769788
-2.522878562640833,-1.821065709709342
-2.5213294359628073,-1.8774205752052449
-2.51820413844968,-1.9823178474083187
-2.5181136895186773,-1.9871726394641596
-2.5057358366632556,-2.329581601978048
-2.5012112820972563,-2.421087716613132
-2.5000066061923265,-2.4379265649894086
-2.4876886029974394,-2.5404321978604365
-2.482850411394785,-2.529246074875509
-2.480433318234942,-2.5111222429162847
-2.4796010342196513,-2.501805648244158
-2.475094706748413,-2.441192936516906
-2.4591467946642656,-2.0062967530486833
-2.4584478075250003,-1.978970612304853
-2.4492825052320084,-1.5716032349456068
-2.444872324962075,-1.3430647731340102
-2.431762546350029,-0.5614089457437036
-2.429155329671124,-0.3914270618224701
-2.428620408092162,-0.3541225071968186
-2.426587075272183,-0.2206201909197352
-2.420457687785886,0.1951931364695338
-2.4198783437715554,0.2357171264404782
-2.415146942526816,0.5629639687461585
-2.398634150988185,1.6757139979669613
-2.37883113502153,2.7635798875987128
-2.3770560948867754,2.8433856368154045
-2.3710032691687037,3.065241582169677
-2.3646415483101957,3.2396804790463274
-2.3623515256769734,3.288585626296797
-2.350963641991007,3.38781458118002
-2.341470715626334,3.286089019276835
-2.3401945361392036,3.2613732443400894
-2.3390618564160572,3.2348348591282616
-2.3308878122055603,2.9816965821279506
-2.326658019232614,2.804551901472621
-2.3198790895084107,2.4585481653948507
-2.3168939136363047,2.281632906685307
-2.3156649847099033,2.205950941714537
-2.3124039866983477,1.9977995908480761
-2.3049314414379882,1.4573399966364735
-2.2946212041770515,0.6178939608122059
-2.290131521180033,0.22829531562160837
-2.2871356052732597,-0.03959868127091435
-2.263466231061898,-2.189138252991472
-2.2533815490011158,-3.032897102555696
-2.245750637994515,-3.6083999103320203
-2.2442680019178787,-3.7122382286058437
-2.243496773942764,-3.763157328653714
-2.243327926618399,-3.7759979866310647
-2.239596210447595,-4.018028644581541
-2.2392821356239843,-4.035511858359173
-2.238461629881793,-4.087757317907427
-2.2314214812199387,-4.474320025676323
-2.22399885604416,-4.7954142549734975
-2.218893631564386,-4.95783234127329
-2.2184342572282256,-4.9693824551653725
-2.2164437924088514,-5.015689557958544
-2.2164396174130565,-5.016658392145158
-2.2136940790730097,-5.071042691745288
-2.2090147889383784,-5.133695858969563
-2.188657999263902,-4.906206592515929
-2.185375372576954,-4.797515637312579
-2.176785687158868,-4.430234837261062
-2.1724205452186878,-4.197848390939567
-2.1689788932024165,-3.9982074508305545
-2.1627580636420194,-3.5953666632186554
-2.1571957488342344,-3.20317770685327
-2.1565805434144973,-3.1575426126780304
-2.1447993736838793,-2.2272196984870245
-2.143679277222136,-2.1348140822610326
-2.1162395858181435,0.19178082924752457
-2.1131733056889876,0.44096649404961447
-2.105044978951037,1.0749077867930585
-2.1042774550617347,1.1333740095122882
-2.0905902540554706,2.0701106726981235
-2.0905091916158582,2.074188329222017
-2.0898713937130564,2.1139515345027955
-2.0834128674057943,2.4875468913993632
-2.0778393412409426,2.7711125684990194
-2.0749498533162445,2.905203180140662
-2.0617074470246353,3.3956727538927307
-2.0503689849643543,3.6564255441175844
-2.0445495421309343,3.737820849617428
-2.0406780607379553,3.7721212635449746
-2.038038293304152,3.7904210928313007
-2.0234167887510917,3.791095104378028
-2.0161927835804945,3.7388956552309547
-2.0151945392449475,3.7291640259090335
-2.0101785039430133,3.6809275908443015
-2.0068908114772643,3.639402761311375
-2.0024596682170146,3.58396597845525
-2.0015686180629184,3.574049623618619
-1.9957383445117085,3.4964480705949357
-1.9853600953241188,3.351000288247372
-1.9756927582667179,3.2277477062159803
-1.96569122682011,3.115031323911953
-1.9536406690437726,3.015511327534804
-1.9501720928204758,2.9956717007706333
-1.9398052049554002,2.9505380047685623
-1.933020687630858,2.933475995227574
-1.9283804868212633,2.9279532961122463
-1.922762755363268,2.9230159593956313
-1.8897862273153696,2.869552534389143
-1.8852665751984243,2.8439677949036435
-1.869897870190583,2.698681015224482
-1.868043243392724,2.6737212876046925
-1.8676954077856147,2.6697261291028447
-1.8675906691431117,2.6685162206910533
-1.865873125206172,2.6454443692188714
-1.8548235507018855,2.4526126274773357
-1.8545818065428101,2.448223199405852
-1.8267967273060322,1.7212593804670713
-1.8260529362007716,1.6965032840551637
-1.820969856606119,1.5314147890484244
-1.815178382356837,1.3419905274209185
-1.81426669161892,1.3088225974209495
-1.8108520479941064,1.1961725124096858
-1.798434605035778,0.7770704246977748
-1.788741362169026,0.46829444842096607
-1.7819885142164373,0.26978034364927916
-1.7735570515532681,0.04755297622527956
-1.7704854265865049,-0.021679202359124537
-1.7662273694911041,-0.11075498252105899
-1.7647264874127413,-0.1399420260226574
-1.7508257746372375,-0.33110425987425784
-1.7504850717007736,-0.3312581523736229
-1.746453397846835,-0.35638987811181716
-1.7460737921037544,-0.3575998597783319
-1.7377272874297096,-0.3729655386908485
-1.7288935591712744,-0.32477595235673157
-1.7287490895839286,-0.3236849066407784
-1.727810547420867,-0.3140326676010102
-1.7263011222191886,-0.2991991040677936
-1.7261104223336279,-0.2969472966890032
-1.7154717264475157,-0.14439682673278695
-1.698819615952224,0.22818802928315235
-1.680872726099582,0.7421213186834746
-1.6683901377647976,1.1098107992629491
-1.6676374418693878,1.130032585225051
-1.6633690453709946,1.246959490195948
-1.6627089836196423,1.2652198828225776
-1.6587161792738245,1.3693578671402054
-1.6560891153788737,1.4322085513445741
-1.653915615878191,1.480426616477713
-1.6499869791443111,1.565744283592692
-1.6373109770928742,1.7769184696483098
-1.6354921824846214,1.7974477904887338
-1.6241020433408269,1.864843173452181
-1.6037407115020255,1.7126017408519865
-1.6000542947605685,1.6469837432316237
-1.5987472628198716,1.6219721589938956
-1.5905767572574947,1.433428437544384
-1.5720581942443155,0.8468715831326555
-1.564113292816561,0.5478350532253663
-1.5542359232602385,0.15886284819006596
-1.548554663245113,-0.06507578609271787
-1.5453189954150852,-0.19312748629231027
-1.5444142231748856,-0.22847703899003854
-1.5290597417561043,-0.7885562279426324
-1.5243561577476015,-0.9380778194401039
-1.5221901319493236,-1.0032758386405283
-1.5187103992388713,-1.1049814428372031
-1.5151321070264412,-1.198025613585012
-1.5128952907438336,-1.2492912244221883
-1.5119624118095651,-1.2705165787291344
-1.508945206963788,-1.3367962274657914
-1.505336612063561,-1.4015532411540854
-1.488509927657498,-1.5737169345709174
-1.48567700205829,-1.5802377011309299
-1.4603137761937062,-1.3290976564012655
-1.448902357613606,-1.073909532536323
-1.4446464345766092,-0.9596804904420494
-1.4235887034410648,-0.34042627178094953
-1.4102377549938012,0.05242047187338295
-1.396183044866431,0.4072268267168461
-1.3953634184689958,0.42321682217047013
-1.3953354904814739,0.4266876535537177
-1.383895095370124,0.6274127752024049
-1.3772273576676741,0.7007369491507771
-1.3771601718387692,0.7011652984013281
-1.3701244783304782,0.7459642606782162
-1.3635380177518364,0.750634554760148
-1.360133029757717,0.7384262943825428
-1.3592820921285238,0.7332949353534635
-1.3558389693755564,0.7089790132755092
-1.3475550466773705,0.6182874094111134
-1.335672080170294,0.393639282106414
-1.3302319217632375,0.2592778587184609
-1.3264195640545302,0.15628870221681634
-1.3107889704117135,-0.3365577358750734
-1.3043769958381954,-0.5570343911586233
-1.3012893942839998,-0.6680917633796705
-1.2896019574937336,-1.0811445738080936
-1.2806843181231058,-1.3864134418821192
-1.2781481421286174,-1.4675362110341912
-1.2769383441145181,-1.508502786779799
-1.2730459844404538,-1.6274222269032435
-1.2665518947039558,-1.8183215495001728
-1.2658126107611665,-1.8373801263519172
-1.2601767231322991,-1.98134296810691
-1.2575161203722565,-2.038950065409202
-1.2523395066335132,-2.148848885215258
-1.2471349629891317,-2.2373419797870713
-1.2455184055670319,-2.259812701166482
-1.22639900436047,-2.391823577036043
-1.2214731621139385,-2.383511082974066
-1.205142600763612,-2.2201447108126313
-1.1995569530321915,-2.1202767041193473
-1.1920545434364807,-1.9543477449586872
-1.186302092590327,-1.8089274986846955
