n_harmonics,base_freq,magnitudes,instruments
8,2.065936988261601,"[ 1.99745568  1.62009879  1.11281306 -1.39531547  0.14520005 -1.03104663
 -0.88946459 -0.7783845 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.996922052212084,-1.2307404555678894
-2.9941709651908868,-1.4199962996748032
-2.986299887098072,-1.8035870786619583
-2.9809749731313158,-2.0520752927007178
-2.968917563118493,-2.578555349502154
-2.949798516557599,-3.2478513353298206
-2.944563487314845,-3.378046825395551
-2.942804021203852,-3.416161113087281
-2.935626081859499,-3.6064504289328285
-2.934580335840517,-3.608401191878923
-2.9327022720745344,-3.6489834254726463
-2.9326488836485898,-3.637047567912956
-2.9316821363754886,-3.6687715562492533
-2.9262771060471127,-3.716208376308356
-2.924606625839753,-3.7861720088545967
-2.9230743536794686,-3.8175913445089114
-2.9158185740238416,-3.8707062021373564
-2.9130264242651513,-3.8836032544559558
-2.9081055755784404,-3.9234693590812246
-2.902200586679549,-3.9209400124191705
-2.8980134162996465,-3.932119225813395
-2.8968400515296135,-3.919804059074945
-2.896466348754611,-3.9106636118663545
-2.887765409925856,-3.876920242282899
-2.877488151999347,-3.741231575927328
-2.872073241110976,-3.6920486099221064
-2.859576577547149,-3.4888909070472134
-2.859188050541751,-3.4493880365847884
-2.8523813793607804,-3.3095716107262687
-2.8431978961271214,-3.096813730609868
-2.837727505010385,-2.9460017592444143
-2.8303418049155296,-2.7184225346196866
-2.8242664481785953,-2.5745505162627116
-2.820991678235302,-2.4783818304418523
-2.8052829708511324,-1.98700352760274
-2.800536977420455,-1.8725695099790802
-2.798745957983881,-1.8206560184256546
-2.798085479938244,-1.782972179273502
-2.7917703007379093,-1.6005616998129433
-2.788823842080106,-1.5266840953071588
-2.786643281554211,-1.448544510635473
-2.772724584087369,-1.0464097081533528
-2.7701264775736303,-0.9797360960965351
-2.7624363193154546,-0.8042174655269116
-2.7518697844569235,-0.5966349438857618
-2.751014028336581,-0.5633143008409711
-2.74667439469407,-0.5402848710215074
-2.7364254008158158,-0.2854170164041054
-2.7315495678654544,-0.2802894281702716
-2.7256830868957236,-0.21261644849588143
-2.7121110971895295,-0.05331888207795979
-2.702201093898783,-0.0001816081533654451
-2.6960684199518363,0.003140117851233322
-2.6919201234791643,-0.01576183671467895
-2.6896156868848538,0.004011477073673768
-2.668708363140685,-0.07960323269609049
-2.6652832351992313,-0.05414327620690198
-2.664777592102413,-0.06293092235123288
-2.65078263064953,-0.1325431912462135
-2.6465687883799003,-0.18323519447480371
-2.628440199425863,-0.3316236645585345
-2.6176138141360505,-0.4003251379273637
-2.615297718644508,-0.43380899381966076
-2.6120634343341784,-0.43750979766390063
-2.6116947921241063,-0.43818826809172123
-2.6110421059060087,-0.45285900585768085
-2.6054860704820673,-0.4758403521998073
-2.604559364436029,-0.5231998318264715
-2.6042955763533486,-0.5684306117947234
-2.5910177120710953,-0.5512244198971828
-2.586850653445632,-0.5865300235874885
-2.5747766124519753,-0.5789123919208564
-2.56852295909182,-0.614307612088696
-2.55144388437179,-0.5144403250369323
-2.546224526244448,-0.4232327718314761
-2.5385152732236023,-0.36578097019691935
-2.5320493958856245,-0.3046750077691529
-2.529794682735619,-0.2966466038585714
-2.520877046797498,-0.16874332067478826
-2.498641855376291,0.23007283219829053
-2.494637221959578,0.389058167700755
-2.493330623361616,0.38439897055201266
-2.4856745731331467,0.5319244361095822
-2.467955439222581,1.0149388233361205
-2.458889543703328,1.1847118095657294
-2.458496217500687,1.2202068948298388
-2.455946746847483,1.2970861097822037
-2.4558214481069083,1.280730410065509
-2.4362801839096733,1.7739887910390373
-2.4325004543533852,1.8472324131239217
-2.418883195151532,2.1462186927184637
-2.4099843047129097,2.2868577192882587
-2.4085557014871464,2.3566265811913967
-2.407638000572777,2.3452087439271136
-2.3935015456608335,2.5708751742452876
-2.388441790671099,2.6347855993602605
-2.3822567409696203,2.6577610680648567
-2.380966673632952,2.7170138959021597
-2.3802675922853993,2.718669643703761
-2.3763540746524505,2.713212800236478
-2.3507189059052656,2.7957496318454784
-2.3470002456796095,2.7146116893928127
-2.332123790135729,2.5989996363920294
-2.3304608041043546,2.5803598464126316
-2.3275355432784837,2.5142380376305518
-2.3151471197889544,2.3310175860815554
-2.3073293068572274,2.132468793382179
-2.3069471308051606,2.1751501879779735
-2.3034179456696897,2.0843696248572186
-2.297426663827077,1.9415252933355172
-2.2973615675395527,1.921956910926606
-2.295369211630587,1.890217243852583
-2.2930704951967966,1.85070446009214
-2.290707751901347,1.8162178046745379
-2.2749314421387457,1.3540427398202473
-2.273644299597886,1.2899524300768148
-2.2661763979302307,1.0911857745187266
-2.264903949306169,1.0465310263574032
-2.2454897990947167,0.418417132867314
-2.2304242036623103,-0.026775492497903314
-2.2298876149329274,-0.04180359228802962
-2.22563305692373,-0.17782505012224425
-2.224794034193923,-0.2515449491785311
-2.2213750710342612,-0.28136436727458053
-2.221186827956865,-0.3101454472825355
-2.2117892575858207,-0.6199417152060347
-2.2018333004010486,-0.7950589187120561
-2.1992419902104654,-0.899283525224177
-2.1947013276599754,-1.0083875806372489
-2.183049679872207,-1.2586711547758846
-2.1724382364108505,-1.4958393831586418
-2.1646170766766835,-1.5564064538492346
-2.146852422909536,-1.754321634951993
-2.139576565899554,-1.7869535379889927
-2.1390521989032174,-1.7980191267834884
-2.136102241054222,-1.7837439106792021
-2.1241870652768764,-1.8003487261878721
-2.1230331484227953,-1.7677936127870948
-2.1201608313917024,-1.8018284632515233
-2.115670273943193,-1.7812266357152138
-2.113625173129199,-1.746010405500807
-2.1079776079353145,-1.732094625869306
-2.0994523980096145,-1.6155388084337379
-2.089568295645372,-1.5550480388304777
-2.082800439711291,-1.4468881154550777
-2.074529476784308,-1.306176416368022
-2.064619680766368,-1.201488262948747
-2.0602281665220423,-1.0834782980749427
-2.0483665447558965,-0.8683979605606653
-2.043171838096465,-0.7881977228279059
-2.0370957077578433,-0.6528563662886527
-2.0364942805049693,-0.6822258469853592
-2.026419310301425,-0.46183448068671457
-2.0202888450354632,-0.37813220317908885
-2.0127842982100796,-0.23320161347497104
-2.003135496338418,-0.10512628958192399
-1.9990366777085953,-0.01362162964616385
-1.99702062246853,-0.013245871757158228
-1.9955472545583004,0.03201544560571775
-1.9861829904517045,0.15166499913960424
-1.9753956452794927,0.28620361650678056
-1.9698764612602075,0.2995973745758442
-1.9659927228753038,0.36518008638239147
-1.9659318436902133,0.365523601129958
-1.9618914852813936,0.39137550441820174
-1.958727090929711,0.40197372998703795
-1.9585068938455812,0.4091921288588512
-1.953801004266107,0.4662132292264452
-1.953341411980407,0.44890373680127227
-1.9308489334899206,0.4805751657917054
-1.904196042219626,0.39053575591183487
-1.9029796501366911,0.35885637048942604
-1.9006750775180876,0.36012686060704296
-1.8973219778843706,0.3642647954375141
-1.8926944892965245,0.3055530579015362
-1.8835244362718464,0.20764812456647655
-1.8712265443064187,0.09709117926961194
-1.8708765974424906,0.05360053623628621
-1.8696194772244925,0.11633966208130866
-1.851099790222055,-0.07999635222447132
-1.8436757107715982,-0.18613269674893523
-1.8400368414762402,-0.1983625230382976
-1.8269348049502365,-0.33682235409334976
-1.8244994531232497,-0.34432802079848446
-1.8234772467454232,-0.37070680120115673
-1.8203143592661888,-0.37490999303690353
-1.8196692840357287,-0.4065987487740616
-1.8084948064156008,-0.5063864202326901
-1.8084739841990198,-0.48731673473012066
-1.8032312391582275,-0.5382617187296498
-1.8004674107141956,-0.5436254210947502
-1.796204891017066,-0.5904516622699177
-1.7961582989447717,-0.5637420367961088
-1.7885699203821557,-0.5928336864789039
-1.7868886001661295,-0.5801858470932585
-1.7607105636419944,-0.6459842556461127
-1.7572184163220523,-0.6666803312121748
-1.7543249699399996,-0.6517393803996345
-1.745146174312414,-0.6143068592639978
-1.7365673917760829,-0.6321014915351538
-1.7278492754098134,-0.5722463893604094
-1.7273475123614288,-0.54444093122263
-1.7194986157587082,-0.5319192515204009
-1.7192007658938835,-0.5478541323573628
-1.7170419809451196,-0.4763650269276438
-1.7039399076903645,-0.47656921882390596
-1.7021159593202877,-0.4392506552712564
-1.7001583523026984,-0.41494056090933296
-1.6997141579926123,-0.4208576742041169
-1.691619940739599,-0.3615911321007235
-1.6819800382257024,-0.330115295656609
-1.681755865451295,-0.32361245043421466
-1.6640377062458815,-0.2040155365207557
-1.6557323080081017,-0.21824096861779643
-1.648238567695004,-0.1733894703993141
-1.645456384870322,-0.16142692166001438
-1.642562801118801,-0.16083477042473998
-1.639661499000514,-0.15563845081028024
-1.635828963916094,-0.18095131819596172
-1.6307371367791355,-0.15931566621209878
-1.6259214194822766,-0.19111190473229156
-1.6207200918180247,-0.14990128426658322
-1.6180455473461064,-0.22670789607391936
-1.6158076436304778,-0.17606089755422785
-1.6138408970687403,-0.18962895649601802
-1.6080080804730041,-0.25444268555154526
-1.5640787866019168,-0.720329817553819
-1.5611191999482972,-0.7462469050376217
-1.5543807383467563,-0.8541587670078323
-1.55396977564653,-0.8442010352225384
-1.5475475351425556,-0.9758217953794848
-1.546102487790294,-0.9885613588199456
-1.5084126079116378,-1.7080876339385267
-1.5067910486589815,-1.8303819783026547
-1.5023457851487927,-1.8891265681481293
-1.4937815267791896,-2.100481329894299
-1.490147631202133,-2.149649011692124
-1.4858081410955786,-2.274125397233405
-1.4819870599153975,-2.3205166601461205
-1.4694154166474327,-2.568850690799198
-1.4647555603295164,-2.6450404154119767
-1.4581163068751721,-2.7806460938597914
-1.4401361402557593,-3.012896183649506
-1.436608366575245,-3.0725636940965924
-1.4324643778236195,-3.123615429435161
-1.4305357606036286,-3.153215853227089
-1.4294706939157884,-3.121596887077712
-1.4285626007218248,-3.126847354288901
-1.4271137617102767,-3.180164372523815
-1.425965105703703,-3.1628826718347227
-1.4190530699408694,-3.2305970038399803
-1.416399187456628,-3.2297576109741826
-1.4128662670762326,-3.2847929562564486
-1.4087453944694421,-3.2601257626438334
-1.4055878706535825,-3.2962878620204883
-1.40525156309373,-3.296121796888665
-1.4045970755376722,-3.295282666925727
-1.3903632834169575,-3.293003770521217
-1.3853186509118989,-3.2817096477408567
-1.377119086636301,-3.2198816567130404
-1.3739797247239425,-3.2062469584099174
-1.3702269292934255,-3.1654713236733523
-1.3624636177063427,-3.038357282125907
-1.3352476581004602,-2.640052467479599
-1.3324468834278045,-2.6334381847534054
-1.3303573620718725,-2.562231689904524
-1.3238284408016991,-2.434877817158312
-1.3232577508205952,-2.400456010490043
-1.3164220259412744,-2.240538698583444
-1.3153526838675869,-2.218659389188296
-1.3125614796738372,-2.1808563747948515
-1.31219452430655,-2.1815402326927424
-1.3084261274466706,-2.058794777287554
-1.3075961822023232,-2.067207492385442
-1.2973342888802715,-1.8425894458060943
-1.296802332916212,-1.7916261837063414
-1.296431615325414,-1.8015574862234653
-1.2937228953440987,-1.6932962124712532
-1.2731933811585248,-1.2030114705257167
-1.2705031969430836,-1.0862641635293753
-1.2543893529225987,-0.7316704419502233
-1.2500991477173917,-0.613417827096534
-1.2416452645993812,-0.41464654521745425
-1.2381951329711502,-0.28607984569555733
-1.2375237750357164,-0.27009427430684396
-1.213604230661412,0.20366550273181996
-1.1910291268302797,0.5530479423467397
-1.185904968188308,0.6274071739567307
-1.1841042630954188,0.6543532727246293
-1.1702868939252302,0.8108025473933832
-1.164187948797701,0.8743057672248228
-1.164007092395959,0.8380376630393822
-1.1586241140205014,0.8474062185216379
-1.1547039987242678,0.9138545006426374
-1.1509064955739579,0.9232645522537403
-1.1461812720892668,0.957477970104003
-1.1409520232603885,1.0077514927436557
-1.1378260015744355,0.991403514594434
-1.1251995274861246,1.0210083604932212
-1.1118059838303993,0.9626556247097819
-1.1008779607310042,0.9089632667750536
-1.1003909124214877,0.8823620907362641
-1.0920147033409917,0.8325394065131739
-1.0812153693104265,0.7487763702023732
-1.0577393430217665,0.5681277912021145
-1.056492067199653,0.545145969424776
-1.0556396695747114,0.5282494808798806
