n_harmonics,base_freq,magnitudes,instruments
8,4.67845197106109,"[-1.61876841  0.94113707 -0.2494882   0.89504819 -0.3140269  -0.33039666
 -1.85771017  1.85220855]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.954347144112049,0.20989856551665073
-2.949704892102792,0.07423671019611704
-2.9390113963685076,-0.24133844890223488
-2.9217816346247965,-0.6692074102322019
-2.9195235440236695,-0.7033587219317622
-2.9172146903016607,-0.7609805297414192
-2.916044893064649,-0.8083280182708481
-2.912144421664947,-0.923598925780642
-2.9113948131103147,-0.9083844946217495
-2.8959194180254473,-1.2395692638531624
-2.8907118182205336,-1.2999933265617527
-2.8784899709740377,-1.448308950399844
-2.8729345694925827,-1.4987733654423916
-2.8616841461099565,-1.4851245384582505
-2.855901063334419,-1.4076162268280192
-2.8491928068290404,-1.3058342940658516
-2.8189161673241196,-0.06779950792188669
-2.816502858197757,0.07424942568611484
-2.8103145535604157,0.5069142075437443
-2.808179111746014,0.6347739731874354
-2.7810103116337443,2.5397851357907024
-2.7688838868302423,3.2208092521923795
-2.7667700428267175,3.362992367712051
-2.7651649004450585,3.406149455586265
-2.7630183624119398,3.47466586847741
-2.757247976255492,3.678671009406487
-2.7471724422905304,3.7590153248217373
-2.7294841456028385,3.2312030665583564
-2.7279830237786076,3.2003854691859583
-2.725553713250121,3.031907075190426
-2.7242866724181445,2.987754207491745
-2.7118872272458656,2.0405553578052458
-2.7108429074024043,1.9360416787926487
-2.7059785524183564,1.5167415115265948
-2.6972883771914624,0.6542135106474735
-2.693988464997875,0.35496472984958616
-2.6916783112708114,0.08979830383894444
-2.6875838685282085,-0.32173414440594694
-2.6732084154651488,-1.531065517078251
-2.655539655179387,-2.5654789460072567
-2.6406715279337543,-2.6183879233667864
-2.6394834582630837,-2.6527888284077887
-2.6379177108485097,-2.6370396285242275
-2.6307407942669307,-2.3726163855827775
-2.6286628928352513,-2.254805947393479
-2.6178252996178726,-1.645302024499647
-2.6162293161213883,-1.552840565712043
-2.6117583567989815,-1.248269689406507
-2.610872623900174,-1.1342024900168488
-2.606574756650719,-0.7824988857510633
-2.602062160942566,-0.3932475411720501
-2.5973731680657925,-0.03743768574475195
-2.581915619482203,1.1517896961593905
-2.5806302486623487,1.2804524784179256
-2.575309433489627,1.5971416068196223
-2.574898005282405,1.5976570671748371
-2.5661139320201505,2.0245275749757883
-2.564926690335594,2.061236580665836
-2.563300958633951,2.096625506125091
-2.5544565405864628,2.2481388045516697
-2.539479179376154,1.9982218725159029
-2.524191190609149,1.1908249303413678
-2.5084180420124005,0.12833464567725056
-2.5001651231275925,-0.42713681504877826
-2.488635129008893,-1.0534663742140005
-2.475674696441038,-1.4164262864605277
-2.470443231969802,-1.4365816553903212
-2.457617686453675,-1.1474496955858315
-2.45750683133588,-1.178676449974363
-2.454270993624661,-1.045537065025061
-2.4365860018717176,0.2066760470146151
-2.434614614294951,0.4018296597994887
-2.4315343542076002,0.6691076223071869
-2.4290499218300683,0.8640039883515875
-2.428036970666817,0.9910293793449957
