n_harmonics,base_freq,magnitudes,instruments
8,3.8609373186795746,"[ 0.03142675 -1.20078216 -0.78049407  0.31151896 -0.70207966 -0.13868162
  0.89719687 -1.01055831]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.987159887118264,0.8608072372445942
-2.978724655721499,0.653541733611662
-2.962853125494811,0.3447114943623495
-2.961919236618876,0.3608850955044263
-2.957613160449613,0.26955157101997085
-2.9510577817668273,0.14621656527959076
-2.949489131874076,0.13573208548960813
-2.9483169227723156,0.11720140784639298
-2.941955554713836,0.024006593784584626
-2.935917812115979,-0.06221875537371452
-2.931304883582631,-0.13352290173836448
-2.9273683715993633,-0.2065882045779627
-2.9239609191779463,-0.23463502195726002
-2.9082720245132276,-0.3853191704595554
-2.9071344602382148,-0.42915826934586604
-2.9046574839777115,-0.4103473858716992
-2.9017805200363367,-0.4488405474971542
-2.901002665526627,-0.4539018821859032
-2.8995789445045554,-0.47174260871818086
-2.8968318600625076,-0.4683405820802275
-2.887809591382492,-0.5034501631703895
-2.884940501070437,-0.46195303709382973
-2.8799994570236547,-0.4648675813928272
-2.8689980109008726,-0.4219165538696018
-2.8675312415333822,-0.3789972940187989
-2.8657308980361744,-0.40532399615200343
-2.862940576967595,-0.36485440603144553
-2.8626203047219123,-0.3295182494423379
-2.851986828911272,-0.2160008791403692
-2.8398890843466518,-0.012158512892135456
-2.8240289631163766,0.2869479330759104
-2.822725632009563,0.3241448283129742
-2.8213088630520344,0.37068126922779904
-2.819654956909946,0.3906279996140508
-2.8119870262021167,0.5299420261390785
-2.8082254609180697,0.6036150254520894
-2.802380568223229,0.687054889429537
-2.7755668754726783,0.8796900926010707
-2.7702685544092427,0.8703564005892088
-2.7509552918049636,0.5956726833869928
-2.7469578710235525,0.47318171796508857
-2.741365514570453,0.3351145953713519
-2.734166604026014,0.1037264544828624
-2.716831684823503,-0.5529294042557477
-2.7018861328835992,-1.1261523355696321
-2.701672044678488,-1.145711624024207
-2.6934408109831827,-1.4765334128689742
-2.6686282365718266,-2.1652853388074202
-2.6659465300440894,-2.186333149005931
-2.665155765891931,-2.2220541827519473
-2.6605914170672813,-2.3056180263584287
-2.6597554640399617,-2.2604740624197714
-2.654196802948541,-2.3153153478205644
-2.652344087399693,-2.298981472207159
-2.6497363877403757,-2.3170035897610095
-2.6481497396219194,-2.2840507175360205
-2.6442739911623483,-2.257687761031637
-2.6299355668616204,-2.040768033511778
-2.6298910220026857,-2.028438268712848
-2.6019990292213446,-1.1456262488269946
-2.600076792231863,-1.0762970434212413
-2.597823489932806,-0.9900068667547384
-2.548592281141403,0.4468090242934294
-2.5403340278281448,0.4954349158942508
-2.539612129981494,0.496502188958204
-2.5373068166045885,0.4958865620280699
-2.533117509184922,0.5073686593374568
-2.5297305725113457,0.46447784244800566
-2.524307356415588,0.43662081173695483
-2.5150222619173146,0.31207441226840665
-2.511010059498357,0.22096830680346558
-2.5060192298388415,0.1913039937204384
-2.5058887919491593,0.16019513470655117
-2.5006376336404617,0.04612141370599235
-2.489614230314835,-0.22024998852198827
-2.483503530022104,-0.35563411299179887
-2.4832182941712144,-0.35338958586411773
-2.4756173533415935,-0.5045337003454707
-2.4708335133885106,-0.5816349458157358
-2.4653346208414355,-0.654871458805282
-2.448961005485811,-0.7709692844882458
-2.4447235999621144,-0.7222301752607831
-2.4410913156203637,-0.7122720786973811
-2.436107897045125,-0.6985229337110188
-2.431902108502255,-0.6391503508843364
-2.4149318160588646,-0.30492097699428805
-2.409590812864395,-0.19322781454030577
-2.4011875577115624,0.02007495570951161
-2.3761079220235746,0.6512430771091926
-2.374835600694242,0.6623826701410415
-2.3681725843532075,0.7533088874655011
