n_harmonics,base_freq,magnitudes,instruments
10,4.065102137776302,"[-0.92645868  0.43367792  1.60024454 -1.03466835 -1.32788989  2.63178967
  1.12464769 -0.55931969 -1.18831336  1.35626172]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9856142712088154,4.912588955179186
-2.9812448414466846,4.659900267819917
-2.978075509122519,4.458160857496496
-2.977807724345112,4.441371035615491
-2.9763948160184777,4.350369865259695
-2.9665455023963956,3.650727918496732
-2.9562710298739354,2.898011089998458
-2.9363248963316524,1.607731434143785
-2.930587717680474,1.3177072965141878
-2.9280132438821473,1.1991614828133776
-2.927597895432369,1.1793068024383286
-2.9184283958042423,0.8368358099550932
-2.9151851005673284,0.7355479851874136
-2.905171972636622,0.5077202284267447
-2.897165404682643,0.39435999128343935
-2.8712809270575637,0.3129437161270499
-2.864047022054461,0.33179298622002734
-2.857963580534567,0.3506889735553161
-2.85234368189725,0.37550546940209734
-2.8444677083933403,0.41311812365534545
-2.8441997585061376,0.4150957378401793
-2.8395179232033865,0.4403686646477457
-2.8364372504738715,0.46007639187775373
-2.8254250922600996,0.5271565471563608
-2.785969719628356,0.7156396083114319
-2.776152334946709,0.696393541372817
-2.7745347521160757,0.6895276049352166
-2.7703890033928946,0.6558780141387712
-2.7703205533711195,0.6593559015432312
-2.7649537810411546,0.6053391487206674
-2.763382365099537,0.5869248003324974
-2.7562124525536893,0.4754799427848439
-2.750190940111744,0.359360260396266
-2.742494913652843,0.17144153211540034
-2.7375609247126222,0.033693855858826276
-2.6991457617320904,-1.21854268415704
-2.6971068095647217,-1.2770167793675498
-2.693828792686884,-1.3644939718141287
-2.689455273956305,-1.4691282160644672
-2.6860939874933787,-1.5403514111736776
-2.680888354269516,-1.629942285303589
-2.6641539342119436,-1.7569757719001864
-2.659060368436709,-1.7502324667993288
-2.6565452026441747,-1.7407612628991092
