n_harmonics,base_freq,magnitudes,instruments
8,4.648271555080144,"[ 0.64323722 -0.23081327 -0.24308771 -1.26305885  0.04718278 -1.49231612
 -1.20819226 -0.41333517]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.99457541085134,2.539761190551861
-2.9860587313006626,2.3962099403760173
-2.9724200364047064,2.0224331903970456
-2.969552937043894,1.9122792214881503
-2.947960877005691,0.9203152224200228
-2.94355526645859,0.7178116965853402
-2.9388563619923715,0.4873253603846437
-2.933993894430041,0.29190186230499937
-2.9339663204942488,0.3102303655792731
-2.9322442587532453,0.19015594132112
-2.91799099910602,-0.3195381140886558
-2.916065467658626,-0.3903083563145025
-2.9076740543217054,-0.566739310168752
-2.8984983097549444,-0.6261841085954409
-2.895509931345866,-0.6188578723111249
-2.8952393340598377,-0.6426934113676317
-2.8886685473588773,-0.5844116401258402
-2.8630250654236287,0.014720560587307656
-2.8549179644326124,0.2533324689366058
-2.8453479985322687,0.49019103242243495
-2.83764089935655,0.5947214893763842
-2.8362794170111867,0.6316864469312659
-2.8345230618859993,0.6585891511033996
-2.8315806409425566,0.677053095452154
-2.8294916894385507,0.677042635466036
-2.8060316163432675,0.11862629338632162
-2.805495259708902,0.06613359810253133
-2.80320833687189,-0.031369465385455264
-2.7985766527931872,-0.3133644430679789
-2.7937660996109797,-0.6110958263689963
-2.7818783295202767,-1.4701074964590346
-2.7780139211169903,-1.7677277398776636
-2.7524038334100593,-3.560569020373428
-2.747886407812679,-3.767729314448347
-2.743940623330457,-3.913963115316931
-2.740302535105291,-4.014621742458236
-2.7330078700075178,-4.025912881191901
-2.729193503647666,-4.003950210862355
-2.724017640282432,-3.8714982945467122
-2.722767401325946,-3.8138968407537734
-2.7225891130853275,-3.8023513510415237
-2.7141294231751645,-3.3663912980593964
-2.6919455071090397,-1.0530415576561687
-2.691231582900391,-0.9772299943721577
-2.689171598644035,-0.7181593505030954
-2.6889799912705152,-0.6929864159852486
-2.6792763509204933,0.6665811712131211
-2.671055057738303,1.8374738383921778
-2.654433413485105,4.0488370264714
-2.651851899888087,4.354584969610948
-2.651595615470346,4.395044279126895
-2.645826143462811,4.939981195208947
-2.6290523797831984,6.001845820452833
-2.6276668832961754,6.0098595094434675
-2.6265955846400324,6.056308387984834
-2.6165146646141135,6.022880157809018
-2.605228280613555,5.556940184328393
-2.604048335068317,5.460636704209625
-2.600819140453617,5.253129983932149
-2.5936199530045885,4.631792810026795
-2.5876310598135843,4.000577504614456
-2.5758006951863313,2.6767503028663793
-2.5742376225530075,2.4644552925817553
-2.5652762592096945,1.4440925031191232
-2.5629005186326723,1.134312042742357
-2.5618928452196625,1.035732337273699
-2.5605281660065753,0.8722382249111501
-2.5569820234077545,0.5044966605998259
-2.546757904534554,-0.4412455086516092
-2.5466369825132418,-0.4652417712757109
-2.5453519595375353,-0.5549781900513261
-2.5446671560442677,-0.6171607455800399
-2.542311739268795,-0.8044638247263514
-2.539799729170796,-0.9718736247691648
-2.525999674471204,-1.5599067789900423
-2.5245009392416935,-1.5937673020019651
-2.524452436449689,-1.591498419823351
-2.5145488499797386,-1.6161505250420878
-2.5018769198457695,-1.2771831082835046
-2.4998364489559686,-1.197969380416259
-2.4960723337717416,-1.0256595806996882
-2.4937133311274717,-0.9048651036978123
-2.4923836839676996,-0.847558275898292
-2.488971610932513,-0.6426091591754972
-2.4833932570623873,-0.32879318344033237
-2.4782634746111665,0.04632136604087971
-2.4778766303385513,0.049135056501904244
-2.474098705287582,0.29860408160884694
-2.472545054117974,0.38035978933869585
-2.458738670327515,1.1857596915277404
-2.453401230872281,1.4427520314583988
-2.4461166454189383,1.7139184734106616
-2.4313128205204695,1.9813990649955748
-2.4280749220021587,1.9767726944532948
-2.4268935990124296,1.9597693772225022
-2.418744651893686,1.90754811742606
-2.4105968172318866,1.7461533382090115
-2.400059950447953,1.4313459035425764
-2.3975963532335705,1.374881305449624
-2.377455323789283,0.7098618294851021
-2.369114251732219,0.5329561448452351
-2.3572782280428237,0.37817596684847526
-2.3538814030932573,0.33784152756087693
-2.345504230926422,0.32150106732172234
-2.341133117078515,0.3720941522950677
-2.3386774308771114,0.35524851979029176
-2.307172927348602,0.6777111950182376
-2.2904625513563928,0.6036013666505773
-2.290248926005293,0.6185298394711685
-2.2853077922504723,0.5311504183439323
-2.273362826512485,0.23445546009947227
-2.2715386650553904,0.1508612796663557
-2.2702936508670724,0.1368282830890068
-2.266139332133938,-0.03006793236377016
-2.256367897910731,-0.5114247215638037
-2.2541702103160666,-0.5878021333386897
-2.2255970989748612,-2.1232011694760256
-2.2161158782610793,-2.4959618038488958
-2.2100726361040506,-2.758080429536586
-2.2082426560377573,-2.7869622251330157
-2.1988291409556204,-2.96288183615108
-2.19540073750544,-3.0151454863465963
-2.189636794119967,-3.015265895609218
-2.183579775455431,-2.955146067546557
-2.1621140868602016,-2.282953440718156
-2.1621049694262178,-2.317769005265314
-2.1588797553935324,-2.170553006190148
-2.1566885265094076,-2.02058258923544
-2.156354992350764,-2.021503175528357
-2.1556635229700456,-1.9998318499066927
-2.1434738530529156,-1.3962423878291803
-2.1408471714089043,-1.260946631846938
-2.1383698528523425,-1.1577777671947158
-2.1292452689491825,-0.7560539086193596
-2.1284546629218184,-0.7133689797425672
-2.1202257466151444,-0.4221440553327159
-2.1121392316690075,-0.19524317746795622
-2.1056277638017975,-0.08796770558174383
-2.1001634443533286,-0.051856666949700606
-2.0994805532338416,-0.02700331499974173
-2.0783583836097055,-0.20244534916207235
-2.0776855759760284,-0.24743169380051566
-2.0738828546343404,-0.3038492873447405
-2.072445182391212,-0.33885454088518485
-2.0686258635996113,-0.4175202104563343
-2.054838756364904,-0.8116404846189517
-2.0511779141679187,-0.9529370084764487
-2.048361402243017,-1.026860095100806
-2.04633460599357,-1.0773974112165456
-2.045041260710943,-1.0911630305729791
-2.044678475204673,-1.1018550322307916
-2.0434873386244172,-1.1381677063055413
-2.0432406752882537,-1.1346762581213745
-2.0429383841537163,-1.1626272781493088
-2.041428937926594,-1.2009698240313986
-2.039989869461431,-1.2519749981651995
-2.034123864640496,-1.3579908564477783
-2.026990000704658,-1.4440532407066984
-2.022683810504292,-1.511284355156182
-2.021979440398134,-1.5418331237471694
-2.019515934400353,-1.53034841629227
-2.018582845536738,-1.5447432651245436
-2.0080555392476658,-1.5620791620740808
-1.9947093321217115,-1.488318967161729
-1.978574684851984,-1.2745422238286523
-1.9603888969106547,-1.0252640607705512
-1.9456774640999022,-0.9682302798755664
-1.925427263403675,-1.1211489310466907
-1.925349800327379,-1.118300858749343
-1.9242185111211585,-1.169086010207078
-1.919511340379057,-1.2206178919307284
-1.9185315942175127,-1.2397214977557443
-1.9166150974067622,-1.2689996376060306
-1.9133997210428677,-1.3619542822795192
-1.9081811762738319,-1.427244303216222
-1.9062889344873304,-1.4877131855505032
-1.8952693972764945,-1.7094525290489146
-1.875759474619374,-2.0093935734090485
-1.8616003713509295,-2.0249780020617285
-1.8585252739096483,-2.002461260502423
-1.848097764964453,-1.860672350831426
-1.8348177250186093,-1.53762078396164
-1.8280449604612832,-1.3605728292491894
-1.8246607262885273,-1.2264550413006503
-1.8076969951422215,-0.628325069552816
-1.7978905813104795,-0.24564500626634472
-1.795614959064312,-0.19051362686217743
-1.7880950135569191,0.0951481576194652
-1.7823106786574126,0.22718831957252797
-1.7786756432443156,0.37237096308278006
-1.7784141592613933,0.39252695934126597
-1.7783418591912565,0.37927167889216395
-1.7752789097931134,0.4864384947024875
-1.7667023846995238,0.7010384956333586
-1.7635908420874773,0.7493044017056327
-1.7615111455868973,0.806511169604031
-1.7574929998532334,0.8808265263994759
-1.7538202074716214,0.9764775022141615
-1.7463528565195827,1.1314996988463584
-1.745619063168558,1.115091261517751
-1.7386073892713005,1.2401007814797744
-1.7376897295291394,1.2585528050940797
-1.7316645462063502,1.3570081466759618
-1.723685678946864,1.4914571912100791
-1.7024036805814227,1.8839357750445727
-1.7013169093868459,1.9041033630649982
-1.6973717163995032,1.995246415272998
-1.6959503539585672,2.0125801323126566
-1.6945886252239868,2.0362649060124203
-1.6937992419317538,2.079622146996759
-1.6924569567578336,2.0857984772117257
-1.6799215843961566,2.32198697808495
-1.6744762640682713,2.4364238464016204
-1.6676028818415942,2.5152411821363483
-1.6647281233890108,2.5407802449777592
-1.6576598824568018,2.59219024908498
-1.6503521712975076,2.576371425411678
-1.637241371373019,2.432686992467458
-1.6364811843684848,2.432459841050027
-1.6277704543389095,2.2252498687905304
-1.6226073583894662,2.0702435500431458
-1.6113404640245228,1.6326751301188906
-1.5878115887496829,0.5468909315048412
-1.5796942567059316,0.18101698739340702
-1.5644606907617964,-0.3538446645765919
-1.5342991622562752,-0.5477152094247327
-1.5320263675721901,-0.5301069406788463
-1.5311219169054044,-0.498384690430674
-1.516280825415482,-0.1371763423325648
-1.5059036299139794,0.15714090490764757
-1.5024718354028372,0.2621456229199414
-1.5012777766098704,0.30019043211835184
-1.4911224893581134,0.5374122272493496
-1.4874458046039079,0.5915916330182514
-1.4835583917914639,0.6433485477626617
-1.481127139341634,0.6539106024387515
-1.4790649073259023,0.6428605528516781
-1.4591477096542178,0.2923321181457846
-1.4475548633630337,-0.24827925567376208
-1.446308295486573,-0.3413778401375605
-1.4434036709722864,-0.5120131832029935
-1.43867659731608,-0.8168587308296136
-1.4327479907846723,-1.2599907326118331
-1.4312777328185542,-1.3867851192168577
-1.4257507470607138,-1.8206308603485242
-1.4250264965925257,-1.8462944814094993
-1.4070478245425677,-3.2009125508359872
-1.394761507507648,-3.7990854985313494
-1.387480295502199,-4.008776112263277
-1.3787192584693826,-4.036604273276105
-1.370186576000435,-3.814832520495138
-1.3678890758228264,-3.68696564992277
-1.362318740977944,-3.37385055701862
-1.3594791811849523,-3.1571227238257618
-1.3586828337525887,-3.073609101588988
-1.3523821464160584,-2.5034857614181414
-1.3453294471894792,-1.7378357486350808
-1.3446901185404059,-1.6498903732673147
-1.3395984626869715,-1.0178182902278132
-1.3321642418162591,-0.00511914442617643
-1.3318247519586606,0.059425648632559926
-1.3281184996206996,0.601067291885062
-1.3256990602853678,0.9306924512578886
-1.3236787645281811,1.2452037018309314
-1.3178703474734252,2.0589833259820174
-1.3153801933336926,2.414568023176764
-1.311983416416868,2.923568625982975
-1.2937802596278984,5.005325145742573
-1.2831563010698648,5.771114218155957
-1.2829507206521809,5.747962176415646
-1.2806947011525873,5.858313123308257
-1.2768019099983288,6.010907754533853
-1.2697373203913787,6.098293683042993
-1.2651394716861635,6.046798861416838
-1.2649407352073152,6.045353865052895
-1.262915815214335,5.979775599512162
-1.2616189190520186,5.963184133948282
-1.2539967814474593,5.588061069381846
-1.253729397128566,5.569605392370067
-1.244160196307632,4.819111923318519
-1.242461504891199,4.703977671662878
-1.2385973779426263,4.3081700779430365
-1.2366655444223793,4.106495275009264
-1.231505223056704,3.535741721104564
-1.2244182412956104,2.7050021313609576
-1.219727184756329,2.186782229901905
-1.2197174055291888,2.163625731800987
-1.219631493183733,2.156533746341437
-1.2193345594324387,2.0822229153870535
-1.217877611323513,1.9310727708545734
-1.1926860313329628,-0.67339308106039
-1.1921814373903525,-0.6474948598038189
-1.18581136118256,-1.1002963581578133
-1.1753593575435501,-1.5254625691462596
-1.1638517539537816,-1.6365650748228706
-1.1615552241008535,-1.604703194607229
-1.1610987539976607,-1.607422219499774
-1.1541888936376643,-1.439407759664752
-1.152187001001103,-1.3665027148511533
-1.1520163998623938,-1.3610255995289222
-1.1503984722915508,-1.3108420240397416
-1.1409368070103072,-0.8599935589970423
-1.1356280473705622,-0.5431359294969558
-1.1175310384764339,0.5972165861893547
-1.1153609188642182,0.7322540124965428
-1.1142335502183847,0.7813743975210189
-1.1138652153637405,0.8311081403585137
-1.1109035178050475,0.9920996783412552
-1.1031931041327785,1.3600108119232528
-1.1014592804166587,1.4441927100362724
-1.1002237835844473,1.492677411637178
-1.096720831561361,1.624473886253076
-1.086077737520523,1.9011995233248715
-1.0751663187167038,1.9686303438768682
-1.0715209842434128,1.9477540305587948
-1.0673089520645187,1.8848345919052856
-1.0609622192567831,1.8008918344553901
-1.0452894306694527,1.363129089789822
-1.0452037531901162,1.3555105738261923
-1.0393244636013208,1.1193094537356423
-1.0381422419957795,1.1110490570047784
-1.0249200294972591,0.7113838981929258
-1.0221695690035173,0.6762618433002063
-1.0131405658359367,0.459217448903883
-1.0131226738104362,0.4647058707731697
-0.976174081970484,0.4676697817667953
-0.9564652233843152,0.6575211640491581
-0.949567760681818,0.7010581725917395
-0.9365283343052675,0.5839260295964626
-0.9281160579471917,0.437637310277673
-0.925391207801229,0.35729514518635574
-0.925310138668765,0.34535889898719163
-0.917374904161611,0.08612020771649984
-0.9137146786941424,-0.0601379243551279
-0.9110936290229361,-0.17315407342676034
-0.9024615731353114,-0.5795007152947654
-0.901429458811899,-0.6694067239504498
-0.8981650143930491,-0.8171850893863832
-0.8958028425863933,-0.9468224746657039
-0.893431069695092,-1.0773342761533136
-0.8909129445615798,-1.1925693821203232
-0.8841073915375448,-1.5874736289301614
-0.8798229128252997,-1.820543193325552
-0.8739344584453663,-2.12811181098585
-0.8721222737101089,-2.186074492348686
-0.8675418468249765,-2.4050958753753653
-0.8650023541732677,-2.5049986686661456
-0.8640508716669366,-2.5094854220475535
-0.8530800796423481,-2.9003919162253844
-0.8516895759571481,-2.911244704639999
-0.8479162028119647,-2.960015503017978
-0.8464753970786245,-2.98129050924982
-0.8460960423917983,-3.003970884871981
-0.8406096257140243,-3.01039666063506
-0.8301090214501534,-2.9074636843846946
-0.8223459280435277,-2.70827108095536
-0.8174774005507857,-2.555020729156637
-0.8067276287211067,-2.117537723597818
-0.8027197418479384,-1.9630626952075063
-0.7820949904072316,-0.9378730799688261
-0.7719287316778445,-0.5406968651072309
-0.7706989881590136,-0.49093834857832913
-0.7599552976558526,-0.19033827503777573
-0.7553773533737322,-0.11268494188721107
-0.7530138051350965,-0.09066070378024756
-0.7316415432667087,-0.1206691499086398
-0.7152213076676968,-0.47317118058167623
-0.7150027859759174,-0.48552999223223825
-0.7124088606073786,-0.5678647671671935
-0.7111112341157861,-0.6191386718030648
-0.7093744025485851,-0.6627604959653396
-0.7090929048010759,-0.665479867438749
-0.704900809184843,-0.8049142454802588
-0.696590870246232,-1.0005550578522295
-0.6942427564728293,-1.0892720096758544
-0.6934516116285718,-1.1072324100404274
-0.6791975948751112,-1.408263291173416
-0.6739382570760784,-1.5035067088700533
-0.670260865047315,-1.522593872700748
-0.6671312037486743,-1.5286753261272543
-0.6460020872507828,-1.4991368712619157
-0.6457050647735381,-1.5062473670981495
-0.6450955300309511,-1.511050854145067
-0.6410297057052703,-1.4422289999462936
-0.6194113888330612,-1.1445370185880972
-0.6186938231565797,-1.1679425202122966
-0.6139534101742319,-1.0879704154570349
-0.6110521771736392,-1.069485171430516
-0.6091823170823614,-1.056354364530464
-0.6035791841930509,-0.9890922353218402
-0.5975785671765959,-0.9507832260305802
-0.591683625069563,-0.9453691242429048
-0.5906925486846855,-0.9842794320646581
-0.5866869608409484,-0.9930248949435249
-0.5850972464162005,-1.0267557441727349
-0.5782946274288872,-1.071640035854037
-0.574961784654338,-1.1269444951212793
-0.5691614556338154,-1.226191529566453
-0.5665643763566752,-1.247884984317618
-0.5600022185793394,-1.3691057882127418
-0.5520760209923852,-1.561251369352295
-0.5452892630352952,-1.6674136988341668
-0.5435290142889384,-1.6975794255570313
-0.5404316758813632,-1.763883391846933
-0.536574800512966,-1.8394126998096925
-0.5346994019028841,-1.8782254087207295
-0.519890644862055,-2.05438221260526
-0.5153708147283251,-2.057280756197219
-0.5079261036001705,-2.007192314823245
-0.5066909099738224,-1.9964182557198582
-0.5053972423688262,-1.9905177740768305
-0.4824572559935829,-1.5615088140753273
-0.4813888268128741,-1.5130170225298893
-0.47726099828317103,-1.3918700981940657
-0.46491302597492457,-0.958908702556573
-0.4563672749555847,-0.6376135477598872
-0.4549150277306704,-0.5688784510523845
-0.44464323633088565,-0.2068006797811768
-0.4433219671441315,-0.15937477029916228
-0.44310533469214697,-0.14735612895491443
-0.4420899015513826,-0.11124438454498384
-0.4401827272432097,-0.04836821960586128
-0.42782368174868557,0.37598811742153226
-0.41671777506012786,0.6499042565297669
-0.4126630163136471,0.7573450043006464
-0.3889821946046048,1.2123020346872637
-0.3833122686055579,1.3267821776888085
-0.37549280770458093,1.430394508590235
-0.3695226845434063,1.5624815389649918
-0.36720270093293017,1.5619397008516025
-0.3523066819065672,1.839243723665545
-0.3494876590927243,1.9192298151207796
-0.3482832188682625,1.947127727138468
-0.3389729300933477,2.140493024968031
-0.33673743476036444,2.172144392715141
-0.3272436086113357,2.350613037646411
-0.31300265313790643,2.529322223804219
-0.3093739791435737,2.5647332944302894
-0.30760557569011837,2.590619609585935
-0.30359364051855753,2.5992614516185277
-0.3027064996589486,2.588412621123414
-0.2993384067943827,2.565985771481561
-0.2976533498211582,2.5743776372156337
-0.2971052347004064,2.5569752620425343
-0.29555010068447984,2.54158291921122
-0.2920145887257033,2.526952216772333
-0.29054888320587047,2.5137585314702706
-0.2902406793437171,2.5035330483863403
-0.2893116294617837,2.5112316448688383
-0.2876649867115071,2.4717668028639985
-0.28357803722779984,2.398333901618867
-0.2725180064881605,2.123416867285168
-0.2663172409278767,1.9025242743509654
-0.2622923515908031,1.7483274539338087
-0.25079418681883947,1.224627582587604
-0.24573635133896188,0.9907798325613246
-0.24251983293352986,0.8437747621070856
-0.23799390071689164,0.6398381854289653
-0.22706728368205953,0.13490455800530726
-0.2059881338033822,-0.5463693897752477
-0.2045016522263996,-0.5395614569836826
-0.19648180754310207,-0.6183231747438565
-0.19643420716560822,-0.6152601437345868
-0.1831516665451267,-0.5849485891335429
-0.17988431774128077,-0.5322121690955168
-0.17652831177116335,-0.44574279308684456
-0.16949823220383298,-0.2649480248513549
-0.16763604384884445,-0.2179891932464703
-0.16657605357987837,-0.20559706629915678
-0.16239069813462015,-0.06930978801889823
-0.15232251082625137,0.21061453167000874
-0.1464704571259361,0.3806660787710699
-0.14182620375226973,0.4960626865932708
-0.13853494586222315,0.5466173469413227
-0.1302743436922711,0.6647099108169482
-0.12933991602710382,0.6393112908019869
-0.11977909716902957,0.6227747084502206
-0.11932680481933922,0.6279240239569317
-0.10991902253922836,0.38154864131872046
-0.10820981111855943,0.3471088649994249
-0.09180741806864523,-0.5052499901263059
-0.09158803118814696,-0.505907005633677
-0.09033568400413294,-0.6025259922021258
-0.08957767680867246,-0.6776610886798403
-0.08669094902853125,-0.8497830192692633
-0.08544620770169065,-0.9368059775804944
-0.08137823622537521,-1.2510918118251262
-0.08110319221003204,-1.2695755981750747
-0.06065450292389318,-2.8172674178129555
-0.0592521817471674,-2.9393147926426075
-0.058651664909880274,-2.960005791460001
-0.050679969561143956,-3.4605715810793836
-0.040026046672063664,-3.9382493972285153
-0.03387075315210897,-4.024696178105746
-0.03222829495499724,-4.059920631066399
-0.03204177288533572,-4.072572349661029
-0.02499895808709418,-4.001784604512915
-0.019860043215667922,-3.860558832637898
-0.015973256872594987,-3.6825984244706413
-0.007210384970788297,-3.0914882760876106
-0.00432594917175555,-2.838939857567845
0.0065635864772728425,-1.7140696750953162
0.01982021452379712,0.05514928913201727
0.04186583922650122,3.142062010487188
0.04520751494360642,3.5635505420671856
0.05040146427589853,4.19358915991477
0.054413206254262825,4.646087201680354
0.05964332793935245,5.133959817322335
0.06428087422092643,5.4762973452688355
0.07489691503533935,6.020240078677086
0.08942742871668052,5.9694283856565695
0.09126796670710702,5.89966373434606
0.09845045089092785,5.5248350242120186
0.10196147510374676,5.284238256935584
0.1088247806223741,4.709461268011123
0.11127013201970382,4.4739721497949265
0.1119628925642493,4.43115221926043
0.11386096818505598,4.193743248587593
0.12209805296399878,3.315792645280408
0.12629723971244466,2.83211059772204
0.12764027691174906,2.6592920346792814
0.1285883993156367,2.550749940536581
0.1390663877315319,1.32175645458916
0.1405179719173466,1.150664495124143
0.14421838367401651,0.7685013646080359
0.14736311297000704,0.41262358900676077
0.16194295323072305,-0.859579512657178
0.17216681582021298,-1.3811717395582355
0.17374602238949333,-1.44933642381332
