n_harmonics,base_freq,magnitudes,instruments
10,2.6212568103236102,"[ 0.09779918  1.40954553  1.17164109  0.43564325  1.50603975  0.55242577
  0.1049423  -1.03741585 -0.30699967  0.47010637]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9964266543539217,1.616193597298422
-2.991004730138309,1.1800662917967057
-2.9829614546609706,0.516145706676476
-2.979037319999989,0.07853827971240257
-2.977718044413336,-0.029155483891450708
-2.9759858864053963,-0.17750305648543255
-2.9710345819035493,-0.6285542034673115
-2.936799637611463,-3.5299843321095747
-2.9348787418838325,-3.5852230128325235
-2.9253621895463127,-4.250470725397972
-2.919021157388616,-4.461319255742613
-2.9171052945337745,-4.54102464226304
-2.916904207430397,-4.548365377197
-2.9100540516254507,-4.717205125331602
-2.905055447149032,-4.805731759757574
-2.9003376466660162,-4.821956472519965
-2.8788864074960587,-4.445654280444916
-2.877781987010231,-4.372173403191765
-2.873629949612628,-4.2200455131322965
-2.863542547673195,-3.695277071535325
-2.8624216144204406,-3.626327015855426
-2.840481916399508,-2.0161230204020626
-2.835283085474562,-1.577731913823393
-2.834754836516132,-1.559595869853827
-2.8286930967984585,-1.0253199248192486
-2.8257430771945766,-0.7705385040961161
-2.8079928298467487,0.5283106282518657
-2.803746634842092,0.808737552132329
-2.8027238357607183,0.8458169680385823
-2.7817444260022945,2.014406979589209
-2.776657160898014,2.1684453094152265
-2.7766470518088413,2.1470689652435335
-2.7688675200060144,2.317557744646157
-2.7544851996633075,2.3799169500471176
-2.7526621558510453,2.328091294718788
-2.7448443995903324,2.2624773406336907
-2.740918029358064,2.1261966208709313
-2.73683084016911,1.9855559381776322
-2.7351336675110307,1.948240282737922
-2.7253489970693483,1.5684494324707121
-2.7236674491437993,1.4941809527895493
-2.7185830777169526,1.1956953486407205
-2.7042363272177172,0.42876304656659575
-2.698219367708588,0.08017228041173376
-2.6873598647138106,-0.5716677246789603
-2.6838184696612806,-0.8192100152549294
-2.683211827194693,-0.7797022691025919
-2.663594520902958,-1.7195942017949486
-2.6577378231203674,-1.9465817062575153
-2.6544071316693394,-2.0589192811740404
-2.65163874425146,-2.1283405047483113
-2.6509816471390044,-2.18296646787861
-2.6479188938392046,-2.2173728817475475
-2.647438530144348,-2.3117300017566618
-2.6467518905002745,-2.267331635087084
-2.6457561750963743,-2.318412158358477
-2.641955961895748,-2.3608880733660262
-2.6393255529900292,-2.3907897096175477
-2.639218595507229,-2.424984556343372
-2.628068455900496,-2.472528042068196
-2.6175582278120153,-2.3781244959422887
-2.61607863134161,-2.3698009792956185
-2.609298386452227,-2.2082047950290566
-2.608213385887397,-2.157204554726234
-2.6080828341294717,-2.1275307748316137
-2.6007879266302503,-1.9578862934453871
-2.588806120851555,-1.4232519230852172
-2.584523472807346,-1.180220064514454
-2.582070063737272,-1.0886678327096748
-2.5755563059319835,-0.7494077469628951
-2.565398546609749,-0.1584967779657397
-2.55952864066073,0.07649001241257505
-2.556003466076439,0.3300016194164217
-2.5510440618398373,0.630644737248831
-2.5445948999926284,0.954517384437081
-2.5420121759662955,1.0506144824353083
-2.536828119268847,1.3053166878641067
-2.53575570437872,1.3674365666916255
-2.529411329877089,1.6660932579390066
-2.5202496979015265,2.0359971181600485
-2.5176294814704274,2.115118205466262
-2.5128882212490664,2.305258552555965
-2.5093942574152837,2.4226045730807733
-2.5029757675535045,2.615138836996708
-2.49947625504105,2.676795455424206
-2.4977926033610176,2.6652205905862076
-2.4969845120481056,2.69619513735582
-2.4925751328194066,2.8316856124552223
-2.4719323929608814,2.9316980660419794
-2.4702661746758388,2.883242904498348
-2.4629472077666117,2.874316541195517
-2.4573160799656035,2.8159502503289477
-2.4492887771663057,2.6841737637910774
-2.4491314682375864,2.6921681332859584
-2.4354697201336113,2.482893721984257
-2.4282579914640277,2.271153640985862
-2.427862580158481,2.2963010542699434
-2.412879726463588,2.0000644983553073
-2.4083899263280126,1.8566426656912578
-2.4080135450370252,1.8086767019131547
-2.4030045744246564,1.6718875085242226
-2.4023889438261037,1.6530835678969056
-2.401192433472553,1.6671678634296965
-2.400334077083864,1.6322728135295796
-2.3990802751013165,1.6020699844473416
-2.3980004998706086,1.6189561529643317
-2.3931731512538237,1.4954152341233955
-2.3928746188900964,1.4046838083422155
-2.388236732440615,1.374316364570762
-2.3881211540725564,1.321050952918836
-2.3853709292870016,1.2832921511415296
-2.3806132903941735,1.1616777489594554
-2.369452826417951,0.8890440591407524
-2.3593775109229647,0.7103480508250251
-2.358728670742515,0.683463073751793
-2.357267392723962,0.6321255150414231
-2.356043956802569,0.5786830160260779
-2.3551709377015966,0.6143275700266657
-2.349478500434422,0.46548264743164947
-2.3491307698569175,0.5059822694007063
-2.3476424486047707,0.3978034099096619
-2.343362138326441,0.3318050885481903
-2.328191216162364,0.007707872469646403
-2.3255548570274414,-0.012430845209140977
-2.3223626623859754,-0.03725672308642718
-2.319086164673637,-0.1703415404670222
-2.3183394042003806,-0.20411122165148368
-2.3171334283998943,-0.21581180999667882
-2.315605158470216,-0.2196767815500369
-2.3145160117464787,-0.23985336771271093
-2.3099442613972014,-0.3742267601214859
-2.309333350338167,-0.32700416761244194
-2.3011844714769074,-0.5726317518784899
-2.2995000963885452,-0.6242409797308751
-2.2928713023120952,-0.7501187847817604
-2.285479101838041,-0.9563851270528806
-2.2843802117133083,-0.9693382404529411
-2.2810821721160734,-1.0668191874953799
-2.280604378581298,-1.0989745741071786
-2.2769122844198137,-1.1888737302584615
-2.2483052698366066,-2.025748156695236
-2.2365670917009997,-2.306353513250539
-2.236413933457668,-2.283554568668758
-2.2267816184900724,-2.567512437627373
-2.224655816367062,-2.6469906183091676
-2.2193310837193794,-2.7387280530591385
-2.2175267635588627,-2.799441012009723
-2.2082540914463857,-2.9359367118872046
-2.2009157381558824,-3.1590653401650344
-2.194014836695048,-3.271230291438204
-2.1664715067371683,-3.447163185520367
-2.1392816071277556,-3.355501634713754
-2.133927923855489,-3.29597412829469
-2.1335073973772896,-3.2755105466987695
-2.1288090597576543,-3.210674105147581
-2.116090034039611,-3.0009069404699074
-2.1139332953201806,-3.0072138926379544
-2.1113935362497713,-2.902363690143497
-2.108960346922329,-2.895795769999418
-2.1068632741632003,-2.8214038768618415
-2.1048817409744602,-2.7765063939313848
-2.093554738278354,-2.566410927745113
-2.0835411964626687,-2.2803275254678956
-2.080693129839468,-2.1836307372120447
-2.0798343109741735,-2.2002765884939324
-2.0656256804005,-1.821012948701491
-2.06537699493928,-1.8123120706148632
-2.0426456493534264,-1.151942853291782
-2.0410289993308774,-1.095482615764228
-2.0409805065084132,-1.0898312573917244
-2.0393908582098876,-1.0445336455093606
-2.0385177321827985,-0.9599638838925976
-2.038514716576957,-0.9883671424196989
-2.0383421695511457,-0.9976749249710744
-2.036633100023902,-0.9324350449669383
-2.0305905378422233,-0.7861460693383338
-2.02849133709278,-0.6830994596783626
-2.0224982526381146,-0.5352063172937828
-2.021403496953427,-0.49256977281659986
-2.01769671556435,-0.3454790541722324
-2.014789183220503,-0.27854783475394534
-2.0106855575186264,-0.09437566357707064
-2.0080699888754987,-0.009081604217702356
-2.0016985314453994,0.1618057452773279
-1.9955015858944458,0.42588067040191274
-1.9838148996459197,0.743107305609817
-1.9709220846696478,1.1486789323071185
-1.9684064805869828,1.2860652930834957
-1.9630433541836447,1.4331662744167897
-1.9482529372840642,1.8046246369777899
-1.9397673979547694,2.0640432881172597
-1.939266090664169,1.9993137048017782
-1.9390588673588725,2.06932280128281
-1.9370359179655463,2.1045355448376286
-1.9347862222304035,2.1268646241942375
-1.9245884655752912,2.318220885042211
-1.9168653480936757,2.410451718000674
-1.8912998325894141,2.437166454091128
-1.8911567125494435,2.412698043400188
-1.8766714814669274,2.3150714844179547
-1.8752564269148686,2.23175882792794
-1.8745985246433898,2.227567366793519
-1.8702054062673137,2.1329086757425335
-1.8563313705561362,1.667552553965269
-1.8546871534465406,1.6105417890942129
-1.8497558215197707,1.4018465756596694
-1.8358045760309691,0.7918856614860291
-1.8163922001488542,-0.18899999948700894
-1.7977511741949068,-1.2240656645361163
-1.7928761832058289,-1.5800671952265124
-1.7908647473110466,-1.5841844473643587
-1.7904340295061323,-1.6207356559661117
-1.7815171551141622,-2.05772875694725
-1.7801904633556576,-2.185726266228027
-1.7757441247312518,-2.3384320684736952
-1.7737649069471375,-2.424243955580351
-1.7693373491672053,-2.5800869251417056
-1.748558452081954,-3.1516078181620877
-1.7485471889662332,-3.164771221025197
-1.7479713432062354,-3.206869531534777
-1.7448469627260244,-3.2449880587068414
-1.7429006204380189,-3.2112860298333503
-1.741917335577756,-3.280876660822293
-1.7384695281009097,-3.3314467779399797
-1.7329415967029878,-3.386715212629967
-1.7245560673596616,-3.383501332713927
-1.7193020171981903,-3.3325454854895096
-1.7060717448855858,-3.158936245078811
-1.7034577475173482,-3.1325405337893435
-1.6902621103790476,-2.8267946130448403
-1.6820467737179474,-2.5193406487329213
-1.6603133433609392,-1.7834417826271252
-1.6525342665342053,-1.5676303093411588
-1.6507903386928084,-1.5023947445411625
-1.6487261713575154,-1.4246376597444599
-1.6373103205857935,-1.1356357841643525
-1.629823621735971,-0.9735937202658892
-1.6261484927256065,-0.9285276325880168
-1.6238941987215274,-0.9339019796236455
-1.613617255631394,-0.8487750090554159
-1.6115006671058183,-0.812759625590589
-1.5995978014931225,-0.8082351108923774
-1.5992416780839145,-0.7987030797457054
-1.5887342194701624,-0.9156378906233338
-1.5807681282351171,-0.984827749180616
-1.5782973230168282,-1.0881576662775498
-1.5726791184916549,-1.115661675939608
-1.569903510500532,-1.1939860260178743
-1.5613612207577259,-1.4591175887368342
-1.5606877088775468,-1.4401723834740632
-1.5604110592345382,-1.483930226673763
-1.5587599214483694,-1.4945990245421081
-1.5574824102120715,-1.5369624120137122
-1.556516450285413,-1.5483822037628774
-1.5487448527315721,-1.7152521965785221
-1.5468446588387053,-1.8011232592788347
-1.539926229042277,-1.9654278112825712
-1.5357556348580133,-2.042590976133495
-1.518452551984059,-2.331293588369713
-1.5147151643577286,-2.3656994476987636
-1.5062210463107835,-2.403640153130247
-1.5045669491851432,-2.406924798007351
-1.503945256855544,-2.389497173192258
-1.502756168917229,-2.402244392433033
-1.5021999079861519,-2.418868237737516
-1.4993030455520067,-2.398675205211925
-1.498836160425662,-2.392398747430599
-1.493000948257522,-2.34794807520812
-1.49126718885821,-2.3307561869166395
-1.4904160930215011,-2.353528937981461
-1.4847511088667564,-2.216030427024074
-1.4813423829517316,-2.1746588442935026
-1.46841115655652,-1.8331588328437411
-1.4605865463500656,-1.5587632006277252
-1.4578549505307616,-1.5073064651840165
-1.4546830680521219,-1.3730525984679505
-1.4394561539409958,-0.7112929649792116
-1.4233869590140606,0.11446709556882503
-1.421381044033734,0.188889595165675
-1.4059083491180793,0.860846928474321
-1.403379447408143,0.9704806255377636
-1.3968259409570032,1.2294020464464128
-1.3946089757142595,1.2550357328326838
-1.392036076882059,1.3342842997164335
-1.3888366065427926,1.4665828129041718
-1.38176721321336,1.6658487730875005
-1.37807377344472,1.7340131234315008
-1.3748278619102727,1.799538196101437
-1.3747479166355279,1.7815744957079505
-1.3708436717171815,1.7980087914696816
-1.3656705717601505,1.878885180029855
-1.3572665971341964,1.8980301252889387
-1.343806142805135,1.7314132040488408
-1.318184506795522,1.0549017898385027
-1.3074694992830898,0.6703050869248213
-1.3068006579973133,0.6803166014600425
-1.3023999933018797,0.464794664866332
-1.2994347818546546,0.3720113038011742
-1.2905111881193008,0.022616051532146107
-1.2872053672138242,-0.0494334038210916
-1.2869769987682609,-0.0808568606294062
-1.2865286848510666,-0.06653644097023349
-1.2734454696624422,-0.4456021801734976
-1.2731861114534948,-0.49125934373438485
-1.2730634464252433,-0.49696027549926014
-1.2632690125549042,-0.6768559813538495
-1.2561000887430758,-0.7777361699545146
-1.2360728546960718,-0.7842445687897741
-1.2342467682215388,-0.8053875006482397
-1.2323436972554043,-0.7592419393877909
-1.2168210614897002,-0.3194943766553477
-1.2102722450984669,-0.09664397867898841
-1.2026679942467624,0.14884151816488775
-1.2001031892536236,0.28925861175181156
-1.1899563815926861,0.7921938491472553
-1.184765165552341,1.0660166509070599
-1.1805422877022385,1.3143139592497042
-1.1793377695700582,1.3718229356863916
-1.178942169523001,1.3523311741721395
-1.1779763923417552,1.4244994744017299
-1.160533533744528,2.3914027030510563
-1.15862707962502,2.540003376323312
-1.1501723623599827,2.974637702551085
-1.148090969374183,3.0684363225288434
-1.1419892604668467,3.3566185496079686
-1.1313940704535108,3.840115962218816
-1.1227505548146595,4.087040214406193
-1.118732810010384,4.235590584599258
-1.0884303844326793,4.505911802879138
-1.0823026754929952,4.497283724552918
-1.0810871231302484,4.459405281260965
-1.0758849557817949,4.4201937169633405
-1.0753914949866212,4.423105037209489
-1.0696481625309582,4.3235726076727135
-1.068296527801199,4.3277785661294805
-1.066006404313225,4.295868388938676
-1.0645812307715845,4.271167432954435
-1.0504252627119306,3.9027214198318334
-1.0478239656002655,3.8690198311325523
-1.0464534809099992,3.8287575449593407
-1.0414545862884586,3.6797875764834003
-1.0403561551098028,3.6175201761144353
-1.0395906915246802,3.6515241527366964
-1.0370370981819035,3.5659490303994605
-1.0176188857528667,3.0257488424211076
-1.0166812480089553,3.04202114507649
-1.0100660596578932,2.8910262111630916
-1.0083222826024274,2.868040244750328
-1.0069767386513138,2.78306463335601
-1.0011492257575239,2.6769768584697755
-0.9974800802444568,2.626263765891718
-0.9870386764686891,2.472310485061468
-0.9868122470290199,2.4462745577900558
-0.9807794170671027,2.381427140244527
-0.9793711777602656,2.359828679843794
-0.9747723227000558,2.3047006409771087
-0.9652682324772996,2.2218289797319426
-0.9615432176199881,2.1863352738781194
-0.9589901147092368,2.1459706701099717
-0.9513880542916988,2.1430146447684666
-0.9429663821793288,2.0691786125425216
-0.9421465178499373,2.0592355088440866
-0.9223232551408289,1.8217874071488416
-0.9112463411898819,1.7008366519257534
-0.9013780048923525,1.5053681207167675
-0.8984020019441061,1.4156960375585999
-0.8977386626575328,1.4267609318725365
-0.8973107788233152,1.4044410942757586
-0.8857017351205903,1.100102678062508
-0.8769892566832622,0.7847269721034358
-0.862305143289201,0.25915143722911754
-0.8598285878615699,0.13723729319456607
-0.8589421143316951,0.11897722064648827
-0.8560520258701603,-0.012647172677765326
-0.8545480365722842,-0.07164173346735571
-0.8487969159455693,-0.3244540913842699
-0.8440031890574504,-0.5247649672899082
-0.8358494563204273,-0.8899841953349712
-0.8286538352080015,-1.1411861882964645
-0.8284422774625955,-1.1453584815054487
-0.8283140313668418,-1.149393487021099
-0.8240747966567019,-1.3085038916305538
-0.8236263866338311,-1.349065266540633
-0.8001063829239499,-1.9006890023035288
-0.7921689884223615,-1.9871191816913165
-0.7907689996677529,-1.984392802828568
-0.7856952833708442,-2.0052215291712328
-0.7632714584174201,-1.6287681283920863
-0.7450659049543131,-0.8431625432804131
-0.7328500609368191,-0.22574364630305202
-0.7267774644710023,0.23554837363817976
-0.7183351497745276,0.7310872655804
-0.6985610179409152,2.020934636868257
-0.6941811482790139,2.298730984819323
-0.6922793437926309,2.409526466958782
-0.6908930725777056,2.534512273808027
-0.6897278550735431,2.562902508264086
-0.6825429906531228,2.978622121733323
-0.6813067268671409,3.02123530302573
-0.6774713826423011,3.16540315617515
-0.6770116469928258,3.1963588456478322
-0.647044171950542,3.7833831586151208
-0.6433671279305666,3.769958199403172
-0.6426919780894362,3.797766736047952
-0.640149482667884,3.782313579355674
-0.6384934872765093,3.733622081432426
-0.6381598850581414,3.7255009023775085
-0.6332882902273207,3.6173321795725633
-0.6256624443238303,3.3046688635347388
-0.6233931297588242,3.2200761629830628
-0.6207358510142815,3.065771831312078
-0.6108606287528442,2.4482763791064386
-0.5989291327566737,1.592937611176491
-0.5874824475434526,0.6294519889961702
-0.5525972674457256,-2.600754393308448
-0.5463829172661807,-3.0584772614143625
-0.5463159587736746,-3.004880244232932
-0.5312574821774305,-4.044434019143335
-0.5284575066102146,-4.182110604856486
-0.5263846001877792,-4.281209825109039
-0.5211873626139178,-4.487429398347444
-0.5154270970011705,-4.7033544745261855
-0.5113880382932274,-4.769631388381079
-0.5104366459158172,-4.814173576091367
-0.4932446832350488,-4.743319223436944
-0.4871669254728066,-4.647732777008352
-0.4692985587919729,-3.8780203389741215
-0.45786700298296434,-3.1027844152794524
-0.4578588781933153,-3.0974615563834624
-0.4470444065881809,-2.3092559232355607
-0.44495477093368674,-2.1239037109883645
-0.4420833277852392,-1.9506094980842452
-0.42983449174358856,-0.8656212680962749
-0.4278924821449377,-0.7375992281148056
-0.4248058612073855,-0.49196698099156166
-0.4235479692306674,-0.41629069859518053
-0.4210110226655712,-0.16854280420852982
-0.41839114391628884,-0.010947651920554403
-0.41829901984928775,0.022832484902159257
-0.410492965630735,0.6145768052086827
-0.40909545177835316,0.7348836983357457
-0.4077152804822459,0.762723465071487
-0.4058244994124993,0.8515768025557616
-0.4013188175392446,1.1545041021351041
-0.39826514583444883,1.3674957956456384
-0.39811884497286254,1.3665598550046527
-0.397874006432291,1.3863016316774375
-0.3912998083149386,1.7558175192442018
-0.38914501145456626,1.8460622134657125
-0.3887499084678918,1.8797489913152388
-0.3680298460834672,2.382345389807359
-0.36583860302133875,2.3804194110501298
-0.35928075275027904,2.4118869091784627
-0.3392397728933645,2.006225534932038
-0.3355388388622633,1.843155257680156
