n_harmonics,base_freq,magnitudes,instruments
8,4.346480019328594,"[-1.91049141  0.63617169 -0.77644069  0.51300743 -0.24003463 -0.78958882
  1.0119568  -0.2228865 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9999578948135257,3.222396495859792
-2.997582771531462,3.1291824527608103
-2.98838594315254,2.692559799563472
-2.9872536366527966,2.6457716001874245
-2.986571873429109,2.60889095221231
-2.9858049652850243,2.5698188288872705
-2.984791888424737,2.5151486141261357
-2.9801287244916748,2.265613581980953
-2.973274488859336,1.8963911492952814
-2.972219962040498,1.8280798203320208
-2.9644984917069896,1.390516227186948
-2.9467936084181687,0.44286620134650345
-2.944799248297289,0.3502548573779085
-2.9363577922834754,-0.029948598507946088
-2.932944260486429,-0.18161289108974535
-2.930446768561297,-0.2758438878086878
-2.9294735536496503,-0.3169481855183424
-2.927845100865982,-0.3876053382679854
-2.9231595632362803,-0.5462572929483904
-2.9119553374483393,-0.8782225930649655
-2.9059842874857953,-1.0059618985672105
-2.904401729105298,-1.0491555799044254
-2.9027492405884265,-1.0748883308301773
-2.893811529893373,-1.206903707689736
-2.8914623847788854,-1.2322021231046274
-2.886589861985895,-1.2674455415294836
-2.870595944037431,-1.3039429279018526
-2.866240497480945,-1.2774005439842406
-2.861285196242917,-1.2220661519424199
-2.857507209336932,-1.185078610359865
-2.857387678393198,-1.1792385638884306
-2.8493015942518474,-1.0548759045764204
-2.8471848013980012,-1.001453041148279
-2.845128046766311,-0.9788559552308143
-2.8441302352096924,-0.9549790487659124
-2.835555447315166,-0.7420354979388815
-2.8353025888253374,-0.7273004330281331
-2.831374803281693,-0.6115779738641927
-2.82335210186719,-0.3419572040859765
-2.8056570372040905,0.4157020961245624
-2.7846350340974864,1.5179670607439804
-2.7691385747562443,2.356382396959678
-2.7680060482478765,2.414651758598959
-2.7661906287784257,2.506039690183218
-2.756958114459688,2.9325067288366915
-2.742958243484972,3.4031354525448725
-2.73813425447248,3.5027854568846957
-2.732942278080081,3.566555945776958
-2.7316591849234477,3.5847876930253126
-2.7180903877130085,3.475300932103532
-2.716468322131049,3.4623359160377705
-2.691569695799936,2.286808876981766
-2.687860481411195,2.0256183052710126
-2.6856315958391197,1.8505855059232976
-2.68100106940464,1.500537034639792
-2.679726546882942,1.3976741830736783
-2.655007976796237,-0.7827926388434177
-2.6510124507364803,-1.126113801210879
-2.6473194084681406,-1.4346141181627061
-2.639436220108787,-2.0541880342083765
-2.632652837848644,-2.510265516557191
-2.631462488352903,-2.5724292688507773
-2.614756798631607,-3.322345580673436
-2.593054100444441,-3.453303588056912
-2.5913269351997976,-3.419903326718669
-2.591304029545195,-3.4271950760652357
-2.5869525233367323,-3.3338893098799915
-2.5839169985382107,-3.248179239806433
-2.5695802052282564,-2.7583542166401287
-2.5665472517287444,-2.6250779136537736
-2.5610806650541287,-2.412793742533905
-2.5547974530390443,-2.1662273394097653
-2.5501004385561736,-1.983346354004837
-2.547394914286413,-1.8827137427678065
-2.544143698428198,-1.7733564756054074
-2.542203176316727,-1.7155144073439093
-2.528285905335143,-1.4554308845811006
-2.523455533787101,-1.4145273243114465
-2.518877598453936,-1.4258229478702729
-2.5093471211341942,-1.569510123961468
-2.5083026426361625,-1.5827362584809228
-2.5070582969670108,-1.6066845333442272
-2.497060713355169,-1.9474748291904653
-2.4908411235124257,-2.2087322207278155
-2.4795419550213618,-2.769152376483568
-2.452294196446565,-4.011033882293025
-2.450650524881997,-4.062366671762182
-2.445776284329431,-4.17945703228325
-2.4366807843493827,-4.27176115984062
-2.433667827268149,-4.269040388197458
-2.4199242981409332,-3.9410713351203586
-2.403219567393153,-2.960344252329096
-2.3974224606974643,-2.4688311115012618
-2.389615100479935,-1.755510513239355
-2.387800279763809,-1.5628067524432288
-2.376625933446741,-0.41638136571271894
-2.375690813913354,-0.3225594473807294
-2.3729592273556745,-0.0367701949265293
-2.3632401849997837,0.933365709231226
-2.3589230900911997,1.3366251660934274
-2.3545818993594922,1.7204191843395096
-2.3514882994402764,1.9599970909443474
-2.346229925581152,2.3472586792446446
-2.345072196553919,2.4286087694572593
-2.340120436358499,2.713057991436326
-2.333131811265825,3.005397895722455
-2.327351098425374,3.1609020821223073
-2.3235510025872577,3.1950089685943146
-2.3204367456149684,3.21578922270595
-2.316068767280656,3.176402120843508
-2.3104491681361146,3.053786334056396
-2.30378141486527,2.8209063819580225
-2.303320989597273,2.800988538034272
-2.2952370390029837,2.3616321558562112
-2.2951037845535467,2.371397469270921
-2.2939290652785846,2.2942557236352
-2.2911562396575436,2.109587143071227
-2.290134157341486,2.04823664652149
-2.2897981131931084,2.0134620347590766
-2.283883549030823,1.5829787244726425
-2.2832360497695765,1.5374207337698411
-2.283086202458196,1.5226489031574377
-2.2806446564629694,1.3417623268318706
-2.28019840584655,1.3175430192438318
-2.274770933372351,0.8870228200537077
-2.273068536010939,0.7481802701436594
-2.2625650784939353,-0.06407128696505227
-2.262112212669852,-0.0967096410315502
-2.243729284910482,-1.2251319600875006
-2.243503208468764,-1.2224937986138107
-2.238548016522402,-1.430795462425474
-2.227947804397878,-1.670403486291382
-2.2099589697112725,-1.484016220204866
-2.205802513252824,-1.337787406006157
-2.2013166545278793,-1.1743711053226067
-2.1770781253630895,0.23904836790942458
-2.171686115634624,0.5940794096968772
-2.1685060267097183,0.7813966845980148
-2.1683681477174654,0.782197165299458
-2.149924039569256,1.7412166421264101
-2.1412521517132945,2.0149790268649266
-2.1358669807401958,2.113166767845474
-2.1020582963827534,1.3843642587252338
-2.0996781167044034,1.25343550416755
-2.095732322550723,1.0364242779760786
-2.088039514792148,0.5641760135600226
-2.078583643075743,-0.046689277817868025
-2.0780813598591688,-0.0743110288838237
-2.076082293094053,-0.22092181824468715
-2.0681288381864906,-0.7260624906099047
-2.0673122853274037,-0.7761631099499418
-2.0646615428159105,-0.9404838781435568
-2.06238027892221,-1.0648872017897684
-2.061214953926598,-1.128635331438242
-2.0538956117095646,-1.5098681804392589
-2.051736302142121,-1.610225120641997
-2.049151654823772,-1.7269629221399447
-2.0467402696983177,-1.8193201726692834
-2.044083011727913,-1.9123507095568737
-2.043759544552521,-1.9228551615658338
-2.0422452693749475,-1.9772352759334095
