n_harmonics,base_freq,magnitudes,instruments
10,1.327922677104958,"[-0.1790649   0.51580635 -0.66903208  1.36865773 -1.84183266  1.29950322
  1.16823278  1.23068541  1.86052185 -2.79180219]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9996474617588147,-1.0457713107597808
-2.9968146657784374,-1.030082458076085
-2.9943369222315797,-1.0149932355028364
-2.9828146276016185,-0.9241537480107723
-2.9780606211335274,-0.9141139833391425
-2.967526407082013,-0.8356056179489985
-2.967472633938022,-0.8099185560310143
-2.9593543633539743,-0.7704954722474435
-2.958580556561584,-0.7490661675426065
-2.9532841818306386,-0.7475550726215426
-2.9528742260194223,-0.7318058722583498
-2.9485404165155913,-0.7334943388049487
-2.948300010230005,-0.711968721351402
-2.9476138868616433,-0.6909155282384328
-2.947476869473636,-0.703348521897085
-2.9444864493373144,-0.6774354999309624
-2.9404111587763673,-0.6162914771830701
-2.93766939135953,-0.6346965571769551
-2.9343614215408698,-0.6147496601324313
-2.9238758912780582,-0.5628070700702845
-2.9135383014451777,-0.5282596577898111
-2.9101789710230666,-0.5178581840172075
-2.9076382033500403,-0.5140518550778063
-2.9060163893190776,-0.4884759235261495
-2.8980538052336975,-0.4689823238824669
-2.893147102118234,-0.46296316697664835
-2.8854661318170702,-0.4071025328826191
-2.877940811496316,-0.41328157667114707
-2.871005102713405,-0.3640943949965444
-2.8686270542953487,-0.4029080112509837
-2.8630828598367764,-0.3817569486322053
-2.8464469162602013,-0.39181070969119886
-2.8409006731334605,-0.38856618485056615
-2.8306800396559617,-0.3339500530429114
-2.8163975436291215,-0.3269623399831825
-2.800685817100898,-0.33543184203713006
-2.788781705899012,-0.3064506253164009
-2.7870834140578635,-0.3243805573179269
-2.7853419548861504,-0.2951381529476391
-2.783425738503603,-0.30253936079958543
-2.7753229641364934,-0.3083965285684701
-2.7743855312239742,-0.3183033725373534
-2.772971888017294,-0.28318449836658655
-2.772804981187068,-0.30654060057482024
-2.771910001712018,-0.29186396576956203
-2.7574463068327653,-0.28578616238123267
-2.7464755525781293,-0.2312036857725748
-2.7452909930690375,-0.2482362434332718
-2.7438284649408753,-0.2745372899488393
-2.7393242268655147,-0.24407801683937264
-2.7385649431082113,-0.20090006233928112
-2.736411510398936,-0.21570019177416863
-2.7323297378653124,-0.2060017008638882
-2.7238974081400613,-0.17474510724857936
-2.7182205237708352,-0.1478340447544331
-2.7125266869246856,-0.14184838034921932
-2.697880128634613,-0.116377895903479
-2.684783701488646,-0.023675649757982586
