n_harmonics,base_freq,magnitudes,instruments
9,1.910504152922837,"[-0.30442495 -0.72515778 -0.53263356  0.21828302  1.44622277  0.58298805
  1.04140961  0.59879534 -0.16143844]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.993854505817718,-1.2199477331208954
-2.960800730689981,-1.5372118067463492
-2.9517191967788166,-1.5849679302253348
-2.944927421338697,-1.6408245599521285
-2.9401733482713386,-1.6923374897486854
-2.934326293837093,-1.7438697837519723
-2.9338835520209625,-1.7034956804243098
-2.9330330134876896,-1.7308678492146181
-2.9305233533764756,-1.79158382061684
-2.928048424319586,-1.7492208084137877
-2.926322397865099,-1.7570845638406527
-2.90347993274455,-2.015046475942789
-2.902708514279887,-1.9521545319838662
-2.899076738854843,-1.9476222170784936
-2.8972649645709074,-1.995308316955317
-2.8966528693317546,-2.057502721833137
-2.893689346782871,-2.067074566317217
-2.8788272498120957,-2.119920811494267
-2.8699711445359366,-2.1361273420081357
-2.8636013497401014,-2.2037145330977257
-2.8569524656695653,-2.1814695371270387
-2.851977215807411,-2.314678621132098
-2.8504761186083734,-2.276341711554144
-2.850355092908587,-2.264976786825087
-2.848683684055148,-2.2339684730052376
-2.8468141642129003,-2.340306119166893
-2.8334919530946236,-2.3464375217816302
-2.8275774479452345,-2.3618668880198173
-2.8184963529669655,-2.438392201567767
-2.8141169892658704,-2.44159537214263
-2.809326568577518,-2.477168581821732
-2.804784621993219,-2.5066687579350386
-2.8045478561981643,-2.5330152641714516
-2.7983002678146267,-2.543339927386138
-2.796994333224912,-2.4988051427205527
-2.7914341644350427,-2.5596061267829278
-2.781548452291769,-2.6084817012872814
-2.7782044711877107,-2.5572419341349786
-2.7776814388896875,-2.606041946848458
-2.7725084233165056,-2.6241538317561806
-2.7680267739565947,-2.6081534277607945
-2.758932186364664,-2.6414517594652054
-2.758193398372209,-2.7041101346542162
-2.756413464477929,-2.602773980481769
-2.749848154810324,-2.612776555702719
-2.7465685468366052,-2.638821326617771
-2.745562330829478,-2.614733244246199
-2.7448857331929637,-2.6692639278984966
-2.7427180054027045,-2.6125103272844865
-2.728101400705184,-2.5194341758067256
-2.7251778772105046,-2.5994541015731656
-2.7181166672706656,-2.4728296853910265
-2.7154308964016973,-2.473328932585034
-2.7145394288024374,-2.4299145056708946
-2.700156313216361,-2.266372094899663
-2.700123734720858,-2.2629775504618537
-2.6899451403078145,-2.11082785315699
-2.684362914594727,-2.046744690707146
-2.683702444985297,-2.022682557229793
-2.6763734885743116,-1.8423840989597773
-2.675906692356561,-1.8507936192468584
-2.6668249642186828,-1.689205870313503
-2.6621234662714186,-1.5199731979121764
-2.641762797321144,-0.9089918949649849
-2.6352602409383405,-0.632460678148633
-2.634724211484996,-0.6373329960751332
-2.6325428463131733,-0.5869944208653501
-2.6305277021782842,-0.45983301014171607
-2.6173676956051866,0.0006990865550253553
-2.6161867489914146,0.021969985926409804
-2.6148476354413495,0.08316488112792673
-2.6144413614839603,0.12210751612181586
-2.606340936957994,0.47531704264342656
-2.604915806164435,0.4962276275239372
-2.6040175152022806,0.578056124314583
-2.5971716703128416,0.8576843118778283
-2.5851542736054114,1.3518669979473497
-2.5832881361922957,1.4398992170977305
-2.57322913353158,1.9018652668669016
-2.55159099043128,2.8224740056600446
-2.5451037171397948,3.099321761559879
-2.543639402505188,3.1502558256728053
-2.5419480473879412,3.250684377812008
-2.5392080064384497,3.3201584816770997
-2.535324632776128,3.4754184196722187
-2.5295674933167316,3.6638145519039313
-2.5209801886177265,4.02354296127276
-2.495267345853261,4.635558268572939
-2.4949957868927317,4.639625770629965
-2.4891510854972783,4.762503992583503
-2.4888716068891164,4.696683096158752
-2.457985570482933,4.940588924729987
-2.448172727737038,4.831283228747949
-2.4481255930197747,4.816736947301493
-2.4460359735036175,4.787211157008218
-2.4394910476147,4.713565101584481
-2.4369900575629098,4.6381293644244375
-2.4300679239415546,4.504824147824901
-2.426835859762236,4.395579995972571
-2.420792280959402,4.275509942781359
-2.4200731973447493,4.216510604893405
-2.41841608630517,4.173819677634531
-2.415538138865381,4.119160638086871
-2.4119399131665853,3.9693021230042964
-2.4079868084425375,3.849523083335132
-2.407452593959098,3.818292201725121
-2.401668191160572,3.631119820161445
-2.401423251024288,3.5336144271288754
-2.392811338209846,3.222763954489945
-2.3815577940796695,2.7120761622860825
-2.3670260308647415,1.9354865550599003
-2.353699119619688,1.2020058695295108
-2.3512301379212768,1.103483170193065
-2.3396271952861554,0.3770692065704225
-2.3392020307068524,0.43064618938021676
-2.332542904229122,0.01450192724480846
-2.3086195500194955,-1.3192720281449533
-2.294170244580123,-1.9971181121941382
-2.26821452644717,-2.991702378752129
-2.2669378273829066,-3.0288439142453263
-2.2610654553689957,-3.2226740254296375
-2.256275621701191,-3.3311186888484903
