n_harmonics,base_freq,magnitudes,instruments
9,1.4960271912478968,"[ 0.31352394  1.86611689  0.4206304  -2.0838289   1.42890282 -0.22045992
  0.10372977 -0.89223619  0.14219883]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9989403646536577,2.8171121047059384
-2.992922720304292,2.8868801099809978
-2.992270083527649,2.9420036204247357
-2.9746059358247257,3.0362762815354745
-2.973999016286193,3.048272719500316
-2.9719635877028803,3.062199130552264
-2.9701163757853104,3.074482374932451
-2.9696216981699184,3.0661227824254933
-2.956979104442907,3.137576438847926
-2.954456982303303,3.1136524141752826
-2.952005283635392,3.1608214799401666
-2.951984629431397,3.1486313258262224
-2.9438134953772463,3.179218102908182
-2.934723700047491,3.1907040256786847
-2.926800115130674,3.2038797491527
-2.9237304586176096,3.2005633803131017
-2.9232133549396337,3.219232157177523
-2.9220853771977575,3.2200072812745644
-2.90486554588933,3.2083264350961866
-2.8693182526792214,3.12821150039883
-2.8653404159829643,3.1186325166955857
-2.8607908468493344,3.1007798690186053
-2.8265115189099763,2.921512322436263
-2.8154427131359867,2.8658528230134017
-2.8056291678638763,2.792643714522707
-2.8034156182791463,2.7634188241450124
-2.8033210143120155,2.754383484036597
-2.7944018572896487,2.701158722629193
-2.7932959216488027,2.698788899061033
-2.7920998372724974,2.6806291963365445
-2.7914596870320225,2.6832270494359363
-2.78986703189054,2.6786816595328586
-2.786177713068546,2.654349192142768
-2.766037146126394,2.479214794275405
-2.7638243407120227,2.479325245454331
-2.7634466913524385,2.463939515187225
-2.7625666776067366,2.4598357028031463
-2.759448287146724,2.42662163202096
-2.7512710934764524,2.3576632027795306
-2.741861929195161,2.2922136035277076
-2.7401906701340133,2.2676740929879573
-2.7371516039489086,2.245125702621924
-2.7340765233533566,2.210437536131971
-2.715917878467727,2.018538393010269
-2.710185377640173,1.9444647366644001
-2.7095185928290757,1.9700368137342399
-2.7086691991213794,1.9524275216271265
-2.7058453141049648,1.9261318371550695
-2.6966844158865957,1.815790764159875
-2.6959858102223446,1.8039048161604798
-2.682424730714615,1.6361544883896606
-2.678181476531365,1.586943894888158
-2.6710592216693447,1.5151382866371879
