n_harmonics,base_freq,magnitudes,instruments
8,1.5719723288204057,"[ 0.17557269  1.73661707  1.00876232  0.20631169 -0.62410169 -0.76306098
 -1.16357682  0.68880553]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.997354347408917,0.8810113936042604
-2.9884981467158767,0.9676513619508657
-2.9853981780955934,0.9990266125608188
-2.9830350775234185,1.0213337841472794
-2.9768871738360003,1.076974854919536
-2.9762589979360605,1.0830220140071534
-2.9675992822569404,1.1592448134536624
-2.9487281074032863,1.3058267106553985
-2.9482872471428987,1.3046885585322938
-2.9449546650367053,1.3275533092764173
-2.9388442766620555,1.3629764184165227
-2.9343210493406247,1.3869613127628875
-2.930429070037837,1.4052297211767013
-2.925744218235089,1.4226872676273687
-2.9254789280186837,1.425101885881506
-2.917031978446905,1.4512438636545897
-2.907476930825358,1.4708235921830635
-2.9017884260639377,1.4765375819869353
-2.900017741212891,1.476800213546962
-2.8985555041165787,1.4762193804865993
-2.8856333213933087,1.4572983921872371
-2.870354968167369,1.3933916070018044
-2.8661743671047737,1.3665534152058971
-2.860256724794617,1.3265506922864183
-2.857642108854633,1.304571403313933
-2.8431950523231717,1.1661643406848254
-2.8405201764056054,1.1326838672838906
-2.83531846565312,1.0736485398367472
-2.827140344140179,0.958898524672122
-2.8193087602714257,0.8443387738070398
-2.816594396790089,0.7996240538617339
-2.8119693487625845,0.7228469296634604
-2.8107246859807535,0.698679018690003
-2.8095428861808447,0.6782231330672787
-2.7935592744311464,0.3734275984078341
-2.7928495957764405,0.35997137382341915
-2.7894440113220833,0.2880581204011147
-2.78667362306967,0.2301437847311301
-2.7822904497789285,0.13158048068005804
-2.776861260759075,0.011831495157013105
-2.769303632106846,-0.1686003875124478
-2.7669489563788385,-0.2224934247196183
-2.7535247730824235,-0.5591145937465678
-2.748515882665961,-0.6872980556211084
-2.73561692393051,-1.0254341384662458
-2.7348556771366304,-1.0470596265365473
-2.7013815995021497,-1.9425289325826265
-2.6982407164461115,-2.0240173880820755
-2.697748419451425,-2.0357091388899615
-2.6959357933524712,-2.0832621038339827
-2.6927082534796303,-2.1653145539961662
-2.688601936445968,-2.271208060105007
-2.6882555935112036,-2.276694482687605
-2.6844091228795257,-2.3741291578671295
-2.6753493531689507,-2.5917916677370108
-2.672241096591727,-2.661934057466819
-2.6708922371764423,-2.692218180968391
-2.666834816082978,-2.781302445818458
-2.665821222615853,-2.8049328197409045
-2.658782047655969,-2.955446839962063
-2.657551811846754,-2.9755480207844007
-2.652066933563133,-3.087199480479641
-2.6463214327579605,-3.1899916849133976
-2.645286108213232,-3.2071717326817972
-2.640412251806197,-3.291634796318088
-2.632807794237973,-3.4064570179414453
-2.62825462803685,-3.469990458784552
-2.6278544655240896,-3.472460293280165
-2.6176302203061916,-3.5884035573501745
-2.616459045223907,-3.59806000929219
-2.614656817899637,-3.61095680554725
-2.6115873315789164,-3.638755662103463
-2.604322699466616,-3.68678416649018
-2.6033401222267836,-3.690682824515221
-2.59755958968363,-3.712666099703157
-2.5914129972968016,-3.7234022513308918
-2.581004790702739,-3.7104426595146007
-2.580782638797138,-3.7098989666847326
-2.577183008517477,-3.6929552060589974
-2.572028125732975,-3.6677516564520616
-2.569926594461397,-3.6525517187490144
-2.560337561138134,-3.5618854552712356
-2.5431391068723777,-3.314855458121057
-2.538484525000486,-3.228193119728963
-2.529985073416719,-3.0500258755189456
-2.5171943231765974,-2.7279069616143667
-2.5045953923893536,-2.3602415613266294
-2.504253227657948,-2.348853342523509
-2.5034825974076282,-2.324981064480986
-2.5020858059029645,-2.2783612365334993
-2.4975792612646743,-2.1287522288288714
-2.4881795049375306,-1.797763971822568
-2.485023854827406,-1.678101870712286
-2.4850151229708204,-1.6794136775861752
-2.48256020528322,-1.584930327180423
-2.4789020276491134,-1.4448747041097876
-2.47236896469788,-1.185134960935476
-2.4691303162634126,-1.05175532844735
-2.45852910407543,-0.5997527512386682
-2.457046239856009,-0.5332348164481757
-2.454825155122088,-0.43470266914421013
-2.449549257743452,-0.20164216925198158
-2.447706280521434,-0.11601685710231757
-2.442163685244768,0.13877522944294166
-2.4344420309455104,0.5033349888627908
-2.429246495481152,0.7471716538916997
-2.4271992499635915,0.8455535990748669
-2.4271670805588377,0.8464358054708055
-2.4252331047156375,0.9388346409126309
-2.42177848129094,1.105059864837172
-2.418830649810965,1.2461615254107428
-2.3980056176272573,2.247602561016676
-2.394292991983338,2.421501729009008
-2.383378638694013,2.9305010752545284
-2.3694172491230407,3.5621699420232202
-2.364360622791203,3.7832101062529437
-2.3629002357369595,3.8432148480724
-2.357641658656087,4.066301464811413
-2.3556575352354105,4.148157324065391
-2.3450229400799874,4.567401458041752
-2.3401053875999542,4.750771770027411
-2.33363650847747,4.98423113057321
-2.3295155043608857,5.121794832024689
-2.3241493112905456,5.297018155292862
-2.316380738509598,5.5304417675615065
-2.3051732766616793,5.827745585960109
-2.3047013087287223,5.837902502053741
-2.3015760474798044,5.912594285277309
-2.300297776242492,5.9407911331425165
-2.2961204880672126,6.035545983340238
-2.2864345118778795,6.214949899585152
-2.2774532549683117,6.352054030812608
-2.266370776390694,6.465704672038966
-2.2526877778826977,6.5393690947032965
-2.233959115934745,6.508064579055183
-2.2325288153466376,6.497121671712823
-2.2323780039190293,6.4987962155075705
-2.2318462176977163,6.495318968696432
-2.2300380164313025,6.480793089242553
-2.2241589962606656,6.432664382293443
-2.21994319229516,6.388688636584473
-2.2141065199261387,6.3156998539242135
-2.2062694344908893,6.1959130338145805
-2.201330896945417,6.115114131501195
-2.1997128604808394,6.0833582336394745
-2.1924315553549754,5.938945004952231
-2.1890992228561705,5.865901264574894
-2.1887927562749727,5.860246545305735
-2.1772169740378633,5.581327247181932
-2.165364540257086,5.2616418011778245
-2.155203782393869,4.964031779047317
-2.15051037154533,4.817324650869507
-2.1411496373791756,4.5186503996242475
-2.131969976897368,4.211695977508556
-2.129891953234827,4.141693301942738
-2.1047242666910093,3.280327437680037
-2.095146171896042,2.9509049256066433
-2.0943508926274514,2.9228651874944354
-2.0902878692626157,2.7845361545021814
-2.085816549927689,2.639619071216098
-2.085744492154914,2.635099169181502
-2.0822910828298395,2.5231636627941048
-2.0818401156955506,2.5056820981025565
-2.067517493784944,2.0510095330539446
-2.063546657327231,1.9281468047405128
-2.058671169079626,1.7865160800773077
-2.053749324652029,1.6441231349342298
-2.0512577784296937,1.57684905001831
-2.032756832519675,1.1019917759728817
-2.0246869645478442,0.9218110320986943
-2.0237952160802593,0.9030011706386109
-2.0156788821607425,0.7467938027170727
-2.008248898955552,0.6144341119574631
-2.0079644931865195,0.6100042504268338
-1.9873722085960035,0.3388399142027885
-1.984085295650546,0.30418546905854144
-1.9840798394205967,0.3074205122072462
-1.9597054026340868,0.17675419191607383
-1.9588860082044046,0.1743771745181722
-1.9548310924093883,0.17349004691446085
-1.946834622255867,0.1782154662702692
-1.910958302854126,0.41015598233960615
-1.9101211618445721,0.4198699696945086
-1.9007399402925578,0.5247643185653399
-1.9002750964052422,0.5307959756612775
-1.8915324485132858,0.6435094122844642
-1.890895220893523,0.6546964265869575
-1.8506654183976237,1.2743756720870127
-1.8351076961730965,1.5201681712603645
-1.8346157358924502,1.5275674286636711
-1.8290840209810677,1.6153785023039628
-1.8230048072741978,1.7051211823333954
-1.8092672746968745,1.8953935034617513
-1.7983049421850923,2.0276338618118435
-1.7976558267501899,2.0321438396668343
-1.7896211793823014,2.116325825314887
-1.7860265238813557,2.15129626708764
-1.7689724004399263,2.275989552800418
-1.7688186076766752,2.2762687522890346
-1.7585420267608822,2.3147381548945978
-1.7473684500763191,2.330059899181723
-1.7398038542065222,2.3209931944630484
-1.734406848863665,2.3017494377754573
-1.7319876730665678,2.2948057261639976
-1.7314977401457101,2.2920060370816313
-1.7266317468392145,2.269269281077226
-1.710139295273911,2.1385734395936833
-1.7091134658817313,2.1285203183315127
-1.6996637097929685,2.0169106816315368
-1.6975548705912502,1.9910260095455965
-1.6974858429609259,1.9885986818677328
-1.6721393693576956,1.5731184957910946
-1.671702979435289,1.561270934289453
-1.6644381034044582,1.4177932095667471
-1.6619616083871087,1.363061066090031
-1.6615216251425156,1.3555404260323731
-1.6567562310313113,1.2527592690252098
-1.6556941062462804,1.224819968226213
-1.650855850104324,1.1142663320588828
-1.646865838355879,1.021051636199435
-1.6466825370693177,1.0153606027958042
-1.6399299640288894,0.852643141582954
-1.6354420792692002,0.7378867048156721
-1.6344514651464457,0.7110856560583804
-1.633670431564039,0.6921827982697532
-1.6229765825618812,0.41365844511603533
-1.61455489230191,0.18336804891871938
-1.5991962957408516,-0.2404235247953291
-1.591036479410343,-0.4673142633496614
-1.5872731785668046,-0.5696822757671692
-1.576167301273719,-0.8760143759663619
-1.5600995216314166,-1.29954822597367
-1.5579893090982058,-1.3540220191262209
-1.5565350584446878,-1.3919478482111758
-1.5542717998704552,-1.4492888020066723
-1.5540838712331027,-1.456393669959008
-1.55196367936826,-1.506017507457073
-1.5506871242616742,-1.537442510521432
-1.5312361531013092,-1.983360028100542
-1.5265725039412725,-2.079223982087207
-1.5156490615204439,-2.290486027537759
-1.496016438793056,-2.6019156333904783
-1.4955820864063647,-2.6059661033672117
-1.4788029949975936,-2.7890251105515027
-1.472062361353054,-2.843644815776079
-1.4695289659147055,-2.8614374205739685
-1.4683387646458008,-2.8717074288580267
-1.4679982120574822,-2.8732098109458617
-1.4632329059015783,-2.899175909091807
-1.4588214696608437,-2.9172545005455626
-1.4494329879603103,-2.940645715185443
-1.4422096505730597,-2.9419291046858596
-1.4407130013081726,-2.9391060802074938
-1.436401676376037,-2.930315650431193
-1.434748153503178,-2.9285361879947898
-1.415306286571929,-2.827900920903287
-1.4070961599457883,-2.760639534567271
-1.4001647090168572,-2.692997069417924
-1.3922742967785346,-2.6014884396699194
-1.3869551196188183,-2.534971342129787
-1.3848198579231359,-2.5063067707358666
-1.3842000730568946,-2.5000307033800446
-1.3798504626772454,-2.438607057086342
-1.3758457112229492,-2.3793072492595932
-1.37291179765114,-2.336524080307046
-1.3703878762613773,-2.29555650620819
-1.3675001179750796,-2.248640979872277
-1.3611507050010452,-2.1485155133244165
-1.3610816907127024,-2.146685983747969
-1.3571682026609126,-2.0816749348260233
-1.356179249120589,-2.0628171630502012
-1.3514995262033838,-1.981920104159477
-1.3255555952921112,-1.504840485348391
-1.324048204766039,-1.4767148030161195
-1.320361540003686,-1.4102034763329163
-1.319624378508579,-1.3915152010297716
-1.3056322590169511,-1.1308194695107352
-1.3054724792683958,-1.1263505129481386
-1.3041220434434209,-1.104643573722737
-1.3029420926138748,-1.080611057677672
-1.300647704231156,-1.0380857081108095
-1.2799346070511664,-0.6762487905059202
-1.277626364579552,-0.6366858425285684
-1.2774162703891758,-0.6293693853847967
-1.2631901213457968,-0.40835933782664485
-1.2448271356381286,-0.1578312686920405
-1.2366443926240371,-0.06295611234397518
-1.2347245887924547,-0.043945542872572435
-1.2321686542945296,-0.01897817564218946
-1.2247975577379397,0.051508480325125276
-1.2202990715194244,0.08989534090448328
-1.2171531390592067,0.11305184807880413
-1.2095187242549992,0.1652577865695517
-1.2068840404562864,0.1793833314391445
-1.1925783429961183,0.24122968211277204
-1.1837229930224715,0.2618151403192584
-1.1710822129197962,0.2651117527849169
-1.1622830845505354,0.2541086381828243
-1.1603379045788238,0.2456643146646008
-1.1365554126100579,0.15100951483152056
-1.1338058405960438,0.1319638431038871
-1.1256350486385873,0.0787470403988443
-1.1110978040097925,-0.029928379262368486
-1.1005112220480915,-0.12171895940006802
-1.0972608986571302,-0.15088107630897424
-1.0913760706102813,-0.2020203984886234
-1.0910771894462572,-0.2075887887597145
-1.0891297878772008,-0.22607946512557406
-1.0880632991543122,-0.23646776744210476
-1.0878173776308144,-0.23814595387961857
-1.0803092886734946,-0.30776965692797464
-1.0800547996995324,-0.31026880381010485
-1.0752845354774423,-0.3550663128505335
-1.0685188621067174,-0.41881844436449006
-1.0634028118454226,-0.4666614405240728
-1.0577706628236532,-0.5182705557660816
-1.053530250361754,-0.5568014852313811
-1.0521949462216023,-0.5710448531342106
-1.0413768301588548,-0.6630716483949097
-1.0330786154210372,-0.7299027335694749
-1.028971491906941,-0.7614863167083363
-1.027651371442532,-0.771067209029127
-1.0251038514669124,-0.7864891566665242
-1.023288641880303,-0.8007727956532821
-1.0035726551560316,-0.9144076751629264
-1.0007891817865853,-0.927637910711701
-0.9950672842319275,-0.9489474832282921
-0.9934503241001202,-0.9575387459594055
-0.9900483063198084,-0.9650456763221057
-0.9873462374481132,-0.9750941698754738
-0.9832574985827041,-0.9837571564227547
-0.9630036201415715,-0.9973575814701657
-0.9623444326707546,-0.995515167963431
-0.9620439122778421,-0.9948968217425616
-0.9602630057488781,-0.9945942654170158
-0.9590955331899158,-0.9923553127898638
-0.9533489918434546,-0.9845582771072374
-0.9516581924085354,-0.9793249401386265
-0.9462985259386931,-0.9644300735623216
-0.9418620412710865,-0.9495803371343614
-0.9369691825831525,-0.930038457906848
-0.9364606629668177,-0.9246236350512398
-0.927810689713036,-0.882588369355375
-0.9255455266228534,-0.8712477665357775
-0.917514718968349,-0.822243253688732
-0.9152143754613244,-0.8052597366597968
-0.9044630532068609,-0.7234015961218911
-0.8907791069898052,-0.6035617617260611
-0.8722092525362788,-0.41625337919324934
-0.871043460311741,-0.4053654662082145
-0.8700134226978857,-0.39361259258051035
-0.8683195772629584,-0.3750161339593441
-0.8664343728321291,-0.35634932985834805
-0.8655320920190088,-0.34581305954311226
-0.8636837524674115,-0.32873164597231047
-0.857765695116004,-0.26083786023096406
-0.8487629528390865,-0.16230788550058975
-0.8438370326295743,-0.10437414669209698
-0.8356802060200175,-0.01965800608341125
-0.8303247697038225,0.04038839880743049
-0.8293247212890202,0.051785813430473775
-0.8121316399735754,0.2329305360757122
-0.8071566316649799,0.2802576290265662
-0.8069941167313708,0.28045985521838845
-0.7807135306978052,0.500713778787554
-0.7743736779233714,0.5450706181184019
-0.7653164669916745,0.5929750186402053
-0.7548113625799138,0.6393741806135148
-0.7545768987346424,0.6412817652471389
-0.7538511539311505,0.6417391654680102
-0.752572648658957,0.647595890043869
-0.7458008375105383,0.66647931556196
-0.744138549422817,0.6668703494511715
-0.738625131427666,0.6757774647776676
-0.7265267769112906,0.6752415045649143
-0.710191555799419,0.6374137247087256
-0.7080095934534265,0.6323210236148664
-0.6963203942084792,0.5754635919680153
-0.6854636379522177,0.4987140495198929
-0.678964013128188,0.4469050592891924
-0.6571682795949929,0.2267851831276501
-0.6493044916593269,0.13093003743853773
-0.6452270576994623,0.08165737464171231
-0.6443262305268829,0.0702530462731251
-0.6332251909638353,-0.0800512675917935
-0.6319001737745955,-0.10012872825775172
-0.621342773427398,-0.2522036979055758
-0.6182458591828732,-0.29830839434333034
-0.611854634184466,-0.39699069597769143
-0.6111691293435033,-0.4056659831663796
-0.6050952458351868,-0.502836882222186
-0.597747916703204,-0.6203394480507142
-0.5947079704949711,-0.6699205923182762
-0.589995055232301,-0.7450311983250936
-0.5884789755614914,-0.7712642537195442
-0.5872330886096342,-0.7900360131541504
-0.5813596347615979,-0.8822253202277319
-0.5700789293524604,-1.066297691316242
-0.5640703003180181,-1.158989431397768
-0.5579191148150247,-1.25545333042473
-0.5519676353144884,-1.3446918136398256
-0.5472777041509724,-1.4178503934479134
-0.5350347117911491,-1.5868760007486904
-0.5303474845238925,-1.6505116559748694
-0.5135600980546848,-1.8567244799366274
-0.5124624245589882,-1.8719052434555186
-0.5094561264049382,-1.9023383402736858
-0.5088734518917888,-1.9085733405615848
-0.5018770580380689,-1.983548831630926
-0.4861903577728226,-2.11783642057543
-0.48284599365645153,-2.143705787012097
-0.4734944901954852,-2.204939488246742
-0.4724738430769717,-2.2127687870674047
-0.4661653660048608,-2.2424539640540093
-0.4601702815923483,-2.2680676492622625
-0.4580488700484042,-2.2766357657824394
-0.4558136352220079,-2.2826883802468263
-0.446649187436857,-2.301505211377607
-0.4445967016906054,-2.3054094274559525
-0.44343757014817164,-2.3083131047912464
-0.4423185198725008,-2.31100148062845
-0.4407578669276364,-2.307372417618448
-0.42954990176399166,-2.308953329897955
-0.4273870916997833,-2.303319779376566
-0.42598718187697315,-2.3060018496984727
-0.4198514473969235,-2.29166219874553
-0.418869235527783,-2.289134384938609
-0.4155063970519377,-2.2796105845050643
-0.40839636871956264,-2.2550503614409125
-0.3959824181420881,-2.1968071840790873
-0.3944288411271244,-2.186241941750826
-0.38850237381324915,-2.150850581583111
-0.38618502743889405,-2.136032093200593
-0.385870012210038,-2.1333637089862325
-0.36765795154223513,-1.9968227379175238
-0.3659206508979347,-1.9817348248529243
-0.35808284751669284,-1.9135703957774621
-0.3578420751110465,-1.9114417892773579
-0.3506546610270833,-1.8433400942121478
-0.34906532470276463,-1.8275263338570564
-0.341701842939238,-1.7537147669137747
-0.33838045251701754,-1.721961287809204
-0.32885303400423327,-1.6222824548052432
-0.32730463294876433,-1.6071881731378739
-0.3257501486344925,-1.589741676719335
-0.3226680639210331,-1.5570998241311795
-0.3207794590094841,-1.5383483227535513
-0.3185359937185037,-1.5153961207251971
-0.3159021245998668,-1.4899541116382977
-0.3136722144231552,-1.4632523762902958
-0.31318796336918187,-1.4627498503937189
-0.30930651278707,-1.4153178611449604
-0.3074344222012715,-1.396296213026864
-0.2961331146744355,-1.2804600569419506
-0.29083677720258017,-1.22383654622915
-0.2890095055981856,-1.2092164613295107
-0.2862172003642107,-1.1780146586882747
-0.2845544252820891,-1.159262943313905
-0.2835548594409909,-1.1487597861704961
-0.2780334117880683,-1.0980692981230313
-0.2550921107194224,-0.8849946575970855
-0.25489483327066065,-0.8883892788752075
-0.24908929821342296,-0.8407153480802577
-0.24292919659133272,-0.7902505469680737
-0.2406043022337574,-0.7739519247280341
-0.23603877781264293,-0.7432472763841992
-0.2265151036645774,-0.6777129198764533
-0.22416696278443737,-0.6655639881989924
-0.219185293829673,-0.6357689395514216
-0.21404485448071586,-0.6097442743878041
-0.20913071444710996,-0.5844034789605124
-0.19828680070790305,-0.5379110436791047
-0.19736020284145006,-0.536089789474535
-0.1916516698041848,-0.5152031298213564
-0.19096441038779322,-0.5119624946473157
-0.18557866790696087,-0.4990391719757733
