n_harmonics,base_freq,magnitudes,instruments
9,1.7858214751507613,"[-0.04910951 -0.35791964 -0.18772741 -1.55321045 -1.43492063 -1.09551455
 -0.95197805  1.46879818  0.13000431]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9965632298809624,-2.4104017937095614
-2.995970051953428,-2.4180623434369335
-2.9910572002325324,-2.2940878142106227
-2.9846640030278886,-2.085120188609725
-2.9834898486288095,-2.033606886533312
-2.978747972612302,-1.8777735355283092
-2.9719290930500923,-1.6586958913551528
-2.955166598710064,-1.1382511916148381
-2.9539765047745092,-1.0982365161247076
-2.9510239591568084,-1.0376551432282681
-2.94119283234922,-0.7440545317049767
-2.940479363494724,-0.8079886367564727
-2.939092268972942,-0.6923788473049198
-2.9381948169031755,-0.6260175163457158
-2.9338319117626943,-0.5812560024318026
-2.9323100029793436,-0.5737907017710561
-2.9288981163229924,-0.5069873893247357
-2.926808339394784,-0.45738724920308216
-2.9178093590022036,-0.22094100184114682
-2.913701599449963,-0.24035416874196006
-2.902046563078299,-0.08225561830022393
-2.9002748532544516,-0.017102956895828154
-2.8927479275403254,0.02343416056304725
-2.892744087041083,0.0305060897888632
-2.8884806997866663,0.061082108578846085
-2.861671671878084,0.03169780766983325
-2.8538635857823973,0.04774251345472055
-2.8350592748309418,-0.1508385821687352
-2.827173721297725,-0.2847159915566302
-2.82102694352826,-0.35812326315247067
-2.8157106260307736,-0.5158933066707572
-2.801337877247347,-0.7393241158218733
-2.7986399519203324,-0.836728402921939
-2.7936686832338955,-0.93271052718875
-2.793380000854266,-0.898372145701787
-2.776957876876496,-1.205567171114382
-2.7756014028892277,-1.290217497810162
-2.767052159476497,-1.378135881246136
-2.7669803356702776,-1.4032564996044519
-2.765437419541054,-1.4500751940662622
-2.751622648234791,-1.6509718673228981
-2.7459319827723236,-1.754947353175733
-2.741921692762045,-1.8316493755962808
-2.7418070137736743,-1.807131797084604
-2.732896614463387,-1.898541941078004
-2.727987786899234,-1.867340985247244
-2.724467263558309,-1.947807991426738
-2.717359654149701,-2.006998624241973
-2.711941264359935,-2.022900344950308
-2.7076795869882497,-1.9418408927046145
-2.706494697331183,-1.9772003742961282
-2.7064711172942992,-2.0287733955767786
-2.7046989273473905,-1.9773630522154921
-2.693340809028968,-1.945937632788312
-2.6928087474855977,-1.9689239424252398
-2.687451018488578,-1.99223431170447
-2.685949102907281,-1.9042080741789391
-2.680353862677272,-1.8194093708528454
-2.6681662993937394,-1.6940050352607852
-2.667873761379359,-1.719147206313062
-2.66136379761851,-1.5728116029715424
-2.657109330985828,-1.4660601566707205
-2.6529631523654116,-1.3971781289315137
-2.6498369772058847,-1.3221337217763112
-2.6286641119048206,-0.8098122940265504
-2.6284454115548335,-0.725298591221613
-2.6278013158073685,-0.735184979230125
-2.618029222693223,-0.42449608330551436
-2.6141054273613378,-0.3298160630725565
-2.5882052815585848,0.49572712413358905
-2.586318102879372,0.588879487048429
-2.5857612494086455,0.6024939690505767
-2.5832439838651826,0.7198444747370704
-2.5737825609447063,1.0200314441507283
-2.5707449297729505,1.1112357818573368
-2.5684772620086505,1.1413507429066525
-2.5589065605402523,1.5011751969398262
-2.550349649918784,1.7434999082302485
-2.546544039721547,1.8762996841981254
-2.545796335171347,1.9244256604981211
-2.5447405465131077,1.8839279364014796
-2.5399994274662534,2.027245169117814
-2.5272861097647374,2.3589196956884666
-2.5237856002213386,2.4543805210643237
-2.5128985941678237,2.590242965737764
-2.509530027643838,2.6101809937308524
-2.4926382794778728,2.854319290435405
-2.481165984278512,2.8642507318374397
-2.4777086576019896,2.9293208651069236
-2.477358914175107,2.851989839680006
-2.466323848165675,2.9195944952097252
-2.465751316617861,2.8396498154939964
-2.4648597944453092,2.9318865291128673
-2.453644457386301,2.7787341309706064
-2.449800979298943,2.807001478717145
-2.4465819347029036,2.744789558155788
-2.4274600814200276,2.4752804708989324
