n_harmonics,base_freq,magnitudes,instruments
9,1.1894655283146403,"[-2.58794855  0.85855896 -1.54800773  1.59149999  2.78129845  0.34496367
  1.20231566 -1.24532791 -0.2111097 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.992411455443805,-1.652588403893581
-2.9886768851393803,-1.6135095299158309
-2.9804908297489963,-1.4838626238121808
-2.9804333946675543,-1.4751435227061052
-2.978201484701652,-1.4503370488572178
-2.97227722118915,-1.3673656519788326
-2.9701271799336366,-1.31063969840933
-2.967648019092486,-1.288305681418311
-2.960594871072884,-1.1724067908785765
-2.9432253642736237,-0.8681092574772925
-2.930715246455387,-0.6391072546360484
-2.929119423936384,-0.6042421336345537
-2.9256840500557786,-0.5493804652309292
-2.9220804671427496,-0.4796845283769756
-2.921951100719135,-0.47206808597279015
-2.9216532078285997,-0.45543504763939374
-2.902096745940737,-0.09738807611322647
-2.899919599935388,-0.08635636402021957
-2.89771931704551,-0.031910332056342444
-2.8894255698972704,0.12702786432382315
-2.8841436470826904,0.20079900526131905
-2.8801947272764954,0.274090808040439
-2.878779977536101,0.2966812369593174
-2.8754191303268763,0.36342733709066205
-2.872442448477412,0.40488611888498743
-2.862455224189877,0.5725590396642861
-2.85592202638904,0.6723907596296953
-2.8461341853307474,0.8055314169978512
-2.8451505825571415,0.8304465943257335
-2.829324060071184,1.042242938298973
-2.8261663792305907,1.1094397640986287
-2.824325239987716,1.094016560627921
-2.8209039412535186,1.141226836263693
-2.800869350932878,1.3260103904114833
-2.7907437826199186,1.4176807547656047
-2.7890599497667505,1.4338593997099394
-2.785535946665543,1.4618472873924604
-2.772500562898,1.510823132496652
-2.769920994664302,1.53109767519177
-2.761546671177519,1.563638105309664
-2.759927167691729,1.5703930545536164
-2.7532650298361743,1.5785561359050548
-2.7530200613690203,1.5770888236156757
-2.749149918752747,1.562085583543118
-2.7473226645960915,1.5822091663482143
-2.733363602448075,1.5861637291260788
-2.7333252409718236,1.5729034467451848
-2.722569887859921,1.5598532684046489
-2.7085857841020786,1.535438982079065
-2.699512221362986,1.473135375980691
-2.6763112130491598,1.3501639939979448
-2.6753359650265227,1.3154362563806699
-2.6712260086614013,1.3235321006506555
-2.6609794936899878,1.2364886734603489
-2.640469428096127,1.085535527435237
-2.6309025151510608,0.9777006663906521
-2.619556028533714,0.9152244767906047
-2.617610504396917,0.8600711107016215
-2.6135785963114815,0.8355122984579472
-2.613552363001381,0.8662399166616699
-2.6105812284453203,0.8285787133989312
-2.6004517756604058,0.7454994119640774
-2.6001165052499142,0.7489105718873622
-2.5932175051070256,0.6937211031024543
-2.584041170478832,0.6099759335879418
-2.578632509632791,0.5768432549467916
-2.5779275464455518,0.5969112486181343
-2.569055841338883,0.529429987604216
-2.556894608060945,0.46339557359669326
-2.5483189498301955,0.4229156829953881
-2.546329046409186,0.4188637895656945
-2.5353060073716813,0.3723069013114457
-2.5351093110210305,0.3455869902916822
-2.5328340199750965,0.3519032458699134
-2.5323061329262644,0.37470423637607114
-2.531575365991404,0.36475984784730847
-2.529742208328824,0.3652110323257341
-2.514096581824629,0.33182583248885966
-2.5107611780191212,0.34270441820903674
-2.5067707872670235,0.3342954785503839
-2.5033051133951343,0.33414113106718185
-2.4984478938499333,0.33050342069130423
-2.477106334677086,0.36394048615973784
-2.473956048289292,0.4049301558578225
-2.46933864398973,0.42148375334377136
-2.467973507850471,0.4267380839567061
-2.4662473257944644,0.41745479465357344
-2.446937619637865,0.5446062047997268
-2.4442953087492074,0.5558724146647246
-2.4410554066201167,0.5757911271687765
-2.437958132853291,0.598858389971586
-2.434746662049734,0.5981544755145606
-2.3989591523751628,0.936395790812196
-2.3985194286032447,0.9473479248202372
-2.3917659042213013,1.0020935704995588
-2.3873663515508166,1.0592449697404398
-2.3819437289566125,1.1061976544341197
-2.3772009425015534,1.161435125274211
-2.3767705216797532,1.172268521297073
-2.3623376605192545,1.3221688611376945
-2.360538328113476,1.3313591978158772
-2.3565011987429436,1.395041582107296
-2.3558611948864825,1.376676311988147
-2.340840044087921,1.5457160409079467
-2.3335617556790904,1.6183312188651777
-2.330189723578105,1.6501697990909217
-2.329712015794142,1.6636071567533308
-2.3284318148196697,1.6593013724422958
-2.318661677200189,1.7428081742195682
-2.3157698043273145,1.7792984917567527
-2.2987171401986304,1.917121850087696
-2.295684036341032,1.9418173018052525
-2.289663815834659,1.973210655185936
-2.28634692363717,2.027751609486993
-2.28275887453624,2.039092195042883
-2.2740270705165173,2.077365508696279
-2.273242991429613,2.0797823308673826
-2.2695991675082983,2.134885317697881
-2.2666254559891144,2.12404133839495
-2.266297283953611,2.114417282295565
-2.2655874697535046,2.115703704160632
-2.2618272734676825,2.161068439968487
-2.2610158302288035,2.1399909212590797
-2.2596931015664277,2.135040909470677
-2.2569454399363176,2.14929287417737
-2.254282258303555,2.160486954410015
-2.2502054241625538,2.1721422299106607
-2.2460896573977323,2.190427324046442
-2.2451307513641576,2.169873629297467
-2.2374506977506603,2.181624932551362
-2.2317046208867435,2.2137954907279376
-2.2150916826068383,2.177229709838156
-2.2040333751631387,2.121954449550947
-2.202595990075296,2.1132156834210862
-2.1882722263762306,2.0493056807794963
-2.179379565474587,2.0177413703582667
-2.177192490542139,1.9982495877082769
-2.170656932701549,1.9086201580426683
-2.166201046085323,1.8991143490999398
-2.1613016966571985,1.8203571810698724
-2.158380992332642,1.8209513076621646
-2.132655684567098,1.5377821111729333
