n_harmonics,base_freq,magnitudes,instruments
10,3.884306319047211,"[-0.56150202 -0.92616956 -1.04642941  0.28132124 -0.03176867  1.08354725
  0.59068295  0.80853973  1.46894599 -0.17782062]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.997762807090901,-3.2955719087464335
-2.9897960285548493,-3.4846316898919625
-2.9840311913407875,-3.5019726005888816
-2.9810025818369743,-3.459968720320958
-2.9709230888151437,-3.112120468763599
-2.965521812493603,-2.7750136685564692
-2.9647008860312694,-2.718444938150707
-2.9640549717208398,-2.668313919390799
-2.952204634457387,-1.6110501911129667
-2.9435324789915684,-0.6475343927364655
-2.9422651222193723,-0.4931727722928881
-2.9412588705835545,-0.3768752566314639
-2.9374147118465506,0.08364111554241227
-2.93447664532497,0.43226338863830993
-2.9279432988615746,1.1987155570110817
-2.927632387860502,1.2321791881833393
-2.92675583174978,1.3314961543434924
-2.9229997218086265,1.7460216249500051
-2.914848403989046,2.5451395346788233
-2.906626698846309,3.146478142933097
-2.9065472043585174,3.156661010055635
-2.8989911430264406,3.497329624001649
-2.898008925840844,3.5266553299650414
-2.8960255560191914,3.56638214758781
-2.8958812385282027,3.564852585800274
-2.8915589413862897,3.5920266112576638
-2.8881323250349835,3.5605880568498645
-2.884547558580655,3.4693414085077747
-2.880938199299139,3.315730684756882
-2.8799245935026407,3.266307095509654
-2.872566104649814,2.7535254711691404
-2.868115592883385,2.3481683393822683
-2.8662320387547733,2.1511233577811972
-2.86351336895195,1.8499520687287634
-2.855429500460139,0.8432038719786982
-2.853609380306395,0.5971333222282157
-2.849653036426372,0.04246315710341984
-2.84465368433297,-0.6800463419158702
-2.8369508694357943,-1.7905082519461912
-2.8349149269657135,-2.072569766447663
-2.8327522346846816,-2.3782596984294804
-2.8265454124021323,-3.191886162050488
-2.8198328207447547,-3.971132274563833
-2.8063259325150964,-5.0491604639908365
-2.805332332792397,-5.104635529385439
-2.804621972494231,-5.132302366281281
-2.785557240342068,-5.158903299321852
-2.773908290157754,-4.392333416831724
-2.773815254735566,-4.386548537584184
-2.7714759481030624,-4.172934567711428
-2.7658785874914935,-3.5836313678472878
-2.7544569412922377,-2.1577165568444494
-2.733893028669695,0.648168822283121
-2.7332160421379053,0.7298242192067583
-2.728844573766283,1.2650408650072917
-2.716749061996756,2.5316866012247736
-2.706973080756206,3.239212506829644
-2.7031285614334957,3.4268262371809235
-2.7011546874091126,3.5081140646679394
-2.6898179572539203,3.7037408091732984
-2.687118962489378,3.686390799727531
-2.681645300886599,3.595802762150369
-2.6777148922666667,3.486089091825332
-2.6773812982404834,3.4701990831746232
-2.6762116751043217,3.426816740496238
-2.672720846707125,3.2856378955612007
-2.672173834732012,3.2599243144903656
-2.6662506774842565,2.960255345176138
-2.6643684619063475,2.8509947555182658
-2.662669812151666,2.7495872351765676
-2.6500436967355085,1.9420395389551512
-2.646816420318604,1.723822775044511
-2.6428682177696206,1.4671115654752422
-2.6379103149482503,1.1556416658074318
-2.634485210144388,0.9503541421788115
-2.6263469457986264,0.5097913863582386
-2.6182312336777316,0.15004616555130282
-2.606903525662701,-0.2104123073730948
-2.5960390233867585,-0.41892279566930823
-2.5945793322317208,-0.44067826157594453
-2.590872962783752,-0.4764014723146519
-2.583950888171944,-0.5346783757402807
-2.5831167576297647,-0.5490971996882753
-2.5823389547546087,-0.5509111487149686
-2.5752934550259203,-0.5945214308433227
-2.568913415001555,-0.6408580302966426
-2.563065848344697,-0.6955777343301183
-2.5603467722772457,-0.7188435844064239
-2.553541785098096,-0.8229352498686288
-2.539022744239081,-1.1352589558109587
-2.5311608474547644,-1.3672118264205064
-2.5292067359671533,-1.43340090832309
-2.5269253615873435,-1.510646057489759
-2.5242721773538515,-1.5955671941992458
-2.5236486833675267,-1.6215557271377927
-2.517842930809067,-1.8256111075524195
-2.5174747629228045,-1.8351730415085927
-2.504275582547823,-2.290786658804387
-2.49936798645387,-2.4413983268362616
-2.492675752304829,-2.614178139008153
-2.487719369551396,-2.7195532359207295
-2.4808680947985957,-2.8182878030181207
-2.480648660909469,-2.823777263659347
-2.470765679728965,-2.8683674608105956
-2.4656247009255106,-2.8474018686999427
-2.4629199866697364,-2.8301081890127375
-2.456872585644037,-2.75247624355393
-2.4551778477732062,-2.7186546266025164
-2.447303273525483,-2.5615138819502814
-2.4454335191371346,-2.5214830917719797
-2.4413116772691597,-2.4294139910447177
-2.4397508979262095,-2.3895978479707733
-2.438283323069138,-2.3557812548006334
-2.418963200283177,-1.9357668908048917
-2.4175948193866095,-1.9130462943776836
-2.3996954060008404,-1.8203336722556371
-2.3922068493197504,-1.8927823483844404
-2.3894482752869877,-1.93673114043872
-2.37173945505114,-2.3970724446956884
-2.371183276402982,-2.4140531813010546
-2.370147238381275,-2.446855941735361
-2.3573784218162572,-2.8623024665848082
-2.3564161544140836,-2.8870634059876585
-2.3426624383672916,-3.2171856764113094
-2.3379430135971244,-3.2871724733932117
-2.3350803151509947,-3.2968738556558566
-2.329313801468789,-3.2795717087827416
-2.3196489573637296,-3.095117866469468
-2.318603384048554,-3.063014356252704
-2.316081539682828,-2.9686432594618255
-2.3159037853203044,-2.9624052217635293
-2.303574223669483,-2.2960514124602365
-2.2939388628840027,-1.5393172103455566
-2.2938005321946036,-1.5230056510251762
-2.2847973237468873,-0.6714491104133
-2.273528900887557,0.5431882518612354
-2.2711663308696375,0.7976363252849689
-2.257564326019977,2.277508529542164
-2.257376838172166,2.2939928579938096
-2.257000887757071,2.333164323684882
-2.2564331106993167,2.395454993390921
-2.2424149244267166,3.6905733875353315
-2.236310806092359,4.130836465981275
