n_harmonics,base_freq,magnitudes,instruments
10,1.003315862683384,"[-1.23050518 -0.47378997 -0.0848623  -0.3450926   1.04725064  1.14329823
 -0.98476499  0.52008779 -1.32218667  1.03531518]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.99308745839728,-1.774149610224218
-2.9927296977600975,-1.794398559401147
-2.9892834879346113,-1.8424782486529618
-2.9843613563744382,-1.8529361530494675
-2.9796027685282933,-1.9206597588697272
-2.9775331102972924,-1.9680074633599
-2.9713082889969766,-1.9826995758812016
-2.951996257929023,-2.144623212856065
-2.949025167031014,-2.198753707848735
-2.9467144649114485,-2.194795096468454
-2.939706705051484,-2.255546503341883
-2.939585486467355,-2.2388962548580666
-2.9345301142164857,-2.3003231331173484
-2.915928417104106,-2.3753657693796337
-2.914994020436125,-2.394989536127995
-2.9069270602288992,-2.4007571532376994
-2.9029688786056265,-2.4497794823987906
-2.889501897127047,-2.487834780924568
-2.87999856724144,-2.487289411757324
-2.875265593238488,-2.4418625598287536
-2.873821481104298,-2.5222772029499354
-2.8621301861154658,-2.438590641314362
-2.860606237632375,-2.431570752574602
-2.856860692398701,-2.4955108526289784
-2.846950501556257,-2.4129022129782323
-2.8432489853882257,-2.4218319019761334
-2.8417322245136347,-2.350505029118077
-2.8383345399789275,-2.3900831227181
-2.835973257970804,-2.361489260750228
-2.835436872679817,-2.3877024143427357
-2.8331211410995194,-2.3671011968531928
-2.8306194495695234,-2.353679114391839
-2.8283612009283283,-2.3057555311359805
-2.8174087667264875,-2.250650907219531
-2.8159074722596724,-2.2452117118221975
-2.80264803796422,-2.099342468324541
-2.8006897771767285,-2.121887034872117
-2.7748366497345294,-1.828872408007985
-2.7629048238912945,-1.6958994694582885
-2.7598702907299826,-1.664169265361708
-2.759546536169955,-1.6586355350154856
-2.7503446738670725,-1.5332497639049851
-2.746610186739857,-1.502888250088514
-2.7280050327453953,-1.2473594320927275
-2.727905997703174,-1.1869348407786742
-2.7267806298581094,-1.204347828511844
-2.7259349140113933,-1.2241080838460525
-2.724729037889924,-1.1995100566642458
-2.720200992299513,-1.1185803719500254
-2.7088242440158576,-0.967286460335201
-2.6995225966137895,-0.8396277746218693
-2.693023647465198,-0.7389050661977228
-2.675922818011125,-0.5385367231183845
-2.665614112483761,-0.3979915131035686
-2.6611184986116525,-0.3208659846776838
-2.655429011147164,-0.2786929480774983
-2.6370941066192204,-0.06202106799689129
-2.63461330847363,-0.013480589165120224
-2.6304743426093555,0.043746349935489245
-2.6287062526993052,0.013987598942344108
-2.6188456523795254,0.14784262019986807
-2.6172353383565152,0.12727140733144865
-2.5872296570877813,0.36441024454762666
-2.5671898034317078,0.4246110950509945
-2.560359550614397,0.42079122723236234
-2.5449293882124095,0.45770898462338744
-2.5336347129501773,0.35293756483385924
-2.5325271974970214,0.38449176062974094
-2.5270181769467035,0.39348904133019696
-2.5175245556098846,0.3841693367260083
-2.513212786575427,0.28346268632145366
-2.5124396856104134,0.3245054750771553
-2.509912234625303,0.35461841461056764
-2.4961339040937434,0.2029812547910766
-2.493390961122439,0.2541046683048273
-2.4649397412489686,0.044670361623548975
-2.4597801009828055,-0.006852640459272717
-2.441544472003347,-0.2150623964412255
