n_harmonics,base_freq,magnitudes,instruments
8,4.013847613225937,"[-1.84851016  0.30157055 -0.23546837 -1.21359128 -0.47499196  0.63483245
 -0.33439034 -0.73829987]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.994523236328214,2.163594892775953
-2.9763227594455985,1.60381308032447
-2.9496001662816207,0.5962111173275753
-2.9423082210010096,0.28288515310345946
-2.940909010330854,0.1306860525575122
-2.9406298858463975,0.16058537391799588
-2.9391533300509076,0.06315599439492105
-2.9300205350502067,-0.4289919045828499
-2.9293019203421817,-0.472729366205846
-2.927637011563289,-0.5840768584657945
-2.9272690300710877,-0.57626781074645
-2.913078110861785,-1.441488635361305
-2.9115384651070593,-1.4719292735063847
-2.9071998970442863,-1.747931418156991
-2.8879561663357762,-2.8448651163597227
-2.887171490258422,-2.817510329550421
-2.878073221259295,-3.2457677601320785
-2.8757244941106648,-3.3140618904925536
-2.864351950434493,-3.6455122030036877
-2.8635347697885933,-3.639686138806334
-2.8482460770713485,-3.741938416042975
-2.8482412950013405,-3.7917920558682785
-2.846436472119258,-3.7559930211488055
-2.8429181186424857,-3.7622741461361997
-2.841745377702698,-3.7610028037272167
-2.8376721688167965,-3.597165076146183
-2.8369971433822574,-3.6296449179651993
-2.8345862502252324,-3.491975939737063
-2.83215881138259,-3.460490037200098
-2.8303776978595363,-3.3687013514731228
-2.8245284745218724,-3.134906331422772
-2.8200460113091204,-2.9583796873053942
-2.818836854887399,-2.897806488563484
-2.8182102127162603,-2.829876668700907
-2.8175882037259026,-2.8375146902987693
-2.814668195628907,-2.6566609128297896
-2.8043264881912844,-1.9226761833493011
-2.7989545227224593,-1.600277875289341
-2.778238401449265,-0.029697775802676758
-2.7698689376893664,0.5450382215179518
-2.7693293677169333,0.5695390989292574
-2.7665928441206216,0.7516757910778593
-2.7601302085727992,1.0789487790076782
-2.757396653950437,1.2216501025318243
-2.7550932702797883,1.3867797025800543
-2.7548690753323624,1.330486790953436
-2.7486763026622683,1.53340627613585
-2.726580276012078,1.697888287867728
-2.6926085940063844,-0.25292768133672433
-2.6871280193204723,-0.7710479816944537
-2.682848832920026,-1.1952588032140468
-2.6802429969247212,-1.4050966368812332
-2.6747987602408863,-1.956541320468145
-2.673666170936886,-2.1416917553145933
-2.673305366959469,-2.113165267444909
-2.671026708736285,-2.386206509125717
-2.6565560091725917,-3.703018905726061
-2.654786165226045,-3.8383350893751786
-2.639338098427504,-4.9951977119954485
-2.6387493402710804,-5.061619318380431
-2.6311915097163805,-5.437758338905278
-2.6296926164045877,-5.486611599548301
-2.6280253449047324,-5.550164180251897
-2.6154542946810926,-5.738237534983469
-2.6113951847887877,-5.755371327210511
-2.610541286854361,-5.768987793667878
-2.609840550251949,-5.683523236961164
-2.6059450669383617,-5.65618779033306
-2.5965455002670526,-5.298422398831006
-2.590333208709456,-4.941858817375831
-2.5735095911432966,-3.7503301117427097
-2.5699522034818387,-3.4004600368677016
-2.5657555086119608,-3.0330938736663655
-2.5541928615037484,-1.9251264379219295
-2.5499071903898565,-1.5608359946636052
-2.5367842097897944,-0.37560785274246017
-2.522938744764928,0.5928431057103551
-2.5193743514067024,0.7752912220015816
-2.5119511318105037,1.1809993685355185
-2.5113817052237755,1.1713680527642378
-2.51125384166216,1.1920648651820636
-2.4899491292022873,1.6124966227670536
